"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2019-10-09 00:01:00,20191009,100,0,2.58,0.09,21.3,0.06,0.47,20.69,90,5.32,0,0,0,0,0
"2",2019-10-09 00:02:00,20191009,200,0,2.3,0.08,18.97,0.05,0.47,20.62,90,5.32,0,0,0,0,0
"3",2019-10-09 00:03:00,20191009,300,0,2.69,0.09,22.22,0.06,0.47,20.5,90,7.98,0,0,0,0,0
"4",2019-10-09 00:04:00,20191009,400,0,2.63,0.09,21.72,0.06,0.46,20.56,90,5.32,0,0,0,0,0
"5",2019-10-09 00:05:00,20191009,500,0,2.59,0.09,21.39,0.06,0.45,20.56,90,5.32,0,0,0,0,0
"6",2019-10-09 00:06:00,20191009,600,0,2.59,0.09,21.39,0.06,0.45,20.38,90,5.32,0,0,0,0,0
"7",2019-10-09 00:07:00,20191009,700,0,2.52,0.08,20.75,0.06,0.45,20.69,135,7.98,0,0,0,0,0
"8",2019-10-09 00:08:00,20191009,800,0,3,0.1,24.78,0.07,0.44,20.56,90,6.65,0,0,0,0,0
"9",2019-10-09 00:09:00,20191009,900,0,2.63,0.09,21.7,0.06,0.44,20.56,90,5.32,0,0,0,0,0
"10",2019-10-09 00:10:00,20191009,1000,0,2.23,0.07,18.43,0.05,0.46,20.75,135,14.63,0,0,0,0,0
"11",2019-10-09 00:11:00,20191009,1100,0,2.67,0.09,22.02,0.06,0.47,20.62,90,6.65,0,0,0,0,0
"12",2019-10-09 00:12:00,20191009,1200,0,2.68,0.09,22.11,0.06,0.47,20.75,90,10.64,0,0,0,0,0
"13",2019-10-09 00:13:00,20191009,1300,0,2.77,0.09,22.88,0.06,0.46,20.75,90,9.31,0,0,0,0,0
"14",2019-10-09 00:14:00,20191009,1400,0,2.83,0.09,23.37,0.06,0.47,20.5,90,10.64,0,0,0,0,0
"15",2019-10-09 00:15:00,20191009,1500,0.6,2.62,0.09,21.64,0.06,0.47,20.75,90,7.98,0,0,0,0,0
"16",2019-10-09 00:16:00,20191009,1600,0,2.53,0.08,20.86,0.06,0.46,20.62,90,10.64,0,0,0,0,0
"17",2019-10-09 00:17:00,20191009,1700,0,3.06,0.1,25.27,0.07,0.47,20.75,90,13.3,0,0,0,0,0
"18",2019-10-09 00:18:00,20191009,1800,0,2.62,0.09,21.63,0.06,0.47,20.75,90,7.98,0,0,0,0,0
"19",2019-10-09 00:19:00,20191009,1900,0,2.86,0.1,23.58,0.06,0.46,20.56,90,6.65,0,0,0,0,0
"20",2019-10-09 00:20:00,20191009,2000,0,2.79,0.09,23.05,0.06,0.47,20.56,90,3.99,0,0,0,0,0
"21",2019-10-09 00:21:00,20191009,2100,0,3.18,0.11,26.23,0.07,0.48,20.62,135,9.31,0,0,0,0,0
"22",2019-10-09 00:22:00,20191009,2200,0,2.83,0.09,23.37,0.06,0.5,20.62,90,6.65,0,0,0,0,0
"23",2019-10-09 00:23:00,20191009,2300,0,2.78,0.09,22.97,0.06,0.5,20.56,45,11.97,0,0,0,0,0
"24",2019-10-09 00:24:00,20191009,2400,0,3.24,0.11,26.77,0.07,0.51,20.5,90,10.64,0,0,0,0,0
"25",2019-10-09 00:25:00,20191009,2500,0,3.18,0.11,26.25,0.07,0.49,20.38,90,9.31,0,0,0,0,0
"26",2019-10-09 00:26:00,20191009,2600,0,2.66,0.09,21.93,0.06,0.47,20.69,90,7.98,0,0,0,0,0
"27",2019-10-09 00:27:00,20191009,2700,0,2.59,0.09,21.35,0.06,0.47,20.44,90,5.32,0,0,0,0,0
"28",2019-10-09 00:28:00,20191009,2800,0,3.05,0.1,25.14,0.07,0.47,20.31,90,6.65,0,0,0,0,0
