"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2020-01-13 00:01:00,20200113,100,0,0.73,0.02,6.02,0.02,0.45,23.19,135,25.27,0,0,0,0,0
"2",2020-01-13 00:02:00,20200113,200,0,1.04,0.03,8.62,0.02,0.45,23.19,180,10.64,0,0,0,0,0
"3",2020-01-13 00:03:00,20200113,300,0,0.9,0.03,7.41,0.02,0.46,23.25,90,22.61,0,0,0,0,0
"4",2020-01-13 00:04:00,20200113,400,0,1.34,0.04,11.05,0.03,0.46,23.25,180,17.29,0,0,0,0,0
"5",2020-01-13 00:05:00,20200113,500,0,1,0.03,8.24,0.02,0.46,23.25,180,5.32,0,0,0,0,0
"6",2020-01-13 00:06:00,20200113,600,0,0.84,0.03,6.9,0.02,0.46,23.12,180,10.64,0,0,0,0,0
"7",2020-01-13 00:07:00,20200113,700,0,0.75,0.02,6.19,0.02,0.47,23.25,90,5.32,0,0,0,0,0
"8",2020-01-13 00:08:00,20200113,800,0,1.01,0.03,8.3,0.02,0.46,23.19,180,22.61,0,0,0,0,0
"9",2020-01-13 00:09:00,20200113,900,0,0.82,0.03,6.73,0.02,0.46,23.19,180,6.65,0,0,0,0,0
"10",2020-01-13 00:10:00,20200113,1000,0,0.93,0.03,7.68,0.02,0.46,23.19,135,13.3,0,0,0,0,0
"11",2020-01-13 00:11:00,20200113,1100,0,0.94,0.03,7.73,0.02,0.45,23.19,180,10.64,0,0,0,0,0
"12",2020-01-13 00:12:00,20200113,1200,0,1,0.03,8.25,0.02,0.45,23.12,180,11.97,0,0,0,0,0
"13",2020-01-13 00:13:00,20200113,1300,0,0.85,0.03,6.99,0.02,0.45,23.31,135,10.64,0,0,0,0,0
"14",2020-01-13 00:14:00,20200113,1400,0,0.85,0.03,6.98,0.02,0.45,23.31,180,15.96,0,0,0,0,0
"15",2020-01-13 00:15:00,20200113,1500,0,0.71,0.02,5.86,0.02,0.46,23.38,180,5.32,0,0,0,0,0
"16",2020-01-13 00:16:00,20200113,1600,0,1.11,0.04,9.18,0.03,0.46,23.19,180,21.28,0,0,0,0,0
"17",2020-01-13 00:17:00,20200113,1700,0,0.7,0.02,5.81,0.02,0.46,23.38,180,7.98,0,0,0,0,0
"18",2020-01-13 00:18:00,20200113,1800,0,1.04,0.03,8.59,0.02,0.46,23.44,180,18.62,0,0,0,0,0
"19",2020-01-13 00:19:00,20200113,1900,0,0.79,0.03,6.51,0.02,0.46,23.44,180,19.95,0,0,0,0,0
"20",2020-01-13 00:20:00,20200113,2000,0,0.85,0.03,7.02,0.02,0.48,23.44,180,14.63,0,0,0,0,0
"21",2020-01-13 00:21:00,20200113,2100,0,0.84,0.03,6.89,0.02,0.48,23.44,180,0,0,0,0,0,0
"22",2020-01-13 00:22:00,20200113,2200,0,0.9,0.03,7.45,0.02,0.48,23.25,180,14.63,0,0,0,0,0
"23",2020-01-13 00:23:00,20200113,2300,0,0.95,0.03,7.8,0.02,0.49,23.31,135,10.64,0,0,0,0,0
"24",2020-01-13 00:24:00,20200113,2400,0,1.04,0.03,8.58,0.02,0.48,23.31,180,25.27,0,0,0,0,0
"25",2020-01-13 00:25:00,20200113,2500,0,0.85,0.03,7.05,0.02,0.48,23.31,180,11.97,0,0,0,0,0
"26",2020-01-13 00:26:00,20200113,2600,0,0.88,0.03,7.29,0.02,0.48,23.31,90,7.98,0,0,0,0,0
"27",2020-01-13 00:27:00,20200113,2700,0,0.92,0.03,7.62,0.02,0.48,23.25,135,17.29,0,0,0,0,0
"28",2020-01-13 00:28:00,20200113,2800,0,0.82,0.03,6.76,0.02,0.47,23.12,135,15.96,0,0,0,0,0
"29",2020-01-13 00:29:00,20200113,2900,0,0.99,0.03,8.17,0.02,0.47,23.12,180,0,0,0,0,0,0
"30",2020-01-13 00:30:00,20200113,3000,0,0.79,0.03,6.49,0.02,0.47,23.25,135,31.92,0,0,0,0,0
"31",2020-01-13 00:31:00,20200113,3100,0,0.99,0.03,8.14,0.02,0.46,23.25,180,9.31,0,0,0,0,0
"32",2020-01-13 00:32:00,20200113,3200,0,0.83,0.03,6.86,0.02,0.47,23.25,180,18.62,0,0,0,0,0
