"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2019-12-19 00:01:00,20191219,100,0,2.17,0.07,17.89,0.05,0.42,23.56,45,0,0,0,0,0,0
"2",2019-12-19 00:02:00,20191219,200,0,2.51,0.08,20.75,0.06,0.42,23.62,90,0,0,0,0,0,0
"3",2019-12-19 00:03:00,20191219,300,0,2.25,0.07,18.53,0.05,0.43,23.69,90,0,0,0,0,0,0
"4",2019-12-19 00:04:00,20191219,400,0,1.68,0.06,13.89,0.04,0.43,23.5,90,0,0,0,0,0,0
"5",2019-12-19 00:05:00,20191219,500,0,1.74,0.06,14.33,0.04,0.43,23.44,90,0,0,0,0,0,0
"6",2019-12-19 00:06:00,20191219,600,0,2.23,0.07,18.42,0.05,0.43,23.5,90,0,0,0,0,0,0
"7",2019-12-19 00:07:00,20191219,700,0,1.88,0.06,15.51,0.04,0.43,23.38,90,0,0,0,0,0,0
"8",2019-12-19 00:08:00,20191219,800,0,1.83,0.06,15.09,0.04,0.43,23.38,45,0,0,0,0,0,0
"9",2019-12-19 00:09:00,20191219,900,0,1.93,0.06,15.95,0.04,0.43,23.44,45,0,0,0,0,0,0
"10",2019-12-19 00:10:00,20191219,1000,0,1.61,0.05,13.28,0.04,0.43,23.38,90,0,0,0,0,0,0
"11",2019-12-19 00:11:00,20191219,1100,0,1.71,0.06,14.09,0.04,0.43,23.38,90,0,0,0,0,0,0
"12",2019-12-19 00:12:00,20191219,1200,0,1.79,0.06,14.79,0.04,0.43,23.38,90,0,0,0,0,0,0
"13",2019-12-19 00:13:00,20191219,1300,0,1.94,0.06,16.01,0.04,0.43,23.44,45,0,0,0,0,0,0
"14",2019-12-19 00:14:00,20191219,1400,0,1.82,0.06,15.04,0.04,0.43,23.31,45,0,0,0,0,0,0
"15",2019-12-19 00:15:00,20191219,1500,0,1.97,0.07,16.26,0.04,0.43,23.38,90,0,0,0,0,0,0
