"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2019-11-01 00:01:00,20191101,100,0,4.74,0.16,39.14,0.11,0.49,24,180,9.31,0,0,0,0,0
"2",2019-11-01 00:02:00,20191101,200,0,5.24,0.17,43.26,0.12,0.48,24,180,3.99,0,0,0,0,0
"3",2019-11-01 00:03:00,20191101,300,0,5.06,0.17,41.77,0.11,0.49,24.12,135,7.98,0,0,0,0,0
"4",2019-11-01 00:04:00,20191101,400,0,4.72,0.16,38.91,0.11,0.48,23.94,225,2.66,0,0,0,0,0
"5",2019-11-01 00:05:00,20191101,500,0,4.63,0.15,38.19,0.1,0.45,24.06,90,10.64,0,0,0,0,0
"6",2019-11-01 00:06:00,20191101,600,0,4.69,0.16,38.66,0.11,0.45,24.06,180,3.99,0,0,0,0,0
"7",2019-11-01 00:07:00,20191101,700,0,4.4,0.15,36.33,0.1,0.45,24,180,3.99,0,0,0,0,0
"8",2019-11-01 00:08:00,20191101,800,0,5.04,0.17,41.56,0.11,0.44,23.75,180,10.64,0,0,0,0,0
"9",2019-11-01 00:09:00,20191101,900,0,4.93,0.16,40.67,0.11,0.44,23.81,180,6.65,0,0,0,0,0
"10",2019-11-01 00:10:00,20191101,1000,0,4.7,0.16,38.77,0.11,0.46,23.75,180,5.32,0,0,0,0,0
"11",2019-11-01 00:11:00,20191101,1100,0,5.05,0.17,41.68,0.11,0.47,23.88,180,13.3,0,0,0,0,0
"12",2019-11-01 00:12:00,20191101,1200,0,5.01,0.17,41.33,0.11,0.45,23.94,135,3.99,0,0,0,0,0
"13",2019-11-01 00:13:00,20191101,1300,0,4.64,0.15,38.26,0.11,0.44,23.81,135,5.32,0,0,0,0,0
"14",2019-11-01 00:14:00,20191101,1400,0,4.81,0.16,39.67,0.11,0.46,23.75,180,7.98,0,0,0,0,0
"15",2019-11-01 00:15:00,20191101,1500,0,5.62,0.19,46.33,0.13,0.47,23.62,180,5.32,0,0,0,0,0
"16",2019-11-01 00:16:00,20191101,1600,0,5.18,0.17,42.75,0.12,0.45,23.81,180,6.65,0,0,0,0,0
"17",2019-11-01 00:17:00,20191101,1700,0,5.17,0.17,42.63,0.12,0.44,23.69,135,7.98,0,0,0,0,0
"18",2019-11-01 00:18:00,20191101,1800,0,5.37,0.18,44.33,0.12,0.44,23.62,135,6.65,0,0,0,0,0
"19",2019-11-01 00:19:00,20191101,1900,0,5.08,0.17,41.9,0.12,0.45,23.69,135,2.66,0,0,0,0,0
"20",2019-11-01 00:20:00,20191101,2000,0,4.93,0.16,40.69,0.11,0.44,23.62,135,2.66,0,0,0,0,0
"21",2019-11-01 00:21:00,20191101,2100,0,5.11,0.17,42.14,0.12,0.47,23.75,180,7.98,0,0,0,0,0
"22",2019-11-01 00:22:00,20191101,2200,0,5.18,0.17,42.72,0.12,0.46,23.81,135,5.32,0,0,0,0,0
"23",2019-11-01 00:23:00,20191101,2300,0,4.5,0.15,37.11,0.1,0.47,23.75,180,7.98,0,0,0,0,0
"24",2019-11-01 00:24:00,20191101,2400,0,5.65,0.19,46.59,0.13,0.46,23.75,45,2.66,0,0,0,0,0
"25",2019-11-01 00:25:00,20191101,2500,0,5.33,0.18,44.01,0.12,0.44,23.75,180,14.63,0,0,0,0,0
"26",2019-11-01 00:26:00,20191101,2600,0,4.96,0.17,40.94,0.11,0.45,23.81,135,2.66,0,0,0,0,0
"27",2019-11-01 00:27:00,20191101,2700,0,5.86,0.19,48.31,0.13,0.44,23.75,180,3.99,0,0,0,0,0
"28",2019-11-01 00:28:00,20191101,2800,0,4.66,0.15,38.41,0.11,0.42,23.62,135,3.99,0,0,0,0,0
"29",2019-11-01 00:29:00,20191101,2900,0,4.94,0.16,40.75,0.11,0.43,23.5,135,7.98,0,0,0,0,0
"30",2019-11-01 00:30:00,20191101,3000,0,3.88,0.13,31.99,0.09,0.43,23.56,180,2.66,0,0,0,0,0
"31",2019-11-01 00:31:00,20191101,3100,0,4.39,0.15,36.25,0.1,0.44,23.62,45,7.98,0,0,0,0,0
"32",2019-11-01 00:32:00,20191101,3200,0,3.96,0.13,32.67,0.09,0.45,23.69,45,7.98,0,0,0,0,0
"33",2019-11-01 00:33:00,20191101,3300,0,3.61,0.12,29.82,0.08,0.44,23.56,135,1.33,0,0,0,0,0
"34",2019-11-01 00:34:00,20191101,3400,0,3.65,0.12,30.12,0.08,0.45,23.56,90,7.98,0,0,0,0,0
"35",2019-11-01 00:35:00,20191101,3500,0,4.71,0.16,38.88,0.11,0.46,23.81,45,13.3,0,0,0,0,0
"36",2019-11-01 00:36:00,20191101,3600,0,3.72,0.12,30.67,0.08,0.44,23.81,90,9.31,0,0,0,0,0
"37",2019-11-01 00:37:00,20191101,3700,0,3.7,0.12,30.49,0.08,0.45,23.62,45,7.98,0,0,0,0,0
"38",2019-11-01 00:38:00,20191101,3800,0,4.03,0.13,33.21,0.09,0.45,23.5,135,10.64,0,0,0,0,0
"39",2019-11-01 00:39:00,20191101,3900,0,3.99,0.13,32.93,0.09,0.46,23.62,45,15.96,0,0,0,0,0
"40",2019-11-01 00:40:00,20191101,4000,0,3.76,0.13,31.05,0.09,0.46,23.5,135,6.65,0,0,0,0,0
"41",2019-11-01 00:41:00,20191101,4100,0,4.13,0.14,34.04,0.09,0.46,23.56,45,13.3,0,0,0,0,0
"42",2019-11-01 00:42:00,20191101,4200,0,4.21,0.14,34.7,0.1,0.45,23.62,90,7.98,0,0,0,0,0
"43",2019-11-01 00:43:00,20191101,4300,0,4.51,0.15,37.19,0.1,0.44,23.56,180,17.29,0,0,0,0,0
"44",2019-11-01 00:44:00,20191101,4400,0,4.18,0.14,34.48,0.09,0.46,23.56,0,6.65,0,0,0,0,0
"45",2019-11-01 00:46:00,20191101,4600,0,4.75,0.16,39.19,0.11,0.47,23.5,90,10.64,0,0,0,0,0
"46",2019-11-01 00:47:00,20191101,4700,0,3.79,0.13,31.24,0.09,0.46,23.38,45,18.62,0,0,0,0,0
"47",2019-11-01 00:48:00,20191101,4800,0,3.9,0.13,32.16,0.09,0.46,23.56,45,21.28,0,0,0,0,0
"48",2019-11-01 00:49:00,20191101,4900,0,4.04,0.13,33.31,0.09,0.46,23.62,90,13.3,0,0,0,0,0
"49",2019-11-01 00:50:00,20191101,5000,0,4.05,0.13,33.37,0.09,0.47,23.5,135,17.29,0,0,0,0,0
"50",2019-11-01 00:51:00,20191101,5100,0,4.05,0.13,33.45,0.09,0.45,23.44,135,21.28,0,0,0,0,0
"51",2019-11-01 00:52:00,20191101,5200,0,3.65,0.12,30.13,0.08,0.45,23.44,45,17.29,0,0,0,0,0
"52",2019-11-01 00:53:00,20191101,5300,0,3.77,0.13,31.09,0.09,0.47,23.62,90,21.28,0,0,0,0,0
"53",2019-11-01 00:54:00,20191101,5400,0,3.44,0.11,28.38,0.08,0.46,23.62,90,21.28,0,0,0,0,0
"54",2019-11-01 00:55:00,20191101,5500,0,3.58,0.12,29.54,0.08,0.47,23.56,135,13.3,0,0,0,0,0
"55",2019-11-01 00:56:00,20191101,5600,0,3.64,0.12,30.06,0.08,0.45,23.56,45,25.27,0,0,0,0,0
"56",2019-11-01 00:57:00,20191101,5700,0,2.94,0.1,24.28,0.07,0.45,23.69,135,11.97,0,0,0,0,0
"57",2019-11-01 00:58:00,20191101,5800,0,3.91,0.13,32.28,0.09,0.45,23.69,45,25.27,0,0,0,0,0
"58",2019-11-01 00:59:00,20191101,5900,0,3.55,0.12,29.25,0.08,0.44,23.69,135,29.26,0,0,0,0,0
"59",2019-11-01 01:00:00,20191101,10000,0,3.64,0.12,30.06,0.08,0.45,23.62,135,27.93,0,0,0,0,0
"60",2019-11-01 01:01:00,20191101,10100,0,3.64,0.12,30.03,0.08,0.45,23.5,45,23.94,0,0,0,0,0
"61",2019-11-01 01:02:00,20191101,10200,0,3.68,0.12,30.32,0.08,0.46,23.75,180,15.96,0,0,0,0,0
"62",2019-11-01 01:03:00,20191101,10300,0,3.68,0.12,30.33,0.08,0.45,23.5,45,22.61,0,0,0,0,0
"63",2019-11-01 01:04:00,20191101,10400,0,4.02,0.13,33.17,0.09,0.45,23.5,45,19.95,0,0,0,0,0
"64",2019-11-01 01:05:00,20191101,10500,0,3.93,0.13,32.41,0.09,0.45,23.69,135,21.28,0,0,0,0,0
"65",2019-11-01 01:06:00,20191101,10600,0,4.04,0.13,33.34,0.09,0.44,23.69,45,17.29,0,0,0,0,0
"66",2019-11-01 01:07:00,20191101,10700,0,4.04,0.13,33.34,0.09,0.46,23.69,45,10.64,0,0,0,0,0
"67",2019-11-01 01:08:00,20191101,10800,0,4.87,0.16,40.18,0.11,0.46,23.69,45,21.28,0,0,0,0,0
"68",2019-11-01 01:09:00,20191101,10900,0,3.97,0.13,32.78,0.09,0.48,23.62,90,29.26,0,0,0,0,0
"69",2019-11-01 01:10:00,20191101,11000,0,4.44,0.15,36.61,0.1,0.46,23.62,135,15.96,0,0,0,0,0
"70",2019-11-01 01:11:00,20191101,11100,0,4.54,0.15,37.5,0.1,0.46,23.5,0,21.28,0,0,0,0,0
"71",2019-11-01 01:12:00,20191101,11200,0,4.64,0.15,38.28,0.11,0.45,23.69,45,10.64,0,0,0,0,0
"72",2019-11-01 01:13:00,20191101,11300,0,4.06,0.14,33.5,0.09,0.46,23.56,45,13.3,0,0,0,0,0
"73",2019-11-01 01:14:00,20191101,11400,0,4.42,0.15,36.43,0.1,0.46,23.44,135,21.28,0,0,0,0,0
"74",2019-11-01 01:15:00,20191101,11500,0,4.39,0.15,36.23,0.1,0.46,23.5,45,13.3,0,0,0,0,0
"75",2019-11-01 01:16:00,20191101,11600,0,4.44,0.15,36.67,0.1,0.45,23.62,45,15.96,0,0,0,0,0
"76",2019-11-01 01:17:00,20191101,11700,0,4.06,0.14,33.49,0.09,0.47,23.62,135,11.97,0,0,0,0,0
