"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2019-10-08 00:01:00,20191008,100,0,5.02,0.17,41.45,0.11,0.45,18.75,180,2.66,0,0,0,0,0
"2",2019-10-08 00:02:00,20191008,200,0,5.26,0.18,43.4,0.12,0.46,18.81,180,0,0,0,0,0,0
"3",2019-10-08 00:03:00,20191008,300,2.58,4.94,0.16,40.72,0.11,0.46,18.75,180,2.66,0,0,0,0,0
"4",2019-10-08 00:04:00,20191008,400,0,4.76,0.16,39.26,0.11,0.45,18.69,180,3.99,0,0,0,0,0
"5",2019-10-08 00:05:00,20191008,500,0,5.6,0.19,46.23,0.13,0.45,18.5,180,3.99,0,0,0,0,0
"6",2019-10-08 00:06:00,20191008,600,0,5.54,0.18,45.67,0.13,0.44,18.44,180,1.33,0,0,0,0,0
"7",2019-10-08 00:07:00,20191008,700,0,5.21,0.17,42.99,0.12,0.45,18.44,180,2.66,0,0,0,0,0
"8",2019-10-08 00:08:00,20191008,800,0,5.48,0.18,45.22,0.12,0.45,18.44,180,2.66,0,0,0,0,0
"9",2019-10-08 00:09:00,20191008,900,0,6.06,0.2,49.96,0.14,0.45,18.44,180,2.66,0,0,0,0,0
"10",2019-10-08 00:10:00,20191008,1000,0,6.3,0.21,51.97,0.14,0.46,18.5,180,2.66,0,0,0,0,0
"11",2019-10-08 00:11:00,20191008,1100,0,7.05,0.23,58.16,0.16,0.44,18.56,180,0,0,0,0,0,0
"12",2019-10-08 00:12:00,20191008,1200,0,6.98,0.23,57.55,0.16,0.43,18.38,180,0,0,0,0,0,0
"13",2019-10-08 00:13:00,20191008,1300,0,7.46,0.25,61.53,0.17,0.43,18.44,135,0,0,0,0,0,0
"14",2019-10-08 00:14:00,20191008,1400,0,7.76,0.26,64.05,0.18,0.43,18.56,135,3.99,0,0,0,0,0
