"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2019-11-28 00:01:00,20191128,100,0,2.85,0.09,23.5,0.06,0.45,21.06,90,0,0,0,0,0,0
"2",2019-11-28 00:02:00,20191128,200,0,2.19,0.07,18.03,0.05,0.45,21.06,90,0,0,0,0,0,0.25
"3",2019-11-28 00:03:00,20191128,300,0,2.22,0.07,18.35,0.05,0.45,21.12,45,0,0,0,0,0,0.25
"4",2019-11-28 00:04:00,20191128,400,0,1.99,0.07,16.41,0.05,0.46,21.19,90,0,0,0,0,0,0.25
"5",2019-11-28 00:05:00,20191128,500,0,1.48,0.05,12.2,0.03,0.46,21.06,90,0,0,0,0,0,0.5
"6",2019-11-28 00:06:00,20191128,600,0,1.36,0.05,11.24,0.03,0.45,21.12,90,0,0,0,0,0,0.5
"7",2019-11-28 00:07:00,20191128,700,0,1.64,0.05,13.52,0.04,0.47,21.12,90,0,0,0,0,0,0.5
"8",2019-11-28 00:08:00,20191128,800,0,1.27,0.04,10.47,0.03,0.48,21.06,90,0,0,0,0,0,0.5
"9",2019-11-28 00:09:00,20191128,900,0,1.06,0.04,8.71,0.02,0.47,21.12,90,0,0,0,0,0,0.5
"10",2019-11-28 00:10:00,20191128,1000,0,1.33,0.04,10.94,0.03,0.45,21.12,45,0,0,0,0,0,1
"11",2019-11-28 00:11:00,20191128,1100,0,1.21,0.04,9.96,0.03,0.46,21.12,90,0,0,0,0,0,1
"12",2019-11-28 00:12:00,20191128,1200,0,1.46,0.05,12.08,0.03,0.47,21.12,90,0,0,0,0,0,1
"13",2019-11-28 00:13:00,20191128,1300,0,1.22,0.04,10.06,0.03,0.46,21.12,90,0,0,0,0,0,1
"14",2019-11-28 00:14:00,20191128,1400,0,1.27,0.04,10.47,0.03,0.46,21.12,90,0,0,0,0,0,1
"15",2019-11-28 00:15:00,20191128,1500,0,1.29,0.04,10.63,0.03,0.47,21.12,90,0,0,0,0,0,1
"16",2019-11-28 00:16:00,20191128,1600,0,1.14,0.04,9.41,0.03,0.46,21.19,135,0,0,0,0,0,1
"17",2019-11-28 00:17:00,20191128,1700,0,1.08,0.04,8.93,0.02,0.46,21.19,90,0,0,0,0,0,1
"18",2019-11-28 00:18:00,20191128,1800,0,1.13,0.04,9.35,0.03,0.45,21.12,135,0,0,0,0,0,1
"19",2019-11-28 00:19:00,20191128,1900,0,1.07,0.04,8.8,0.02,0.45,21.12,135,0,0,0,0,0,1
"20",2019-11-28 00:20:00,20191128,2000,0,1.02,0.03,8.43,0.02,0.45,21.12,135,0,0,0,0,0,1
"21",2019-11-28 00:21:00,20191128,2100,0,1.27,0.04,10.5,0.03,0.45,21.06,135,0,0,0,0,0,1
"22",2019-11-28 00:22:00,20191128,2200,0,1.31,0.04,10.78,0.03,0.45,21.12,180,0,0,0,0,0,1
"23",2019-11-28 00:23:00,20191128,2300,0,0.93,0.03,7.69,0.02,0.45,20.88,180,0,0,0,0,0,1
"24",2019-11-28 00:24:00,20191128,2400,0,1.27,0.04,10.51,0.03,0.44,21.12,180,0,0,0,0,0,1
"25",2019-11-28 00:25:00,20191128,2500,0,1.31,0.04,10.77,0.03,0.44,21.12,180,0,0,0,0,0,1
"26",2019-11-28 00:26:00,20191128,2600,0,1.14,0.04,9.4,0.03,0.45,20.94,45,0,0,0,0,0,1
"27",2019-11-28 00:27:00,20191128,2700,0,1.15,0.04,9.51,0.03,0.45,20.94,45,0,0,0,0,0,1
"28",2019-11-28 00:28:00,20191128,2800,0,1.18,0.04,9.76,0.03,0.45,20.94,90,0,0,0,0,0,1
