"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2019-11-29 00:01:00,20191129,100,0,3.77,0.13,31.11,0.09,0.43,22.19,135,0,0,0,0,0,0
"2",2019-11-29 00:02:00,20191129,200,0,4.26,0.14,35.11,0.1,0.45,22.12,135,0,0,0,0,0,0
"3",2019-11-29 00:03:00,20191129,300,0,3.48,0.12,28.7,0.08,0.47,22.19,90,0,0,0,0,0,0
"4",2019-11-29 00:04:00,20191129,400,0,3.55,0.12,29.33,0.08,0.46,22.19,135,0,0,0,0,0,0
"5",2019-11-29 00:05:00,20191129,500,0,3.98,0.13,32.8,0.09,0.47,22.19,135,0,0,0,0,0,0
"6",2019-11-29 00:06:00,20191129,600,0,3.66,0.12,30.17,0.08,0.46,22.12,90,0,0,0,0,0,0
"7",2019-11-29 00:07:00,20191129,700,0,3.48,0.12,28.69,0.08,0.45,22.12,90,0,0,0,0,0,0
"8",2019-11-29 00:08:00,20191129,800,0,3.37,0.11,27.82,0.08,0.45,22.12,135,0,0,0,0,0,0
"9",2019-11-29 00:09:00,20191129,900,0,3.69,0.12,30.44,0.08,0.44,22.06,135,0,0,0,0,0,0
"10",2019-11-29 00:10:00,20191129,1000,0,3.83,0.13,31.57,0.09,0.45,22.06,135,0,0,0,0,0,0.25
"11",2019-11-29 00:11:00,20191129,1100,0,3.38,0.11,27.89,0.08,0.45,22.12,90,0,0,0,0,0,0.25
"12",2019-11-29 00:12:00,20191129,1200,0,3.66,0.12,30.17,0.08,0.44,22.19,135,0,0,0,0,0,0.25
"13",2019-11-29 00:13:00,20191129,1300,0,3.55,0.12,29.25,0.08,0.44,22.12,135,0,0,0,0,0,0.25
"14",2019-11-29 00:14:00,20191129,1400,0,3.4,0.11,28.02,0.08,0.43,22.06,135,0,0,0,0,0,0.25
"15",2019-11-29 00:15:00,20191129,1500,0,3.24,0.11,26.72,0.07,0.44,22.06,135,0,0,0,0,0,0.25
"16",2019-11-29 00:16:00,20191129,1600,0,3.59,0.12,29.6,0.08,0.45,22,90,0,0,0,0,0,0.25
"17",2019-11-29 00:17:00,20191129,1700,0,3.71,0.12,30.57,0.08,0.46,22.06,135,0,0,0,0,0,0.25
"18",2019-11-29 00:18:00,20191129,1800,0,3.72,0.12,30.66,0.08,0.47,21.94,90,0,0,0,0,0,0.5
"19",2019-11-29 00:19:00,20191129,1900,0,3.56,0.12,29.35,0.08,0.47,22.06,90,0,0,0,0,0,0.5
"20",2019-11-29 00:20:00,20191129,2000,0,3.27,0.11,26.96,0.07,0.47,22.12,135,0,0,0,0,0,0.5
"21",2019-11-29 00:21:00,20191129,2100,0,3.31,0.11,27.28,0.07,0.45,22.12,135,0,0,0,0,0,0.5
"22",2019-11-29 00:22:00,20191129,2200,0,3.77,0.13,31.09,0.09,0.44,22.19,135,0,0,0,0,0,0.5
"23",2019-11-29 00:23:00,20191129,2300,0,3.64,0.12,30.03,0.08,0.43,22.19,135,0,0,0,0,0,0.5
"24",2019-11-29 00:24:00,20191129,2400,0,3.78,0.13,31.18,0.09,0.44,22.12,135,0,0,0,0,0,0.5
