"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2019-11-18 00:01:00,20191118,100,0,4.83,0.16,39.83,0.11,0.44,24.38,45,18.62,0,0,0,0,0
"2",2019-11-18 00:02:00,20191118,200,0,4.24,0.14,35.01,0.1,0.45,24.44,0,7.98,0,0,0,0,0
"3",2019-11-18 00:03:00,20191118,300,0,4.14,0.14,34.15,0.09,0.45,24.25,45,9.31,0,0,0,0,0
"4",2019-11-18 00:04:00,20191118,400,0,4.28,0.14,35.28,0.1,0.46,24.31,0,15.96,0,0,0,0,0
"5",2019-11-18 00:05:00,20191118,500,0,3.7,0.12,30.53,0.08,0.45,24.38,45,15.96,0,0,0,0,0
"6",2019-11-18 00:06:00,20191118,600,0,4.52,0.15,37.26,0.1,0.44,24.44,135,19.95,0,0,0,0,0
"7",2019-11-18 00:07:00,20191118,700,0,4.27,0.14,35.23,0.1,0.44,24.25,45,17.29,0,0,0,0,0
"8",2019-11-18 00:08:00,20191118,800,0,3.74,0.12,30.88,0.08,0.45,24.38,45,13.3,0,0,0,0,0
"9",2019-11-18 00:09:00,20191118,900,0,3.62,0.12,29.86,0.08,0.46,24.31,45,13.3,0,0,0,0,0
"10",2019-11-18 00:10:00,20191118,1000,0,3.82,0.13,31.54,0.09,0.46,24.25,90,13.3,0,0,0,0,0
"11",2019-11-18 00:11:00,20191118,1100,0,4.03,0.13,33.21,0.09,0.48,24.19,45,15.96,0,0,0,0,0
"12",2019-11-18 00:12:00,20191118,1200,0,3.28,0.11,27.04,0.07,0.49,24.5,0,11.97,0,0,0,0,0
"13",2019-11-18 00:13:00,20191118,1300,0,4.1,0.14,33.79,0.09,0.48,24.38,90,13.3,0,0,0,0,0
"14",2019-11-18 00:14:00,20191118,1400,0,4.03,0.13,33.24,0.09,0.48,24.19,90,21.28,0,0,0,0,0
"15",2019-11-18 00:15:00,20191118,1500,0,3.97,0.13,32.78,0.09,0.47,24.19,45,5.32,0,0,0,0,0
"16",2019-11-18 00:16:00,20191118,1600,0,3.19,0.11,26.31,0.07,0.48,24.12,90,11.97,0,0,0,0,0
"17",2019-11-18 00:17:00,20191118,1700,0,3.86,0.13,31.87,0.09,0.47,24.25,45,13.3,0,0,0,0,0
"18",2019-11-18 00:18:00,20191118,1800,0,3.57,0.12,29.42,0.08,0.46,24.19,45,21.28,0,0,0,0,0
"19",2019-11-18 00:19:00,20191118,1900,0,3.9,0.13,32.14,0.09,0.45,24.19,45,10.64,0,0,0,0,0
"20",2019-11-18 00:20:00,20191118,2000,0,4.03,0.13,33.25,0.09,0.45,24.25,135,9.31,0,0,0,0,0
"21",2019-11-18 00:21:00,20191118,2100,0,3.38,0.11,27.86,0.08,0.45,24.06,45,18.62,0,0,0,0,0
"22",2019-11-18 00:22:00,20191118,2200,0,3.57,0.12,29.47,0.08,0.45,24.19,45,13.3,0,0,0,0,0
"23",2019-11-18 00:23:00,20191118,2300,0,3.6,0.12,29.74,0.08,0.46,24.12,135,21.28,0,0,0,0,0
"24",2019-11-18 00:24:00,20191118,2400,0,3.62,0.12,29.87,0.08,0.45,24.31,45,11.97,0,0,0,0,0
"25",2019-11-18 00:25:00,20191118,2500,0,3.54,0.12,29.2,0.08,0.47,24.25,135,22.61,0,0,0,0,0
"26",2019-11-18 00:26:00,20191118,2600,0,3.32,0.11,27.35,0.08,0.45,24.5,90,17.29,0,0,0,0,0
"27",2019-11-18 00:27:00,20191118,2700,0,3.39,0.11,28.01,0.08,0.45,24.31,90,13.3,0,0,0,0,0
"28",2019-11-18 00:28:00,20191118,2800,0,3.68,0.12,30.38,0.08,0.45,24.19,90,10.64,0,0,0,0,0
"29",2019-11-18 00:29:00,20191118,2900,0,3.34,0.11,27.56,0.08,0.48,24.06,0,18.62,0,0,0,0,0
"30",2019-11-18 00:30:00,20191118,3000,0,3.95,0.13,32.55,0.09,0.49,24.19,45,13.3,0,0,0,0,0
"31",2019-11-18 00:31:00,20191118,3100,0,3.2,0.11,26.37,0.07,0.48,24.19,0,14.63,0,0,0,0,0
"32",2019-11-18 00:32:00,20191118,3200,0,3.36,0.11,27.69,0.08,0.49,24.25,90,17.29,0,0,0,0,0
"33",2019-11-18 00:33:00,20191118,3300,0,3.33,0.11,27.45,0.08,0.49,24.19,90,13.3,0,0,0,0,0
"34",2019-11-18 00:34:00,20191118,3400,0,3.2,0.11,26.43,0.07,0.47,23.94,90,21.28,0,0,0,0,0
"35",2019-11-18 00:35:00,20191118,3500,0,3.75,0.12,30.93,0.08,0.49,24.06,45,5.32,0,0,0,0,0
"36",2019-11-18 00:36:00,20191118,3600,0,3.6,0.12,29.69,0.08,0.48,23.81,90,13.3,0,0,0,0,0
"37",2019-11-18 00:37:00,20191118,3700,0,3.55,0.12,29.31,0.08,0.49,24,90,10.64,0,0,0,0,0
"38",2019-11-18 00:38:00,20191118,3800,0,3.49,0.12,28.82,0.08,0.5,23.69,135,13.3,0,0,0,0,0
"39",2019-11-18 00:39:00,20191118,3900,0,3.59,0.12,29.66,0.08,0.48,23.94,135,2.66,0,0,0,0,0
"40",2019-11-18 00:40:00,20191118,4000,0,3.06,0.1,25.22,0.07,0.47,24,90,15.96,0,0,0,0,0
"41",2019-11-18 00:41:00,20191118,4100,0,3.82,0.13,31.51,0.09,0.47,24.19,45,21.28,0,0,0,0,0
"42",2019-11-18 00:42:00,20191118,4200,0,3.78,0.13,31.18,0.09,0.46,24.06,90,14.63,0,0,0,0,0
"43",2019-11-18 00:43:00,20191118,4300,0,3.7,0.12,30.5,0.08,0.47,24.25,45,13.3,0,0,0,0,0
"44",2019-11-18 00:44:00,20191118,4400,0,3.62,0.12,29.89,0.08,0.47,24.19,90,14.63,0,0,0,0,0
"45",2019-11-18 00:45:00,20191118,4500,0,4.03,0.13,33.26,0.09,0.46,24,90,11.97,0,0,0,0,0
"46",2019-11-18 00:46:00,20191118,4600,0,3.76,0.12,30.99,0.09,0.46,24,45,15.96,0,0,0,0,0
"47",2019-11-18 00:47:00,20191118,4700,0,3.46,0.12,28.51,0.08,0.45,24,45,22.61,0,0,0,0,0
"48",2019-11-18 00:48:00,20191118,4800,0,3.63,0.12,29.98,0.08,0.45,23.88,90,10.64,0,0,0,0,0
"49",2019-11-18 00:49:00,20191118,4900,0,3.74,0.12,30.84,0.08,0.44,23.88,135,14.63,0,0,0,0,0
"50",2019-11-18 00:50:00,20191118,5000,0,3.47,0.12,28.64,0.08,0.45,24.06,0,19.95,0,0,0,0,0
"51",2019-11-18 00:51:00,20191118,5100,0,3.91,0.13,32.25,0.09,0.46,24.31,45,7.98,0,0,0,0,0
"52",2019-11-18 00:52:00,20191118,5200,0,3.36,0.11,27.72,0.08,0.45,24.06,90,13.3,0,0,0,0,0
"53",2019-11-18 00:53:00,20191118,5300,0,3.58,0.12,29.55,0.08,0.46,24.31,45,15.96,0,0,0,0,0
"54",2019-11-18 00:54:00,20191118,5400,0,3.84,0.13,31.71,0.09,0.47,24.19,45,10.64,0,0,0,0,0
