"","Data","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",2019-10-12 00:01:00,20191012,100,0,3.33,0.11,27.49,0.08,0.45,24.69,45,2.66,0,0,0,0,0
"2",2019-10-12 00:02:00,20191012,200,0,3.35,0.11,27.64,0.08,0.46,24.69,45,5.32,0,0,0,0,0
"3",2019-10-12 00:03:00,20191012,300,0,2.97,0.1,24.5,0.07,0.45,24.75,45,2.66,0,0,0,0,0
"4",2019-10-12 00:04:00,20191012,400,0,3.91,0.13,32.22,0.09,0.44,24.69,45,0,0,0,0,0,0
"5",2019-10-12 00:05:00,20191012,500,0,3.84,0.13,31.64,0.09,0.45,24.5,45,1.33,0,0,0,0,0
"6",2019-10-12 00:06:00,20191012,600,0,3.98,0.13,32.85,0.09,0.46,24.31,45,2.66,0,0,0,0,0
"7",2019-10-12 00:07:00,20191012,700,0,3.84,0.13,31.67,0.09,0.46,24.38,45,2.66,0,0,0,0,0
"8",2019-10-12 00:08:00,20191012,800,0,3.3,0.11,27.26,0.07,0.45,24.38,135,2.66,0,0,0,0,0
"9",2019-10-12 00:09:00,20191012,900,0,3.28,0.11,27.04,0.07,0.46,24.69,135,2.66,0,0,0,0,0
"10",2019-10-12 00:10:00,20191012,1000,0,3.29,0.11,27.12,0.07,0.47,24.56,135,2.66,0,0,0,0,0
"11",2019-10-12 00:11:00,20191012,1100,0,3.43,0.11,28.26,0.08,0.47,24.56,135,1.33,0,0,0,0,0
"12",2019-10-12 00:12:00,20191012,1200,0,3.36,0.11,27.75,0.08,0.46,24.69,135,0,0,0,0,0,0
"13",2019-10-12 00:13:00,20191012,1300,0,3.88,0.13,32,0.09,0.47,24.69,135,0,0,0,0,0,0
"14",2019-10-12 00:14:00,20191012,1400,0,3.11,0.1,25.66,0.07,0.48,24.81,135,0,0,0,0,0,0
"15",2019-10-12 00:15:00,20191012,1500,0,3.05,0.1,25.15,0.07,0.48,24.75,135,0,0,0,0,0,0
"16",2019-10-12 00:16:00,20191012,1600,0,3.53,0.12,29.12,0.08,0.46,24.88,135,0,0,0,0,0,0
"17",2019-10-12 00:17:00,20191012,1700,0,3.55,0.12,29.27,0.08,0.46,24.88,135,0,0,0,0,0,0
"18",2019-10-12 00:18:00,20191012,1800,0,3.62,0.12,29.85,0.08,0.45,24.88,135,0,0,0,0,0,0
"19",2019-10-12 00:19:00,20191012,1900,0,3.55,0.12,29.33,0.08,0.45,24.62,135,0,0,0,0,0,0
