data,hora,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel
03/10/2019,09:21,0,27.35,1.99,0.82,0.13,224.06,1.77,0.15,0.03,0.62,0,315,0
03/10/2019,09:22,0,12.71,0.81,0.29,0.05,104.25,0.7,0.06,0.01,0.64,0,315,0
03/10/2019,09:55,10.51,13.42,1.63,0.9,0.14,108.92,1.57,0.16,0.03,0.7,0,270,0
03/10/2019,15:13,12.49,13.7,0.86,0.31,0.05,112.45,0.75,0.06,0.01,0.63,0,270,0
03/10/2019,15:17,12.49,12,0.4,0,0,99.02,0.27,0,0,0.54,0,270,0
03/10/2019,15:19,8.53,15.38,1.18,0.51,0.08,125.87,1.07,0.1,0.02,0.57,0,270,0
03/10/2019,15:26,4.56,11.86,1.17,0.59,0.09,96.7,1.1,0.11,0.02,0.64,0,270,0
03/10/2019,15:31,16.46,13.14,0.76,0.25,0.04,107.92,0.64,0.05,0.01,0.63,0,270,0
03/10/2019,15:32,10.51,13.39,0.91,0.35,0.06,109.75,0.8,0.07,0.01,0.65,0,270,0
03/10/2019,15:33,2.58,12.79,0.95,0.39,0.06,104.78,0.85,0.07,0.01,0.65,0,90,0
03/10/2019,15:35,8.53,11.71,1.29,0.68,0.11,95.28,1.23,0.13,0.02,0.59,0,90,0
03/10/2019,15:36,14.48,12.01,0.99,0.45,0.07,98.23,0.9,0.08,0.02,0.63,0,90,0
03/10/2019,15:41,0,10.93,0.56,0.15,0.02,89.9,0.46,0.03,0.01,0.58,0,90,0
03/10/2019,15:42,0,11.96,0.72,0.25,0.04,98.15,0.62,0.05,0.01,0.61,0,90,0
03/10/2019,15:45,0,8.42,0.74,0.34,0.05,68.8,0.68,0.06,0.01,0.59,0,90,0
03/10/2019,15:49,0,11.33,0.38,0,0,93.49,0.26,0,0,0.51,27.25,90,0
03/10/2019,15:50,0,9.23,0.31,0,0,76.14,0.21,0,0,0.54,27.31,90,0
03/10/2019,15:50,0,9.48,0.33,0.01,0,78.22,0.23,0.01,0,0.59,27.31,90,0
03/10/2019,15:51,0,9.23,0.31,0,0,76.14,0.21,0,0,0.54,27.31,90,0
03/10/2019,15:51,0,9.48,0.33,0.01,0,78.22,0.23,0.01,0,0.59,27.31,90,0
