data,hora,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,rainfall,hum,n
20190912,24246,NA,83.65,86445,86445,86445,690135,692.03,692.0550000000001,692075,0.53,19.88,0,0,NA,NA,2
20190912,2558,NA,83715,86.52,86.52,86.52,690.72,692.62,692645,692.6600000000001,0.53,21065,0,0,NA,NA,2
20190912,25616,NA,87235,90.16,90.16,90.16,719745,721725,721755,721.77,525,20.03,0,0,NA,NA,2
20190912,25037,NA,87.64333333333333,90.58,90.58,90.58,723.1266666666667,725.1166666666667,725.1433333333333,725.1633333333333,0.5266666666666667,20.143333333333334,0,0,NA,NA,3
20190912,25145,NA,84.50999999999999,87.33666666666667,87.33666666666667,87.33666666666667,697.2566666666667,699.1766666666666,699.2,699.2166666666667,0.5333333333333333,19.92,0,0,NA,NA,3
20190912,2705,NA,79.48,82.14,82.14,82.14,655.74,657.54,657.56,657.58,0.52,21.94,0,0,NA,NA,1
20190912,2812,NA,80.27,82.95,82.95,82.95,662.26,664.08,664.11,664.12,0.54,21.94,0,0,NA,NA,1
20190912,2920,NA,78.24,80.86,80.86,80.86,645.52,647.3,647.32,647.34,0.53,22.12,0,0,NA,NA,1
20190912,3027,NA,85.6575,88525,88.5275,88.5275,706735,708.6825,708.71,708.73,0.5225,20.7175,0,0,NA,NA,4
20190912,30621,NA,87.21,90.27,90.38,90.4,719.31,721.45,721.49,721.52,0.54,20.19,0,0,NA,NA,1
20190912,30835,NA,85735,88.60499999999999,88.60499999999999,88.60499999999999,707.3499999999999,709.2950000000001,709325,709.3399999999999,0.55,20.03,0,0,NA,NA,2
20190912,30045,NA,87.36500000000001,90285,90285,90285,720.79,722775,722.8,722.8199999999999,535,20.31,0,0,NA,NA,2
20190912,3134,NA,87.14,90.05666666666667,90.05666666666667,90.05666666666667,718.97,720.9433333333334,720.9733333333334,720.9933333333333,0.5266666666666667,20.833333333333332,0,0,NA,NA,3
20190912,31519,NA,89.69,92.92,93095,93.12,739.67,741.95,742.01,742.03,0.55,20.38,0,0,NA,NA,2
20190912,31734,NA,92.33500000000001,95735,95975,96.00999999999999,761315,763.75,763.8199999999999,763.85,0.53,20435,0,0,NA,NA,2
20190912,31050,NA,90.09333333333333,93.11,93.11333333333333,93.11333333333333,743.3233333333334,745.37,745.4,745.42,0.5166666666666667,20.21,0,0,NA,NA,3
20190912,3241,NA,88.85000000000001,91.82666666666667,91.82666666666667,91.82666666666667,733.0933333333334,735.11,735.1366666666667,735.16,0.5333333333333333,20.956666666666667,0,0,NA,NA,3
20190912,32419,NA,96.77,100015,100015,100015,798.44,800.64,800.67,800.69,0.54,20.69,0,0,NA,NA,2
20190912,32634,NA,90.96000000000001,94,94,94,750.47,752535,752565,752585,525,20.53,0,665,NA,NA,2
20190912,32057,NA,89.51666666666667,92.59333333333333,92.65333333333334,92.66,738.48,740.5966666666667,740.63,740.65,0.56,20.416666666666668,0,0.44333333333333336,NA,NA,3
20190912,325,NA,74.48,76.97,76.97,76.97,614.48,616.17,616.19,616.21,0.52,21.75,0,0,NA,NA,1
20190912,3349,NA,88.95,92.14,92.30333333333334,92.33,733.5566666666667,735.8033333333333,735.86,735.8866666666667,0.5533333333333333,20.81,0,0,NA,NA,3
20190912,33318,NA,95.9,99115,99115,99115,791.27,793.4449999999999,793475,793495,535,20.38,0,0,NA,NA,2
20190912,33532,NA,96.13999999999999,99.36,99.36,99.36,793225,795405,795435,795.46,535,20.314999999999998,0,0,NA,NA,2
20190912,33747,NA,102805,106415,106545,106565,847.99,850.5,850.56,850585,535,20375,0,0,NA,NA,2
20190912,3456,NA,93.19666666666667,96.32000000000001,96.32000000000001,96.32000000000001,768.95,771.0666666666666,771.0966666666667,771.1166666666667,0.52,21.169999999999998,0,0,NA,NA,3
20190912,34216,NA,99.97,103.33500000000001,103.35,103.35,824.8,827.0899999999999,827125,827145,545,21.060000000000002,0,0,NA,NA,2
20190912,34537,NA,103.21,106.67,106.67,106.67,851.58,853.93,853.96,853.98,0.52,21.31,0,1.33,NA,NA,1
20190912,34645,NA,114.07000000000001,117.97666666666667,118.04,118.05,941.03,943.7133333333334,943.7633333333333,943.7866666666666,0.55,21.64666666666667,0,0.44333333333333336,NA,NA,3
20190912,35006,NA,117.49,121.43333333333334,121.44,121.44,969.38,972.0566666666667,972.0933333333334,972.12,0.54,22.25,0,0.44333333333333336,NA,NA,3
20190912,35221,NA,119455,123455,123455,123455,985.5999999999999,988.31,988.3499999999999,988375,0.53,22.25,0,1995,NA,NA,2
20190912,35435,NA,116.99000000000001,120905,120905,120905,965.24,967895,967.93,967955,505,22.53,0,1.33,NA,NA,2
20190912,35650,NA,115.36,119225,119.22999999999999,119.22999999999999,951.78,954405,954.44,954.47,545,22.59,0,1995,NA,NA,2
20190912,3603,NA,76.61,79.17,79.17,79.17,632.07,633.81,633.83,633.85,0.52,22,0,0,NA,NA,1
20190912,3711,NA,78.13,80.74,80.74,80.74,644.61,646.38,646.41,646.43,0.53,22,0,0,NA,NA,1
20190912,3818,NA,75.91,78.45,78.45,78.45,626.3,628.03,628.05,628.07,0.55,21.75,0,0,NA,NA,1
20190912,3925,NA,74.65,77.15,77.15,77.15,615.94,617.64,617.66,617.68,0.52,21.69,0,0,NA,NA,1
20190912,4,NA,73.7,76.17,76.17,76.17,608.09,609.76,609.79,609.8,0.52,21.88,0,0,NA,NA,1
20190912,4032,NA,99.1825,102575,102.6325,102.64,818.2225000000001,820.5475,820595,820.6175,0.5475000000000001,22155,0,665,NA,NA,4
20190912,40119,NA,108845,112.65,112775,112795,897.8,900445,900505,900.53,555,22.47,0,1.33,NA,NA,2
20190912,40334,NA,105.96000000000001,109.63,109715,109735,874.06,876.5899999999999,876645,876665,535,22.314999999999998,0,0,NA,NA,2
20190912,40548,NA,103505,106975,106975,106975,854015,856365,856.4,856425,525,22.25,0,0,NA,NA,2
20190912,4140,NA,109.45666666666666,113.12333333333333,113.12333333333333,113.12333333333333,903.13,905.6133333333333,905.6466666666666,905.6733333333333,0.5433333333333333,22.310000000000002,0,0.8866666666666667,NA,NA,3
20190912,41017,NA,114.14333333333333,117.97666666666667,117.99,117.99,941.7233333333334,944.33,944.3733333333333,944.3966666666666,0.5466666666666667,22.563333333333333,0,0.44333333333333336,NA,NA,3
20190912,41232,NA,114345,118.17,118.17,118.17,943405,946,946.04,946.06,0.54,22.56,0,0,NA,NA,2
20190912,41446,NA,122.13499999999999,126.27,126305,126315,1007655,1010.48,1010.52,1010.5500000000001,0.52,22.53,0,0,NA,NA,2
20190912,4247,NA,96.88666666666667,100.12666666666667,100.13,100.13,799.38,801.5766666666667,801.61,801.6333333333333,0.5266666666666667,22.25,0,0,NA,NA,3
20190912,42022,NA,111.29333333333334,115.03333333333333,115.04,115.04,918.2433333333333,920.7766666666666,920.8133333333334,920.84,0.5366666666666667,22.546666666666667,0,0.44333333333333336,NA,NA,3
20190912,42239,NA,110.1,113.78,113.78,113.78,908.4,910.9,910.93,910.96,0.55,22.88,0,1.33,NA,NA,1
20190912,42346,NA,106845,111095,111.61000000000001,111685,880485,883635,883.76,883.8,555,22.78,0,0,NA,NA,2
20190912,4354,NA,95.81666666666666,99.02,99.02,99.02,790.5533333333333,792.7266666666667,792.7566666666667,792.78,0.5366666666666667,22.246666666666666,0,0,NA,NA,3
20190912,43029,NA,103.19333333333333,106.65,106.65,106.65,851.4366666666666,853.7766666666666,853.81,853.8366666666667,0.5333333333333333,22.293333333333333,0,0.44333333333333336,NA,NA,3
20190912,43137,NA,106.61,110175,110175,110175,879585,882005,882035,882.06,525,22625,0,2.66,NA,NA,2
20190912,43352,NA,102835,106.28,106.28,106.28,848455,850.7950000000001,850825,850.85,0.53,22.78,0,0,NA,NA,2
20190912,435,NA,78.62,81.26,81.26,81.26,648.7,650.48,650.51,650.53,0.53,22,0,0,NA,NA,1
20190912,44504,NA,110.69,114.41,114.41,114.41499999999999,913.2850000000001,915805,915.84,915865,535,21.91,0,0,NA,NA,2
20190912,44722,NA,107.88,111.53,111.56,111565,890.01,892.5,892.5350000000001,892565,0.54,22.185000000000002,0,665,NA,NA,2
20190912,44143,NA,106.58,110145,110145,110145,879355,881.77,881.81,881.8299999999999,535,21.94,0,0,NA,NA,2
20190912,44250,NA,106.36,109945,109965,109.97,877535,879975,880015,880035,545,21655,0,665,NA,NA,2
20190912,4501,NA,97.73666666666666,101.05,101.08,101.08666666666667,806.3266666666667,808.5933333333334,808.63,808.6533333333333,0.5433333333333333,22.313333333333333,0,0.8866666666666667,NA,NA,3
20190912,45624,NA,106.06,109.61,109.61,109.61,875.08,877.48,877.52,877.54,0.53,22.5,0,0,NA,NA,1
20190912,45043,NA,108.39666666666666,112.03333333333333,112.04,112.04,894.3466666666667,896.8166666666666,896.8466666666667,896.8766666666667,0.5233333333333333,22.416666666666668,0,0.8866666666666667,NA,NA,3
20190912,45151,NA,107975,111755,111.88,111895,890645,893.27,893325,893355,0.54,22.5,0,665,NA,NA,2
20190912,4609,NA,76.41,78.97,78.98,78.98,630.44,632.18,632.21,632.23,0.51,21.62,0,0,NA,NA,1
20190912,4716,NA,75.76,78.3,78.3,78.3,625.08,626.8,626.83,626.84,0.51,21.5,0,0,NA,NA,1
20190912,4823,NA,76.29,78.84,78.84,78.84,629.42,631.15,631.17,631.19,0.53,21.38,0,0,NA,NA,1
20190912,4930,NA,77.17,80.34,80.78,80.85,635.86,638.24,638.34,638.37,0.56,21.25,0,0,NA,NA,1
20190912,5038,NA,94.69333333333333,97.87,97.87333333333333,97.87333333333333,781.2866666666666,783.4433333333334,783.4733333333334,783.4966666666667,0.54,22.083333333333332,0,0,NA,NA,3
20190912,50415,NA,103.24666666666667,106.71666666666667,106.72666666666666,106.72666666666666,851.85,854.21,854.2433333333333,854.2666666666667,0.53,22.396666666666665,0,0,NA,NA,3
20190912,50736,NA,105275,108.8,108.8,108.8,868.6,870.99,871.02,871.05,525,22.41,0,0,NA,NA,2
20190912,50053,NA,106.58000000000001,110.15,110.15,110.15,879.3900000000001,881.81,881.8399999999999,881.87,0.53,22405,0,665,NA,NA,2
20190912,5145,NA,79875,82.55,82.55,82.55,659,660.8199999999999,660.8499999999999,660.8599999999999,0.49,21.78,0,665,NA,NA,2
20190912,51215,NA,104.03666666666666,107.51666666666667,107.51666666666667,107.51666666666667,858.3533333333334,860.7166666666667,860.7466666666667,860.77,0.5466666666666667,22.293333333333333,0,0,NA,NA,3
20190912,51536,NA,104115,107.6,107.6,107.6,859025,861385,861415,861445,0.53,22.060000000000002,0,0,NA,NA,2
20190912,51751,NA,104845,108475,108565,108575,864875,867.38,867.4300000000001,867.4549999999999,0.55,22.09,0,0,NA,NA,2
20190912,5252,NA,97705,101.0825,101.17,101.18,805.94,808.2775,808.32,808.3475,0.53,21905,0,665,NA,NA,4
20190912,52220,NA,104295,108.22,108545,108.6,859855,862685,862.7750000000001,862.8050000000001,0.5549999999999999,22155,0,3.99,NA,NA,2
20190912,52541,NA,107.36,111.51,111.92,111.99,884.96,887.99,888.1,888.13,0.57,22.19,0,1.33,NA,NA,1
20190912,52648,NA,105.85499999999999,109.4,109.4,109.4,873.38,875.78,875815,875.8399999999999,0.53,22.314999999999998,0,665,NA,NA,2
20190912,5359,NA,100.1875,103.59,103625,103.63,826.5575,828.88,828.9175,828.94,0.5425,21.9675,0,1.33,NA,NA,4
20190912,53117,NA,108.36500000000001,111985,111985,111985,894.06,896.52,896.5550000000001,896575,505,22.28,0,2.66,NA,NA,2
20190912,53332,NA,110.38,114.08500000000001,114.09,114.09,910685,913.2,913.24,913.26,0.54,22.25,0,3325,NA,NA,2
20190912,53546,NA,109.24000000000001,112.92,112.94,112945,901.23,903.74,903.78,903805,0.53,22155,0,0,NA,NA,2
20190912,54806,NA,121535,125.61,125.61500000000001,125.61500000000001,1002.75,1005515,1005.5550000000001,1005.58,0.52,21875,0,3325,NA,NA,2
20190912,54015,NA,107.82,111.42666666666666,111.42666666666666,111.42666666666666,889.5833333333334,892.0266666666666,892.0633333333334,892.0833333333334,0.53,22.08,0,0.44333333333333336,NA,NA,3
20190912,54337,NA,110.18,113.91,113945,113.94999999999999,908995,911.54,911.58,911.61,0.54,21.97,0,1.33,NA,NA,2
20190912,54551,NA,114.4,118.42500000000001,118575,118.6,943.5550000000001,946.37,946435,946.46,0.55,21905,0,665,NA,NA,2
20190912,542,NA,78.89,81.54,81.54,81.54,650.93,652.72,652.75,652.77,0.56,21.94,0,0,NA,NA,1
20190912,5507,NA,119.16666666666667,123.20333333333333,123.23666666666666,123.24333333333334,983.1366666666667,985.89,985.9333333333333,985.9599999999999,0.5266666666666667,21.62666666666667,0,1.7733333333333334,NA,NA,3
20190912,55022,NA,131.27666666666667,135.72,135.75666666666666,135.76333333333332,1083.0533333333333,1086.0833333333333,1086.13,1086.1633333333334,0.5266666666666667,21.62333333333333,0,1.33,NA,NA,3
20190912,55344,NA,137.34,141.94,141.94,141.94,1133.17,1136.29,1136.33,1136.36,0.53,21.94,0,1.33,NA,NA,1
20190912,55451,NA,135845,140.39499999999998,140.39499999999998,140.39499999999998,1120795,1123.88,1123925,1123955,0.53,21.814999999999998,0,2.66,NA,NA,2
20190912,5614,NA,77.45,80.04,80.04,80.04,639,640.76,640.79,640.8,0.52,21.25,0,0,NA,NA,1
20190912,5721,NA,77.57,80.16,80.16,80.16,639.98,641.74,641.77,641.79,0.54,21.38,0,0,NA,NA,1
20190912,5828,NA,79.49,82.15,82.15,82.15,655.87,657.67,657.7,657.71,0.54,21.38,0,0,NA,NA,1
20190912,5935,NA,78.34,80.97,80.97,80.97,646.39,648.17,648.19,648.21,0.54,21.38,0,0,NA,NA,1
20190912,60501,NA,133125,137585,137.59,137.59,1098.34,1101365,1101.4099999999999,1101.44,545,21845,0,2.66,NA,NA,2
20190912,60029,NA,131.7625,136.2625,136.32999999999998,136.34,1086.9825,1090.0725,1090.13,1090.1575,0.54,21.997500000000002,0,665,NA,NA,4
20190912,60244,NA,137.41,142.01,142.02,142.02,1133.7,1136.83,1136.87,1136.9,0.52,21.69,0,1.33,NA,NA,1
20190912,60353,NA,139.1,143.76,143.76,143.76,1147.7,1150.86,1150.9,1150.93,0.54,21.69,0,1.33,NA,NA,1
20190912,61506,NA,127975,132.26,132.26,132.26,1055895,1058.8,1058.84,1058.87,535,22.060000000000002,0,665,NA,NA,2
20190912,61720,NA,125.85,130115,130155,130.16,1038.29,1041.2,1041.25,1041.28,545,22125,0,0,NA,NA,2
20190912,61144,NA,133.08,137.53,137.53,137.53,1098,1101.02,1101.06,1101.09,0.54,22.06,0,0,NA,NA,1
20190912,61251,NA,132335,136.76999999999998,136.76999999999998,136.76999999999998,1091.87,1094875,1094915,1094945,0.53,22.060000000000002,0,0,NA,NA,2
20190912,62404,NA,114.56,118525,118.62,118.63499999999999,945,947.74,947.7950000000001,947.8199999999999,0.55,23095,0,2.66,NA,NA,2
20190912,62618,NA,118505,122475,122.47999999999999,122.47999999999999,977.74,980.43,980.47,980.49,535,11.69,0,0,NA,NA,2
20190912,62042,NA,118.65666666666667,122.65333333333334,122.67,122.67333333333333,978.9566666666667,981.6733333333333,981.7166666666667,981.7366666666667,0.5433333333333333,23.226666666666667,0,2.216666666666667,NA,NA,3
20190912,62149,NA,118.41,122.43,122465,122475,976.89,979635,979.6800000000001,979.71,0.55,22625,0,1.33,NA,NA,2
20190912,63301,NA,137.75,142385,142.39999999999998,142.39999999999998,1136.5149999999999,1139665,1139.71,1139.74,0.55,23.97,0,665,NA,NA,2
20190912,63516,NA,124375,128715,128845,128865,1025.92,1028935,1028995,1029025,0.53,24125,0,665,NA,NA,2
20190912,63730,NA,121965,126145,126215,126225,1006165,1009035,1009085,1009.11,0.56,24.25,0,0,NA,NA,2
20190912,63047,NA,132.14666666666668,136.57666666666668,136.58,136.58,1090.2766666666666,1093.2833333333333,1093.3233333333333,1093.3533333333335,0.5266666666666667,23.98,0,0,NA,NA,3
20190912,64200,NA,120.12666666666667,124.14666666666666,124.14666666666666,124.14666666666666,991.1333333333333,993.86,993.9,993.9233333333333,0.5366666666666667,24.436666666666667,0,0.8866666666666667,NA,NA,3
20190912,64521,NA,111.83500000000001,115.59,115595,115595,922.7049999999999,925255,925.29,925315,0.53,24875,0,1995,NA,NA,2
20190912,64736,NA,109125,112775,112.78,112.78,900355,902835,902865,902.89,0.52,25.5,0,665,NA,NA,2
20190912,64052,NA,118.34,122795,123.17999999999999,123.23499999999999,975635,978855,978.96,979,0.5549999999999999,25,0,1995,NA,NA,2
20190912,65206,NA,103.43,106.93,106955,106.96,853.3,855685,855.72,855745,525,26.060000000000002,0,1995,NA,NA,2
20190912,65420,NA,104.83,108.41,108465,108.47,864835,867.29,867.33,867355,545,25.75,0,1995,NA,NA,2
20190912,65635,NA,107.11,110.79,110.87,110.88,883.58,886.11,886.16,886.19,0.56,25.5,0,1.33,NA,NA,1
20190912,65059,NA,106.30333333333334,110.09,110.27333333333334,110.3,876.6866666666666,879.3533333333334,879.42,879.4466666666666,0.5599999999999999,25.496666666666666,0,1.33,NA,NA,3
20190912,650,NA,77.98,80.68,80.75,80.76,643.27,645.13,645.17,645.19,0.55,21.88,0,0,NA,NA,1
20190912,70003,NA,110.22333333333333,113.93666666666667,113.95,113.95333333333333,909.3966666666666,911.9200000000001,911.9566666666667,911.9833333333333,0.54,24.833333333333332,0,4.433333333333334,NA,NA,3
20190912,70218,NA,106.27000000000001,109.9,109955,109965,876675,879.1700000000001,879.2149999999999,879.24,565,24.560000000000002,0,3.99,NA,NA,2
20190912,70433,NA,106.05,109.6,109.6,109.6,875,877.41,877.44,877.47,0.5,24.5,0,6.65,NA,NA,1
20190912,70647,NA,109.93,113.61,113.61,113.61,907015,909.51,909.5450000000001,909.5699999999999,0.55,24.72,0,2.66,NA,NA,2
20190912,71009,NA,108.12666666666667,111.91333333333333,112.03999999999999,112.06,891.8833333333333,894.5133333333333,894.5766666666667,894.6,0.53,25.706666666666667,0,3.1033333333333335,NA,NA,3
20190912,71116,NA,111.61500000000001,115575,115.74,115.77000000000001,920.55,923.3199999999999,923385,923415,0.56,25125,0,5.32,NA,NA,2
20190912,71331,NA,109.55,113.27,113.32,113.32,903.77,906.32,906.36,906.39,0.53,25.25,0,5.32,NA,NA,1
20190912,71545,NA,108.44999999999999,112.09,112095,112.1,894.7850000000001,897.25,897.29,897315,535,25535,0,6.65,NA,NA,2
20190912,72014,NA,105.1425,108725,108.77250000000001,108.78,867.41,869.8625,869.9025,869.9300000000001,0.5375000000000001,24875,0,3.6575,NA,NA,4
20190912,72121,NA,105.23,108.76,108.76,108.76,868.25,870.63,870.67,870.69,0.56,26.31,0,3.99,NA,NA,1
20190912,72231,NA,102.12,105.53,105.53,105.53,842.53,844.85,844.88,844.9,0.56,25.69,0,6.65,NA,NA,1
20190912,72445,NA,104295,107.86,107.91499999999999,107.93,860385,862835,862875,862.9,0.52,24.78,0,6.65,NA,NA,2
20190912,73603,NA,94,97.15,97.15,97.15,775565,777.7,777.73,777.75,525,25375,0,1995,NA,NA,2
20190912,73021,NA,96785,100095,100145,100155,798.4525,800.7225,800.76,800.7850000000001,0.54,24.8125,0,3.6575,NA,NA,4
20190912,73348,NA,98445,101.94,102.08500000000001,102.11,811.96,814.4,814.4549999999999,814.48,0.55,24375,0,5.32,NA,NA,2
20190912,74503,NA,92385,95.50999999999999,95535,95.53999999999999,762175,764.31,764345,764365,0.53,24.53,0,3.99,NA,NA,2
20190912,74718,NA,95.13499999999999,98555,98735,98.76,784.5550000000001,786.97,787.03,787.0550000000001,545,25.28,0,3325,NA,NA,2
20190912,74033,NA,94765,98.08,98.19,98205,781.6700000000001,783.97,784.02,784045,565,25405,0,3325,NA,NA,2
20190912,74248,NA,94.92,98125,98.15,98.15,783125,785.3050000000001,785345,785365,0.55,24595,0,4655,NA,NA,2
20190912,75402,NA,92595,95695,95695,95695,763985,766.0899999999999,766.12,766.1400000000001,0.54,24.5,0,1.33,NA,NA,2
20190912,75616,NA,96.16,99.39,99.39,99.39,793.39,795.58,795.61,795.64,0.56,25.75,0,1.33,NA,NA,1
20190912,75741,NA,63.78,71.57,75.86,76.53,517.67,525.18,525.97,526.1,0.58,26.31,0,3.99,NA,NA,1
20190912,75148,NA,91.7875,94975,95.0575,95.07249999999999,757.1325,759.3375000000001,759.3824999999999,759405,0.54,25.8725,0,1995,NA,NA,4
20190912,757,NA,79.18,81.83,81.83,81.83,653.3,655.1,655.12,655.14,0.53,21.94,0,0,NA,NA,1
20190912,80103,NA,92675,95.8425,95895,95.9025,764.5174999999999,766695,766.7325000000001,766.7525,545,27265,0,4.987500000000001,NA,NA,4
20190912,80331,NA,94.38,97.56,97.58,97.58,778.69,780855,780885,780.9100000000001,0.54,28035,0,3.99,NA,NA,2
20190912,80546,NA,91.8,95.31,95.64500000000001,95.7,756705,759265,759.35,759.38,0.54,26.87,0,2.66,NA,NA,2
20190912,81127,NA,84.30333333333333,92.27666666666667,96.18666666666667,96.79666666666667,687.7266666666667,695.1666666666666,695.89,696.02,0.6066666666666667,28.063333333333333,0,4.433333333333334,NA,NA,3
20190912,81636,NA,92435,95715,95855,95875,762405,764.7,764755,764.78,565,28405,0,2.66,NA,NA,2
20190912,81850,NA,92525,95.63,95.63499999999999,95.64,763385,765.49,765.5250000000001,765.5450000000001,0.53,28.56,0,3.99,NA,NA,2
20190912,82110,NA,90.53,93565,93565,93565,746.95,749.01,749.04,749.0550000000001,535,28905,0,1.33,NA,NA,2
20190912,82229,NA,88.4075,91.3725,91375,91375,729.4175,731.4275,731.4575,731.4775,0.5375000000000001,29.9025,0,1.6625,NA,NA,4
20190912,82458,NA,90.02,93.03,93.03,93.03,742.72,744.76,744.79,744.81,0.5,29.31,0,1.33,NA,NA,1
20190912,83309,NA,82.09,84.84,84.84,84.84,677.28,679.15,679.17,679.19,0.55,30.56,0,6.65,NA,NA,1
20190912,83928,NA,83.96,86.77,86.77,86.77,692.76,694.66,694.69,694.71,0.52,31.19,0,1.33,NA,NA,1
20190912,83036,NA,83.20333333333333,86.00333333333333,86.01666666666667,86.01666666666667,686.4733333333334,688.3733333333333,688.4066666666666,688.4233333333334,0.53,31.126666666666665,0,3.1033333333333335,NA,NA,3
20190912,84411,NA,85.32,88.17,88.17,88.17,703.93,705.87,705.89,705.91,0.54,29.38,0,2.66,NA,NA,1
20190912,84518,NA,85425,88285,88285,88285,704815,706755,706.78,706.8,525,29.37,0,6.65,NA,NA,2
20190912,84038,NA,86.21666666666667,89.1,89.1,89.1,711.3266666666667,713.2833333333333,713.3133333333334,713.3333333333334,0.5366666666666667,28.71,0,4.433333333333334,NA,NA,3
20190912,84145,NA,83.57,86.37,86.37,86.37,689.5250000000001,691415,691.4449999999999,691.4649999999999,0.53,29815,0,3325,NA,NA,2
20190912,85204,NA,82.59,85.36,85.36,85.36,681.44,683315,683.3399999999999,683.36,515,31375,0,3.99,NA,NA,2
20190912,85418,NA,83.69,86495,86495,86495,690.5250000000001,692425,692.45,692.4649999999999,0.54,31875,0,2.66,NA,NA,2
20190912,85633,NA,84.86,87.7,87.7,87.7,700145,702.07,702095,702115,0.53,31595,0,6.65,NA,NA,2
20190912,85056,NA,82.58333333333334,85.34666666666666,85.34666666666666,85.34666666666666,681.36,683.2366666666667,683.2633333333333,683.2833333333333,0.51,29.356666666666666,0,7.536666666666667,NA,NA,3
20190912,90103,NA,76.85666666666667,80.18333333333334,80.75666666666667,80.84333333333333,633.0066666666667,635.5566666666667,635.6833333333334,635.7166666666667,0.55,27.436666666666667,0,5.32,NA,NA,3
20190912,90317,NA,82.69,85.47333333333333,85.48666666666666,85.49,682.22,684.1166666666667,684.1433333333333,684.1633333333333,0.5466666666666667,29.793333333333333,0,4.433333333333334,NA,NA,3
20190912,90548,NA,84.71,87.54,87.54,87.54,698.88,700.81,700.83,700.85,0.53,29.94,0,3.99,NA,NA,1
20190912,904,NA,77.89,80.5,80.5,80.5,642.63,644.4,644.42,644.44,0.55,22,0,0,NA,NA,1
20190912,91303,NA,75.64500000000001,78175,78175,78175,624125,625845,625865,625885,0.53,32405,0,3.99,NA,NA,2
20190912,91036,NA,79.36,82.02,82.02,82.02,654.82,656.62,656.64,656.66,0.53,28.69,0,7.98,NA,NA,1
20190912,91146,NA,76.68,79.25,79.25,79.25,632.68,634.42,634.45,634.47,0.51,29.19,0,6.65,NA,NA,1
20190913,200100,NA,0,0,0,0,0,0,0,0,0,23.1725,303.75,0,NA,NA,4
20190913,201200,NA,0,0,0,0,0,0,0,0,0,23.19,270,0,NA,NA,1
20190913,200300,NA,0,0,0,0,0,0,0,0,0,23.143333333333334,285,0,NA,NA,3
20190913,201500,NA,0,0,0,0,0,0,0,0,0,23.25,270,0,NA,NA,1
20190913,200600,NA,0,0,0,0,0,0,0,0,0,23.163333333333334,270,0,NA,NA,3
20190913,200800,NA,0,0,0,0,0,0,0,0,0,23.19,270,0,NA,NA,1
20190913,201900,NA,0,0,0,0,0,0,0,0,0,23.25,315,0,NA,NA,1
20190913,211000,NA,23754,24572,24594,24.6,195938,196506,196518,196.52,524,24.7,261,8.245999999999999,NA,NA,5
20190913,211200,NA,23.1,23.873333333333335,23.88,23.88,190.57999999999998,191.10999999999999,191.12,191.12333333333333,0.5333333333333333,24.643333333333334,285,0,NA,NA,3
20190913,211300,NA,23285,24.063333333333333,24.066666666666666,24.066666666666666,192.1,192.63166666666666,192.64166666666665,192645,0.52,24.688333333333333,270,0,NA,NA,6
20190913,211500,NA,22.966666666666665,23.736666666666668,23.736666666666668,23.736666666666668,189.50333333333333,190.02333333333334,190.03333333333333,190.03666666666666,0.5166666666666667,24.75,270,0,NA,NA,3
20190913,212600,NA,22.4425,23.19,23.1925,23195,185.14249999999998,185655,185.6625,185665,0.52,24.6875,258.75,0,NA,NA,4
20190913,210800,NA,23.03,23795,23795,23795,189995,190515,190.52,190525,0.5,12.31,292.5,0,NA,NA,2
20190913,210900,NA,23205,23.98,23.98,23.98,191.43,191.95499999999998,191965,191.97,0.51,24625,270,0,NA,NA,2
20190913,223000,NA,15.8725,16.4,16.4,16.4,130.9425,131.3025,131.3075,131.3125,0.2575,23.732499999999998,90,0,NA,NA,4
20190913,223200,NA,0,0,0,0,0,0,0,0,0,23.69,90,0,NA,NA,1
20190913,222400,NA,0,0,0,0,0,0,0,0,0,23.793333333333333,90,0,NA,NA,3
20190913,222500,NA,0,0,0,0,0,0,0,0,0,23.75,90,0,NA,NA,2
20190913,222600,NA,0,0,0,0,0,0,0,0,0,23845,90,0,NA,NA,2
20190913,222800,NA,17715,19.78,20895,21.07,143925,145905,146.11,146145,0.32,23.814999999999998,90,0,NA,NA,2
20190913,222900,NA,17.01,17595,17.61,17.61,140.32,140725,140735,140.74,0.26,23815,90,0,NA,NA,2
20190916,174400,NA,14.39,14.88,14.89,14.89,118.7,119.04,119.05,119.05,0.52,26.44,90,0,NA,NA,1
20190916,174500,NA,15.76,16.28,16.28,16.28,130.01,130.37,130.37,130.37,0.52,26.44,90,0,NA,NA,1
20190916,184600,NA,12.42,12.84,12.84,12.84,102.5,102.78,102.78,102.78,0.52,25.88,90,0,NA,NA,1
20190916,184800,NA,12.37,13.78,14.54,14.66,100.53,101.88,102.02,102.05,0.55,25.94,90,0,NA,NA,1
20190916,185900,NA,11.81,12.2,12.2,12.2,97.44,97.7,97.71,97.71,0.45,24.88,90,0,NA,NA,1
20190916,194000,NA,25.9225,26.7975,26.810000000000002,26.8125,213825,214.43,214.4425,214445,0.5225,20.5925,90,0,NA,NA,4
20190916,194200,NA,25.47,26.32,26.32,26.32,210.13,210.71,210.72,210.72500000000002,0.52,26845,90,0,NA,NA,2
