dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191115,001500,0,20.81,0,4.21,0.14,0,0,34.73,0.09,0,0,0.46,180,0,0,0.1,216.6,0,0,46.47,0
20191115,003000,0,20.45,0,3.49,0.12,0,0,28.78,0.08,0,0,0.47,180,0,0,0.1,216.6,0,0,48.05,0
20191115,004500,0,20.16,0,2.92,0.1,0,0,24.1,0.07,0,0,0.46,183,0,0,0.1,216.6,0,0,47.32,0
20191115,050000,6.52,20.35,0,1.33,0.04,0,0,10.97,0.03,0,0,0.44,180,0,14.67,0.4,220.41,86.13,0.23,502.12,115.49
20191115,051500,29.75,20.84,0,4.4,0.15,0,0,36.29,0.1,0,0,0.46,171,0,33,1.05,220.27,228.53,0.48,531.77,255.25
20191115,053000,48.92,21.6,0,16.05,0.53,0,0,132.43,0.37,0.01,0,0.5,159,0,61.13,2.22,220.37,486.27,0.93,552.45,513.78
20191115,054500,73.06,21.49,0,6.14,0.2,0,0,50.68,0.14,0,0,0.49,177,0.44,83,3.16,221.49,698.73,1.3,553.89,720.06
20191115,060000,78.28,21.56,0,2.93,0.1,0,0,24.19,0.07,0,0,0.46,168,0.98,90.33,3.46,220.31,761.47,1.41,553.85,780.93
20191115,061500,111.94,22.36,0,1.8,0.06,0,0,14.85,0.04,0,0,0.44,177,1.86,122.8,4.89,220.77,1077.6,1.94,570.93,1107.6
20191115,063000,241.49,23.73,0,1.37,0.05,0,0,11.27,0.03,0,0,0.43,171,5.5,237.67,9.55,222.49,2103.87,3.78,578.47,2186.62
20191115,064500,337.12,24.58,0,1.53,0.05,0,0,12.65,0.03,0,0,0.42,183,9.04,343.93,14,222.23,3118.07,5.5,570.91,3140
20191115,070000,505.94,25.22,0,1.47,0.05,0,0,12.14,0.03,0,0,0.42,174,7.36,451.87,18.19,223.71,4084.67,7.37,561.07,4135.09
20191115,071500,248.66,24.25,0,1.27,0.04,0,0,10.45,0.03,0,0,0.44,156,3.19,251.33,10.16,220.97,2245.13,4.05,563.99,2284.16
20191115,073000,299.28,24.71,0,1.35,0.04,0,0,11.15,0.03,0,0,0.43,159,0.09,319.27,13.03,220.48,2871,5.12,569.53,2915.99
20191115,074500,582.26,25.47,0,1.28,0.04,0,0,10.54,0.03,0,0,0.43,129,1.24,609.33,23.57,223.57,5287.6,9.39,571.37,5365.16
20191115,080000,435.09,25.8,0,1.21,0.04,0,0,9.94,0.03,0,0,0.42,144,3.55,455.73,16.84,222.14,3780.2,6.87,547.59,3761.94
20191115,081500,448.66,25.4,0,1.4,0.05,0,0,11.57,0.03,0,0,0.4,156,3.55,426.8,16.75,220.78,3725.33,6.76,554.16,3746.12
20191115,083000,321.2,25.9,0,1.37,0.05,0,0,11.29,0.03,0,0,0.41,165,2.04,340.53,13.87,219.93,3051,5.54,558.83,3095.92
20191115,084500,585.39,26.93,0,1.39,0.05,0,0,11.48,0.03,0,0,0.42,150,2.84,689.27,24.28,223.47,5485.47,9.6,564.97,5423.71
20191115,090000,624.66,27.83,0,1.24,0.04,0,0,10.24,0.03,0,0,0.42,171,5.14,607.87,22.21,222.67,4939.6,8.99,552.28,4965
20191115,091500,617.87,27.74,0,1.12,0.04,0,0,9.21,0.03,0,0,0.42,123,1.24,623.33,22.17,222.33,4975.07,8.99,554.22,4982.44
20191115,093000,944.55,29.33,0,1.25,0.04,0,0,10.3,0.03,0,0,0.42,171,3.72,888.2,30.58,225.23,6954.07,12.48,553.49,6907.56
20191115,094500,788.65,29.54,0,0.82,0.03,0,0,6.78,0.02,0,0,0.42,144,0,818.33,27.19,224.2,6172.8,11.29,542.92,6129.57
20191115,100000,1009.52,30.41,0,0.93,0.03,0,0,7.71,0.02,0,0,0.42,129,1.15,1005.07,30.71,223.71,6899.13,12.8,540.63,6920.06
20191115,101500,989.17,30.33,0,0.9,0.03,0,0,7.42,0.02,0,0,0.41,147,3.81,1017.73,33.11,223.86,7425.53,13.63,556.42,7584
20191115,103000,954.47,31.31,0,0.88,0.03,0,0,7.28,0.02,0,0,0.43,189,6.56,993.53,35.01,224.02,7826.27,15.45,517.2,7990.74
20191115,104500,984.61,30.6,0,0.85,0.03,0,0,7,0.02,0,0,0.41,132,0.44,937.73,32.46,223.72,7269.6,13.97,526.46,7354.65
20191115,110000,890.15,30.74,0,0.85,0.03,0,0,7,0.02,0,0,0.4,171,6.65,923.87,32.77,224.67,7375.2,14.19,525.8,7461.1
20191115,111500,830.92,20.41,0,0.97,0.03,0,0,8.03,0.02,0,0,0.4,180,0.98,867.13,32.15,222.99,7186.47,14.26,511.84,7298.84
20191115,113000,717.03,30.7,0,0.94,0.03,0,0,7.71,0.02,0,0,0.41,174,4.7,729,26.93,221.43,6007,11.62,521.41,6058.78
20191115,114500,889.63,31.16,0,0.86,0.03,0,0,7.12,0.02,0,0,0.43,189,8.25,934.87,31.2,222.72,6980.67,12.89,546.13,7039.62
20191115,121500,693.41,30.39,0,0.67,0.02,0,0,5.54,0.01,0,0,0.42,189,10.11,775.8,25.9,222.11,5775.4,10.6,548.52,5814.31
20191115,123000,1051.27,31.08,0,0.69,0.02,0,0,5.69,0.02,0,0,0.4,180,9.4,1058.73,32.86,223.21,7364,13.36,546.8,7305.25
20191115,124500,800.65,20.24,0,0.72,0.02,0,0,5.93,0.02,0,0,0.4,168,12.24,787.2,26.19,221.27,5908,10.75,542.09,5827.47
20191115,130000,966.47,30.79,0,0.77,0.02,0,0,6.37,0.02,0,0,0.42,198,18.09,978.4,35.63,223.49,7961.67,15.55,520.63,8095.8
