dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191012,000100,0,24.6,0,3.49,0.12,0,0,28.79,0.08,0,0,0.46,90,1.9,0,1.89,1.89,0,0,43.29,0
20191012,001500,0.46,24.13,0,3.5,0.12,0,0,28.87,0.08,0,0,0.45,135,0.18,0,1.89,1.89,0,0,44.14,0
20191012,003000,0,24.1,0,3.39,0.11,0,0,28.01,0.08,0,0,0.46,195,0.53,0,1.89,1.89,0,0,43.99,0
20191012,004500,1,24.33,0,3.31,0.11,0,0,27.35,0.08,0,0,0.44,315,3.1,0,1.89,1.89,0,0,43.09,0
20191012,010000,0.17,23.94,0,3.42,0.11,0,0,28.21,0.08,0,0,0.46,315,0.71,0,1.89,1.89,0,0,43.71,0
20191012,011500,0.38,23.44,0,3.41,0.11,0,0,28.16,0.08,0,0,0.46,315,0,0,1.89,1.89,0,0,44.16,0
20191012,013000,0,22.63,0,3.45,0.11,0,0,28.5,0.08,0,0,0.45,207,0.35,0,1.89,1.89,0,0,45.23,0
20191012,014500,0,21.96,0,3.54,0.12,0,0,29.19,0.08,0,0,0.45,135,0,0,1.89,1.89,0,0,45.47,0
20191012,020000,0,21.76,0,3.85,0.13,0,0,31.76,0.09,0,0,0.45,135,0,0,1.89,1.89,0,0,45.77,0
20191012,021500,0.82,21.79,0,4.78,0.16,0,0,39.48,0.11,0,0,0.45,135,0.8,0,1.89,1.89,0,0,46.33,0
20191012,023000,0.17,21.67,0,5.68,0.19,0,0,46.89,0.13,0,0,0.47,135,0,0,1.89,1.89,0,0,45.61,0
20191012,024500,1.08,21.39,0,6.12,0.2,0,0,50.51,0.14,0,0,0.46,135,0.09,0,1.89,1.89,0,0,45.34,0
20191012,030000,0,21.44,0,7.68,0.26,0,0,63.4,0.17,0,0,0.46,135,1.6,0,1.89,1.89,0,0,45.83,0
20191012,031500,0.21,22.55,0,5.13,0.17,0,0,42.35,0.12,0,0,0.45,135,1.95,0,1.89,1.89,0,0,44.65,0
20191012,033000,0,23.32,0,3.4,0.11,0,0,28.05,0.08,0,0,0.46,135,1.33,0,1.89,1.89,0,0,45.17,0
20191012,034500,0.08,23.65,0,3.27,0.11,0,0,27.01,0.08,0,0,0.46,135,0,0,1.89,1.89,0,0,46.41,0
20191012,040000,0.17,23.23,0,3.18,0.11,0,0,26.23,0.07,0,0,0.45,135,0,0,1.89,1.89,0,0,45.4,0
20191012,041500,0.25,22.94,0,3.17,0.1,0,0,26.18,0.07,0,0,0.44,87,2.22,0,1.89,1.89,0,0,45.41,0
20191012,043000,0.04,23.16,0,3.17,0.11,0,0,26.17,0.07,0,0,0.47,69,2.57,0,1.89,1.89,0,0,46.6,0
20191012,044500,0,23.2,0,3.06,0.1,0,0,25.27,0.07,0,0,0.46,42,1.33,0,1.89,1.89,0,0,166.05,0
20191012,050000,0.04,23.21,0,3.18,0.1,0,0,26.22,0.07,0,0,0.45,51,2.31,0.53,1.89,1.89,0,0,526.15,0
20191012,051500,5.42,23.49,0,3.28,0.11,0,0,27.04,0.08,0,0,0.45,63,3.1,10.2,0.4,203.44,55.93,0.17,495.36,84.21
20191012,053000,43.56,25.55,0,3.39,0.11,0,0,27.99,0.08,0,0,0.46,60,10.2,30.6,1.03,217.34,222.67,0.46,536.65,246.86
20191012,054500,84.02,26.86,0,3.38,0.11,0,0,27.92,0.08,0,0,0.44,24,11.7,61.07,2.1,218.59,456.13,0.87,556.01,483.73
20191012,060000,134.39,27.78,0,3.62,0.12,0,0,29.86,0.08,0,0,0.44,21,9.84,110.87,3.87,218.62,849.67,1.69,520.85,880.24
20191012,061500,173.79,28.65,0,3.67,0.12,0,0,30.26,0.08,0,0,0.44,96,7.71,157.53,5.9,218.41,1300.73,2.47,530.78,1311.03
20191012,063000,242.01,29.47,0,3.71,0.12,0,0,30.6,0.08,0,0,0.43,45,8.25,226.47,9.04,218.97,1977.33,3.6,560.06,2016.22
20191012,064500,287.09,31,0,3.83,0.13,0,0,31.57,0.09,0,0,0.46,81,6.38,279.2,11.3,220.31,2486.27,4.48,564.56,2529.23
20191012,070000,366.29,31.77,0,3.81,0.13,0,0,31.44,0.09,0,0,0.44,69,9.49,365.33,14.76,219.87,3246.8,5.86,560.43,3284.12
20191012,071500,427.9,32.22,0,3.81,0.13,0,0,31.45,0.09,0,0,0.44,84,9.04,435,17.45,220.02,3839,7.02,554.67,3893.78
20191012,073000,487.13,33.11,0,3.5,0.12,0,0,28.9,0.08,0,0,0.44,57,10.02,502.73,19.85,221.21,4391.2,8.14,547.27,4454.78
20191012,074500,541.33,33.15,0,2.88,0.1,0,0,23.75,0.06,0,0,0.43,42,14.72,564.13,22.25,220.5,4903.53,9.18,542.48,4979.97
