dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191103,050000,2.35,25.84,0,10.05,0.34,0,0,82.91,0.23,0,0,0.44,83.67,7.27,10.2,0.22,216.17,42.67,0.16,447.25,71.56
20191103,051500,21.92,26.2,0,9.73,0.32,0,0,80.31,0.22,0,0,0.45,64.33,7.8,28.4,0.88,214.73,187.53,0.45,477.79,215.01
20191103,053000,62.36,26.87,0,11.04,0.37,0,0,91.07,0.25,0,0,0.45,180.33,8.33,52.8,1.81,215.35,387.4,0.82,503.49,412.86
20191103,054500,103.07,27.42,0,17.38,0.58,0,0,143.39,0.39,0.01,0,0.44,111.67,9.93,83.67,2.97,217.02,642.93,1.32,507.17,669.46
20191103,060000,153.12,27.96,0,24.8,0.82,0,0,204.61,0.56,0.01,0.01,0.45,118.57,9.6,125.73,4.65,216.25,1001.6,1.98,521.53,1032.63
20191103,061500,211.22,18.27,0,25.87,0.86,0,0,213.41,0.59,0.01,0.01,0.45,44.67,7.63,180.07,6.76,216.23,1460.67,2.83,527.35,1492.4
20191103,063000,266.02,29.45,0,31.68,1.05,0,0,261.34,0.72,0.01,0.01,0.45,65.67,8.69,239.53,9.16,217.38,1990.2,3.73,540.43,2015.8
20191103,064500,319.11,30.75,0,31.91,1.06,0,0,263.25,0.72,0.01,0.01,0.45,98.67,7.89,291.53,11.1,218.29,2441.47,4.62,534.83,2470.91
20191103,070000,395.7,31.77,0,31.37,1.04,0,0,258.81,0.71,0.01,0.01,0.45,169,9.22,376.67,14.22,218.19,3103,6.03,522.49,3150.61
20191103,071500,462.88,32.27,0,27.64,0.92,0,0,228.03,0.63,0.01,0.01,0.45,196.67,9.22,451.73,16.8,218.75,3658.53,7.33,509.14,3732
20191103,073000,515.33,32.35,0,24.01,0.8,0,0,198.12,0.54,0.01,0.01,0.45,158.33,8.07,511.8,18.94,219.19,4152.13,8.26,509.53,4208.72
20191103,074500,570.38,32.82,0,23.02,0.77,0,0,189.94,0.52,0.01,0,0.44,168.67,11.17,568,21.07,219.92,4631.13,9.2,510.69,4698.35
20191103,080000,620.22,32.15,0,22.24,0.74,0,0,183.47,0.5,0.01,0,0.43,89.33,12.86,622.33,23.22,220.04,5106.47,10.06,515.27,5183.62
20191103,081500,666.14,32.57,0,23.12,0.77,0,0,190.76,0.52,0.01,0,0.45,127,12.24,673.73,25.09,219.94,5518,10.91,514.36,5611.67
20191103,083000,717.55,33.05,0,19.02,0.63,0,0,156.89,0.43,0.01,0,0.44,49.33,11.79,732.27,26.94,220.32,5973.6,11.97,505.15,6046.65
20191103,084500,762.95,33.32,0,18.58,0.62,0,0,153.28,0.42,0.01,0,0.44,133,13.03,782.6,28.7,220.45,6329.6,12.73,504.23,6418.85
20191103,090000,804.31,33.42,0,18.66,0.62,0,0,153.97,0.42,0.01,0,0.44,106,14.45,823.47,29.95,221.33,6594,13.43,501.77,6738.77
20191103,091500,835.1,33.35,0,20.13,0.67,0,0,166.1,0.46,0.01,0,0.44,111.67,14.28,862.53,31.21,220.91,6897,14.05,498.1,6998.31
20191103,093000,871.89,33.93,0,19,0.63,0,0,156.75,0.43,0.01,0,0.44,191.33,11.97,904.87,32.49,221.16,7188.4,14.73,495.11,7292.97
20191103,094500,901.89,34.07,0,17.42,0.58,0,0,143.75,0.4,0.01,0,0.43,73.33,14.1,939.33,33.34,221.15,7375.73,15.27,490.95,7496.81
20191103,100000,927.59,34.06,0,18,0.6,0,0,148.48,0.41,0.01,0,0.43,120.67,13.39,966.4,33.96,222.43,7556,15.7,488.24,7665.37
20191103,101500,949.51,34.28,0,18.89,0.63,0,0,155.82,0.43,0.01,0,0.43,107.67,15.43,990.53,34.73,222.3,7721.27,16.16,486.79,7866.53
20191103,103000,961.89,35.45,0,17.61,0.59,0,0,145.32,0.4,0.01,0,0.43,203.93,12.92,1005.4,35.2,221.55,7799.2,16.3,486.97,7937.61
20191103,104500,909.46,35.15,0,18.74,0.62,0,0,154.59,0.43,0.01,0,0.43,124,12.5,985.4,34.4,221.13,7532.93,15.98,488.59,7807.67
