dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191014,053000,39.2,22.07,0,3.21,0.11,0,0,26.45,0.07,0,0,0.45,90,0,43.53,1.68,219.95,367.47,0.73,538.15,392.85
20191014,054500,53.61,22.81,0,3.17,0.11,0,0,26.16,0.07,0,0,0.44,132,0,49.87,1.99,217.54,431.87,0.84,544.66,457.51
20191014,060000,117.07,27.51,0,4.19,0.14,0,0,34.56,0.1,0,0,0.44,144,0,100.07,3.64,217.97,793.07,1.51,548.48,828.2
20191014,061500,107.82,28.68,0,4.34,0.14,0,0,35.83,0.1,0,0,0.45,147,0,100.2,3.98,218.14,865.87,1.62,550.24,891.39
20191014,063000,99.22,26.17,0,4.78,0.16,0,0,39.46,0.11,0,0,0.45,180,0,95.47,3.96,216.65,855.93,1.59,554.82,882.16
20191014,064500,202.21,29,0,4.48,0.15,0,0,36.94,0.1,0,0,0.45,180,0,188,7.89,218.12,1703.27,3.08,569.9,1755.29
20191014,070000,376.07,30.21,0,4.21,0.14,0,0,34.71,0.1,0,0,0.43,111,3.28,368.13,15.23,219.49,3338.33,5.97,566.42,3381.53
20191014,071500,428.82,30.66,0,4.5,0.15,0,0,37.17,0.1,0,0,0.45,108,6.12,433.27,17.88,218.96,3914.07,7.1,557.79,3960.31
20191014,073000,485.54,30.23,0,3.66,0.12,0,0,30.2,0.08,0,0,0.43,72,10.02,497.27,20.2,219.43,4431.27,8.16,550.35,4490.86
20191014,074500,551.78,30.74,0,3.28,0.11,0,0,27.07,0.08,0,0,0.43,84,8.16,569.4,23.13,217.96,5046.67,9.37,546.18,5117.71
20191014,080000,589.32,30.56,0,3.38,0.11,0,0,27.85,0.08,0,0,0.43,57,10.2,612.47,24.85,216.97,5395.47,10.13,539.75,5467.67
20191014,081500,633.61,31.84,0,3.65,0.12,0,0,30.14,0.08,0,0,0.43,72,8.07,661.93,26.67,215.77,5754.87,10.92,533.53,5826.15
