dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20191118,000000,0,0,0.09,212.1,0,0,40.26,0,3.71,30.62,0.12,0.08,0,0,0,0,0.46,24.19,14.61,69.41,0,1.211433,-1.93016,1.936121,0.063879
20191118,010000,0,0,0,0,0,0,0,0,3.68,30.39,0.12,0.08,0,0,0,0,0.46,24.27,16.71,63.75,0,1.112647,-2.028945,1.896873,0.103127
20191118,020000,0.04,0,0,0,0,0,0,0,3.33,27.51,0.11,0.08,0,0,0,0,0.46,24.16,18.55,71.25,0,1.243547,-1.898046,1.94693,0.05307
20191118,030000,0.07,0,0,0,0,0,0,0,3.38,27.87,0.11,0.08,0,0,0,0,0.47,23.63,19.29,55.5,0,0.968658,-2.172935,1.824126,0.175874
20191118,040000,0.32,7.5,0.18,217.06,32,0.13,474.61,60.7,3.46,28.53,0.12,0.08,0,0,0,0,0.47,23.17,20.57,54.75,0,0.955568,-2.186025,1.816642,0.183358
20191118,050000,81.98,49.28,1.8,218.09,389.85,0.75,540.72,415.92,3.36,27.7,0.11,0.08,0,0,0,0,0.47,24.66,19.35,54,0,0.942478,-2.199115,1.809017,0.19098300000000001
20191118,060000,315.1,241.47,10.02,219.17,2197.85,3.91,571,2234.7,3.43,28.29,0.11,0.08,0,0,0,0,0.48,24.97,21.92,48,0,0.837758,-2.303835,1.743145,0.256855
20191118,070000,552.94,507.95,21.18,217.41,4598.37,8.35,559,4658.79,3.42,28.21,0.11,0.08,0,0,0,0,0.46,25.26,23.7,43.5,0,0.759218,-2.382374,1.688355,0.311645
20191118,080000,757.79,723.4,29.66,213.95,6328.19,11.95,539.96,6448.96,3.07,25.3,0.1,0.07,0,0,0,0,0.45,30.2,21.16,44.21,0,0.77161,-2.369983,1.69729,0.30271
20191118,090800,925.19,931.96,35.47,218.71,7762.19,15.36,514.95,7905.5,2.88,23.75,0.09,0.06,0,0,0,0,0.45,33.17,19.53,25.71,0,0.448724,-2.692869,1.433816,0.566184
20191118,100000,1028.67,1043.27,37.51,219.06,8219.15,16.29,513.79,8363.8,2.83,23.31,0.09,0.06,0,0,0,0,0.45,34.32,16.05,30.33,0,0.529358,-2.612234,1.50498,0.49502
20191118,110000,1094.03,1117.93,36.81,220.28,8115.35,15.76,524.05,8264.63,2.77,22.83,0.09,0.06,0,0,0,0,0.43,34.85,9.11,71.58,0,1.249307,-1.892286,1.948766,0.051234
20191118,120000,964.62,993.25,32.09,220.85,7114.43,13.82,521.9,7236.49,2.63,21.67,0.09,0.06,0,0,0,0,0.42,35.79,6.88,119.66,0,-1.053132,-1.053132,0.131023,0.131023
20191118,130000,582.81,620.75,22.66,215.88,4965.48,9.63,515.13,4998.93,2.57,21.19,0.09,0.06,0,0,0,0,0.43,35.48,6.76,113.25,0,-1.165007,-1.165007,0.081209,0.081209
20191118,140000,474,474.72,17.39,214.32,3749.23,7.84,492.88,3833.13,2.87,23.71,0.1,0.06,0,0,0,0,0.45,34.14,6.38,115.08,0,-1.133068,-1.133068,0.094283,0.094283
20191118,150000,254.27,248.52,9.52,212.42,2022.85,4.11,507.3,2074.54,3.05,25.18,0.1,0.07,0,0,0,0,0.44,33.99,5.08,143.25,0,-0.641409,-0.641409,0.401675,0.401675
20191118,160000,235.26,212.22,6.02,213.4,1283.08,2.58,518.41,1312.8,3.11,25.66,0.1,0.07,0,0,0,0,0.44,34.5,3.37,123,0,-0.994838,-0.994838,0.161329,0.161329
20191118,170000,53.4,44.75,1.39,214.71,292.57,0.6,492.98,315.86,3.5,28.92,0.12,0.08,0,0,0,0,0.44,32.29,4.21,118.5,0,-1.073377,-1.073377,0.121183,0.121183
20191118,180000,0.05,0,0.1,214.6,0,0,147.46,0,4.73,39.04,0.16,0.11,0,0,0,0,0.45,24.66,3.61,135.75,0,-0.772308,-0.772308,0.30221,0.30221
20191118,190000,0,0,0.1,214.6,0,0,40.49,0,4.08,33.62,0.14,0.09,0,0,0,0,0.45,25.92,4.88,135,0,-0.785398,-0.785398,0.292893,0.292893
20191118,200000,0,0,0.1,214.6,0,0,39.96,0,4.62,38.12,0.15,0.1,0,0,0,0,0.45,27.26,7.03,122.58,0,-1.002168,-1.002168,0.15736,0.15736
20191118,210000,0.06,0,0.1,214.6,0,0,40.99,0,4.04,33.32,0.13,0.09,0,0,0,0,0.46,23.77,9.38,108.75,0,-1.243547,-1.243547,0.05307,0.05307
20191118,220000,0.02,0,0.1,214.6,0,0,40.24,0,4.17,34.41,0.14,0.09,0,0,0,0,0.45,25.77,11.19,97.5,0,-1.439897,-1.439897,0.008555,0.008555
20191118,230000,0.05,0,0.1,214.6,0,0,40.8,0,5.06,41.72,0.17,0.11,0,0,0,0,0.46,25.3,14.16,78,0,1.361357,-1.780236,1.978148,0.021852
