dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20200116,000000,0,0,0.1,213.4,0,0,41.43,0,4.57,37.7,0.15,0.1,0,0,0,0,0.46,23.44,0,135,0,0,0,0,1
20200116,010000,0,0,0,0,0,0,0,0,4.71,38.85,0.16,0.11,0,0,0,0,0.45,23.02,0,135,0,0,0,0,1
20200116,020000,0,0,0,0,0,0,0,0,4.98,41.07,0.17,0.11,0,0,0,0,0.45,22.7,0,134.25,0,0,0,0,1
20200116,030000,0,0,0,0,0,0,0,0,5.71,47.15,0.19,0.13,0,0,0,0,0.46,22.5,0,135,0,0,0,0,1
20200116,040000,0,0,0,0,0,0,0,0,4.08,33.64,0.14,0.09,0,0,0,0,0.45,22.47,0,132.75,0,0,0,0,1
20200116,050000,22,24.81,0.9,215.78,191.29,0.41,515.38,217.28,3.68,30.37,0.12,0.08,0,0,0,0,0.44,23.84,0,128.25,0,0,0,0,1
20200116,060000,219.59,126.45,5.97,215.68,1286.37,2.33,566.65,1316.25,3.97,32.73,0.13,0.09,0,0,0,0,0.44,33.3,0,128.9,0,0,0,0,1
20200116,070000,466.93,371.38,16.19,216.76,3511.13,6.59,541.14,3560.26,2.51,20.72,0.08,0.06,0,0,0,0,0.43,34.93,3.21,198.75,0,0.327249,0.327249,1.321439,1.321439
20200116,080000,617.69,553.58,22.77,217.13,4943.32,9.56,525.66,5022.93,2.76,22.75,0.09,0.06,0,0,0,0,0.44,35.2,5.56,196.33,0,0.285012,0.285012,1.281169,1.281169
20200116,090000,814.88,775.67,30.49,216.56,6623.87,13.22,507.61,6707.47,2.31,19.09,0.08,0.05,0,0,0,0,0.44,35.93,9.2,187.58,0,0.132296,0.132296,1.13191,1.13191
20200116,100000,800.96,766.38,29.48,215.89,6385.6,12.75,508.64,6512.21,1.8,14.86,0.06,0.04,0,0,0,0,0.43,35.8,8.11,191.67,0,0.20368,0.20368,1.202275,1.202275
20200116,110000,888.28,811.81,28.26,217.19,6221.86,11.97,516.51,6301.93,1.76,14.53,0.06,0.04,0,0,0,0,0.42,36.34,9.37,191.88,0,0.207345,0.207345,1.205863,1.205863
20200116,131800,715.54,723.02,27.34,213.58,5843.21,11.53,517.98,6022.53,1.88,15.47,0.06,0.04,0,0,0,0,0.44,36.05,11.12,194.87,0,0.25953,0.25953,1.256627,1.256627
20200116,140000,516.16,471.55,18.38,212.15,3922.22,7.6,527.9,3963.78,1.73,14.28,0.06,0.04,0,0,0,0,0.43,35.12,13.44,209.58,0,0.516268,0.516268,1.493638,1.493638
20200116,150000,74.4,80.58,3.3,210.69,695.33,1.35,529.03,714.75,2.52,20.81,0.08,0.06,0,0,0,0,0.46,32.22,8.51,190.5,0,0.18326,0.18326,1.182236,1.182236
20200116,160000,21.3,33.52,1.27,212.15,267.52,0.57,508.92,291.87,3.62,29.84,0.12,0.08,0,0,0,0,0.47,27.09,7.47,141.75,0,-0.667588,-0.667588,0.380906,0.380906
20200116,170000,40.87,52.12,2.04,213.75,434.98,0.88,517.22,458.22,4.84,39.9,0.16,0.11,0,0,0,0,0.47,26.21,2.06,126.75,0,-0.929388,-0.929388,0.198746,0.198746
20200116,180000,0.25,2.75,0.14,213.86,14.63,0.05,287.14,23.75,4.25,35.03,0.14,0.1,0,0,0,0,0.48,28,1.22,112.5,0,-1.178097,-1.178097,0.07612,0.07612
20200116,190000,0,0,0.1,213.8,0,0,40.14,0,4.67,38.55,0.16,0.11,0,0,0,0,0.47,27.18,0,132.75,0,0,0,0,1
20200116,200000,0,0,0.1,213.8,0,0,38.39,0,4.56,37.6,0.15,0.1,0,0,0,0,0.47,26.47,5.94,115.5,0,-1.125737,-1.125737,0.097415,0.097415
20200116,210000,0,0,0.1,213.8,0,0,37.37,0,2.59,21.4,0.09,0.06,0,0,0,0,0.47,25.87,8.4,110.92,0,-1.205673,-1.205673,0.06592,0.06592
20200116,220000,0,0,0.1,213.8,0,0,37.94,0,2.55,21.02,0.08,0.06,0,0,0,0,0.47,25.89,5.45,144.75,0,-0.615229,-0.615229,0.422855,0.422855
20200116,230000,0,0,0.1,213.8,0,0,37.41,0,2.06,16.97,0.07,0.05,0,0,0,0,0.44,25.9,6.01,146.25,0,-0.589049,-0.589049,0.44443,0.44443
