dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20191105,000000,0,0,0.1,212.9,0,0,37.59,0,6.19,51.08,0.21,0.14,0,0,0,0,0.44,22.43,10.98,51.29,0,0.895179,-2.246413,1.780321,0.219679
20191105,010000,0,0,0,0,0,0,0,0,5.44,44.92,0.18,0.12,0,0,0,0,0.44,24.58,10.13,32.17,0,0.561472,-2.58012,1.532433,0.467567
20191105,020000,0.02,0,0,0,0,0,0,0,5.21,42.95,0.17,0.12,0,0,0,0,0.44,26.49,10.75,27.25,0,0.475602,-2.66599,1.457874,0.542126
20191105,030000,0.02,0,0,0,0,0,0,0,5.05,41.67,0.17,0.11,0,0,0,0,0.45,26.04,11.44,13.5,0,0.235619,-2.905973,1.233445,0.766555
20191105,040000,0.05,6,0.11,216.5,15,0.09,481.2,43.31,4.93,40.65,0.16,0.11,0,0,0,0,0.44,25.66,10.82,78.22,0,1.365197,-1.776396,1.978939,0.021061
20191105,050000,64.9,51.12,1.75,215.94,374.62,0.79,487.26,402.92,4.54,37.5,0.15,0.1,0,0,0,0,0.44,26.69,10.64,65,0,1.134464,-2.007129,1.906308,0.093692
20191105,060000,296.44,242.27,9.27,216.58,2006.8,3.84,532.55,2045.6,4.46,36.79,0.15,0.1,0,0,0,0,0.45,27.12,12.94,44.49,0,0.776497,-2.365096,1.700785,0.299215
20191105,070000,512.82,485.85,18.81,212.6,3997.28,7.85,516.63,4047.85,4.54,37.45,0.15,0.1,0,0,0,0,0.44,29.39,19.68,80.25,0,1.400627,-1.740966,1.985556,0.014444
20191105,080000,714.74,716.3,27.3,213.64,5832.37,11.63,511.51,5942.02,5.14,42.44,0.17,0.12,0,0,0,0,0.44,32.23,16.71,129.33,0,-0.884358,-0.884358,0.226492,0.226492
20191105,090000,844.06,876,32.95,214.61,7022.45,14.5,498.06,7217.54,5.59,46.13,0.19,0.13,0,0,0,0,0.42,34.73,16.27,159.33,0,-0.36076,-0.36076,0.647015,0.647015
20191105,100000,901.1,903.49,31.4,217.5,6801.59,13.99,499.37,7008.77,5.46,45.04,0.18,0.12,0,0,0,0,0.42,35.32,19.31,107.07,0,-1.272869,-1.272869,0.044053,0.044053
20191105,110000,1016.83,1058.37,35.43,219.36,7729.58,15.6,508.54,7952.66,6.29,51.92,0.21,0.14,0,0,0,0,0.42,35.74,17.34,178.31,0,-0.029496,-0.029496,0.970508,0.970508
20191105,120000,851.54,905.98,30.92,216.59,6720.72,13.83,490.98,6845.08,8.77,72.39,0.29,0.2,0,0,0,0,0.42,36.03,15.71,127.33,0,-0.919265,-0.919265,0.204844,0.204844
20191105,130000,786.21,823.35,28.58,214.11,6116.32,13.1,475.04,6227.46,9.82,80.99,0.33,0.22,0,0,0,0,0.42,36.21,15.04,119.83,0,-1.050165,-1.050165,0.132495,0.132495
20191105,140000,581.16,601.08,22.26,210.41,4688.62,9.55,500.09,4776.38,11.5,94.88,0.38,0.26,0,0,0,0,0.43,36.51,13.5,171.19,0,-0.153764,-0.153764,0.846842,0.846842
20191105,150000,343.09,356.88,13.62,210.01,2859.63,5.67,512.26,2925.83,12.94,106.78,0.43,0.29,0,0,0,0,0.42,36.32,11.04,191.25,0,0.19635,0.19635,1.19509,1.19509
20191105,160000,171.98,170.3,5.6,209.63,1173.33,2.43,486.86,1200.55,12.84,105.92,0.43,0.29,0,0,0,0,0.43,35.36,9.51,169,0,-0.191986,-0.191986,0.809191,0.809191
20191105,170000,12.15,23.95,0.88,209.88,178.13,0.4,413.62,197.95,14.83,122.35,0.49,0.34,0,0,0,0,0.44,32.27,6.3,212.17,0,0.561472,0.561472,1.532433,1.532433
20191105,180000,0,0,0.08,209,0,0,35.35,0,16.72,137.97,0.56,0.38,0,0.01,0,0,0.45,31.58,7.05,147.83,0,-0.561472,-0.561472,0.467567,0.467567
20191105,190000,0,0,0.08,209,0,0,36,0,21.22,175.09,0.71,0.48,0,0.01,0,0,0.45,25.76,14.65,139.92,0,-0.699528,-0.699528,0.356143,0.356143
20191105,200000,0,0,0.08,209,0,0,36.81,0,122.8,1013.14,4.09,2.78,0,0.04,0,0.03,0.46,24.4,11.15,136.83,0,-0.753459,-0.753459,0.315835,0.315835
20191105,210000,0.12,0,0.08,209,0,0,36.52,0,161.58,1333.03,5.38,3.66,0,0.05,0,0.03,0.46,24.12,13.87,105.52,0,-1.299921,-1.299921,0.036463,0.036463
20191105,220000,0,0,0.08,209,0,0,36.13,0,41.7,344.05,1.39,0.94,0,0.01,0,0.01,0.46,23.87,21.26,67.88,0,1.184729,-1.956863,1.926397,0.073603
20191105,230000,0,0,0.1,212.9,0,0,37.49,0,18.21,150.19,0.61,0.41,0,0.01,0,0,0.46,23.26,14.54,75.75,0,1.322087,-1.819506,1.969231,0.030769
