dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20200131,000000,0,0,0.1,218,0,0,45.07,0,0.95,7.81,0.03,0.02,0,0,0,0,0.47,21.45,4.19,129.83,0,-0.875632,-0.875632,0.232052,0.232052
20200131,010000,0,0,0,0,0,0,0,0,1.04,8.57,0.04,0.02,0,0,0,0,0.46,21.18,2.19,114.33,0,-1.146158,-1.146158,0.088812,0.088812
20200131,020000,0,0,0,0,0,0,0,0,1.39,11.42,0.05,0.03,0,0,0,0,0.46,20.9,0,212.25,0,0,0,0,1
20200131,030000,0,0,0,0,0,0,0,0,1.76,14.54,0.06,0.04,0,0,0,0,0.46,20.84,1.15,168,0,-0.20944,-0.20944,0.792088,0.792088
20200131,040000,0,0,0,0,0,0,0,0,2.24,18.45,0.08,0.05,0,0,0,0,0.45,20.81,1.09,173.25,0,-0.11781,-0.11781,0.882463,0.882463
20200131,050000,0,12.67,0.35,219.63,73.67,0.21,491.27,101.73,3.87,31.92,0.13,0.09,0,0,0,0,0.45,20.72,2.93,205.5,0,0.445059,0.445059,1.430511,1.430511
20200131,060000,44.02,67.39,2.57,220.55,564.59,1.08,540.2,591.36,2.4,19.82,0.08,0.06,0,0,0,0,0.46,21.58,1.44,194.25,0,0.248709,0.248709,1.246153,1.246153
20200131,070000,199.77,205.68,8.48,218.72,1848.57,3.38,557.5,1885.31,2.3,18.96,0.08,0.05,0,0,0,0,0.46,23.63,4.43,204.5,0,0.427606,0.427606,1.414693,1.414693
20200131,080000,207.41,225.12,9.37,216.36,2031.75,3.71,554.65,2062.54,2.83,23.35,0.09,0.06,0,0,0,0,0.47,24.43,4.5,231.5,0,0.898845,0.898845,1.782608,1.782608
20200131,090000,525.4,508.97,20.9,218.77,4576.05,8.5,545.94,4637.15,1.87,15.41,0.06,0.04,0,0,0,0,0.44,26.92,8.18,204.08,0,0.420275,0.420275,1.408012,1.408012
20200131,100000,538.89,523.93,21.47,218.32,4688.83,8.76,542.25,4749.64,1.42,11.75,0.05,0.03,0,0,0,0,0.46,27.42,9.02,185.17,0,0.090234,0.090234,1.090111,1.090111
20200131,110000,398.78,404.3,16.53,217.26,3593.33,6.69,543.94,3638.08,1.54,12.7,0.05,0.04,0,0,0,0,0.44,25.09,7.18,176.17,0,-0.066846,-0.066846,0.933204,0.933204
20200131,120000,439.25,461.05,18.88,217.92,4118,7.65,545.12,4168.85,1.36,11.22,0.04,0.03,0,0,0,0,0.45,27.86,7.03,214.32,0,0.598997,0.598997,1.563814,1.563814
20200131,130000,412.86,445.83,18.38,217.92,3995.31,7.21,562.33,4048.49,1.5,12.4,0.05,0.03,0,0,0,0,0.45,24.25,6.78,221,0,0.715585,0.715585,1.656059,1.656059
20200131,140000,583.19,622.94,24.15,216.72,5233.58,9.87,539.84,5339.45,1.38,11.37,0.05,0.03,0,0,0,0,0.43,29.86,7.43,233.97,0,0.941954,0.941954,1.808709,1.808709
20200131,150000,521.06,473.08,18.66,215.64,4024.53,7.68,533.1,4107.05,1.34,11.08,0.04,0.03,0,0,0,0,0.44,30.64,9.2,216.58,0,0.638441,0.638441,1.595945,1.595945
20200131,160000,261.9,236.81,7.78,215.84,1678.2,3.34,514.97,1710.79,1.43,11.76,0.05,0.03,0,0,0,0,0.45,29.79,6.52,208.75,0,0.501782,0.501782,1.4809890000000001,1.4809890000000001
20200131,170000,52.18,51.67,1.72,215.88,369.47,0.76,514.23,393.2,1.72,14.19,0.06,0.04,0,0,0,0,0.45,27.27,4.7,227.75,0,0.833395,0.833395,1.740218,1.740218
20200131,180000,0.98,3.58,0.17,215.41,20.02,0.06,308.37,30,2.37,19.52,0.08,0.05,0,0,0,0,0.45,25.12,0.66,225.75,0,0.798488,0.798488,1.716302,1.716302
20200131,190000,0,0,0.11,215.7,0,0,41.35,0,2.36,19.47,0.08,0.05,0,0,0,0,0.44,23.57,0,225,0,0,0,0,1
20200131,200000,0,0,0.11,215.7,0,0,41.07,0,4.59,37.91,0.15,0.1,0,0,0,0,0.45,22.74,0,225,0,0,0,0,1
20200131,210000,0,0,0.11,215.7,0,0,41.42,0,10.05,82.91,0.33,0.23,0,0,0,0,0.47,22.63,0,225,0,0,0,0,1
20200131,220000,0,0,0.11,215.7,0,0,42.11,0,11.1,91.54,0.37,0.25,0,0,0,0,0.47,23,0,225,0,0,0,0,1
20200131,230000,0,0,0.11,215.7,0,0,42.84,0,11.17,92.12,0.37,0.25,0,0,0,0,0.46,23.23,0.04,210.75,0,0.536689,0.536689,1.511293,1.511293
