dia_mes_ano,hora_minuto,irr_est,irr_inv,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC,massaPM1,numPM1,massaPM2,numPM2,massaPM4,numPM4,massaPM10,numPM10,tamanho_medio,temp,vento_vel,vento_dir,rainfall,DVr1,DVr2,IDV1,IDV2
20200203,000000,0,0,0.1,213.4,0,0,41.31,0,1.89,15.58,0.06,0.04,0,0,0,0,0.45,23.76,0.05,270,0,1.570796,1.570796,2,2
20200203,010000,0,0,0,0,0,0,0,0,1.72,14.16,0.06,0.04,0,0,0,0,0.46,23,1.95,246.75,0,1.165007,1.165007,1.918791,1.918791
20200203,020000,0,0,0,0,0,0,0,0,0.71,5.87,0.02,0.02,0,0,0,0,0.46,21.37,9.22,132.75,0,-0.824668,-0.824668,0.265677,0.265677
20200203,030000,0,0,0,0,0,0,0,0,0.67,5.56,0.02,0.02,0,0,0,0,0.49,21.33,1.2,182.42,0,0.042237,0.042237,1.042224,1.042224
20200203,040000,0,0,0,0,0,0,0,0,0.87,7.2,0.03,0.02,0,0,0,0,0.48,21.37,0.69,161.25,0,-0.327249,-0.327249,0.678561,0.678561
20200203,050000,0,6.4,0.13,217.09,17.53,0.1,461.08,47.16,1.39,11.45,0.05,0.03,0,0,0,0,0.48,21.81,4.92,186.83,0,0.119206,0.119206,1.118924,1.118924
20200203,060000,32.92,51.17,1.97,217.69,426.38,0.83,526.68,455.59,1.52,12.52,0.05,0.03,0,0,0,0,0.47,22.55,2.88,126.17,0,-0.939511,-0.939511,0.192731,0.192731
20200203,070000,222.98,242.25,10.15,216.16,2194.85,4,557.74,2229.83,1.72,14.17,0.06,0.04,0,0,0,0,0.47,25.55,4.1,108.58,0,-1.246514,-1.246514,0.05212,0.05212
20200203,080000,302.88,317.55,13.06,215.6,2816.73,5.19,549.68,2854.6,1.45,11.96,0.05,0.03,0,0,0,0,0.46,26.94,6.76,141.33,0,-0.674919,-0.674919,0.375166,0.375166
20200203,090000,223.22,258.67,10.57,216.43,2289.2,4.19,553.7,2322.28,1.49,12.29,0.05,0.03,0,0,0,0,0.45,26.7,5.56,193.83,0,0.241379,0.241379,1.239042,1.239042
20200203,100000,353.5,385.12,15.72,217.62,3414.7,6.33,548.31,3468.19,1.59,13.08,0.05,0.04,0,0,0,0,0.45,27.97,5.65,215.33,0,0.616625,0.616625,1.578285,1.578285
20200203,110000,494.25,526.52,21.13,219.88,4650.85,8.68,542.5,4706.92,1.55,12.79,0.05,0.04,0,0,0,0,0.45,26.43,8.22,213.5,0,0.584685,0.584685,1.551937,1.551937
20200203,120000,743.39,748.55,28.05,221.14,6205.5,11.79,534.99,6312.84,1.31,10.81,0.04,0.03,0,0,0,0,0.45,30.08,10.48,224.32,0,0.77353,0.77353,1.698665,1.698665
20200203,130000,564.52,564.75,22.45,218.61,4905.8,9.25,539.88,4993.12,1.24,10.22,0.04,0.03,0,0,0,0,0.43,27.04,10.86,221.42,0,0.722915,0.722915,1.661574,1.661574
20200203,140000,654.6,668.23,26.18,219.32,5755.68,10.94,535.01,5839.08,1.04,8.56,0.03,0.02,0,0,0,0,0.44,30.52,11.84,220.17,0,0.701099,0.701099,1.645058,1.645058
20200203,150000,415.05,407.17,16.37,216.91,3576.98,6.61,546.61,3612.63,6.41,52.83,0.24,0.17,0.02,0.01,0,0,0.49,29.7,11.95,225.67,0,0.797092,0.797092,1.715327,1.715327
20200203,160000,177.84,180.27,7.23,215.5,1556.67,2.86,555.44,1585.1,2.21,18.24,0.08,0.05,0,0,0,0,0.49,27.69,12.97,220.08,0,0.699528,0.699528,1.643857,1.643857
20200203,170000,87.07,83.86,3.09,216.89,667.85,1.29,531.14,696.16,1.68,13.88,0.06,0.04,0,0,0,0,0.47,26.85,8.98,216.75,0,0.641409,0.641409,1.598325,1.598325
20200203,180000,0.5,2.97,0.14,215.47,14.3,0.05,297.6,23.65,3.5,28.92,0.12,0.08,0,0,0,0,0.5,24.69,1.15,203.25,0,0.405789,0.405789,1.394744,1.394744
20200203,190000,0,0,0.09,215.2,0,0,41.65,0,6.08,50.12,0.22,0.15,0.01,0,0,0,0.51,23.65,0.42,180.75,0,0.01309,0.01309,1.01309,1.01309
20200203,200000,0,0,0.09,215.2,0,0,41.84,0,6.39,52.75,0.22,0.16,0.01,0,0,0,0.5,20.52,0.86,168.75,0,-0.19635,-0.19635,0.80491,0.80491
20200203,210000,0,0,0.09,215.2,0,0,40.55,0,3.41,28.14,0.11,0.08,0,0,0,0,0.46,23.09,3.19,145.5,0,-0.602139,-0.602139,0.433594,0.433594
20200203,220000,0,0,0.09,215.2,0,0,40.96,0,2.66,21.97,0.09,0.06,0,0,0,0,0.45,22.43,2.77,138,0,-0.733038,-0.733038,0.330869,0.330869
20200203,230000,0,0,0.09,215.2,0,0,42.29,0,2.24,18.46,0.07,0.05,0,0,0,0,0.45,22.03,0.2,154.5,0,-0.445059,-0.445059,0.569489,0.569489
