dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191016,131500,495.99,32.24,0,3.69,0.12,0,0,30.43,0.08,0,0,0.43,129,7.71,434.13,20.2,217.01,4384.93,8.28,537.61,4451.41
20191016,133000,437.68,31.78,0,3.93,0.13,0,0,32.39,0.09,0,0,0.43,90,10.11,372,17.72,216.87,3798.67,7.15,544.87,3895.82
20191016,134500,572.53,32.06,0,4.2,0.14,0,0,34.63,0.1,0,0,0.43,87,7.63,505.87,22.42,218.81,4919.2,9.29,540.66,5022.73
20191016,140000,688.88,33.13,0,3.98,0.13,0,0,32.81,0.09,0,0,0.43,150,7.18,676.4,27.77,220.96,6145.73,11.96,520.73,6227.93
20191016,141500,647.5,32.97,0,4.05,0.14,0,0,33.43,0.09,0,0,0.43,123,7.54,193.13,25.48,219.57,5582.27,10.82,525.71,5688.18
20191016,143000,659.53,33.08,0,3.91,0.13,0,0,32.28,0.09,0,0,0.43,84,8.6,199.73,25.82,219.23,5662.67,11.02,521.85,5750.79
20191016,144500,483.29,33.05,0,3.67,0.12,0,0,30.29,0.08,0,0,0.43,81,10.73,187,19.54,218.15,4272.47,8.29,521.81,4325.8
20191016,150000,474.04,33.11,0,3.69,0.12,0,0,30.4,0.08,0,0,0.44,102,9.49,165.87,18.36,217.29,3999.93,7.7,524.75,4040.58
20191016,151500,488.02,32.98,0,3.66,0.12,0,0,30.17,0.08,0,0,0.44,48.21,11.69,158.64,19.13,217.95,4109.18,8.11,520.79,4223.61
20191016,154500,353.9,32.64,0,2.76,0.09,0,0,22.81,0.06,0,0,0.43,162.69,6.45,271.17,13.02,216.37,2817.08,5.53,517.65,2862.6
20191016,160400,343.32,31.69,0,2.17,0.07,0,0,17.94,0.05,0,0,0.44,188.18,8.83,280.78,12.18,215.17,2621.44,5.18,514.88,2667.08
20191016,163000,93.23,29.79,0,2.31,0.08,0,0,19.03,0.05,0,0,0.44,176.79,7.22,75.57,3.87,214.08,828.57,1.62,526.19,852.43
20191016,164500,66.26,29.02,0,2.41,0.08,0,0,19.87,0.06,0,0,0.46,175,7.54,54.4,2.72,215.42,584.1,1.14,533.21,607.86
20191016,170000,30.14,28.68,0,2.49,0.08,0,0,20.57,0.06,0,0,0.44,166.5,7.05,27.8,1.33,214.23,286.1,0.59,516.8,304.91
20191016,173000,0.56,26.83,0,2.76,0.09,0,0,22.79,0.06,0,0,0.44,159,4.88,2.31,0.12,215.11,14.46,0.08,437.31,34.98
20191016,174500,0.38,26.31,0,3.14,0.1,0,0,25.94,0.07,0,0,0.45,147,1.86,0,0.1,214.8,0,0,389.87,0
20191016,180000,0,25.98,0,2.82,0.09,0,0,23.3,0.06,0,0,0.44,141,2.48,0,0.1,214.8,0,0,66.48,0
