"","dia","hora","hora_1","amostras","linha","diferenca"
"amostras_faltantes_aux",20191214,131900,163500,1185,740,31600
"amostras_faltantes_aux",20191215,5700,45600,1195,58,39900
"amostras_faltantes_aux",20191215,123000,123200,1195,513,200
"amostras_faltantes_aux",20191215,193500,194200,1195,937,700
"amostras_faltantes_aux",20191216,5700,45600,1194,58,39900
"amostras_faltantes_aux",20191216,111000,111200,1194,433,200
"amostras_faltantes_aux",20191216,153800,154600,1194,700,800
"amostras_faltantes_aux",20191217,5700,50400,1191,58,44700
"amostras_faltantes_aux",20191217,122300,122500,1191,498,200
"amostras_faltantes_aux",20191217,122500,122800,1191,499,300
"amostras_faltantes_aux",20191218,111500,111700,1439,676,200
"amostras_faltantes_aux",20191219,115900,120100,1439,720,4200
"amostras_faltantes_aux",20191220,10100,10300,1438,62,200
"amostras_faltantes_aux",20191220,40200,40400,1438,242,200
"amostras_faltantes_aux",20191221,15700,15900,1437,118,200
"amostras_faltantes_aux",20191221,32700,32900,1437,207,200
"amostras_faltantes_aux",20191221,40100,40300,1437,240,200
"amostras_faltantes_aux",20191222,24200,24400,1439,163,200
"amostras_faltantes_aux",20191225,32700,32900,992,208,200
"amostras_faltantes_aux",20191226,44700,44900,1319,228,200
"amostras_faltantes_aux",20191226,125600,135700,1319,716,10100
"amostras_faltantes_aux",20191227,5600,5800,1438,57,200
"amostras_faltantes_aux",20191227,125600,125800,1438,776,200
"amostras_faltantes_aux",20191228,5600,50500,1178,57,44900
"amostras_faltantes_aux",20191228,125600,125800,1178,529,200
"amostras_faltantes_aux",20191228,164000,165400,1178,752,1400
"amostras_faltantes_aux",20191229,5600,50000,1196,57,44400
"amostras_faltantes_aux",20191229,125600,125800,1196,534,200
"amostras_faltantes_aux",20191230,5600,50400,1197,57,44800
"amostras_faltantes_aux",20191231,5600,50100,1196,57,44500
"amostras_faltantes_aux",20200101,5600,50200,1195,57,44600
"amostras_faltantes_aux",20200102,5600,45900,1196,57,40300
"amostras_faltantes_aux",20200102,105700,110000,1196,416,4300
"amostras_faltantes_aux",20200103,5600,50400,1192,57,44800
"amostras_faltantes_aux",20200103,114200,114400,1192,456,200
"amostras_faltantes_aux",20200104,5600,50200,1195,57,44600
"amostras_faltantes_aux",20200105,5600,50500,1192,57,44900
"amostras_faltantes_aux",20200108,111800,112000,1437,679,200
"amostras_faltantes_aux",20200108,112300,112500,1437,683,200
"amostras_faltantes_aux",20200108,114100,114300,1437,700,200
"amostras_faltantes_aux",20200109,5600,50900,341,57,45300
"amostras_faltantes_aux",20200109,74600,92100,341,215,17500
"amostras_faltantes_aux",20200109,105500,110800,341,310,5300
"amostras_faltantes_aux",20200109,112500,113100,341,328,600
"amostras_faltantes_aux",20200110,75900,81500,708,14,5600
"amostras_faltantes_aux",20200110,82300,82500,708,23,200
"amostras_faltantes_aux",20200110,82500,82700,708,24,200
"amostras_faltantes_aux",20200110,82800,83000,708,26,200
"amostras_faltantes_aux",20200110,84000,84200,708,37,200
"amostras_faltantes_aux",20200110,84300,84500,708,39,200
"amostras_faltantes_aux",20200110,85600,85800,708,51,200
"amostras_faltantes_aux",20200110,85900,91800,708,53,5900
"amostras_faltantes_aux",20200110,95600,95800,708,92,200
"amostras_faltantes_aux",20200110,100900,101100,708,104,200
"amostras_faltantes_aux",20200110,101700,102100,708,111,400
"amostras_faltantes_aux",20200110,102100,102300,708,112,200
"amostras_faltantes_aux",20200110,103300,105400,708,123,2100
"amostras_faltantes_aux",20200110,105500,105700,708,125,200
"amostras_faltantes_aux",20200110,113500,131800,708,164,18300
"amostras_faltantes_aux",20200110,170800,184700,708,395,13900
"amostras_faltantes_aux",20200112,231800,233400,1425,1399,1600
"amostras_faltantes_aux",20200113,21600,21800,1439,137,200
"amostras_faltantes_aux",20200114,34700,34900,1439,228,200
"amostras_faltantes_aux",20200115,141600,141800,1440,858,200
"amostras_faltantes_aux",20200116,112300,131800,1326,684,19500
"amostras_faltantes_aux",20200117,13100,13300,1431,92,200
"amostras_faltantes_aux",20200117,102800,103700,1431,628,900
"amostras_faltantes_aux",20200118,5600,51400,861,57,45800
"amostras_faltantes_aux",20200118,73500,73700,861,199,200
"amostras_faltantes_aux",20200118,80200,82300,861,225,2100
"amostras_faltantes_aux",20200118,84200,90300,861,245,6100
"amostras_faltantes_aux",20200118,92600,125700,861,269,33100
"amostras_faltantes_aux",20200119,121600,121800,1382,680,200
"amostras_faltantes_aux",20200120,5600,51300,1182,57,45700
"amostras_faltantes_aux",20200120,121800,122000,1182,483,200
"amostras_faltantes_aux",20200120,145800,150000,1182,642,4200
"amostras_faltantes_aux",20200121,5600,51000,1183,57,45400
"amostras_faltantes_aux",20200121,60800,61000,1183,116,200
"amostras_faltantes_aux",20200121,145100,145300,1183,638,200
"amostras_faltantes_aux",20200121,175500,175700,1183,821,200
"amostras_faltantes_aux",20200121,191000,191200,1183,895,200
"amostras_faltantes_aux",20200122,4600,4800,1099,47,200
"amostras_faltantes_aux",20200122,5600,63500,1099,56,57900
"amostras_faltantes_aux",20200122,63600,63800,1099,58,200
"amostras_faltantes_aux",20200122,113000,113200,1099,351,200
"amostras_faltantes_aux",20200123,5600,5800,1436,57,200
"amostras_faltantes_aux",20200123,95100,95300,1436,591,200
"amostras_faltantes_aux",20200123,124300,124500,1436,762,200
"amostras_faltantes_aux",20200123,124500,124700,1436,763,200
"amostras_faltantes_aux",20200124,135000,135200,1439,831,200
"amostras_faltantes_aux",20200125,14500,14700,1438,106,200
"amostras_faltantes_aux",20200125,31500,31700,1438,195,200
"amostras_faltantes_aux",20200131,140800,143100,1418,849,2300
"amostras_faltantes_aux",20200208,52700,55200,1416,328,2500
"amostras_faltantes_aux",20200209,5500,52600,1166,56,47100
"amostras_faltantes_aux",20200209,105300,105600,1166,384,300
"amostras_faltantes_aux",20200209,124600,124800,1166,495,200
"amostras_faltantes_aux",20200209,125400,125600,1166,502,200
"amostras_faltantes_aux",20200210,5500,52800,1158,56,47300
"amostras_faltantes_aux",20200210,110000,110300,1158,389,300
"amostras_faltantes_aux",20200210,120900,121100,1158,456,200
"amostras_faltantes_aux",20200210,122100,122300,1158,467,200
"amostras_faltantes_aux",20200210,143900,144600,1158,604,700
"amostras_faltantes_aux",20200211,43200,43400,1438,273,200
"amostras_faltantes_aux",20200211,51700,51900,1438,317,200
"amostras_faltantes_aux",20200213,30100,30300,1438,182,200
"amostras_faltantes_aux",20200213,43200,43400,1438,272,200
"amostras_faltantes_aux",20200215,5500,53100,1165,56,47600
"amostras_faltantes_aux",20200216,102200,102400,1169,354,200
"amostras_faltantes_aux",20200216,235500,235700,1169,1166,200
"amostras_faltantes_aux",20200217,63400,64000,1414,395,600
"amostras_faltantes_aux",20200217,64900,65500,1414,405,600
"amostras_faltantes_aux",20200217,65900,70400,1414,410,4500
"amostras_faltantes_aux",20200217,70800,71400,1414,415,600
"amostras_faltantes_aux",20200217,71700,72300,1414,419,600
"amostras_faltantes_aux",20200217,72900,73200,1414,426,300
"amostras_faltantes_aux",20200218,102600,102800,1438,626,200
"amostras_faltantes_aux",20200219,95200,95400,1432,592,200
"amostras_faltantes_aux",20200219,155900,160600,1432,958,4700
"amostras_faltantes_aux",20200220,5900,53700,969,60,47800
"amostras_faltantes_aux",20200220,125800,130000,969,502,4200
"amostras_faltantes_aux",20200221,125800,130000,1097,437,4200
"amostras_faltantes_aux",20200224,34500,34700,1439,226,200
"amostras_faltantes_aux",20200225,13000,13200,1437,91,200
"amostras_faltantes_aux",20200225,34400,34600,1437,224,200
"amostras_faltantes_aux",20200225,51500,51700,1437,314,200
"amostras_faltantes_aux",20200226,21500,21700,1427,136,200
"amostras_faltantes_aux",20200226,51500,51700,1427,315,200
"amostras_faltantes_aux",20200226,75500,80200,1427,474,4700
"amostras_faltantes_aux",20200226,80200,80800,1427,475,600
"amostras_faltantes_aux",20200227,13800,14000,1439,99,200
"amostras_faltantes_aux",20200228,41400,41600,1439,255,200
"amostras_faltantes_aux",20200229,213000,213500,1436,1291,500
"amostras_faltantes_aux",20200301,5800,53700,1162,59,47900
"amostras_faltantes_aux",20200302,5800,53800,1151,59,48000
"amostras_faltantes_aux",20200302,95300,95500,1151,315,200
"amostras_faltantes_aux",20200302,102100,102300,1151,342,200
"amostras_faltantes_aux",20200302,103600,103800,1151,356,200
"amostras_faltantes_aux",20200302,103900,104100,1151,358,200
"amostras_faltantes_aux",20200302,111700,111900,1151,395,200
"amostras_faltantes_aux",20200302,112500,112700,1151,402,200
"amostras_faltantes_aux",20200302,115600,115800,1151,432,200
"amostras_faltantes_aux",20200302,115800,120200,1151,433,4400
"amostras_faltantes_aux",20200303,31800,32000,1438,199,200
"amostras_faltantes_aux",20200303,40400,40600,1438,244,200
"amostras_faltantes_aux",20200305,40300,40500,1432,244,200
"amostras_faltantes_aux",20200305,53200,53900,1432,332,700
"amostras_faltantes_aux",20200305,55700,55900,1432,351,200
"amostras_faltantes_aux",20200306,50600,50800,1439,307,200
"amostras_faltantes_aux",20200307,50600,50800,1439,307,200
"amostras_faltantes_aux",20200308,42100,42300,1439,262,200
"amostras_faltantes_aux",20200309,43000,43200,1438,270,200
"amostras_faltantes_aux",20200310,33700,33900,1437,217,200
"amostras_faltantes_aux",20200310,42200,42400,1437,261,200
"amostras_faltantes_aux",20200311,3600,3800,1438,36,200
"amostras_faltantes_aux",20200312,4500,4700,1434,45,200
"amostras_faltantes_aux",20200312,12000,12200,1434,79,200
"amostras_faltantes_aux",20200312,20500,20800,1434,123,300
"amostras_faltantes_aux",20200312,25000,25200,1434,166,200
"amostras_faltantes_aux",20200313,12100,12300,870,81,200
"amostras_faltantes_aux",20200313,21600,21900,870,135,300
"amostras_faltantes_aux",20200313,23200,115900,870,149,92700
"amostras_faltantes_aux",20200316,13000,13200,1437,90,200
"amostras_faltantes_aux",20200316,183600,183800,1437,1115,200
"amostras_faltantes_aux",20200317,13100,13300,1437,91,200
"amostras_faltantes_aux",20200317,51500,51700,1437,314,200
