dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,n
20191012,000100,0,3.49,0.12,0,0,28.79,0.08,0,0,0.46,24.6,90,1.9,14
20191012,001500,0.46,3.5,0.12,0,0,28.87,0.08,0,0,0.45,24.13,135,0.18,15
20191012,003000,0,3.39,0.11,0,0,28.01,0.08,0,0,0.46,24.1,195,0.53,15
20191012,004500,1,3.31,0.11,0,0,27.35,0.08,0,0,0.44,24.33,315,3.1,15
20191012,010000,0.17,3.42,0.11,0,0,28.21,0.08,0,0,0.46,23.94,315,0.71,15
20191012,011500,0.38,3.41,0.11,0,0,28.16,0.08,0,0,0.46,23.44,315,0,15
20191012,013000,0,3.45,0.11,0,0,28.5,0.08,0,0,0.45,22.63,207,0.35,15
20191012,014500,0,3.54,0.12,0,0,29.19,0.08,0,0,0.45,21.96,135,0,15
20191012,020000,0,3.85,0.13,0,0,31.76,0.09,0,0,0.45,21.76,135,0,15
20191012,021500,0.82,4.78,0.16,0,0,39.48,0.11,0,0,0.45,21.79,135,0.8,15
20191012,023000,0.17,5.68,0.19,0,0,46.89,0.13,0,0,0.47,21.67,135,0,15
20191012,024500,1.08,6.12,0.2,0,0,50.51,0.14,0,0,0.46,21.39,135,0.09,15
20191012,030000,0,7.68,0.26,0,0,63.4,0.17,0,0,0.46,21.44,135,1.6,15
20191012,031500,0.21,5.13,0.17,0,0,42.35,0.12,0,0,0.45,22.55,135,1.95,15
20191012,033000,0,3.4,0.11,0,0,28.05,0.08,0,0,0.46,23.32,135,1.33,15
20191012,034500,0.08,3.27,0.11,0,0,27.01,0.08,0,0,0.46,23.65,135,0,15
20191012,040000,0.17,3.18,0.11,0,0,26.23,0.07,0,0,0.45,23.23,135,0,15
20191012,041500,0.25,3.17,0.1,0,0,26.18,0.07,0,0,0.44,22.94,87,2.22,15
20191012,043000,0.04,3.17,0.11,0,0,26.17,0.07,0,0,0.47,23.16,69,2.57,15
20191012,044500,0,3.06,0.1,0,0,25.27,0.07,0,0,0.46,23.2,42,1.33,15
20191012,050000,0.04,3.18,0.1,0,0,26.22,0.07,0,0,0.45,23.21,51,2.31,15
20191012,051500,5.42,3.28,0.11,0,0,27.04,0.08,0,0,0.45,23.49,63,3.1,15
20191012,053000,43.56,3.39,0.11,0,0,27.99,0.08,0,0,0.46,25.55,60,10.2,15
20191012,054500,84.02,3.38,0.11,0,0,27.92,0.08,0,0,0.44,26.86,24,11.7,15
20191012,060000,134.39,3.62,0.12,0,0,29.86,0.08,0,0,0.44,27.78,21,9.84,15
20191012,061500,173.79,3.67,0.12,0,0,30.26,0.08,0,0,0.44,28.65,96,7.71,15
20191012,063000,242.01,3.71,0.12,0,0,30.6,0.08,0,0,0.43,29.47,45,8.25,15
20191012,064500,287.09,3.83,0.13,0,0,31.57,0.09,0,0,0.46,31,81,6.38,15
20191012,070000,366.29,3.81,0.13,0,0,31.44,0.09,0,0,0.44,31.77,69,9.49,15
20191012,071500,427.9,3.81,0.13,0,0,31.45,0.09,0,0,0.44,32.22,84,9.04,15
20191012,073000,487.13,3.5,0.12,0,0,28.9,0.08,0,0,0.44,33.11,57,10.02,15
20191012,074500,541.33,2.88,0.1,0,0,23.75,0.06,0,0,0.43,33.15,42,14.72,15
20191012,080000,599.9,2.72,0.09,0,0,22.39,0.06,0,0,0.43,33.92,72,14.19,15
20191012,081500,659.53,2.78,0.09,0,0,22.97,0.06,0,0,0.42,33.89,45,15.43,15
20191012,083000,697.87,2.98,0.1,0,0,24.6,0.07,0,0,0.43,34.56,60,12.86,15
20191012,084500,721.27,2.8,0.09,0,0,23.1,0.06,0,0,0.44,34.11,111,14.28,15
20191012,090000,803.77,2.9,0.1,0,0,23.94,0.07,0,0,0.43,34.57,69,15.96,15
20191012,091500,840.92,2.64,0.09,0,0,21.79,0.06,0,0,0.43,34.42,183,14.72,15
