dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191101,000100,0,23.92,0,4.83,0.16,0,0,39.87,0.11,0,0,0.46,167.14,0,14
20191101,001500,0,23.7,0,5.17,0.17,0,0,42.64,0.12,0,0,0.45,147,0,15
20191101,003000,0,23.61,0,4.03,0.13,0,0,33.23,0.09,0,0,0.45,87,0,15
20191101,004600,0,23.56,0,3.79,0.13,0,0,31.27,0.09,0,0,0.46,90,0,14
20191101,010000,0,23.6,0,4.11,0.14,0,0,33.89,0.09,0,0,0.46,78,0,15
20191101,011500,0,23.52,0,4.05,0.14,0,0,33.38,0.09,0,0,0.48,84,0,15
20191101,013000,0,23.49,0,4.11,0.14,0,0,33.9,0.09,0,0,0.46,147,0,15
20191101,014500,0,23.41,0,3.35,0.11,0,0,27.65,0.07,0,0,0.45,48,0,15
20191101,020000,0,23.27,0,3.12,0.11,0,0,25.72,0.07,0,0,0.45,21,0,15
20191101,021500,0,22.9,0,3.66,0.12,0,0,30.24,0.08,0,0,0.46,67.33,0,15
20191101,023000,0,22.52,0,3.97,0.13,0,0,32.76,0.09,0,0,0.47,168,0,15
20191101,024500,0,22.16,0,4.29,0.14,0,0,35.37,0.1,0,0,0.45,75,0,15
20191101,030000,0,21.96,0,4.99,0.17,0,0,41.16,0.11,0,0,0.47,90,0,15
20191101,031500,0,21.77,0,6.05,0.2,0,0,49.9,0.14,0,0,0.47,132,0,15
20191101,033000,0,21.52,0,7.29,0.24,0,0,60.12,0.16,0,0,0.46,108,0,15
20191101,034600,0,21.11,0,7.77,0.26,0,0,64.12,0.18,0,0,0.46,135,0,14
20191101,040000,0,20.87,0,7.75,0.26,0,0,63.91,0.18,0,0,0.45,282,0,15
20191101,041500,0,20.03,0,7.34,0.24,0,0,60.54,0.17,0,0,0.46,233,0,15
20191101,043000,0,19.62,0,7.37,0.25,0,0,60.84,0.17,0,0,0.46,135,0,15
20191101,044500,0,19.25,0,7.32,0.24,0,0,60.43,0.17,0,0,0.46,135,0,15
20191101,050000,4.44,19.84,0,7.61,0.25,0,0,62.77,0.17,0,0,0.45,135,0,15
20191101,051500,29.62,21.79,0,7.71,0.26,0,0,63.57,0.17,0,0,0.46,135,0,15
20191101,053000,50.75,24.04,0,7.81,0.26,0,0,64.46,0.18,0,0,0.45,135,0,15
20191101,054500,80.1,25.29,0,7.01,0.23,0,0,57.8,0.16,0,0,0.46,138,0,15
20191101,060100,170.73,17.54,0,6.69,0.22,0,0,55.18,0.15,0,0,0.45,154.29,0,14
20191101,061500,224,17.78,0,8.17,0.27,0,0,67.45,0.19,0,0,0.46,105,0,15
20191101,063000,283.24,28.62,0,6.37,0.21,0,0,52.52,0.14,0,0,0.45,132,0,15
20191101,064500,341.94,28.56,0,5.37,0.18,0,0,44.26,0.12,0,0,0.46,144,0,15
20191101,070000,399.87,28.94,0,8.7,0.29,0,0,71.79,0.2,0,0,0.47,120,0,15
20191101,071500,459.23,30.13,0,7.54,0.25,0,0,62.2,0.17,0,0,0.46,168,0,15
20191101,073000,525.11,30.02,0,4.37,0.15,0,0,36.03,0.1,0,0,0.44,96,0,15
20191101,074500,578.08,20.77,0,4.34,0.15,0,0,35.84,0.1,0,0,0.45,138,0,15
20191101,080000,620.74,30.13,0,4.34,0.14,0,0,35.83,0.1,0,0,0.44,27,0,15
20191101,081500,668.36,30.63,0,4.61,0.15,0,0,38.04,0.1,0,0,0.45,75,0,15
20191101,083000,729.16,31.16,0,4.82,0.16,0,0,39.8,0.11,0,0,0.44,123,0,15
20191101,084500,764.91,32.12,0,4.66,0.15,0,0,38.49,0.11,0,0,0.44,54,0,15
20191101,090000,816.31,32.06,0,4.63,0.15,0,0,38.15,0.1,0,0,0.44,42,0,15
20191101,091500,853.88,33.04,0,4.52,0.15,0,0,37.25,0.1,0,0,0.44,75,0,15
20191101,093000,895.5,33.04,0,4.18,0.14,0,0,34.5,0.1,0,0,0.44,96,0,15
20191101,094500,927.85,33.56,0,4.33,0.14,0,0,35.69,0.1,0,0,0.43,49.33,0,15
20191101,100000,960.08,33.34,0,4.99,0.17,0,0,41.18,0.11,0,0,0.44,30,0,15
20191101,101500,905.54,33.43,0,5.52,0.18,0,0,45.51,0.12,0,0,0.42,36,0,15
20191101,103000,945.07,34.19,0,4.46,0.15,0,0,36.83,0.1,0,0,0.42,51,0,15
20191101,104500,996.09,34.19,0,3.83,0.13,0,0,31.56,0.09,0,0,0.42,27,0,15
20191101,110000,1035.49,34.57,0,3.53,0.12,0,0,29.11,0.08,0,0,0.43,54,0,15
20191101,111500,973.25,34.11,0,3.37,0.11,0,0,27.85,0.08,0,0,0.43,27,0,15
20191101,113000,1011.48,34.6,0,3.38,0.11,0,0,27.93,0.08,0,0,0.44,49.33,0,15
20191101,114500,1000.39,34.56,0,2.86,0.1,0,0,23.61,0.06,0,0,0.43,18,0,15
20191101,120100,1010.96,35.17,0,2.72,0.09,0,0,22.45,0.06,0,0,0.42,51.43,0,14
20191101,121500,1035.35,35.5,0,2.54,0.08,0,0,20.92,0.06,0,0,0.41,18,0,15
20191101,123000,758.12,34.93,0,2.65,0.09,0,0,21.86,0.06,0,0,0.41,43.33,0,15
