dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191029,000100,0,23.04,0,1.01,0.03,0,0,8.29,0.02,0,0,0.43,25.71,0,14
20191029,001500,0,23.11,0,0.96,0.03,0,0,7.95,0.02,0,0,0.43,30,0,15
20191029,003000,0,23.33,0,0.87,0.03,0,0,7.14,0.02,0,0,0.44,21,0,15
20191029,004500,0,23.35,0,0.82,0.03,0,0,6.75,0.02,0,0,0.45,15,0,15
20191029,010000,0,23.2,0,0.88,0.03,0,0,7.27,0.02,0,0,0.46,12,0,15
20191029,011500,0,23.33,0,0.77,0.03,0,0,6.33,0.02,0,0,0.46,9,0,15
20191029,013000,0,23.53,0,0.63,0.02,0,0,5.19,0.02,0,0,0.45,9,0,15
20191029,014500,0,23.41,0,0.66,0.02,0,0,5.46,0.01,0,0,0.44,12,0,15
20191029,020000,0,23.37,0,0.72,0.02,0,0,5.95,0.02,0,0,0.44,12,0,15
20191029,021500,0.08,23.42,0,0.68,0.02,0,0,5.62,0.02,0,0,0.45,3,0,15
20191029,023000,0,23.98,0,0.63,0.02,0,0,5.22,0.01,0,0,0.46,3,0,15
20191029,024500,0,24.27,0,0.67,0.02,0,0,5.52,0.02,0,0,0.46,3,0,15
20191029,030000,0,24.42,0,0.67,0.02,0,0,5.53,0.02,0,0,0.45,0,0,15
20191029,031500,0,24.24,0,0.7,0.02,0,0,5.81,0.02,0,0,0.43,22.33,0,15
20191029,033000,0,24.28,0,0.9,0.03,0,0,7.4,0.02,0,0,0.43,9,0,15
20191029,034500,0,24.44,0,0.87,0.03,0,0,7.23,0.02,0,0,0.43,25.33,0,15
20191029,040000,0,24.6,0,0.82,0.03,0,0,6.77,0.02,0,0,0.45,18,0,15
20191029,041500,0,25.01,0,0.87,0.03,0,0,7.16,0.02,0,0,0.47,9,0,15
20191029,043000,0,24.94,0,0.93,0.03,0,0,7.68,0.02,0,0,0.46,22.33,0,15
20191029,044500,0,24.34,0,1.1,0.04,0,0,9.11,0.03,0,0,0.45,103,0,15
