dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191117,000100,0,20.2,0,8.1,0.27,0,0,66.84,0.18,0,0,0.48,135,0,14
20191117,001500,0.81,19.86,0,8.13,0.27,0,0,67.09,0.19,0,0,0.48,135,0,15
20191117,003000,0,19.92,0,7.38,0.25,0,0,60.87,0.17,0,0,0.49,135,0,15
20191117,004500,0,19.53,0,7.23,0.24,0,0,59.67,0.16,0,0,0.48,132,0,15
20191117,010000,0,19.79,0,7.59,0.25,0,0,62.61,0.17,0,0,0.49,129,0,15
20191117,011500,0,19.09,0,7.9,0.26,0,0,65.18,0.18,0,0,0.48,135,0,15
20191117,013000,0.73,19.1,0,12.29,0.41,0,0,101.4,0.28,0,0,0.47,135,0,15
20191117,014500,0,19,0,11.64,0.39,0,0,96.04,0.26,0,0,0.47,132,0,15
20191117,020000,0,18.44,0,10.29,0.34,0,0,84.86,0.23,0,0,0.48,135,0,15
20191117,021500,0,18.77,0,10.87,0.36,0,0,89.68,0.25,0,0,0.47,177,1.51,15
20191117,023000,0.34,19.68,0,9.5,0.32,0,0,78.35,0.21,0,0,0.47,153,0.62,15
20191117,024500,0.21,19.03,0,9.01,0.3,0,0,74.3,0.2,0,0,0.48,168,0,15
20191117,030000,0,18.41,0,8.37,0.28,0,0,69.07,0.19,0,0,0.48,171,0,15
20191117,031500,0,18.29,0,7.56,0.25,0,0,62.41,0.17,0,0,0.47,174,0,15
20191117,033000,0,18.18,0,6.32,0.21,0,0,52.16,0.14,0,0,0.46,174,0,15
20191117,034500,0,19.17,0,5.66,0.19,0,0,46.72,0.13,0,0,0.47,108,0,15
20191117,040000,0,20.17,0,4.98,0.16,0,0,41.07,0.11,0,0,0.48,60,0,15
20191117,041500,0,20.64,0,4.45,0.15,0,0,36.69,0.1,0,0,0.47,45,1.6,15
20191117,043000,0.08,20.83,0,4.23,0.14,0,0,34.89,0.1,0,0,0.46,51,3.72,15
20191117,044500,0.29,20.99,0,4.64,0.15,0,0,38.26,0.11,0,0,0.46,81,4.7,15
20191117,050000,13.49,21.57,0,4.22,0.14,0,0,34.81,0.09,0,0,0.46,69,5.23,15
20191117,051500,55.45,23.02,0,3.48,0.12,0,0,28.73,0.08,0,0,0.45,48,8.51,15
20191117,053000,132.29,25.73,0,3.27,0.11,0,0,26.97,0.07,0,0,0.44,78,7.63,15
20191117,054500,108.68,25.44,0,3.12,0.1,0,0,25.75,0.07,0,0,0.45,57,7.98,15
20191117,060000,227.27,28.01,0,2.9,0.1,0,0,23.93,0.07,0,0,0.45,63,6.74,15
20191117,061500,289.37,28.7,0,2.59,0.09,0,0,21.38,0.06,0,0,0.45,42,10.46,15
20191117,063000,345.99,28.62,0,2.69,0.09,0,0,22.22,0.06,0,0,0.44,45,11.08,15
20191117,064500,410.05,27.71,0,2.73,0.09,0,0,22.49,0.06,0,0,0.43,54,15.16,15
20191117,070000,472.41,27.22,0,2.66,0.09,0,0,21.92,0.06,0,0,0.44,42,14.72,15
20191117,071500,531.51,27.56,0,2.72,0.09,0,0,22.46,0.06,0,0,0.44,57,13.92,15
20191117,073000,587.74,28.12,0,2.63,0.09,0,0,21.67,0.06,0,0,0.44,54,13.57,15
20191117,074500,646.45,18.1,0,2.61,0.09,0,0,21.51,0.06,0,0,0.45,48,18.71,15
20191117,080000,696.15,29.3,0,2.72,0.09,0,0,22.46,0.06,0,0,0.43,45,18.53,15
20191117,081500,748.47,29.76,0,2.81,0.09,0,0,23.14,0.06,0,0,0.45,60,14.36,15
20191117,083000,799.48,19.43,0,2.99,0.1,0,0,24.65,0.07,0,0,0.44,27,14.9,15
20191117,084500,842.27,30.71,0,2.81,0.09,0,0,23.18,0.06,0,0,0.44,39,17.64,15
20191117,090000,882.32,31.49,0,2.92,0.1,0,0,24.08,0.07,0,0,0.43,36,15.87,15
20191117,091500,920.81,32.02,0,3.05,0.1,0,0,25.15,0.07,0,0,0.44,66,13.39,15
20191117,093000,952.77,32.97,0,3,0.1,0,0,24.72,0.07,0,0,0.44,60,12.32,15
20191117,094500,982.39,33.74,0,2.78,0.09,0,0,22.93,0.06,0,0,0.43,111,7.63,15
20191117,100000,1005.48,33.62,0,2.89,0.1,0,0,23.88,0.06,0,0,0.43,48,9.13,15
20191117,101500,1024.53,34.07,0,2.95,0.1,0,0,24.29,0.07,0,0,0.44,69,6.03,15
20191117,103000,1036.14,34.4,0,2.8,0.09,0,0,23.1,0.06,0,0,0.43,132,6.83,15
20191117,104500,1051.53,33.21,0,3.08,0.1,0,0,25.45,0.07,0,0,0.45,63,10.37,15
20191117,110000,1060.14,33.54,0,3.2,0.11,0,0,26.39,0.07,0,0,0.44,167.33,7.8,15
20191117,111500,994.65,33.9,0,3.04,0.1,0,0,25.12,0.07,0,0,0.43,116.67,7,15
20191117,113000,949.51,33.05,0,3.15,0.1,0,0,26,0.07,0,0,0.44,88.33,9.22,15
20191117,114500,926.94,33.27,0,3.14,0.1,0,0,25.88,0.07,0,0,0.44,90,9.04,15
20191117,120100,1091.89,33.75,0,3.08,0.1,0,0,25.36,0.07,0,0,0.44,80.36,10.45,14
20191117,121500,1087.02,34.1,0,2.86,0.09,0,0,23.62,0.07,0,0,0.42,73.33,9.4,15
20191117,123000,987.61,33.44,0,2.91,0.1,0,0,23.99,0.06,0,0,0.44,33,11.53,15
20191117,124500,888.97,34.55,0,2.95,0.1,0,0,24.36,0.07,0,0,0.44,138,4.88,15
20191117,130000,955.38,34.64,0,3.18,0.11,0,0,26.22,0.07,0,0,0.45,147,7.71,15
20191117,131500,962.82,35.3,0,3.11,0.1,0,0,25.67,0.07,0,0,0.44,207,6.56,15
20191117,133000,928.77,35.03,0,3.01,0.1,0,0,24.84,0.07,0,0,0.42,135,5.23,15
20191117,134500,876.32,35.54,0,3.03,0.1,0,0,24.95,0.07,0,0,0.42,206.67,9.75,15
20191117,140000,820.09,35.63,0,2.82,0.09,0,0,23.24,0.06,0,0,0.44,165,8.42,15
20191117,141500,770.91,35.67,0,2.98,0.1,0,0,24.56,0.07,0,0,0.43,210,9.93,15
20191117,143000,730.46,36.07,0,3.11,0.1,0,0,25.69,0.07,0,0,0.42,235.33,9.31,15
20191117,144500,689.11,35.87,0,3.1,0.1,0,0,25.61,0.07,0,0,0.43,180,7.71,15
20191117,150000,623.09,36.07,0,3.15,0.1,0,0,25.96,0.07,0,0,0.44,153,8.6,15
20191117,151500,446.97,35.15,0,3.24,0.11,0,0,26.7,0.07,0,0,0.43,147,4.17,15
20191117,153000,276.58,34.12,0,3.36,0.11,0,0,27.7,0.08,0,0,0.43,201,7,15
20191117,154500,442.4,36.15,0,3.19,0.11,0,0,26.32,0.07,0,0,0.44,240,8.51,15
20191117,160000,362.82,35.62,0,3.11,0.1,0,0,25.61,0.07,0,0,0.44,196,5.41,15
20191117,161500,294.98,35.17,0,2.98,0.1,0,0,24.61,0.07,0,0,0.43,201,5.94,15
20191117,163000,109.2,33.55,0,2.99,0.1,0,0,24.68,0.07,0,0,0.43,195,5.05,15
20191117,164500,103.33,32.51,0,3.08,0.1,0,0,25.36,0.07,0,0,0.43,210,3.81,15
