dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191030,000100,0,15.99,0,3.91,0.13,0,0,32.23,0.09,0,0,0.44,35.36,0,14
20191030,001500,0,27.1,0,3.81,0.13,0,0,31.42,0.09,0,0,0.43,45,0,15
20191030,003000,0,16.6,0,3.77,0.13,0,0,31.12,0.08,0,0,0.43,36,0,15
20191030,004500,0,26.42,0,3.87,0.13,0,0,31.92,0.09,0,0,0.45,39,0,15
20191030,010000,0,26.53,0,3.83,0.13,0,0,31.6,0.09,0,0,0.44,45,0,15
20191030,011500,0,26.25,0,3.86,0.13,0,0,31.86,0.09,0,0,0.43,69,0,15
20191030,013000,0,26,0,4.05,0.13,0,0,33.41,0.09,0,0,0.44,61.07,0,14
20191030,014500,0,25.84,0,4.11,0.14,0,0,33.92,0.09,0,0,0.44,30,0,15
20191030,020000,0,25.58,0,4.47,0.15,0,0,36.9,0.1,0,0,0.43,36,0,15
20191030,021500,0,25.68,0,4.41,0.15,0,0,36.38,0.1,0,0,0.43,12.86,0,14
20191030,023000,0,26.23,0,4.33,0.14,0,0,35.7,0.1,0,0,0.44,21,0,15
20191030,024500,0,26.32,0,4.29,0.14,0,0,35.39,0.1,0,0,0.45,36,0,15
20191030,030000,0,15.67,0,4.14,0.14,0,0,34.18,0.09,0,0,0.44,39,0,15
20191030,031500,0,25.45,0,4.48,0.15,0,0,37,0.1,0,0,0.44,51,0,15
20191030,033000,0,25.17,0,5.31,0.18,0,0,43.77,0.12,0,0,0.44,18,0,15
20191030,034500,0,25.67,0,5.5,0.18,0,0,45.41,0.12,0,0,0.45,6,0,15
20191030,040000,0,25.57,0,5.52,0.18,0,0,45.5,0.12,0,0,0.43,33,0,15
20191030,041500,0,25.1,0,5.57,0.18,0,0,45.95,0.13,0,0,0.44,51,0,15
20191030,043000,0,25.33,0,5.75,0.19,0,0,47.45,0.13,0,0,0.45,33,0,15
20191030,044500,0,25.43,0,5.91,0.2,0,0,48.71,0.13,0,0,0.44,27,0,15
20191030,050000,7.57,25.37,0,5.94,0.2,0,0,49.04,0.13,0,0,0.43,75,0,15
20191030,051500,36.53,16.64,0,6.22,0.21,0,0,51.29,0.14,0,0,0.44,57,0,15
20191030,053000,69.28,17.8,0,6.3,0.21,0,0,51.98,0.14,0,0,0.46,18,0,15
20191030,054500,103.59,28.57,0,5.63,0.19,0,0,46.45,0.13,0,0,0.43,0,0,15
20191030,060000,158.64,20.01,0,5.81,0.19,0,0,47.96,0.13,0,0,0.44,0,0,15
20191030,061500,226.22,31.25,0,5.61,0.19,0,0,46.29,0.13,0,0,0.43,3,0,15
20191030,063000,306.85,32.88,0,5.87,0.2,0,0,48.43,0.13,0,0,0.44,101.33,0,15
20191030,064500,410.31,32.64,0,5.94,0.2,0,0,49.04,0.13,0,0,0.43,47.67,0,15
20191030,070000,426.09,33.44,0,5.78,0.19,0,0,47.66,0.13,0,0,0.42,46.33,0,15
20191030,071500,469.28,33.68,0,5.03,0.17,0,0,41.45,0.11,0,0,0.43,31.33,0,15
20191030,073000,499.78,33.56,0,3.77,0.12,0,0,31.11,0.09,0,0,0.42,23.93,0,14
20191030,074500,542.34,34.05,0,3.27,0.11,0,0,26.98,0.07,0,0,0.43,9,0,15
20191030,080000,541.16,34.48,0,3.57,0.12,0,0,29.46,0.08,0,0,0.42,3,0,15
20191030,081500,523.12,34.61,0,3.19,0.11,0,0,26.3,0.07,0,0,0.44,51.07,0,14
20191030,083000,644.88,34.48,0,2.78,0.09,0,0,22.91,0.06,0,0,0.44,50.67,0,15
20191030,084500,775.73,34.73,0,2.66,0.09,0,0,21.99,0.06,0,0,0.42,3,0,15
20191030,090000,850.35,35.68,0,2.78,0.09,0,0,22.95,0.06,0,0,0.43,19.29,0,14
20191030,091500,789.04,35.57,0,2.73,0.09,0,0,22.54,0.06,0,0,0.42,62.67,0,15
20191030,093000,973.51,36.15,0,2.82,0.09,0,0,23.28,0.06,0,0,0.43,22.33,0,15
20191030,094500,873.84,30.47,0,3.19,0.11,0,0,26.34,0.07,0,0,0.42,107.33,0,15
20191030,100000,977.82,36.55,0,3.1,0.1,0,0,25.59,0.07,0,0,0.43,88,0,15
20191030,101500,814.74,36.4,0,3.24,0.11,0,0,26.77,0.07,0,0,0.44,179.33,0,15
20191030,103000,773.26,36.06,0,3.02,0.1,0,0,24.93,0.07,0,0,0.44,136,0,15
20191030,104500,845.01,36.09,0,3.22,0.11,0,0,26.54,0.07,0,0,0.43,57,0,15
20191030,110000,1049.32,36.8,0,3.36,0.11,0,0,27.69,0.08,0,0,0.41,113.67,0,15
20191030,111500,944.95,36.1,0,2.98,0.1,0,0,24.62,0.07,0,0,0.41,157,0,15
20191030,113000,1012.13,36.45,0,3.34,0.11,0,0,27.54,0.07,0,0,0.42,146.67,0,15
20191030,114500,1007.43,36.78,0,3.07,0.1,0,0,25.3,0.07,0,0,0.43,183.67,0,15
20191030,120100,963.29,36.5,0,2.93,0.1,0,0,24.18,0.07,0,0,0.42,153.57,0,14
20191030,121500,1058.58,36.79,0,2.86,0.09,0,0,23.58,0.06,0,0,0.42,103.33,0,15
20191030,123000,976.65,37.09,0,3.15,0.11,0,0,26.03,0.07,0,0,0.41,101.67,0,15
20191030,124500,981.21,37.46,0,3.06,0.1,0,0,25.22,0.07,0,0,0.41,152.67,0,15
20191030,130000,1016.96,37.62,0,2.99,0.1,0,0,24.68,0.07,0,0,0.42,112.33,0,15
20191030,131500,979.12,38.35,0,2.84,0.1,0,0,23.44,0.06,0,0,0.42,234.67,0,15
20191030,133000,910.63,37.97,0,2.87,0.1,0,0,23.72,0.07,0,0,0.41,184.33,0,15
20191030,134500,488.98,37.32,0,2.9,0.1,0,0,23.88,0.07,0,0,0.42,122.67,0,15
20191030,140000,821.79,37.65,0,2.96,0.1,0,0,24.44,0.07,0,0,0.41,88.33,0,15
20191030,141500,734.51,38.29,0,2.8,0.09,0,0,23.1,0.06,0,0,0.42,121,0,15
20191030,143000,778.21,38.24,0,2.92,0.1,0,0,24.09,0.07,0,0,0.42,94,0,15
20191030,144500,639.79,39.23,0,2.81,0.09,0,0,23.19,0.06,0,0,0.41,182.33,0,15
20191030,150000,319.5,38.07,0,2.95,0.1,0,0,24.31,0.07,0,0,0.42,146.33,0,15
20191030,151500,173.78,36.22,0,3.03,0.1,0,0,24.99,0.07,0,0,0.42,112.33,0,15
20191030,153000,74.36,35.86,0,3.11,0.1,0,0,25.62,0.07,0,0,0.42,142.33,0,15
20191030,154500,92.11,35.47,0,3.38,0.11,0,0,27.9,0.08,0,0,0.43,202,0,15
20191030,160000,65.62,35.1,0,3.57,0.12,0,0,29.48,0.08,0,0,0.42,82.33,0,15
20191030,161500,99.67,34.92,0,3.75,0.12,0,0,30.9,0.09,0,0,0.43,24,0,15
20191030,163000,28.71,34.43,0,3.31,0.11,0,0,27.32,0.08,0,0,0.42,61.07,0,14
20191030,164500,8.27,33.08,0,3.7,0.12,0,0,30.5,0.08,0,0,0.43,129,0,15
20191030,170000,2.82,32.58,0,4.13,0.14,0,0,34.04,0.09,0,0,0.43,135,0,15
20191030,171500,0,31.39,0,4.22,0.14,0,0,34.79,0.1,0,0,0.43,135,0,14
20191030,173000,0,30.99,0,4.46,0.15,0,0,36.8,0.1,0,0,0.44,159,0,15
20191030,174500,0,30.91,0,5.65,0.19,0,0,46.57,0.13,0,0,0.46,225,0,15
20191030,180000,0,19.37,0,5.12,0.17,0,0,42.26,0.12,0,0,0.44,231,0,15
20191030,181500,0,18.78,0,5.56,0.18,0,0,45.85,0.13,0,0,0.45,198,0,15
20191030,183000,0,28.7,0,5.95,0.2,0,0,49.09,0.14,0,0,0.44,243,0,15
20191030,184500,0,18.04,0,5.28,0.18,0,0,43.57,0.12,0,0,0.44,162,0,15
20191030,190000,0,27.5,0,5.61,0.19,0,0,46.3,0.13,0,0,0.45,225,0,15
20191030,191500,0,26.97,0,5.68,0.19,0,0,46.88,0.13,0,0,0.47,135,0,15
20191030,193000,0,26.38,0,5.79,0.19,0,0,47.8,0.13,0,0,0.46,135,0,15
20191030,194500,0,26.22,0,5.34,0.18,0,0,44.04,0.12,0,0,0.46,135,0,15
20191030,200000,0,26.18,0,5.16,0.17,0,0,42.56,0.12,0,0,0.45,135,0,15
20191030,201500,0,25.83,0,5.44,0.18,0,0,44.86,0.12,0,0,0.46,135,0,15
20191030,203000,0.08,26.2,0,6.76,0.22,0,0,55.76,0.15,0,0,0.44,135,0,15
20191030,204500,0,16.13,0,8,0.27,0,0,65.97,0.18,0,0,0.45,135,0,15
20191030,210000,0,15.73,0,9.23,0.31,0,0,76.13,0.21,0,0,0.46,135,0,14
20191030,211500,0,27.14,0,10.23,0.34,0,0,84.43,0.23,0,0,0.45,135,0,15
20191030,213000,0.21,27.65,0,9.99,0.33,0,0,82.41,0.23,0,0,0.45,105,0,15
20191030,214500,0,27.66,0,9.06,0.3,0,0,74.76,0.21,0,0,0.45,24,0,15
20191030,220000,0,17.14,0,8.4,0.28,0,0,69.3,0.19,0,0,0.45,48,0,15
20191030,221500,0,16.84,0,8.65,0.29,0,0,71.39,0.2,0,0,0.45,54,0,15
20191030,223000,0,27.03,0,8.69,0.29,0,0,71.73,0.2,0,0,0.46,51.43,0,14
20191030,224500,0,26.14,0,8.83,0.29,0,0,72.85,0.2,0,0,0.46,54,0,15
20191030,230000,0,27.15,0,6.17,0.21,0,0,50.89,0.14,0,0,0.46,60,0,15
20191030,231500,0,17.44,0,5.11,0.17,0,0,42.16,0.12,0,0,0.43,77.14,0,14
20191030,233000,0,28.76,0,4.82,0.16,0,0,39.79,0.11,0,0,0.44,66,0,15
20191030,234500,0,28.42,0,4.88,0.16,0,0,40.29,0.11,0,0,0.45,99,0,15
