dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191014,103000,894.73,36.03,0,3.2,0.11,0,0,26.36,0.07,0,0,0.43,132,0,15
20191014,104500,783.14,35.79,0,3.45,0.11,0,0,28.44,0.08,0,0,0.41,171,0,5
20191014,110700,889.61,36.67,0,3.35,0.11,0,0,27.6,0.08,0,0,0.42,167.14,0,7
20191014,111600,949.1,36.07,0,3.63,0.12,0,0,29.95,0.08,0,0,0.44,196.07,0,14
20191014,113000,809.98,35.53,0,3.7,0.12,0,0,30.54,0.09,0,0,0.42,195,0,15
20191014,114500,820.56,36.07,0,3.46,0.11,0,0,28.52,0.08,0,0,0.42,180,0,15
20191014,120000,900.23,35.57,0,3.43,0.11,0,0,28.27,0.08,0,0,0.42,90,0,14
20191014,121500,1091.85,35.95,0,3.38,0.11,0,0,27.93,0.08,0,0,0.42,195,0,15
20191014,123000,871.59,35.18,0,3.28,0.11,0,0,27.1,0.07,0,0,0.42,168,0,15
20191014,124500,664.82,34.95,0,3.55,0.12,0,0,29.32,0.08,0,0,0.43,240,0,15
20191014,130000,980.4,35.35,0,3.98,0.13,0,0,32.8,0.09,0,0,0.42,201,0,15
20191014,131500,948.67,35.73,0,4.03,0.14,0,0,33.28,0.09,0,0,0.42,186,0,15
20191014,133000,888.25,35.65,0,4.32,0.14,0,0,35.68,0.1,0,0,0.43,180,0,15
20191014,134500,490.56,35.19,0,4.29,0.14,0,0,35.37,0.1,0,0,0.42,246,0,15
20191014,140000,788.83,35.18,0,4.41,0.15,0,0,36.38,0.1,0,0,0.43,243,0,15
20191014,141500,846.47,35.9,0,4.36,0.15,0,0,35.95,0.1,0,0,0.44,222,0,15
20191014,143000,720.61,35.66,0,4.48,0.15,0,0,36.99,0.1,0,0,0.42,216,0,15
20191014,144500,493.61,34.76,0,4.92,0.16,0,0,40.64,0.11,0,0,0.42,237,0,15
20191014,150000,545.03,35.18,0,5.88,0.2,0,0,48.53,0.13,0,0,0.43,198,0,15
20191014,151500,514.23,35.68,0,7.18,0.24,0,0,59.27,0.16,0,0,0.42,234,0,15
20191014,153000,357.56,34.75,0,7.36,0.24,0,0,60.69,0.17,0,0,0.43,231,0,15
20191014,154500,413.75,35.46,0,7.08,0.23,0,0,58.43,0.16,0,0,0.42,234,0,15
20191014,160000,367.08,35.44,0,6.4,0.21,0,0,52.83,0.15,0,0,0.43,219,0,15
20191014,161500,206.97,33.51,0,6.19,0.21,0,0,51.03,0.14,0,0,0.43,132,0,15
20191014,163000,77.14,29.96,0,4.7,0.16,0,0,38.81,0.11,0,0,0.44,195,0,15
20191014,164500,50.44,28.78,0,5.5,0.18,0,0,45.4,0.13,0,0,0.44,189,0,15
20191014,170300,30.34,27.81,0,5.48,0.18,0,0,45.21,0.12,0,0,0.44,200.45,0,11
20191014,171500,6.83,27.17,0,6.04,0.2,0,0,49.85,0.14,0,0,0.45,138,0,15
20191014,173000,0,26.61,0,5.73,0.19,0,0,47.26,0.13,0,0,0.44,171,0,15
20191014,174500,0,26.3,0,5.37,0.18,0,0,44.34,0.12,0,0,0.44,168,0,15
20191014,180000,0,26.07,0,5.67,0.19,0,0,46.75,0.13,0,0,0.45,183,0,15
20191014,181500,0.3,25.86,0,5.63,0.19,0,0,46.49,0.13,0,0,0.44,177,0,15
20191014,183000,0.17,25.71,0,5.35,0.18,0,0,44.16,0.12,0,0,0.43,150,0,15
20191014,184500,0.04,25.57,0,4.95,0.17,0,0,40.85,0.11,0,0,0.45,147,0,15
20191014,190000,0,25.38,0,4.73,0.16,0,0,39.01,0.11,0,0,0.44,156,0,15
20191014,191500,0.04,25.18,0,4.6,0.15,0,0,37.96,0.11,0,0,0.46,159,0,15
20191014,193000,0.44,25.03,0,5.43,0.18,0,0,44.77,0.12,0,0,0.43,156,0,15
20191014,194500,0.48,24.82,0,5.49,0.18,0,0,45.26,0.12,0,0,0.44,120,0,15
20191014,200000,0,24.9,0,4.95,0.17,0,0,40.82,0.11,0,0,0.44,108,0,15
20191014,201500,0.44,24.7,0,5.59,0.19,0,0,46.09,0.13,0,0,0.45,105,0,15
20191014,203000,0.3,24.53,0,5.34,0.18,0,0,44.05,0.12,0,0,0.44,165,0,15
20191014,204500,0,24.02,0,5.71,0.19,0,0,47.09,0.13,0,0,0.44,141,0,15
20191014,210000,0,23.95,0,5.56,0.19,0,0,45.83,0.12,0,0,0.45,132,0,15
20191014,211500,0.17,23.92,0,5.62,0.19,0,0,46.34,0.13,0,0,0.45,129,0,15
20191014,213000,0.08,23.98,0,5.25,0.17,0,0,43.28,0.12,0,0,0.44,159,0,15
20191014,214500,0,23.79,0,4.84,0.16,0,0,39.89,0.11,0,0,0.44,144.64,0,14
20191014,220000,0.52,23.8,0,4.89,0.16,0,0,40.31,0.11,0,0,0.44,120,0,15
20191014,221500,0.3,23.92,0,4.58,0.15,0,0,37.78,0.1,0,0,0.44,138,0,15
20191014,223000,0,23.65,0,4.51,0.15,0,0,37.19,0.1,0,0,0.44,177,0,15
20191014,224500,0.52,23.07,0,4.79,0.16,0,0,39.53,0.11,0,0,0.45,102,0,15
20191014,230000,0.57,23,0,4.93,0.16,0,0,40.68,0.11,0,0,0.44,180,0,15
20191014,231500,0.97,22.57,0,4.9,0.16,0,0,40.46,0.11,0,0,0.45,180,0,15
20191014,233000,0.65,22.91,0,5.11,0.17,0,0,42.12,0.12,0,0,0.44,177,0,15
20191014,234500,0.04,23,0,5.26,0.17,0,0,43.41,0.12,0,0,0.44,153,0,15
