dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,n
20191026,060000,86.24,4.58,0.15,0,0,37.83,0.1,0,0,0.45,27.97,39,1.86,15
20191026,061500,195.3,3.79,0.12,0,0,31.26,0.09,0,0,0.44,29.07,44.67,5.41,15
20191026,063000,282.32,4.01,0.13,0,0,33.05,0.09,0,0,0.44,30.82,65.67,6.47,15
20191026,064500,270.45,3.68,0.12,0,0,30.4,0.08,0,0,0.44,31.05,88,5.23,15
20191026,070000,408.61,3.35,0.11,0,0,27.63,0.08,0,0,0.44,34.17,191.33,4.08,15
20191026,071500,440.05,3.12,0.1,0,0,25.76,0.07,0,0,0.43,35.37,212.33,6.56,15
20191026,073000,496.93,3.49,0.12,0,0,28.8,0.08,0,0,0.42,35.56,195.67,6.12,15
20191026,074500,573.39,2.89,0.1,0,0,23.82,0.06,0,0,0.44,37.02,206.33,6.65,15
20191026,080000,619.83,2.79,0.09,0,0,23,0.06,0,0,0.43,37,226.67,6.65,15
20191026,081500,669.75,2.78,0.09,0,0,22.9,0.06,0,0,0.42,35.96,125,8.74,14
20191026,083000,719.11,3,0.1,0,0,24.73,0.07,0,0,0.42,35.34,174.33,11.97,15
20191026,084500,766.73,2.84,0.09,0,0,23.44,0.06,0,0,0.43,35.35,132.67,11.97,15
20191026,090000,787.08,2.82,0.09,0,0,23.29,0.06,0,0,0.43,36.99,169,8.6,15
20191026,091500,861.84,2.62,0.09,0,0,21.59,0.06,0,0,0.43,37.46,161.33,8.33,15
20191026,093000,748.21,2.79,0.09,0,0,23.02,0.06,0,0,0.42,36.18,121,10.2,15
20191026,094500,915.91,2.65,0.09,0,0,21.85,0.06,0,0,0.43,35.54,16.07,15.01,14
20191026,100000,959.17,2.65,0.09,0,0,21.91,0.06,0,0,0.43,35.73,3,15.78,15
20191026,101500,999.48,2.59,0.09,0,0,21.39,0.06,0,0,0.43,35.39,43.33,17.02,15
20191026,103000,658.58,2.59,0.09,0,0,21.34,0.06,0,0,0.43,35.24,50.67,11.44,15
20191026,104500,1059.36,2.57,0.09,0,0,21.24,0.06,0,0,0.44,36.6,92.67,11.53,15
20191026,110000,731.9,2.44,0.08,0,0,20.12,0.05,0,0,0.42,35.97,80.67,11.26,15
20191026,111500,910.24,2.47,0.08,0,0,20.38,0.06,0,0,0.41,36.72,130,10.82,15
20191026,113000,598.69,2.57,0.09,0,0,21.19,0.06,0,0,0.42,35.11,22.33,13.12,15
20191026,114500,797.13,2.55,0.08,0,0,21.03,0.06,0,0,0.44,35.65,87,8.25,15
20191026,120100,1046.74,2.56,0.09,0,0,21.11,0.06,0,0,0.43,36.71,155,10.74,14
20191026,121500,1015.66,2.63,0.09,0,0,21.73,0.06,0,0,0.43,36.33,43.33,10.37,15
20191026,123000,996.61,2.79,0.09,0,0,23.05,0.06,0,0,0.42,37.13,149.67,11.62,15
20191026,124500,968.3,2.61,0.09,0,0,21.49,0.06,0,0,0.4,37.72,215.67,8.87,15
20191026,130000,1000.26,2.62,0.09,0,0,21.64,0.06,0,0,0.41,37.64,105,8.16,15
20191026,131500,536.07,2.48,0.08,0,0,20.41,0.06,0,0,0.41,37.44,112.33,5.67,15
20191026,133000,798.56,2.72,0.09,0,0,22.44,0.06,0,0,0.42,37.4,109.33,6.21,15
20191026,134500,254.92,3.85,0.34,0.16,0.03,31.4,0.31,0.03,0,0.45,36.02,81,18.71,15
20191026,140000,96.41,4.14,0.99,0.64,0.1,32.9,1.01,0.12,0.02,0.57,29.18,3,33.78,15
20191026,141500,90.67,4.3,0.14,0,0,35.51,0.1,0,0,0.48,24.38,28.33,33.34,15
20191026,143000,69.15,6.78,0.23,0,0,55.95,0.15,0,0,0.47,20.46,27,17.38,15
20191026,144500,75.54,10.06,0.34,0,0,82.97,0.23,0,0,0.48,21.49,195,0.53,15
20191026,150000,96.15,7.51,0.25,0,0,61.95,0.17,0,0,0.45,22.96,180,0,15
20191026,151500,140.51,7.27,0.24,0,0,60.02,0.16,0,0,0.45,24.08,42,5.32,15
20191026,153000,222.87,6.03,0.2,0,0,49.75,0.14,0,0,0.45,25.5,19.29,9.31,14
20191026,154500,347.03,4.97,0.17,0,0,40.98,0.11,0,0,0.43,28,57,2.66,15
20191026,160000,143.77,4.72,0.16,0,0,38.94,0.11,0,0,0.44,17.28,43.33,0.89,15
20191026,161500,253.75,3.88,0.13,0,0,32,0.09,0,0,0.45,28.6,161.33,2.75,15
20191026,163000,150.81,2.83,0.09,0,0,23.32,0.06,0,0,0.44,27.71,68.67,11.88,15
20191026,164500,73.06,2.81,0.09,0,0,23.18,0.06,0,0,0.45,26.33,55.33,7.27,15
20191026,170000,45.27,3.01,0.1,0,0,24.82,0.07,0,0,0.45,26.11,166.33,0.8,15
20191026,171500,22.57,3.42,0.11,0,0,28.24,0.08,0,0,0.46,25.05,15,0,15
20191026,173000,5.4,3.18,0.11,0,0,26.19,0.07,0,0,0.44,24.55,120,0.18,15
20191026,174500,0.08,3.74,0.12,0,0,30.88,0.08,0,0,0.44,24.04,120,2.04,15
20191026,180000,0,4.52,0.15,0,0,37.31,0.1,0,0,0.45,25.48,151.07,6.37,14
20191026,181500,0,4.38,0.15,0,0,36.11,0.1,0,0,0.47,24.67,183,5.94,15
20191026,183000,0,4.88,0.16,0,0,40.27,0.11,0,0,0.45,24.41,177,1.06,15
20191026,184500,0,5.1,0.17,0,0,42.06,0.12,0,0,0.47,24.18,156,2.22,15
20191026,190000,0,5.25,0.17,0,0,43.28,0.12,0,0,0.46,24.09,99,0.62,15
20191026,191500,0,4.94,0.17,0,0,40.78,0.11,0,0,0.46,23.35,139.33,0,15
20191026,193000,0,5.44,0.18,0,0,44.89,0.12,0,0,0.44,22.58,135,0,15
20191026,194500,0,6.22,0.21,0,0,51.35,0.14,0,0,0.45,23.1,18,0,15
20191026,200000,0,6.55,0.22,0,0,54,0.15,0,0,0.45,22.92,51,0,15
20191026,201500,0,7.04,0.23,0,0,58.09,0.16,0,0,0.46,22.7,60,0,15
20191026,203000,0,7.56,0.25,0,0,62.34,0.17,0,0,0.45,22.53,66,0,15
20191026,204500,0,9.15,0.3,0,0,75.48,0.21,0,0,0.44,22.16,48,0,15
20191026,210000,0,10.34,0.35,0,0,85.34,0.23,0,0,0.46,22.12,57,0,15
20191026,211500,0,11.67,0.39,0,0,96.23,0.26,0,0,0.45,22.91,57,0,15
20191026,213000,0,11.5,0.38,0,0,94.88,0.26,0,0,0.46,22.66,57,0,15
20191026,214500,0,11.97,0.4,0,0,98.79,0.27,0,0,0.45,22.77,57,0,15
20191026,220000,0,10.81,0.36,0,0,89.2,0.25,0,0,0.45,22.58,57,0,15
20191026,221500,0,9.13,0.3,0,0,75.34,0.21,0,0,0.45,22.45,61.07,0,14
20191026,223000,0,8.68,0.29,0,0,71.62,0.2,0,0,0.45,22.41,54,0,15
20191026,224500,0,8.81,0.29,0,0,72.64,0.2,0,0,0.45,23.43,66,0,15
20191026,230000,0,7.44,0.25,0,0,61.34,0.17,0,0,0.44,23.63,69,0,15
20191026,231500,0,6.9,0.23,0,0,56.97,0.16,0,0,0.45,22.92,57.86,0,14
20191026,233000,0,6.19,0.21,0,0,51.08,0.14,0,0,0.44,23.33,57,0,15
20191026,234500,0,5.73,0.19,0,0,47.24,0.13,0,0,0.44,23.74,60,0,15
