dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,n
20191004,123000,109.93,4.69,0.16,0,0,38.67,0.11,0,0,0.48,25.4,96,11.79,15
20191004,124500,82.7,5.25,0.17,0,0,43.28,0.12,0,0,0.47,25.72,93,14.54,15
20191004,130000,109.4,4.57,0.15,0,0,37.72,0.1,0,0,0.48,21.07,213,8.51,15
20191004,131500,186.75,4.56,0.15,0,0,37.61,0.1,0,0,0.45,24.03,222,0.53,15
20191004,133000,309.3,5.59,0.19,0,0,46.09,0.13,0,0,0.47,27.01,84,5.14,15
20191004,134500,640.36,6.75,0.22,0,0,55.71,0.15,0,0,0.48,29.57,54,7.89,15
20191004,140000,487.52,5.48,0.18,0,0,45.23,0.12,0,0,0.45,32.37,117,4.61,15
20191004,141500,319.17,5.38,0.18,0,0,44.35,0.12,0,0,0.43,34.43,266.79,4.28,14
20191004,143000,125.27,5.73,0.19,0,0,47.28,0.13,0,0,0.45,32.15,252,8.42,15
20191004,144500,120.77,4.56,0.15,0,0,37.65,0.1,0,0,0.47,27.99,240,11.79,15
20191004,150000,77.28,4.92,0.16,0,0,40.58,0.11,0,0,0.45,26.9,252,8.6,15
20191004,151500,71.72,5.22,0.17,0,0,43.11,0.12,0,0,0.47,26.13,204,4.79,15
20191004,153000,82.83,4.83,0.16,0,0,39.82,0.11,0,0,0.47,26.06,207,5.41,15
20191004,154500,77.81,4.39,0.15,0,0,36.19,0.1,0,0,0.46,26.13,237,6.92,15
20191004,160000,45.15,4.25,0.14,0,0,35.03,0.1,0,0,0.46,26.33,270,1.51,15
20191004,161500,15.01,5.1,0.17,0,0,42.04,0.11,0,0,0.47,25.18,225,7.89,15
20191004,163000,12.59,5.05,0.17,0,0,41.67,0.11,0,0,0.46,24.54,102,5.32,15
20191004,164500,4.14,5.31,0.18,0,0,43.83,0.12,0,0,0.44,24.7,234,1.33,15
20191004,170000,2.43,6.24,0.21,0,0,51.48,0.14,0,0,0.46,24.61,159,0.53,15
20191004,171500,1.3,6.68,0.22,0,0,55.14,0.15,0,0,0.46,24.69,249,1.77,15
20191004,173000,0.44,5.82,0.19,0,0,48.05,0.13,0,0,0.44,24.72,189,0.98,15
20191004,174500,0.3,5.94,0.2,0,0,49,0.13,0,0,0.47,24.97,192,0.89,15
20191004,180000,0.08,6.2,0.21,0,0,51.18,0.14,0,0,0.48,24.78,180,0,15
20191004,181500,0.17,7.78,0.26,0,0,64.16,0.18,0,0,0.48,24.97,171,2.84,15
20191004,183000,0.34,5.91,0.2,0,0,48.73,0.13,0,0,0.47,24.72,162,3.55,15
20191004,184500,0.04,5.16,0.17,0,0,42.6,0.12,0,0,0.46,24.8,150,3.28,15
20191004,190000,0.04,4.47,0.15,0,0,36.87,0.1,0,0,0.46,24.68,174,2.84,15
20191004,191500,0.21,4.25,0.14,0,0,35.04,0.1,0,0,0.46,24.67,168,1.6,15
20191004,193000,0.52,4.66,0.15,0,0,38.44,0.11,0,0,0.45,23.88,171,4.61,15
20191004,194500,0,5.33,0.18,0,0,43.98,0.12,0,0,0.47,21.4,180,5.76,15
20191004,200000,0,6.3,0.21,0,0,51.98,0.14,0,0,0.45,22.66,177,4.97,15
20191004,201500,0.08,6.43,0.21,0,0,53,0.15,0,0,0.45,23.32,180,3.28,15
20191004,203000,0.04,6.19,0.2,0,0,51.07,0.14,0,0,0.46,23.72,165,5.32,15
20191004,204500,0,6.23,0.21,0,0,51.44,0.14,0,0,0.46,23.76,153,4.52,15
20191004,210000,0.04,6.57,0.22,0,0,54.24,0.15,0,0,0.45,23.68,168,3.46,15
20191004,211500,0,6.5,0.22,0,0,53.61,0.15,0,0,0.46,23.81,156,3.55,15
20191004,213000,0.34,7.3,0.24,0,0,60.21,0.17,0,0,0.45,24,153,4.08,15
20191004,214500,0.08,8.89,0.3,0,0,73.38,0.2,0,0,0.45,23.92,156,2.13,15
20191004,220000,0,9.71,0.32,0,0,80.11,0.22,0,0,0.47,23.94,123,3.19,15
20191004,221500,0.04,8.06,0.27,0,0,66.46,0.18,0,0,0.47,24.22,123,2.13,15
20191004,223000,0.34,6.86,0.23,0,0,56.61,0.16,0,0,0.46,24.48,129,1.6,15
20191004,224500,0,7.19,0.24,0,0,59.32,0.16,0,0,0.45,24.47,114,3.64,15
20191004,230000,0.21,7.42,0.25,0,0,61.21,0.17,0,0,0.46,24.49,102,3.19,15
20191004,231500,0,7.65,0.25,0,0,63.12,0.17,0,0,0.45,24.38,96,2.66,15
20191004,233000,0.57,7.52,0.25,0,0,62.08,0.17,0,0,0.47,24.34,99,2.48,15
20191004,234500,0.33,7.84,0.26,0,0,64.65,0.18,0,0,0.45,24.07,90,0.66,14
