dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191009,000100,0,20.61,0,2.62,0.09,0,0,21.64,0.06,0,0,0.46,96.43,7.6,14
20191009,001500,0.04,20.58,0,2.87,0.1,0,0,23.69,0.06,0,0,0.48,90,8.6,15
20191009,003000,0.17,20.3,0,2.54,0.09,0,0,20.96,0.06,0,0,0.45,105,6.03,15
20191009,004500,0.04,20.31,0,2.54,0.08,0,0,20.96,0.06,0,0,0.47,123,5.32,15
20191009,010000,0.17,20.33,0,2.3,0.08,0,0,19.02,0.05,0,0,0.46,96,6.83,15
20191009,011500,0.17,20.12,0,2.3,0.08,0,0,19,0.05,0,0,0.46,96,5.76,15
20191009,013000,0.08,19.96,0,2.45,0.08,0,0,20.22,0.05,0,0,0.46,105,6.12,15
20191009,014500,0,20.08,0,2.47,0.08,0,0,20.39,0.06,0,0,0.44,96,7.8,15
20191009,020000,0,19.96,0,2.49,0.08,0,0,20.55,0.06,0,0,0.46,105,7.27,15
20191009,021500,0,19.89,0,2.62,0.09,0,0,21.59,0.06,0,0,0.46,120,3.9,15
20191009,023000,0.17,19.71,0,2.82,0.09,0,0,23.27,0.06,0,0,0.45,105,7.98,15
20191009,024500,0.08,19.62,0,2.71,0.09,0,0,22.35,0.06,0,0,0.47,105,5.76,15
20191009,030000,0.04,19.58,0,2.94,0.1,0,0,24.25,0.07,0,0,0.46,126,3.28,15
20191009,031500,0.12,19.25,0,3.92,0.13,0,0,32.33,0.09,0,0,0.47,129,1.33,15
20191009,033000,0,19.24,0,5.39,0.18,0,0,44.5,0.12,0,0,0.47,126,3.46,15
20191009,034500,0.34,19.34,0,7.27,0.24,0,0,59.97,0.17,0,0,0.47,105,7.09,15
20191009,040000,0.08,19.24,0,6.42,0.21,0,0,52.99,0.14,0,0,0.47,102,7.45,15
