dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191013,000100,0.04,23.05,0,5.15,0.17,0,0,42.49,0.12,0,0,0.46,99.64,3.33,14
20191013,001500,0.34,23.11,0,4.81,0.16,0,0,39.66,0.11,0,0,0.44,93,0.89,15
20191013,003000,0,23.28,0,5.14,0.17,0,0,42.45,0.12,0,0,0.44,63,6.83,15
20191013,004500,0,22.89,0,5.37,0.18,0,0,44.29,0.12,0,0,0.44,231,1.15,15
20191013,010000,0.04,21.79,0,5.66,0.19,0,0,46.72,0.13,0,0,0.46,315,0,15
20191013,011500,0,21,0,5.6,0.19,0,0,46.2,0.13,0,0,0.47,144,2.84,15
20191013,013000,0.04,21.05,0,5.46,0.18,0,0,45.08,0.12,0,0,0.44,90,0,15
20191013,014500,0.82,21.29,0,5.46,0.18,0,0,45.07,0.12,0,0,0.44,90,0.89,15
20191013,020000,0.3,22.25,0,5.09,0.17,0,0,42,0.12,0,0,0.46,108,0,15
20191013,021500,0.65,22.33,0,5.06,0.17,0,0,41.75,0.11,0,0,0.45,132,0.71,15
20191013,023000,0,22.72,0,5.09,0.17,0,0,42.03,0.12,0,0,0.45,24,1.6,15
20191013,024500,1.22,22.92,0,4.86,0.16,0,0,40.13,0.11,0,0,0.45,54,0.62,15
20191013,030000,0,21.97,0,5.23,0.17,0,0,43.17,0.12,0,0,0.44,195,0.62,15
20191013,031500,0,23.31,0,5.93,0.2,0,0,48.93,0.14,0,0,0.46,57,3.9,15
20191013,033000,0.17,23.68,0,5.67,0.19,0,0,46.8,0.13,0,0,0.46,18,2.93,15
20191013,034500,0.21,24.09,0,5.63,0.19,0,0,46.47,0.13,0,0,0.44,36,5.5,15
20191013,040000,0,24.18,0,5.22,0.17,0,0,43.09,0.12,0,0,0.45,75,5.59,15
20191013,041500,0.48,24.24,0,5.29,0.18,0,0,43.69,0.12,0,0,0.44,78,4.7,15
20191013,043000,0,24.46,0,5.14,0.17,0,0,42.45,0.12,0,0,0.45,33,5.23,15
20191013,044500,0.04,24.41,0,4.97,0.17,0,0,41.05,0.11,0,0,0.45,57,5.85,15
20191013,050000,0.21,24.06,0,5.13,0.17,0,0,42.35,0.12,0,0,0.46,69,6.21,15
20191013,051500,8.53,23.85,0,5.53,0.18,0,0,45.59,0.13,0,0,0.45,21,3.28,15
20191013,053000,22.01,24.59,0,5.38,0.18,0,0,44.35,0.12,0,0,0.46,51,3.72,15
20191013,054500,34.04,24.48,0,5.17,0.17,0,0,42.63,0.12,0,0,0.44,30,2.48,15
20191013,060000,117.73,26.43,0,4.97,0.17,0,0,41.04,0.11,0,0,0.45,6,4.34,15
20191013,061500,126.72,26.96,0,4.87,0.16,0,0,40.15,0.11,0,0,0.46,27,5.85,15
20191013,063000,182.65,27.84,0,4.88,0.16,0,0,40.25,0.11,0,0,0.44,18,4.88,15
20191013,064500,288.68,30.29,0,4.45,0.15,0,0,36.7,0.1,0,0,0.44,33,5.85,15
20191013,070000,335.75,31.18,0,4.59,0.15,0,0,37.9,0.1,0,0,0.43,45,5.32,15
20191013,071500,319.75,31.52,0,4.78,0.16,0,0,39.44,0.11,0,0,0.43,30,5.67,15
20191013,073000,366.82,31.14,0,4.73,0.16,0,0,38.99,0.11,0,0,0.44,93,6.74,15
20191013,074500,508.54,34.69,0,4.63,0.15,0,0,38.18,0.1,0,0,0.44,141,5.23,15
