dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191011,070000,373.82,28.94,4,3.67,0.12,0,0,30.31,0.08,0,0,0.46,39,15.52,15
20191011,071500,432.39,30.42,4,3.4,0.11,0,0,28.04,0.08,0,0,0.44,33,13.03,15
20191011,073000,494,30.74,4,3.02,0.1,0,0,24.9,0.07,0,0,0.45,96,16.67,15
20191011,074500,547.41,32.34,4,2.85,0.1,0,0,23.47,0.07,0,0,0.44,54,12.68,15
20191011,080000,604.13,33.55,4,2.52,0.08,0,0,20.78,0.06,0,0,0.44,96,12.77,15
20191011,081500,654.77,33.48,4,2.43,0.08,0,0,20.03,0.05,0,0,0.44,93,11.53,15
20191011,083000,704.74,33.89,4,2.65,0.09,0,0,21.84,0.06,0,0,0.44,84,11.44,15
20191011,084500,748.9,35.71,4,2.42,0.08,0,0,19.97,0.05,0,0,0.43,105,10.37,15
20191011,090000,793.06,34.84,4,2.26,0.08,0,0,18.65,0.05,0,0,0.44,141,14.19,15
20191011,091500,833.51,35.3,4,2.43,0.08,0,0,20.06,0.06,0,0,0.44,168,13.74,15
20191011,093000,870.67,34.88,4,2.5,0.08,0,0,20.66,0.06,0,0,0.42,102,15.34,15
20191011,094500,902.4,35.32,4,2.45,0.08,0,0,20.23,0.06,0,0,0.44,66,14.72,15
20191011,100000,930.95,35.25,4,2.66,0.09,0,0,21.97,0.06,0,0,0.43,111,15.34,15
20191011,101500,954.09,34.93,4,2.57,0.09,0,0,21.21,0.06,0,0,0.42,90,17.73,15
20191011,103000,977.76,35.06,4,2.49,0.08,0,0,20.53,0.06,0,0,0.43,60,20.93,15
20191011,104500,996.27,34.72,4,2.34,0.08,0,0,19.32,0.05,0,0,0.44,57,22.88,15
20191011,110000,973.52,35.2,4,2.53,0.08,0,0,20.9,0.06,0,0,0.44,102,16.05,15
20191011,111500,1047.3,35.46,4,2.49,0.08,0,0,20.51,0.06,0,0,0.45,99,23.67,15
20191011,113000,1007.64,35.12,4,2.78,0.09,0,0,22.95,0.06,0,0,0.42,90,17.82,15
20191011,114500,1052.45,35.47,4,2.7,0.09,0,0,22.23,0.06,0,0,0.43,102,15.34,15
20191011,120000,958.98,35.61,4,2.62,0.09,0,0,21.6,0.06,0,0,0.43,96,15.25,15
20191011,121500,641.28,35.29,4,3.18,0.11,0,0,26.24,0.07,0,0,0.43,90,17.02,15
20191011,123000,555.74,34.6,4,4.41,0.15,0,0,36.38,0.1,0,0,0.44,69,13.74,15
20191011,124500,971.54,35.85,4,3.74,0.12,0,0,30.88,0.09,0,0,0.42,150,15.25,15
20191011,130000,954.22,36.29,4,3.28,0.11,0,0,27.03,0.07,0,0,0.43,153,16.05,15
20191011,131500,538.16,35.69,4,3.34,0.11,0,0,27.53,0.08,0,0,0.42,114,14.54,15
20191011,133000,646.97,34.59,4,2.85,0.1,0,0,23.51,0.07,0,0,0.43,93,17.91,15
20191011,134500,436.36,35.27,4,3.18,0.11,0,0,26.25,0.07,0,0,0.44,111,13.3,15
20191011,140000,186.48,33.56,4,2.96,0.1,0,0,24.44,0.07,0,0,0.43,66,14.01,15
20191011,141500,628.99,34.55,4,2.64,0.09,0,0,21.82,0.06,0,0,0.45,48,14.63,15
20191011,143000,453.55,34.77,4,3.38,0.11,0,0,27.92,0.08,0,0,0.45,99,13.21,15
20191011,144500,549.4,34.64,4,3.08,0.1,0,0,25.46,0.07,0,0,0.45,87,15.52,15
20191011,150000,568.57,35.31,4,2.2,0.07,0,0,18.16,0.05,0,0,0.46,105,15.69,15
20191011,151500,503.65,35.02,4,2.06,0.07,0,0,17.02,0.05,0,0,0.44,156,14.45,15
20191011,153000,442.57,34.85,4,2.06,0.07,0,0,17.02,0.05,0,0,0.43,150,13.65,15
20191011,154500,382.28,34.82,4,2.13,0.07,0,0,17.56,0.05,0,0,0.44,129,17.29,15
20191011,160000,323.98,34.31,4,2.13,0.07,0,0,17.57,0.05,0,0,0.43,132,12.86,15
20191011,161500,255.5,33.98,4,2.1,0.07,0,0,17.28,0.05,0,0,0.45,168,11.17,15
20191011,163000,59.16,33.04,4,2.23,0.07,0,0,18.41,0.05,0,0,0.44,123,13.65,15
20191011,164500,40.92,32.44,4,2.4,0.08,0,0,19.83,0.05,0,0,0.45,123,10.2,15
20191011,170000,26.64,31.84,4,3.28,0.11,0,0,27.09,0.08,0,0,0.44,99,13.57,15
20191011,171500,9.98,31.33,4,5.36,0.18,0,0,44.2,0.12,0,0,0.43,57,8.87,15
20191011,173000,2.26,30.92,4,7.72,0.26,0,0,63.65,0.17,0,0,0.43,171,9.31,15
20191011,174500,0,30.55,4,12.69,0.42,0,0,104.71,0.29,0,0,0.44,102,8.69,15
20191011,180000,0,30.15,4,15.78,0.53,0,0,130.22,0.36,0.01,0,0.44,93,6.3,15
20191011,181500,0,29.87,4,13.99,0.47,0,0,115.45,0.32,0,0,0.44,81,7.09,15
20191011,183000,0.04,29.65,4,9.93,0.33,0,0,81.89,0.22,0,0,0.44,162,5.94,15
20191011,184500,0.25,29.5,4,8.1,0.27,0,0,66.86,0.18,0,0,0.45,129,8.87,15
20191011,190000,0,29.23,4,8.42,0.28,0,0,69.44,0.19,0,0,0.45,81,6.74,15
20191011,191500,0.04,28.92,4,10.64,0.35,0,0,87.79,0.24,0,0,0.46,60,4.52,15
20191011,193000,0.34,28.73,4,9.97,0.33,0,0,82.25,0.23,0,0,0.46,87,6.65,15
20191011,194500,0.17,28.61,4,8.16,0.27,0,0,67.37,0.18,0,0,0.45,114,9.31,15
20191011,200000,0,28.35,4,8.01,0.27,0,0,66.13,0.18,0,0,0.45,57,8.07,15
20191011,201500,0,28.07,4,8.4,0.28,0,0,69.28,0.19,0,0,0.45,48,5.94,15
20191011,203000,0.04,27.86,4,8.69,0.29,0,0,71.68,0.2,0,0,0.46,84,5.76,15
20191011,204500,0.04,27.68,4,8.34,0.28,0,0,68.79,0.19,0,0,0.45,102,5.85,15
20191011,210000,0,27.45,4,7.37,0.25,0,0,60.82,0.17,0,0,0.46,27,5.05,15
20191011,211500,0,27.39,4,7.07,0.24,0,0,58.31,0.16,0,0,0.46,75,6.56,15
20191011,213000,0,27.24,4,5.43,0.18,0,0,44.85,0.12,0,0,0.46,42,7.89,15
20191011,214500,0,26.93,4,4.71,0.16,0,0,38.89,0.11,0,0,0.46,27,8.16,15
20191011,220000,0,26.67,4,5.16,0.17,0,0,42.54,0.12,0,0,0.46,27,5.41,15
20191011,221500,0.04,26.42,4,5.12,0.17,0,0,42.24,0.12,0,0,0.46,21,7.27,15
20191011,223000,0.34,26.26,4,4.83,0.16,0,0,39.86,0.11,0,0,0.46,42,8.87,15
20191011,224500,0,26.05,4,4.53,0.15,0,0,37.39,0.1,0,0,0.45,90,5.23,15
20191011,230000,0,25.95,4,3.61,0.12,0,0,29.78,0.08,0,0,0.46,45,7.45,15
20191011,231500,0,25.84,4,3.39,0.11,0,0,27.98,0.08,0,0,0.46,48,5.67,15
20191011,233000,0.17,25.7,4,3.3,0.11,0,0,27.24,0.08,0,0,0.45,39,4.79,15
20191011,234500,0,25.09,4,3.21,0.11,0,0,26.53,0.07,0,0,0.45,45,2.47,14
