dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191008,060000,27.44,19.28,0,2.6,0.09,0,0,21.44,0.06,0,0,0.46,150,2.48,15
20191008,061500,35.63,19.32,0,2.6,0.09,0,0,21.42,0.06,0,0,0.47,126,3.9,15
20191008,063000,90.89,19.8,0,2.73,0.09,0,0,22.54,0.06,0,0,0.45,120,3.1,15
20191008,064500,119.98,20.24,0,3.12,0.1,0,0,25.75,0.07,0,0,0.46,117,5.5,15
20191008,070000,167.97,20.73,0,3.2,0.11,0,0,26.38,0.07,0,0,0.46,87,9.04,15
20191008,071500,263.82,21.6,0,2.75,0.09,0,0,22.71,0.06,0,0,0.46,81,11.53,15
20191008,073000,369.33,22.75,0,2.62,0.09,0,0,21.56,0.06,0,0,0.45,90,16.76,15
20191008,074500,303.22,22.4,0,2.73,0.09,0,0,22.55,0.06,0,0,0.46,96,13.39,15
20191008,080000,304.81,23.02,0,3.01,0.1,0,0,24.83,0.07,0,0,0.44,105,11.26,15
20191008,081500,275.86,23.16,0,3.05,0.1,0,0,25.19,0.07,0,0,0.46,111,12.32,15
20191008,083000,204.07,22.73,0,3.54,0.12,0,0,29.18,0.08,0,0,0.44,81,16.05,15
20191008,084500,140.87,22.64,0,4.16,0.14,0,0,34.35,0.1,0,0,0.43,75,12.24,15
20191008,090000,156.34,22.88,0,4.47,0.15,0,0,36.88,0.1,0,0,0.45,93,8.51,15
20191008,091500,212.53,23.2,0,4.14,0.14,0,0,34.18,0.09,0,0,0.44,96,6.74,15
20191008,093000,305.74,23.85,0,4.01,0.13,0,0,33.06,0.09,0,0,0.44,78,14.72,15
20191008,094500,445.08,24.97,0,3.92,0.13,0,0,32.35,0.09,0,0,0.46,111,10.11,15
20191008,100000,487.39,26.73,0,3.68,0.12,0,0,30.39,0.08,0,0,0.44,111,5.67,15
20191008,101500,381.89,25.99,0,3.74,0.12,0,0,30.86,0.08,0,0,0.45,93,13.65,15
20191008,103000,373.29,25.91,0,3.67,0.12,0,0,30.28,0.08,0,0,0.45,93,7.8,15
20191008,104500,354.78,26.34,0,3.42,0.11,0,0,28.2,0.08,0,0,0.44,105,7.63,15
20191008,110000,391.67,26.36,0,3.45,0.12,0,0,28.46,0.08,0,0,0.44,90,8.6,15
20191008,111500,216.1,26.36,0,3.26,0.11,0,0,26.91,0.07,0,0,0.45,156,4.79,15
20191008,113000,289.34,26.65,0,3.54,0.12,0,0,29.19,0.08,0,0,0.45,150,8.07,15
20191008,114500,325.3,26.48,0,3.45,0.11,0,0,28.49,0.08,0,0,0.44,96,8.42,15
20191008,120000,242.93,27.24,0,3.37,0.11,0,0,27.8,0.08,0,0,0.45,81,3.1,15
20191008,121500,80.05,26.85,0,3.26,0.11,0,0,26.92,0.07,0,0,0.44,249,3.37,15
20191008,123000,343.94,26.5,0,3.47,0.12,0,0,28.6,0.08,0,0,0.43,141,5.76,15
20191008,124500,906.23,28.48,0,3.6,0.12,0,0,29.71,0.08,0,0,0.44,69,10.29,15
20191008,130000,814.61,28.57,0,3.53,0.12,0,0,29.13,0.08,0,0,0.45,72,12.77,15
20191008,131500,467.16,28.36,0,3.3,0.11,0,0,27.25,0.08,0,0,0.43,111,8.25,15
20191008,133000,406.21,28,0,3.22,0.11,0,0,26.54,0.07,0,0,0.43,66,7.27,15
20191008,134500,449.45,28.1,0,3.28,0.11,0,0,27.07,0.08,0,0,0.44,87,9.22,15
20191008,140000,315.39,27.73,0,3.53,0.12,0,0,29.12,0.08,0,0,0.43,63,7.8,15
20191008,141500,346.98,28.14,0,3.47,0.12,0,0,28.67,0.08,0,0,0.44,90,5.59,15
20191008,143000,318.29,30.06,0,3.33,0.11,0,0,27.49,0.08,0,0,0.44,180,4.08,15
20191008,144500,124.87,27.62,0,3.62,0.12,0,0,29.87,0.08,0,0,0.44,156,3.72,15
20191008,150000,129.9,27.37,0,3.89,0.13,0,0,32.09,0.09,0,0,0.45,180,3.37,15
20191008,151500,113.77,27.41,0,4.03,0.13,0,0,33.28,0.09,0,0,0.44,246,7.36,15
20191008,153000,146.29,27.48,0,4.15,0.14,0,0,34.25,0.1,0,0,0.45,192,4.34,15
20191008,154500,139.41,27.31,0,3.71,0.12,0,0,30.59,0.08,0,0,0.43,177,4.17,15
20191008,160000,61.41,26.75,0,3.5,0.12,0,0,28.85,0.08,0,0,0.44,192,4.34,15
20191008,161500,39.73,26.17,0,4.3,0.14,0,0,35.5,0.1,0,0,0.44,162,3.01,15
20191008,163000,47,25.83,0,3.98,0.13,0,0,32.81,0.09,0,0,0.45,183,6.65,15
20191008,164500,33.78,25.35,0,3.57,0.12,0,0,29.43,0.08,0,0,0.45,207,7.36,15
20191008,170000,11,24.86,0,3.95,0.13,0,0,32.57,0.09,0,0,0.44,186,6.92,15
20191008,171500,0.25,24.42,0,4.89,0.16,0,0,40.34,0.11,0,0,0.47,183,6.74,15
20191008,173000,1.08,24.15,0,5.01,0.17,0,0,41.3,0.11,0,0,0.46,183,6.83,15
20191008,174500,0.04,23.86,0,7.39,0.25,0,0,60.97,0.17,0,0,0.5,204,8.78,15
20191008,180000,0.17,23.53,0,5.6,0.19,0,0,46.23,0.13,0,0,0.48,159,4.08,15
20191008,181500,0.48,23.38,0,4.86,0.16,0,0,40.05,0.11,0,0,0.47,165,4.7,15
20191008,183000,0,23.07,0,4.17,0.14,0,0,34.37,0.09,0,0,0.46,177,3.64,15
20191008,184500,0,22.9,0,4.32,0.14,0,0,35.66,0.1,0,0,0.46,174,2.39,15
20191008,190000,0.38,22.7,0,5.22,0.17,0,0,43.05,0.12,0,0,0.47,177,5.23,15
20191008,191500,0.17,22.53,0,5.45,0.18,0,0,44.94,0.12,0,0,0.47,159,3.55,15
20191008,193000,0.04,22.45,0,4.52,0.15,0,0,37.27,0.1,0,0,0.46,153,4.52,15
20191008,194500,0.3,22.27,0,4.3,0.14,0,0,35.47,0.1,0,0,0.45,147,4.61,15
20191008,200000,0.08,22.16,0,3.97,0.13,0,0,32.78,0.09,0,0,0.45,153,3.28,15
20191008,201500,0.52,21.93,0,3.96,0.13,0,0,32.7,0.09,0,0,0.45,132,1.95,15
20191008,203000,0,21.77,0,3.48,0.12,0,0,28.68,0.08,0,0,0.46,126,3.01,15
20191008,204500,0.29,21.75,0,3.34,0.11,0,0,27.51,0.08,0,0,0.45,153,2.75,15
20191008,210000,0.25,21.6,0,4.27,0.14,0,0,35.24,0.1,0,0,0.45,153,1.42,15
20191008,211500,0.38,21.55,0,4.19,0.14,0,0,34.57,0.1,0,0,0.45,144,1.86,15
20191008,213000,0.21,21.45,0,3.45,0.11,0,0,28.49,0.08,0,0,0.46,138,2.75,15
20191008,214500,0.21,21.41,0,3.19,0.11,0,0,26.35,0.07,0,0,0.47,138,2.57,15
20191008,220000,0.04,21.43,0,2.7,0.09,0,0,22.3,0.06,0,0,0.46,147,3.46,15
20191008,221500,0.38,21.37,0,2.45,0.08,0,0,20.18,0.06,0,0,0.45,141,3.72,15
20191008,223000,0.44,21.41,0,2.51,0.08,0,0,20.67,0.06,0,0,0.47,129,6.47,15
20191008,224500,0,21.28,0,2.83,0.09,0,0,23.33,0.06,0,0,0.44,111,6.21,15
20191008,230000,0.17,20.96,0,2.89,0.1,0,0,23.89,0.07,0,0,0.46,108,7,15
20191008,231500,0.17,20.75,0,2.77,0.09,0,0,22.87,0.06,0,0,0.47,111,5.05,15
20191008,233000,0.17,20.68,0,2.95,0.1,0,0,24.35,0.07,0,0,0.46,120,4.79,15
20191008,234500,0.08,20.67,0,2.56,0.09,0,0,21.15,0.06,0,0,0.45,111,5.5,15
