dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191103,000100,0,27,0,4.85,0.16,0,0,40.02,0.11,0,0,0.44,41.79,0,14
20191103,001500,0,26.32,0,4.58,0.15,0,0,37.76,0.1,0,0,0.44,57,0,15
20191103,003000,0.6,26.33,0,4.47,0.15,0,0,36.91,0.1,0,0,0.44,45,0,15
20191103,004500,0,26.08,0,4.99,0.17,0,0,41.15,0.11,0,0,0.44,0,0,15
20191103,010000,0,25.73,0,5.04,0.17,0,0,41.61,0.11,0,0,0.43,54,0,15
20191103,011500,0.47,25.21,0,5.23,0.17,0,0,43.15,0.12,0,0,0.45,48,0,15
20191103,013000,0,24.87,0,5.17,0.17,0,0,42.69,0.12,0,0,0.45,183,0,15
20191103,014500,0,25.34,0,4.61,0.15,0,0,38.02,0.11,0,0,0.43,204,0,15
20191103,020000,0,26.04,0,4.36,0.14,0,0,36,0.1,0,0,0.44,24,0,15
20191103,021500,0.08,26.11,0,4.07,0.14,0,0,33.57,0.09,0,0,0.44,59.67,0,15
20191103,023000,0,26.2,0,3.99,0.13,0,0,32.9,0.09,0,0,0.45,0,0,15
20191103,024500,0,26.34,0,4.07,0.13,0,0,33.54,0.09,0,0,0.43,3,0,15
20191103,030000,0,26.42,0,5.11,0.17,0,0,42.12,0.12,0,0,0.44,18,0,15
20191103,031500,0,26.03,0,6.22,0.21,0,0,51.31,0.14,0,0,0.45,6,0,15
20191103,033000,0,25.47,0,7.94,0.27,0,0,65.55,0.18,0,0,0.45,0,0,15
20191103,034500,0,25.37,0,9.94,0.33,0,0,81.99,0.22,0,0,0.45,177,0,15
20191103,040000,0,25.52,0,11.34,0.38,0,0,93.51,0.26,0,0,0.45,45,0,15
20191103,041500,0,25.77,0,12.49,0.42,0,0,103.05,0.28,0,0,0.43,21,0,15
20191103,043000,0,25.97,0,10.96,0.36,0,0,90.39,0.25,0,0,0.45,61.33,0,15
20191103,044500,0,25.97,0,11.37,0.38,0,0,93.78,0.26,0,0,0.44,118,0,15
20191103,050000,2.35,25.84,0,10.05,0.34,0,0,82.91,0.23,0,0,0.44,83.67,0,15
20191103,051500,21.92,26.2,0,9.73,0.32,0,0,80.31,0.22,0,0,0.45,64.33,0,15
20191103,053000,62.36,26.87,0,11.04,0.37,0,0,91.07,0.25,0,0,0.45,180.33,0,15
20191103,054500,103.07,27.42,0,17.38,0.58,0,0,143.39,0.39,0.01,0,0.44,111.67,0,15
20191103,060000,153.12,27.96,0,24.8,0.82,0,0,204.61,0.56,0.01,0.01,0.45,118.57,0,14
20191103,061500,211.22,18.27,0,25.87,0.86,0,0,213.41,0.59,0.01,0.01,0.45,44.67,0,15
20191103,063000,266.02,29.45,0,31.68,1.05,0,0,261.34,0.72,0.01,0.01,0.45,65.67,0,15
20191103,064500,319.11,30.75,0,31.91,1.06,0,0,263.25,0.72,0.01,0.01,0.45,98.67,0,15
20191103,070000,395.7,31.77,0,31.37,1.04,0,0,258.81,0.71,0.01,0.01,0.45,169,0,15
20191103,071500,462.88,32.27,0,27.64,0.92,0,0,228.03,0.63,0.01,0.01,0.45,196.67,0,15
20191103,073000,515.33,32.35,0,24.01,0.8,0,0,198.12,0.54,0.01,0.01,0.45,158.33,0,15
20191103,074500,570.38,32.82,0,23.02,0.77,0,0,189.94,0.52,0.01,0,0.44,168.67,0,15
20191103,080000,620.22,32.15,0,22.24,0.74,0,0,183.47,0.5,0.01,0,0.43,89.33,0,15
20191103,081500,666.14,32.57,0,23.12,0.77,0,0,190.76,0.52,0.01,0,0.45,127,0,15
20191103,083000,717.55,33.05,0,19.02,0.63,0,0,156.89,0.43,0.01,0,0.44,49.33,0,15
20191103,084500,762.95,33.32,0,18.58,0.62,0,0,153.28,0.42,0.01,0,0.44,133,0,15
20191103,090000,804.31,33.42,0,18.66,0.62,0,0,153.97,0.42,0.01,0,0.44,106,0,15
20191103,091500,835.1,33.35,0,20.13,0.67,0,0,166.1,0.46,0.01,0,0.44,111.67,0,15
20191103,093000,871.89,33.93,0,19,0.63,0,0,156.75,0.43,0.01,0,0.44,191.33,0,15
20191103,094500,901.89,34.07,0,17.42,0.58,0,0,143.75,0.4,0.01,0,0.43,73.33,0,15
20191103,100000,927.59,34.06,0,18,0.6,0,0,148.48,0.41,0.01,0,0.43,120.67,0,15
20191103,101500,949.51,34.28,0,18.89,0.63,0,0,155.82,0.43,0.01,0,0.43,107.67,0,15
20191103,103000,961.89,35.45,0,17.61,0.59,0,0,145.32,0.4,0.01,0,0.43,203.93,0,14
20191103,104500,909.46,35.15,0,18.74,0.62,0,0,154.59,0.43,0.01,0,0.43,124,0,15
20191103,110000,954.99,35.33,0,16.31,0.54,0,0,134.52,0.37,0.01,0,0.43,121.33,0,15
20191103,111500,1009.39,35.04,0,15.88,0.53,0,0,131.04,0.36,0.01,0,0.43,124,0,15
