dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191109,000100,0.36,21.88,0,4.5,0.15,0,0,37.06,0.1,0,0,0.46,109.29,7.03,14
20191109,001500,0,21.67,0,7.05,0.24,0,0,58.19,0.16,0,0,0.46,102,6.92,15
20191109,003000,0,21.61,0,6.54,0.22,0,0,54,0.15,0,0,0.46,138,0.71,15
20191109,004500,0,21.46,0,6.2,0.21,0,0,51.16,0.14,0,0,0.46,138,0.44,15
20191109,010000,0,21.5,0,5.58,0.19,0,0,46,0.13,0,0,0.46,126,4.52,15
20191109,011500,0,21.63,0,5.19,0.17,0,0,42.83,0.12,0,0,0.46,81,7.89,15
20191109,013000,0,21.77,0,4.38,0.15,0,0,36.13,0.1,0,0,0.46,84,7.89,15
20191109,014500,0,21.75,0,4.22,0.14,0,0,34.85,0.1,0,0,0.45,72,9.75,15
20191109,020000,0,21.76,0,4.27,0.14,0,0,35.22,0.1,0,0,0.45,66,10.02,15
20191109,021500,0,21.83,0,3.85,0.13,0,0,31.72,0.09,0,0,0.46,54,8.96,15
20191109,023000,0,21.89,0,3.53,0.12,0,0,29.11,0.08,0,0,0.45,57,7.54,15
20191109,024500,0,21.87,0,3.61,0.12,0,0,29.8,0.08,0,0,0.45,54,9.13,15
20191109,030000,0.34,21.89,0,3.93,0.13,0,0,32.42,0.09,0,0,0.45,63,8.16,15
20191109,031500,0,21.95,0,4.41,0.15,0,0,36.36,0.1,0,0,0.46,81,9.75,15
20191109,033000,0,21.87,0,4.51,0.15,0,0,37.19,0.1,0,0,0.48,51,6.47,15
20191109,034500,0,21.97,0,4.7,0.16,0,0,38.76,0.11,0,0,0.47,22.5,7.7,14
20191109,040000,0,21.91,0,4.91,0.16,0,0,40.52,0.11,0,0,0.46,48,7,15
20191109,041500,0,22.06,0,5.14,0.17,0,0,42.41,0.12,0,0,0.47,45,8.16,15
20191109,043000,0,21.94,0,5.25,0.17,0,0,43.31,0.12,0,0,0.47,51,6.03,15
20191109,044500,0,21.98,0,5.09,0.17,0,0,41.96,0.12,0,0,0.47,60,4.7,15
20191109,050000,0,22.02,0,5.06,0.17,0,0,41.77,0.11,0,0,0.45,51,8.33,15
20191109,051600,1.66,22.04,0,4.98,0.17,0,0,41.09,0.11,0,0,0.47,31.15,4.19,13
20191109,053000,10.7,22.22,0,4.47,0.15,0,0,36.91,0.1,0,0,0.45,78,7.54,15
20191109,054500,18,22.61,0,4.09,0.14,0,0,33.76,0.09,0,0,0.45,72,5.59,15
20191109,060100,46.6,22.99,0,3.9,0.13,0,0,32.17,0.09,0,0,0.45,67.5,8.74,14
20191109,061500,54.92,23.11,0,4.09,0.14,0,0,33.72,0.09,0,0,0.45,39,11.17,15
20191109,063000,80.63,23.34,0,4.16,0.14,0,0,34.33,0.09,0,0,0.46,45,9.49,15
20191109,064500,108.02,23.84,0,4,0.13,0,0,32.98,0.09,0,0,0.45,57,7.71,15
20191109,070000,153.43,24.5,0,4.07,0.14,0,0,33.59,0.09,0,0,0.45,54,8.96,15
20191109,071500,207.57,25.05,0,4.1,0.14,0,0,33.8,0.09,0,0,0.44,60,9.4,15
20191109,073000,212,25.5,0,3.73,0.12,0,0,30.74,0.08,0,0,0.44,27,10.73,15
20191109,074500,228.05,25.54,0,4.23,0.14,0,0,34.89,0.1,0,0,0.45,57,12.32,15
20191109,080000,242.01,25.92,0,3.93,0.13,0,0,32.43,0.09,0,0,0.44,63,11.62,15
20191109,081500,237.31,15.92,0,3.98,0.13,0,0,32.79,0.09,0,0,0.45,60,10.2,15
20191109,083000,181.47,25.86,0,3.95,0.13,0,0,32.55,0.09,0,0,0.44,51,10.64,15
20191109,084500,162.82,25.71,0,3.75,0.13,0,0,30.95,0.08,0,0,0.44,48,9.22,15
20191109,090000,136.86,25.53,0,3.85,0.13,0,0,31.78,0.09,0,0,0.43,27,10.11,15
20191109,091500,158.51,25.65,0,4.01,0.13,0,0,33.05,0.09,0,0,0.44,45,7.71,15
20191109,093000,237.58,26.37,0,3.55,0.12,0,0,29.3,0.08,0,0,0.44,51,8.51,15
20191109,094500,252.19,26.68,0,3.62,0.12,0,0,29.86,0.08,0,0,0.44,24,10.2,15
20191109,100000,241.36,26.89,0,3.73,0.12,0,0,30.81,0.08,0,0,0.44,45,7.8,15
20191109,101500,282.06,27.35,0,3.55,0.12,0,0,29.32,0.08,0,0,0.44,75,6.56,15
