dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191116,000100,0,18.59,0,5.2,0.17,0,0,42.91,0.12,0,0,0.46,167.14,0.29,14
20191116,001500,0,18.44,0,6.94,0.23,0,0,57.21,0.16,0,0,0.46,171,0,15
20191116,003000,0.29,18.28,0,10.29,0.34,0,0,84.88,0.23,0,0,0.49,174,0,15
20191116,004500,0,18.12,0,11.42,0.38,0,0,94.23,0.26,0,0,0.5,168,0,15
20191116,010000,0.68,18.43,0,9.08,0.3,0,0,74.87,0.2,0,0,0.49,168,0,15
20191116,011500,0,18.14,0,8.35,0.28,0,0,68.92,0.19,0,0,0.47,171,0,15
20191116,013000,0,18.1,0,7.49,0.25,0,0,61.76,0.17,0,0,0.47,171,0,15
20191116,014500,0,17.72,0,6.18,0.21,0,0,50.95,0.14,0,0,0.47,177,0,15
20191116,020000,0,17.63,0,5.84,0.19,0,0,48.21,0.13,0,0,0.47,165,0,15
20191116,021500,0,17.58,0,4.96,0.16,0,0,40.95,0.11,0,0,0.47,168,0,15
20191116,023000,0.21,17.32,0,4.65,0.16,0,0,38.34,0.11,0,0,0.46,168,0,15
20191116,024500,0.08,17.17,0,4.99,0.17,0,0,41.16,0.11,0,0,0.46,171,0.18,15
20191116,030000,0,17.43,0,5.04,0.17,0,0,41.61,0.11,0,0,0.46,165,0.44,15
20191116,031500,0,17.05,0,5.17,0.17,0,0,42.63,0.12,0,0,0.45,168,0.27,15
20191116,033000,0.21,17.04,0,5.08,0.17,0,0,41.95,0.11,0,0,0.46,168,0,15
20191116,034500,0.08,17.09,0,5.47,0.18,0,0,45.18,0.12,0,0,0.47,174,0,15
20191116,040000,0.34,17.44,0,5.02,0.17,0,0,41.41,0.11,0,0,0.49,174,0,15
20191116,041500,0,17.02,0,4.56,0.15,0,0,37.63,0.1,0,0,0.46,171,0,15
20191116,043000,0,17.03,0,4.32,0.14,0,0,35.63,0.1,0,0,0.47,171,0,15
20191116,044500,0,16.63,0,4.17,0.14,0,0,34.36,0.09,0,0,0.47,174,0,15
20191116,050000,8.64,16.94,0,4.17,0.14,0,0,34.37,0.09,0,0,0.46,162,0,15
20191116,051500,40.31,18.41,0,3.96,0.13,0,0,32.68,0.09,0,0,0.45,174,0,15
20191116,053000,116.5,22.53,0,4.67,0.16,0,0,38.55,0.11,0,0,0.45,177,0,15
20191116,054500,169.08,26.91,0,3.75,0.13,0,0,30.97,0.08,0,0,0.45,168,0.18,15
20191116,060000,224.4,26.94,0,3.22,0.11,0,0,26.54,0.07,0,0,0.45,156,0.89,15
20191116,061500,282.98,27,0,3.13,0.1,0,0,25.84,0.07,0,0,0.46,135,0.71,15
20191116,063000,342.2,27.14,0,2.98,0.1,0,0,24.57,0.07,0,0,0.44,153,3.72,15
20191116,064500,406.26,25.68,0,3.13,0.1,0,0,25.82,0.07,0,0,0.45,171,5.14,15
20191116,070000,468.36,24.95,0,2.81,0.09,0,0,23.19,0.06,0,0,0.45,159,5.05,15
20191116,071500,530.85,24.84,0,2.82,0.09,0,0,23.27,0.06,0,0,0.44,141,7.18,15
20191116,073000,586.17,25.4,0,2.99,0.1,0,0,24.71,0.07,0,0,0.43,144,6.21,15
20191116,074500,640.44,26.22,0,2.88,0.1,0,0,23.76,0.06,0,0,0.44,150,5.85,15
20191116,080000,696.8,27.21,0,2.84,0.1,0,0,23.45,0.06,0,0,0.44,135,6.12,15
20191116,081500,747.68,27.91,0,2.87,0.09,0,0,23.64,0.06,0,0,0.43,150,5.5,15
20191116,083000,794.91,28.76,0,2.96,0.1,0,0,24.4,0.07,0,0,0.43,129,6.3,15
20191116,084500,845.01,29.19,0,3,0.1,0,0,24.74,0.07,0,0,0.44,108,7.71,15
20191116,090000,881.8,30.34,0,3.23,0.11,0,0,26.66,0.07,0,0,0.45,180,7.71,15
20191116,091500,916.37,31.4,0,3.13,0.1,0,0,25.84,0.07,0,0,0.44,195,6.83,15
20191116,093000,950.68,31.43,0,2.95,0.1,0,0,24.29,0.07,0,0,0.45,162,5.23,15
20191116,094500,979.13,31.72,0,2.8,0.09,0,0,23.11,0.06,0,0,0.45,147,10.11,15
20191116,100000,999.22,26.64,0,2.75,0.09,0,0,22.69,0.06,0,0,0.44,148.33,4.97,15
20191116,101500,1028.05,32.35,0,2.79,0.09,0,0,23.04,0.06,0,0,0.44,191.67,7.98,15
20191116,103000,1044.23,32.55,0,2.85,0.1,0,0,23.49,0.07,0,0,0.45,102,6.12,15
20191116,104500,1052.05,31.38,0,3.02,0.1,0,0,24.93,0.07,0,0,0.44,172,7.18,15
20191116,110000,1066.01,32.34,0,2.83,0.09,0,0,23.36,0.06,0,0,0.44,219,11.26,15
20191116,111500,1066.15,31.9,0,2.93,0.1,0,0,24.15,0.07,0,0,0.43,213,10.11,15
20191116,113000,1063.27,31.68,0,2.9,0.1,0,0,23.91,0.07,0,0,0.43,234,10.02,15
20191116,114500,1059.36,31.62,0,2.93,0.1,0,0,24.18,0.07,0,0,0.43,210,7.98,15
20191116,120100,1051.77,31.48,0,2.98,0.1,0,0,24.57,0.07,0,0,0.44,221.79,11.88,14
20191116,121500,1036.79,31.93,0,2.98,0.1,0,0,24.57,0.07,0,0,0.44,207,9.49,15
20191116,123000,1007.44,32.21,0,2.92,0.1,0,0,24.12,0.07,0,0,0.42,216,9.49,15
20191116,124500,986.22,32.02,0,3.09,0.1,0,0,25.46,0.07,0,0,0.43,186.43,12.54,14
20191116,130000,965.04,32.13,0,2.94,0.1,0,0,24.24,0.07,0,0,0.43,177,11.26,15
20191116,131500,941.68,32.59,0,2.98,0.1,0,0,24.54,0.07,0,0,0.42,201,8.87,15
20191116,133000,728.11,33.02,0,3.03,0.1,0,0,25.01,0.07,0,0,0.44,230.67,9.4,15
20191116,134500,688.45,32.02,0,3.03,0.1,0,0,24.96,0.07,0,0,0.45,169.33,4.26,15
20191116,140000,832.88,33.02,0,2.95,0.1,0,0,24.31,0.07,0,0,0.44,207,13.03,15
20191116,141500,769.34,33.22,0,2.86,0.09,0,0,23.57,0.06,0,0,0.43,201,10.2,15
20191116,143000,731.77,33.17,0,2.89,0.1,0,0,23.82,0.06,0,0,0.45,216,11.53,15
20191116,144500,676.06,33.38,0,2.76,0.09,0,0,22.74,0.06,0,0,0.44,222,11.88,15
20191116,150000,608.22,33.31,0,2.69,0.09,0,0,22.15,0.06,0,0,0.46,240,11.79,15
20191116,151500,550.03,33.06,0,2.69,0.09,0,0,22.22,0.06,0,0,0.45,195,6.83,15
20191116,153000,496.54,32.98,0,2.75,0.09,0,0,22.67,0.06,0,0,0.44,219,13.57,15
20191116,154500,426.88,33.49,0,2.69,0.09,0,0,22.21,0.06,0,0,0.45,201,5.05,15
20191116,160000,365.69,33.31,0,2.66,0.09,0,0,21.95,0.06,0,0,0.44,219,7.09,15
20191116,161500,302.54,32.9,0,2.9,0.1,0,0,23.95,0.07,0,0,0.44,222,7,15
20191116,163000,191.91,31.91,0,2.91,0.1,0,0,24.04,0.07,0,0,0.44,174,4.17,15
20191116,164500,166.6,31.98,0,3.07,0.1,0,0,25.31,0.07,0,0,0.44,219,4.7,15
20191116,170000,101.63,31.19,0,3,0.1,0,0,24.75,0.07,0,0,0.44,195,4.26,15
20191116,171500,34.57,19.27,0,3.22,0.11,0,0,26.52,0.07,0,0,0.45,180,2.39,15
20191116,173000,2.32,28.66,0,3.74,0.13,0,0,30.85,0.08,0,0,0.44,162,0.53,15
20191116,174500,0.08,27.19,0,3.85,0.13,0,0,31.79,0.09,0,0,0.44,189,0.18,15
20191116,180000,0,26.45,0,4.76,0.16,0,0,39.3,0.11,0,0,0.44,222,0,15
20191116,181500,0,25.61,0,6.3,0.21,0,0,51.99,0.14,0,0,0.47,219,0,15
20191116,183000,0,25.01,0,6.51,0.22,0,0,53.67,0.15,0,0,0.49,171,0,15
20191116,184500,0,24.75,0,5,0.17,0,0,41.22,0.11,0,0,0.47,171,0,15
20191116,190000,0,24.82,0,5.32,0.18,0,0,43.91,0.12,0,0,0.47,174,0,15
20191116,191500,0,24.47,0,6.24,0.21,0,0,51.5,0.14,0,0,0.46,168,0,15
20191116,193000,0,24.19,0,6.48,0.21,0,0,53.43,0.15,0,0,0.47,174,0,15
20191116,194500,0,23.83,0,6.67,0.22,0,0,55.02,0.15,0,0,0.47,165,0,15
20191116,200000,0,22.94,0,6.42,0.21,0,0,53.01,0.15,0,0,0.48,135,0.09,15
20191116,201500,0,22.07,0,6.56,0.22,0,0,54.15,0.15,0,0,0.48,207,0,15
20191116,203000,0,22.18,0,6.77,0.22,0,0,55.84,0.15,0,0,0.47,216,0,15
20191116,204500,0,21.83,0,6.7,0.22,0,0,55.25,0.15,0,0,0.47,216,0,15
20191116,210000,0,22.76,0,7.69,0.26,0,0,63.45,0.17,0,0,0.47,142.33,2.31,15
20191116,211500,0.21,22.38,0,8.39,0.28,0,0,69.2,0.19,0,0,0.48,178.33,1.6,15
20191116,213000,0,21.9,0,6.95,0.23,0,0,57.35,0.16,0,0,0.46,267,0,15
20191116,214500,0.68,21.38,0,6.91,0.23,0,0,57,0.16,0,0,0.47,270,0,15
20191116,220000,0.08,21.26,0,6.92,0.23,0,0,57.1,0.16,0,0,0.46,243,0,15
20191116,221500,0.16,20.8,0,7.54,0.25,0,0,62.2,0.17,0,0,0.47,132,0,15
20191116,223000,0,20.84,0,8.57,0.29,0,0,70.69,0.2,0,0,0.48,129,0,15
20191116,224500,0,20.93,0,8.94,0.3,0,0,73.72,0.2,0,0,0.48,135,0,15
20191116,230000,1.07,20.6,0,9.39,0.31,0,0,77.43,0.21,0,0,0.47,135,0,15
20191116,231500,0.21,20.82,0,9.54,0.32,0,0,78.67,0.21,0,0,0.48,132,0,15
20191116,233000,0,20.77,0,9.26,0.31,0,0,76.41,0.21,0,0,0.46,135,0,15
20191116,234500,0,20.8,0,8.45,0.28,0,0,69.68,0.19,0,0,0.47,135,0,15
