dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191108,000100,0.08,20.88,0,5.68,0.19,0,0,46.86,0.13,0,0,0.48,167.14,0,14
20191108,001500,0,20.77,0,4.27,0.14,0,0,35.25,0.1,0,0,0.48,135,0,15
20191108,003000,0.08,20.87,0,4.19,0.14,0,0,34.6,0.1,0,0,0.47,207,0,15
20191108,004500,0,20.96,0,3.83,0.13,0,0,31.63,0.09,0,0,0.46,225,0,15
20191108,010000,0,21.02,0,4.19,0.14,0,0,34.56,0.1,0,0,0.47,225,0,15
20191108,011500,0,21.08,0,4.57,0.15,0,0,37.66,0.1,0,0,0.46,135,0,15
20191108,013000,0,21.08,0,4.33,0.14,0,0,35.73,0.1,0,0,0.44,0,0,15
20191108,014500,0,20.98,0,4.7,0.16,0,0,38.74,0.11,0,0,0.45,15,0.98,15
20191108,020000,0,21.03,0,4.39,0.15,0,0,36.18,0.1,0,0,0.43,15,7,15
20191108,021500,0.08,20.94,0,4.88,0.16,0,0,40.29,0.11,0,0,0.45,0,6.03,15
20191108,023000,0,21.26,0,5.97,0.2,0,0,49.22,0.13,0,0,0.46,0,6.92,15
20191108,024500,0,21.53,0,5.77,0.19,0,0,47.59,0.13,0,0,0.44,0,7.89,15
20191108,030000,0,21.46,0,5.81,0.19,0,0,47.91,0.13,0,0,0.45,22.5,4.18,14
20191108,031500,0,21.17,0,5.59,0.19,0,0,46.15,0.13,0,0,0.45,63,1.06,15
20191108,033000,0.73,21.02,0,5.94,0.2,0,0,48.96,0.13,0,0,0.46,159,2.39,15
20191108,034500,0,21.21,0,6.63,0.22,0,0,54.74,0.15,0,0,0.45,183,4.61,15
20191108,040000,0,21.2,0,7.78,0.26,0,0,64.2,0.18,0,0,0.46,156,2.22,15
20191108,041500,0,21,0,7.53,0.25,0,0,62.11,0.17,0,0,0.45,135,0,15
20191108,043000,0,20.9,0,7.62,0.25,0,0,62.83,0.17,0,0,0.46,135,0,15
20191108,044500,0,20.89,0,7.36,0.24,0,0,60.7,0.17,0,0,0.46,135,0,15
20191108,050000,0.21,21.07,0,7.88,0.26,0,0,65.04,0.18,0,0,0.45,162,4.26,15
20191108,051500,1.04,21.07,0,8.28,0.27,0,0,68.32,0.19,0,0,0.45,192,10.02,15
20191108,053000,7.51,20.93,0,7.69,0.26,0,0,63.46,0.17,0,0,0.46,162,6.03,15
20191108,054500,31.44,21.29,0,7.37,0.24,0,0,60.78,0.17,0,0,0.46,207,2.48,15
20191108,060000,75.54,21.72,0,7.31,0.24,0,0,60.29,0.17,0,0,0.47,225,2.13,15
20191108,061500,54.27,21.94,0,6.64,0.22,0,0,54.81,0.15,0,0,0.46,225,4.43,15
20191108,063000,84.54,21.98,0,7.29,0.24,0,0,60.13,0.17,0,0,0.46,198,4.7,15
20191108,064500,175.6,23.1,0,7.06,0.23,0,0,58.23,0.16,0,0,0.47,189,6.03,15
20191108,070000,273.19,23.87,0,5.28,0.18,0,0,43.56,0.12,0,0,0.46,180,6.3,15
20191108,071500,107.37,23.13,0,5.6,0.19,0,0,46.18,0.13,0,0,0.46,180,4.88,15
20191108,073000,293.8,24.17,0,5.02,0.17,0,0,41.39,0.11,0,0,0.45,180,1.15,15
20191108,074500,511.42,25.18,0,5,0.17,0,0,41.22,0.11,0,0,0.45,180,4.61,15
20191108,080000,416.05,25.32,0,4.93,0.17,0,0,40.7,0.11,0,0,0.46,180,4.17,15
20191108,081600,556.53,25.88,0,5.45,0.18,0,0,45,0.12,0,0,0.46,183.21,6.56,14
20191108,083000,634.96,26.92,0,6.03,0.2,0,0,49.71,0.14,0,0,0.45,210,8.51,15
20191108,084500,206.39,25.97,0,4.79,0.16,0,0,39.54,0.11,0,0,0.44,138,4.79,15
20191108,090000,155.35,25.83,0,5.01,0.17,0,0,41.34,0.11,0,0,0.44,205.71,3.9,14
20191108,091500,130.07,24.77,0,5.16,0.17,0,0,42.6,0.12,0,0,0.44,39,6.47,15
20191108,093000,276.71,25.35,0,5.89,0.2,0,0,48.56,0.13,0,0,0.45,0,8.25,15
20191108,094500,381.47,16.21,0,6.44,0.21,0,0,53.12,0.15,0,0,0.45,155,7.09,15
20191108,100000,484.8,16.44,0,4.68,0.16,0,0,38.62,0.11,0,0,0.45,52.33,8.87,15
20191108,101500,768.3,28.54,0,4.2,0.14,0,0,34.69,0.09,0,0,0.44,140.33,8.78,15
20191108,103000,750.82,29.13,0,4.34,0.15,0,0,35.82,0.1,0,0,0.44,129.67,8.25,15
20191108,104500,807.83,29.37,0,4.26,0.14,0,0,35.16,0.1,0,0,0.44,128.67,8.6,15
20191108,110000,691.32,29.57,0,4.09,0.13,0,0,33.74,0.09,0,0,0.43,45,7.36,15
20191108,111500,595.69,18.77,0,3.59,0.12,0,0,29.64,0.08,0,0,0.42,77.67,9.4,15
20191108,113000,377.3,29.06,0,3.49,0.12,0,0,28.82,0.08,0,0,0.44,79.33,4.79,15
20191108,114500,487.67,29.03,0,3.32,0.11,0,0,27.37,0.07,0,0,0.44,192.33,8.87,15
20191108,120100,789.12,30.12,0,3.1,0.1,0,0,25.59,0.07,0,0,0.45,144.29,10.36,14
20191108,121500,579.91,29.53,0,2.93,0.1,0,0,24.17,0.07,0,0,0.42,179.33,10.11,15
20191108,123000,579.78,29.85,0,2.96,0.1,0,0,24.43,0.07,0,0,0.44,134.67,8.87,15
20191108,124500,703.59,29.41,0,2.76,0.09,0,0,22.79,0.06,0,0,0.45,125.33,12.95,15
20191108,130000,552.51,29.42,0,2.88,0.1,0,0,23.79,0.06,0,0,0.43,207.67,9.93,15
20191108,131500,423.75,18.01,0,3.06,0.1,0,0,25.28,0.07,0,0,0.44,97,8.96,15
20191108,133100,435.06,28.48,0,3.16,0.1,0,0,26.07,0.07,0,0,0.45,65.71,9.21,14
20191108,134500,444.62,28.33,0,3.24,0.11,0,0,26.7,0.07,0,0,0.45,144.67,11.08,15
20191108,140000,473.45,29.28,0,2.98,0.1,0,0,24.62,0.07,0,0,0.45,133.33,7.54,15
20191108,141500,498.24,29.02,0,2.97,0.1,0,0,24.54,0.07,0,0,0.45,73,7.71,15
20191108,143000,742.99,30.73,0,2.91,0.1,0,0,23.97,0.07,0,0,0.44,194.67,7.89,15
20191108,144500,620.48,30.61,0,2.6,0.09,0,0,21.46,0.06,0,0,0.43,191.67,8.07,15
20191108,150000,381.94,30.76,0,2.4,0.08,0,0,19.82,0.05,0,0,0.42,228.93,6.75,14
20191108,151500,262.36,29.34,0,2.7,0.09,0,0,22.26,0.06,0,0,0.44,189.67,7.63,15
20191108,153000,228.83,29.04,0,2.5,0.08,0,0,20.65,0.06,0,0,0.44,142.33,4.97,15
20191108,154500,154.47,29.03,0,2.81,0.09,0,0,23.17,0.06,0,0,0.43,212.67,5.14,15
20191108,160000,109.72,28.24,0,2.87,0.09,0,0,23.67,0.07,0,0,0.43,247.33,6.3,15
20191108,161500,96.15,27.92,0,2.84,0.09,0,0,23.45,0.07,0,0,0.44,234,5.5,15
20191108,163000,69.67,27.76,0,2.99,0.1,0,0,24.62,0.07,0,0,0.45,228,4.97,15
20191108,164500,38.36,27.6,0,2.9,0.1,0,0,23.91,0.07,0,0,0.45,225,2.57,15
20191108,170000,24,27.11,0,2.65,0.09,0,0,21.84,0.06,0,0,0.44,225,2.66,15
20191108,171500,7.85,26.61,0,2.7,0.09,0,0,22.29,0.06,0,0,0.43,222,0,15
20191108,173000,0.89,25.97,0,2.75,0.09,0,0,22.66,0.06,0,0,0.45,216,0,15
20191108,174500,0,25.96,0,3.13,0.11,0,0,25.83,0.07,0,0,0.45,135,0,15
20191108,180000,0,25.6,0,2.87,0.1,0,0,23.67,0.06,0,0,0.45,132,0.62,15
20191108,181500,0,24.87,0,3.04,0.1,0,0,25.09,0.07,0,0,0.45,135,0,15
20191108,183000,0,24.14,0,3.43,0.11,0,0,28.33,0.08,0,0,0.45,135,0,15
20191108,184500,0,23.52,0,4,0.13,0,0,33,0.09,0,0,0.45,132,0,15
20191108,190000,0,23.34,0,4.61,0.15,0,0,38.06,0.11,0,0,0.46,96,1.6,15
20191108,191500,0,24.22,0,4.21,0.16,0.02,0,34.67,0.12,0,0,0.49,0,1.15,15
20191108,193100,0,23.84,0,4.22,0.14,0,0,34.84,0.09,0,0,0.46,0,2.85,14
20191108,194500,0,23.97,0,4.94,0.16,0,0,40.79,0.11,0,0,0.46,45,3.01,15
20191108,200000,0,23.79,0,4.75,0.16,0,0,39.19,0.11,0,0,0.45,30,7.89,15
20191108,201500,0,23.7,0,4.08,0.13,0,0,33.63,0.09,0,0,0.46,21,8.51,15
20191108,203000,0,23.41,0,3.9,0.13,0,0,32.19,0.09,0,0,0.45,46.33,8.42,15
20191108,204500,0.21,23.06,0,3.9,0.13,0,0,32.15,0.09,0,0,0.45,69,3.01,15
20191108,210000,0,23.06,0,4.07,0.14,0,0,33.59,0.09,0,0,0.45,15,4.97,15
20191108,211500,0,22.75,0,4.07,0.14,0,0,33.57,0.09,0,0,0.45,93,4.43,15
20191108,213000,0,22.61,0,4.84,0.16,0,0,39.92,0.11,0,0,0.45,129,4.08,15
20191108,214500,0,22.42,0,5.39,0.18,0,0,44.43,0.12,0,0,0.45,84,6.83,15
20191108,220000,0.08,22.23,0,5.69,0.19,0,0,46.93,0.13,0,0,0.45,99,5.5,15
20191108,221500,0,22.23,0,4.87,0.16,0,0,40.18,0.11,0,0,0.46,66,7.98,15
