dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191107,000100,0,20.35,0,9.49,0.32,0,0,78.28,0.22,0,0,0.45,115.71,1.33,14
20191107,001500,0,20.28,0,9.62,0.32,0,0,79.38,0.22,0,0,0.46,84,3.28,15
20191107,003000,0,20.09,0,7.1,0.23,0,0,58.54,0.16,0,0,0.46,111,2.84,15
20191107,004500,0,20.25,0,6.86,0.23,0,0,56.56,0.15,0,0,0.46,123,0,15
20191107,010000,0,20.37,0,5.58,0.19,0,0,46,0.13,0,0,0.46,99,0.35,15
20191107,011500,0,20.28,0,4.63,0.15,0,0,38.17,0.1,0,0,0.47,117,0.09,15
20191107,013000,0,20.19,0,4.26,0.14,0,0,35.11,0.1,0,0,0.45,90,0.71,15
20191107,014500,0,20.14,0,4.05,0.13,0,0,33.42,0.09,0,0,0.46,99,1.68,15
20191107,020000,0,20.37,0,3.44,0.11,0,0,28.34,0.08,0,0,0.45,96,2.13,15
20191107,021500,0,20.63,0,2.77,0.09,0,0,22.81,0.06,0,0,0.45,61.07,2.28,14
20191107,023000,0,20.8,0,2.63,0.09,0,0,21.66,0.06,0,0,0.45,69,1.68,15
20191107,024500,0,21.07,0,3.55,0.12,0,0,29.25,0.08,0,0,0.47,90,0.53,15
20191107,030000,0,21.17,0,2.67,0.09,0,0,22.02,0.06,0,0,0.46,87,0.27,15
20191107,031500,0.21,21.14,0,3,0.1,0,0,24.72,0.07,0,0,0.45,63,3.01,15
20191107,033000,0.08,21.18,0,2.47,0.08,0,0,20.33,0.06,0,0,0.44,69,4.34,15
20191107,034600,0,21.23,0,2.7,0.09,0,0,22.32,0.06,0,0,0.45,45,4.81,13
20191107,040000,0.47,21.3,0,2.93,0.1,0,0,24.14,0.07,0,0,0.46,60,8.25,15
20191107,041500,0,21.26,0,2.96,0.1,0,0,24.45,0.07,0,0,0.45,63,8.96,15
20191107,043000,0,21.27,0,2.87,0.1,0,0,23.7,0.07,0,0,0.44,51,9.04,15
20191107,044500,0.08,21.19,0,2.85,0.09,0,0,23.51,0.07,0,0,0.47,81,3.1,15
20191107,050000,0.36,21.18,0,2.71,0.09,0,0,22.32,0.06,0,0,0.45,60,0.71,15
20191107,051600,6.04,21.33,0,3.21,0.11,0,0,26.5,0.07,0,0,0.47,32.14,4.85,14
20191107,053000,29.35,21.51,0,3.65,0.12,0,0,30.12,0.08,0,0,0.46,57,6.74,15
20191107,054500,51.14,21.88,0,3.37,0.11,0,0,27.83,0.08,0,0,0.46,78,6.92,15
20191107,060000,80.76,22.27,0,2.58,0.09,0,0,21.27,0.06,0,0,0.45,48,4.26,15
20191107,061500,101.5,22.77,0,2.51,0.08,0,0,20.73,0.06,0,0,0.45,60,0.89,15
20191107,063000,101.37,23.1,0,2.71,0.09,0,0,22.33,0.06,0,0,0.46,39,0.71,15
20191107,064500,93.15,23.14,0,2.81,0.09,0,0,23.2,0.06,0,0,0.45,36,2.31,15
20191107,070000,94.85,23.06,0,2.63,0.09,0,0,21.68,0.06,0,0,0.45,9,5.59,15
20191107,071500,95.11,23.22,0,2.51,0.08,0,0,20.67,0.06,0,0,0.44,39,4.97,15
20191107,073000,95.76,23.35,0,2.25,0.07,0,0,18.59,0.05,0,0,0.45,57,6.83,15
20191107,074500,112.59,23.54,0,2.45,0.08,0,0,20.19,0.06,0,0,0.45,45,4.7,15
20191107,080000,135.29,24.08,0,2.43,0.08,0,0,20.03,0.06,0,0,0.44,57,3.46,15
20191107,081500,138.29,24.39,0,2.45,0.08,0,0,20.17,0.06,0,0,0.44,24,1.51,15
20191107,083000,154.34,14.58,0,2.75,0.09,0,0,22.71,0.06,0,0,0.46,48,1.68,15
20191107,084500,188.39,24.73,0,3.38,0.11,0,0,27.86,0.08,0,0,0.46,18,2.22,15
20191107,090000,231.44,24.93,0,3.94,0.13,0,0,32.53,0.09,0,0,0.45,45,1.77,15
20191107,091500,261.58,24.95,0,4.46,0.15,0,0,36.77,0.1,0,0,0.44,39,2.93,15
20191107,093000,293.93,15.43,0,4.55,0.15,0,0,37.54,0.1,0,0,0.45,42,9.49,15
20191107,094500,261.97,26.2,0,4.03,0.13,0,0,33.25,0.09,0,0,0.45,27,5.14,15
20191107,100000,218.27,26.47,0,3.77,0.12,0,0,31.12,0.09,0,0,0.44,57,3.28,15
20191107,101500,212.53,26.56,0,3.46,0.11,0,0,28.55,0.08,0,0,0.44,39,3.19,15
20191107,103100,217.14,26.48,0,3.44,0.12,0,0,28.39,0.08,0,0,0.45,61.07,3.8,14
20191107,104500,253.75,26.87,0,3.77,0.12,0,0,31.16,0.09,0,0,0.45,66,4.26,15
20191107,110000,284.8,27.33,0,3.77,0.13,0,0,31.13,0.09,0,0,0.44,69,0,15
20191107,111500,319.37,17.43,0,3.88,0.13,0,0,32.03,0.09,0,0,0.44,60,1.51,15
20191107,113000,372.6,17.26,0,3.92,0.13,0,0,32.34,0.09,0,0,0.45,54,0.89,15
20191107,114500,739.86,29.55,0,4.07,0.14,0,0,33.56,0.09,0,0,0.45,147,0,15
20191107,120100,876.07,30.58,0,4.59,0.15,0,0,37.85,0.1,0,0,0.44,32.14,2.76,14
20191107,121500,730.59,30.95,0,5.3,0.18,0,0,43.71,0.12,0,0,0.44,78,1.51,15
20191107,123000,532.81,32.29,0,4.77,0.16,0,0,39.33,0.11,0,0,0.44,217.33,2.13,15
20191107,124500,708.81,30.87,0,5.35,0.18,0,0,44.18,0.12,0,0,0.43,195,2.48,15
20191107,130000,982.26,31.96,0,5.29,0.18,0,0,43.66,0.12,0,0,0.44,198,3.28,15
20191107,131500,407.83,20.07,0,5.82,0.19,0,0,48.04,0.13,0,0,0.44,202,4.7,15
20191107,133000,663.54,31.9,0,6.07,0.2,0,0,50.08,0.14,0,0,0.42,226.33,5.14,15
20191107,134500,491.2,32.17,0,5.96,0.2,0,0,49.16,0.14,0,0,0.42,220,2.48,15
20191107,140000,308.81,31.97,0,6.16,0.2,0,0,50.85,0.14,0,0,0.42,216,0.27,15
20191107,141600,344.06,32.3,0,6.15,0.2,0,0,50.76,0.14,0,0,0.43,160.71,0.29,14
20191107,143000,455.58,31.98,0,5.85,0.19,0,0,48.25,0.13,0,0,0.43,169,3.55,15
20191107,144500,192.44,30.63,0,6.44,0.21,0,0,53.12,0.15,0,0,0.44,72,7.45,15
20191107,150100,37.71,18.4,0,6.3,0.21,0,0,52.01,0.14,0,0,0.45,151.07,10.73,14
20191107,151500,13.07,23.09,0,5.64,0.19,0,0,46.5,0.13,0,0,0.48,104.67,10.55,15
20191107,153000,30.23,20.44,0,3.77,0.14,0.01,0,31.06,0.11,0,0,0.52,31.15,18.31,13
20191107,161400,0,19.62,0,4.07,0.14,0,0,33.58,0.09,0,0,0.45,45,6.65,1
20191107,161600,0.36,19.72,0,4.1,0.14,0,0,33.81,0.09,0,0,0.48,48.21,7.7,14
20191107,163000,0.5,19.96,0,5.11,0.17,0,0,42.15,0.12,0,0,0.47,144,6.03,15
20191107,164500,0.21,20.26,0,5.67,0.19,0,0,46.78,0.13,0,0,0.46,180,5.76,15
20191107,170000,0,20.63,0,6.54,0.22,0,0,53.98,0.15,0,0,0.46,183,4.61,15
20191107,171700,0,20.78,0,7.4,0.25,0,0,61.04,0.17,0,0,0.46,138.46,3.48,13
20191107,173000,0.16,20.85,0,7.99,0.27,0,0,65.95,0.18,0,0,0.47,60,8.07,15
20191107,174500,0,21.03,0,9.11,0.3,0,0,75.2,0.21,0,0,0.47,3,6.83,15
20191107,180000,0,20.99,0,8.43,0.28,0,0,69.54,0.19,0,0,0.47,0,7.45,15
20191107,181500,0,20.94,0,6.95,0.23,0,0,57.36,0.16,0,0,0.46,198,5.23,15
20191107,183000,0,20.89,0,5.06,0.17,0,0,41.78,0.11,0,0,0.46,225,2.31,15
20191107,184700,0.09,20.83,0,4.52,0.15,0,0,37.3,0.1,0,0,0.47,225,2.86,13
