dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191102,000100,0,24.46,0,4.38,0.15,0,0,36.14,0.1,0,0,0.45,57.86,0.57,14
20191102,001500,0,25.61,0,4.19,0.14,0,0,34.6,0.1,0,0,0.46,33,10.2,15
20191102,003000,0,25.46,0,3.86,0.13,0,0,31.88,0.09,0,0,0.44,99,6.03,15
20191102,004500,0,24.84,0,3.12,0.1,0,0,25.73,0.07,0,0,0.44,156,2.75,15
20191102,010000,0,24.52,0,2.78,0.09,0,0,22.97,0.06,0,0,0.45,129,1.24,15
20191102,011500,0,23.96,0,2.66,0.09,0,0,21.98,0.06,0,0,0.44,162,1.6,15
20191102,013000,0,23.75,0,2.9,0.1,0,0,23.94,0.07,0,0,0.44,135,0.27,15
20191102,014500,0,23.49,0,3.35,0.11,0,0,27.64,0.08,0,0,0.46,168,1.33,15
20191102,020000,0,23.32,0,3.39,0.11,0,0,27.99,0.08,0,0,0.44,108,2.66,15
20191102,021500,0,22.96,0,3.4,0.11,0,0,28.02,0.08,0,0,0.44,153,1.06,15
20191102,023000,0,22.16,0,3.35,0.11,0,0,27.68,0.07,0,0,0.45,225,0.18,15
20191102,024500,0.08,21.95,0,3.53,0.12,0,0,29.13,0.08,0,0,0.44,204,0.27,15
20191102,030000,0,22.18,0,3.8,0.13,0,0,31.36,0.09,0,0,0.46,171,1.06,15
20191102,031500,0,22.38,0,3.63,0.12,0,0,29.93,0.08,0,0,0.46,105,4.08,15
20191102,033000,0.08,22.01,0,3.57,0.12,0,0,29.43,0.08,0,0,0.45,138,1.24,15
20191102,034500,0,21.65,0,4.3,0.14,0,0,35.49,0.1,0,0,0.45,102,3.55,15
20191102,040000,0,22.34,0,3.78,0.13,0,0,31.23,0.08,0,0,0.44,27,5.94,15
20191102,041500,0,22.19,0,3.51,0.12,0,0,28.95,0.08,0,0,0.43,78,2.84,15
20191102,043000,0.21,22.47,0,3.45,0.12,0,0,28.43,0.08,0,0,0.44,54,7.63,15
20191102,044500,0.08,22.36,0,3.13,0.11,0,0,25.8,0.07,0,0,0.45,48,6.38,15
20191102,050000,2.14,22.72,0,3.63,0.12,0,0,29.92,0.08,0,0,0.45,6,3.81,15
20191102,051500,35.98,24.33,0,3.23,0.11,0,0,26.67,0.07,0,0,0.46,95.71,1.71,14
20191102,053000,76.06,26.73,0,3.14,0.1,0,0,25.9,0.07,0,0,0.45,42,0.89,15
20191102,054500,124.2,28.93,0,3.12,0.1,0,0,25.76,0.07,0,0,0.44,39,0,15
20191102,060100,182.19,30.78,0,3.12,0.1,0,0,25.77,0.07,0,0,0.41,57.86,1.43,14
20191102,061500,233.01,30.49,0,3.29,0.11,0,0,27.12,0.07,0,0,0.43,27,3.1,15
20191102,063000,290.15,30.2,0,3.37,0.11,0,0,27.77,0.08,0,0,0.43,52.33,7.63,15
20191102,064500,352.38,31.64,0,3.55,0.12,0,0,29.25,0.08,0,0,0.43,50.67,5.32,15
20191102,070000,407.18,33.02,0,4.34,0.14,0,0,35.8,0.1,0,0,0.42,73.33,5.41,15
20191102,071500,467.19,33.28,0,4.18,0.14,0,0,34.5,0.09,0,0,0.43,0,6.65,15
20191102,073000,530.46,32.74,0,3.66,0.12,0,0,30.18,0.08,0,0,0.43,6,10.37,15
20191102,074500,581.21,33.68,0,3.42,0.11,0,0,28.22,0.08,0,0,0.43,0,9.31,15
20191102,080000,630.01,34.14,0,3.58,0.12,0,0,29.56,0.08,0,0,0.43,76,8.6,15
20191102,081500,682.97,34.74,0,3.5,0.12,0,0,28.87,0.08,0,0,0.43,79.33,9.58,15
20191102,083000,733.72,34.92,0,3.37,0.11,0,0,27.8,0.08,0,0,0.44,83.67,10.2,15
20191102,084500,774.95,35.44,0,3.4,0.11,0,0,28.03,0.08,0,0,0.42,51,9.75,15
20191102,090000,814.74,35.84,0,3.32,0.11,0,0,27.39,0.08,0,0,0.41,100,9.4,15
20191102,091500,845.01,36.48,0,3.27,0.11,0,0,27,0.07,0,0,0.41,113.67,8.69,15
20191102,093000,880.23,37.02,0,3.36,0.11,0,0,27.69,0.08,0,0,0.42,75,7,15
20191102,094500,910.63,36.73,0,3.34,0.11,0,0,27.59,0.08,0,0,0.4,142,8.51,15
20191102,100000,965.03,36.18,0,3.47,0.12,0,0,28.67,0.08,0,0,0.42,15,13.92,15
20191102,101500,701.63,34.93,0,3.65,0.12,0,0,30.14,0.08,0,0,0.42,21,14.28,15
20191102,103000,757.34,35.49,0,3.52,0.12,0,0,29.04,0.08,0,0,0.42,91.33,8.78,15
20191102,104500,1092.5,37.06,0,3.38,0.11,0,0,27.88,0.08,0,0,0.43,54,9.66,15
20191102,110000,983.69,37.27,0,3.24,0.11,0,0,26.75,0.07,0,0,0.41,100.33,9.13,15
