dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191007,000100,0.04,17.35,0,3.12,0.1,0,0,25.69,0.07,0,0,0.42,118.93,5.51,14
20191007,001500,0,17.31,0,3.24,0.11,0,0,26.74,0.07,0,0,0.45,105,6.21,15
20191007,003000,0.34,17.32,0,3.21,0.11,0,0,26.46,0.07,0,0,0.44,129,1.77,15
20191007,004500,1.04,17.33,0,3.41,0.11,0,0,28.08,0.08,0,0,0.44,129,3.19,15
20191007,010000,0.12,17.35,0,3.25,0.11,0,0,26.81,0.07,0,0,0.45,126,2.93,15
20191007,011500,0.04,17.34,0,3.36,0.11,0,0,27.68,0.08,0,0,0.43,126,2.66,15
20191007,013000,0.34,17.3,0,3.66,0.12,0,0,30.2,0.08,0,0,0.44,102,6.47,15
20191007,014500,0,17.19,0,3.63,0.12,0,0,29.96,0.08,0,0,0.45,126,4.34,15
20191007,020000,0.08,16.99,0,3.7,0.12,0,0,30.5,0.08,0,0,0.45,129,3.37,15
20191007,021500,0.08,17.02,0,3.52,0.12,0,0,29.07,0.08,0,0,0.43,132,2.22,15
20191007,023000,0.04,17.13,0,3.56,0.12,0,0,29.33,0.08,0,0,0.44,126,2.66,15
20191007,024500,0,17.19,0,3.57,0.12,0,0,29.45,0.08,0,0,0.45,171,0.98,15
20191007,030000,0,17.15,0,3.55,0.12,0,0,29.27,0.08,0,0,0.45,141,0.53,15
20191007,031500,0.34,17.14,0,3.08,0.1,0,0,25.43,0.07,0,0,0.44,138,1.15,15
20191007,033000,0.38,17.14,0,3.36,0.11,0,0,27.73,0.08,0,0,0.43,150,1.51,15
20191007,034500,0.08,17.12,0,3.55,0.12,0,0,29.32,0.08,0,0,0.45,165,1.68,15
20191007,040000,0.08,17.03,0,3.53,0.12,0,0,29.1,0.08,0,0,0.45,177,1.51,15
20191007,041500,0,16.95,0,3.76,0.13,0,0,31.06,0.09,0,0,0.46,177,0.98,15
20191007,043000,0.29,17.01,0,4.15,0.14,0,0,34.24,0.09,0,0,0.46,165,2.57,15
20191007,044500,0.42,16.98,0,4.58,0.15,0,0,37.77,0.1,0,0,0.45,174,1.51,15
20191007,050000,0.48,16.93,0,4.95,0.16,0,0,40.85,0.11,0,0,0.45,177,1.24,15
20191007,051500,0.65,17.04,0,5.4,0.18,0,0,44.52,0.12,0,0,0.45,174,0.27,15
20191007,053000,10.6,17.16,0,5.81,0.19,0,0,47.92,0.13,0,0,0.46,174,1.95,15
20191007,054500,21.88,17.43,0,6.1,0.2,0,0,50.35,0.14,0,0,0.47,174,1.15,15
20191007,060000,28.89,17.61,0,6.19,0.21,0,0,51.1,0.14,0,0,0.46,177,1.86,15
20191007,061500,36.56,17.69,0,6.88,0.23,0,0,56.75,0.16,0,0,0.48,162,2.48,15
20191007,063000,47.79,17.85,0,7.53,0.25,0,0,62.11,0.17,0,0,0.48,162,1.95,15
20191007,064500,53.08,17.97,0,8.53,0.28,0,0,70.36,0.19,0,0,0.49,162,2.84,15
20191007,070000,47.79,18.09,0,8.77,0.29,0,0,72.38,0.2,0,0,0.49,171,3.55,15
20191007,071500,57.31,18.13,0,8.93,0.3,0,0,73.68,0.2,0,0,0.49,168,4.61,15
20191007,073000,73.31,18.26,0,9.5,0.32,0,0,78.36,0.22,0,0,0.5,168,3.28,15
20191007,074500,78.07,18.49,0,9.83,0.33,0,0,81.11,0.22,0,0,0.49,177,5.5,15
20191007,080000,58.37,18.39,0,10.86,0.36,0,0,89.56,0.25,0,0,0.49,174,6.83,15
20191007,081500,79.26,18.46,0,11.22,0.37,0,0,92.53,0.26,0,0,0.49,159,5.05,15
20191007,083000,80.32,18.46,0,11.12,0.37,0,0,91.71,0.25,0,0,0.48,195,6.3,15
20191007,084500,110.86,18.69,0,10.69,0.36,0,0,88.21,0.24,0,0,0.5,144,4.34,15
20191007,090000,192.56,19.37,0,10.29,0.34,0,0,84.89,0.23,0,0,0.49,150,4.61,15
20191007,091500,144.84,19.58,0,10.03,0.33,0,0,82.73,0.23,0,0,0.49,138,3.64,15
20191007,093000,161.1,19.63,0,8.91,0.3,0,0,73.54,0.2,0,0,0.51,129,5.76,15
20191007,094500,192.03,19.81,0,8.14,0.27,0,0,67.15,0.18,0,0,0.5,141,4.61,15
20191007,100000,440.06,21.09,0,7.43,0.25,0,0,61.3,0.17,0,0,0.5,126,7.45,15
20191007,101500,285.24,22.72,0,4.87,0.16,0,0,40.19,0.11,0,0,0.45,153,3.46,15
20191007,103000,305.87,22.29,0,3.97,0.13,0,0,32.71,0.09,0,0,0.45,141,4.43,15
20191007,104500,517.53,23.18,0,3.66,0.12,0,0,30.22,0.08,0,0,0.44,108,9.13,15
20191007,110000,358.35,22.93,0,4.2,0.14,0,0,34.66,0.09,0,0,0.45,135,5.32,15
20191007,111500,192.03,22.48,0,3.97,0.13,0,0,32.74,0.09,0,0,0.45,183,5.05,15
20191007,113000,99.49,22.04,0,3.65,0.12,0,0,30.12,0.08,0,0,0.43,177,1.06,15
20191007,114500,31.67,20.91,0,5.36,0.18,0,0,44.19,0.12,0,0,0.44,201,8.78,15
20191007,120000,130.16,20.97,0,5.83,0.19,0,0,48.07,0.13,0,0,0.45,177,4.61,15
