dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191114,000100,0,21.94,0,4.58,0.15,0,0,37.8,0.1,0,0,0.44,16.07,2.66,14
20191114,001500,0,22.1,0,4.61,0.15,0,0,38.03,0.1,0,0,0.44,0,2.66,15
20191114,003000,0.21,22.35,0,4.32,0.14,0,0,35.66,0.1,0,0,0.45,15,0.89,15
20191114,004500,0,22.37,0,3.67,0.12,0,0,30.28,0.08,0,0,0.45,111.79,0,14
20191114,010000,0,22.5,0,3.7,0.12,0,0,30.54,0.08,0,0,0.44,22.33,3.28,15
20191114,011500,0,22.09,0,3.6,0.12,0,0,29.73,0.08,0,0,0.45,3,1.06,15
20191114,013000,0,22.06,0,3.1,0.1,0,0,25.54,0.07,0,0,0.44,22.33,3.55,15
20191114,014500,0,22.04,0,3,0.1,0,0,24.78,0.07,0,0,0.44,27,1.95,15
20191114,020000,0,21.98,0,2.81,0.09,0,0,23.21,0.06,0,0,0.45,112.33,0,15
20191114,021500,0,21.87,0,2.68,0.09,0,0,22.12,0.06,0,0,0.44,204,0,15
20191114,023000,0,21.98,0,2.89,0.1,0,0,23.86,0.06,0,0,0.45,241.33,1.95,15
20191114,024500,0,21.51,0,3.17,0.1,0,0,26.19,0.07,0,0,0.44,228,3.9,15
20191114,030100,0,21.07,0,3.12,0.1,0,0,25.78,0.07,0,0,0.44,229.64,0,14
20191114,031500,0,21.07,0,3.68,0.12,0,0,30.36,0.08,0,0,0.46,238,1.33,15
20191114,033000,0,20.84,0,4.04,0.13,0,0,33.35,0.09,0,0,0.46,183,0.98,15
20191114,034500,0,20.83,0,4.39,0.15,0,0,36.22,0.1,0,0,0.46,208.33,0.18,15
20191114,040000,0,20.74,0,4.81,0.16,0,0,39.67,0.11,0,0,0.45,220.33,1.24,15
20191114,041500,0.21,20.76,0,4.86,0.16,0,0,40.09,0.11,0,0,0.46,81,0.18,15
20191114,043000,0,20.74,0,4.77,0.16,0,0,39.34,0.11,0,0,0.45,21,0.35,15
20191114,044500,0.34,20.77,0,4.51,0.15,0,0,37.21,0.1,0,0,0.44,3,0.27,15
20191114,050000,1.64,20.84,0,4.57,0.15,0,0,37.7,0.1,0,0,0.45,18,1.86,15
20191114,051600,12.92,20.98,0,3.94,0.13,0,0,32.5,0.09,0,0,0.46,43.21,0,14
20191114,053000,26.35,21.12,0,4.02,0.13,0,0,33.13,0.09,0,0,0.46,3,0,15
20191114,054500,33.4,21.31,0,4.04,0.13,0,0,33.28,0.09,0,0,0.45,22.33,0,15
20191114,060000,49.05,21.57,0,3.74,0.12,0,0,30.86,0.09,0,0,0.44,0,0,15
20191114,061500,40.57,21.7,0,3.09,0.1,0,0,25.44,0.07,0,0,0.45,21,0,15
20191114,063000,39.14,21.8,0,2.95,0.1,0,0,24.29,0.07,0,0,0.44,91,0,15
20191114,064600,56.95,22.05,0,2.92,0.1,0,0,24.05,0.07,0,0,0.45,153.93,0,14
20191114,070000,60.27,21.91,0,2.57,0.09,0,0,21.19,0.06,0,0,0.44,107.67,2.31,15
20191114,071500,54.53,21.49,0,2.29,0.07,0,0,18.89,0.05,0,0,0.46,115,0.71,15
20191114,073000,41.36,21.19,0,2.77,0.09,0,0,22.86,0.06,0,0,0.45,142.33,1.06,15
20191114,074500,27.92,20.86,0,3.25,0.11,0,0,26.81,0.07,0,0,0.46,179.33,0.71,15
20191114,080000,30.27,20.56,0,2.31,0.08,0,0,19.04,0.05,0,0,0.45,82.33,0.71,15
20191114,081500,41.23,20.26,0,1.66,0.06,0,0,13.69,0.04,0,0,0.47,180,0,15
20191114,083000,63.41,20.09,0,0.98,0.03,0,0,8.11,0.02,0,0,0.45,210,0,15
20191114,084500,60.8,20.18,0,2.67,0.09,0,0,22.06,0.06,0,0,0.45,204,0,15
20191114,090000,43.71,19.95,0,1.41,0.05,0,0,11.63,0.03,0,0,0.46,193.33,0,15
20191114,091500,45.79,20.04,0,4.92,0.16,0,0,40.57,0.11,0,0,0.46,126,0.71,15
20191114,093000,46.05,19.79,0,4.75,0.16,0,0,39.16,0.11,0,0,0.47,168,0.35,15
20191114,094500,55.05,20,0,2.04,0.07,0,0,16.82,0.05,0,0,0.48,228,0,15
20191114,100000,91.19,20.43,0,3.26,0.11,0,0,26.9,0.07,0,0,0.48,174,0,15
20191114,101500,69.93,20.49,0,2.57,0.08,0,0,21.19,0.06,0,0,0.47,168,0,15
20191114,103000,68.23,20.36,0,1.88,0.06,0,0,15.49,0.04,0,0,0.47,180,0,15
20191114,104500,86.76,20.56,0,2.05,0.07,0,0,16.87,0.04,0,0,0.45,147,0,15
