dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,n
20191113,000100,0.22,25.05,0,2.87,0.1,0,0,23.66,0.06,0,0,0.45,96.43,7.03,14
20191113,001500,0,24.99,0,2.83,0.09,0,0,23.34,0.07,0,0,0.44,96,5.14,15
20191113,003000,0.08,24.98,0,2.8,0.09,0,0,23.11,0.06,0,0,0.43,120,2.39,15
20191113,004500,0,25.07,0,2.59,0.09,0,0,21.35,0.06,0,0,0.43,102,3.9,15
20191113,010000,0,24.92,0,2.84,0.09,0,0,23.46,0.06,0,0,0.44,90,1.77,15
20191113,011500,0.21,24.63,0,2.78,0.09,0,0,22.95,0.06,0,0,0.45,144,1.24,15
20191113,013100,0.18,24.89,0,2.78,0.09,0,0,22.96,0.06,0,0,0.44,79.62,5.63,13
20191113,014500,0,24.95,0,2.79,0.09,0,0,22.99,0.06,0,0,0.44,60,4.61,15
20191113,020000,0.08,24.92,0,2.83,0.09,0,0,23.36,0.06,0,0,0.44,75,7.09,15
20191113,021500,0,24.92,0,2.73,0.09,0,0,22.56,0.06,0,0,0.45,48,7.98,15
20191113,023000,0,24.91,0,2.73,0.09,0,0,22.56,0.06,0,0,0.45,39,8.51,15
20191113,024500,0,24.8,0,2.85,0.09,0,0,23.54,0.06,0,0,0.42,66,7,15
20191113,030000,0,24.83,0,2.84,0.09,0,0,23.45,0.06,0,0,0.42,73.93,7.7,14
20191113,031500,0,24.87,0,2.9,0.1,0,0,23.93,0.07,0,0,0.43,72,5.32,15
20191113,033000,0,24.8,0,2.65,0.09,0,0,21.9,0.06,0,0,0.45,45,5.67,15
20191113,034500,0,24.56,0,2.85,0.09,0,0,23.48,0.06,0,0,0.46,51,5.76,15
20191113,040000,0,24.41,0,2.82,0.09,0,0,23.29,0.06,0,0,0.45,63,5.41,15
20191113,041500,0,24.15,0,2.95,0.1,0,0,24.37,0.07,0,0,0.44,36,6.65,15
20191113,043000,0.21,23.89,0,3.04,0.1,0,0,25.07,0.07,0,0,0.44,33,5.85,15
20191113,044500,0.63,23.84,0,3.03,0.1,0,0,25.01,0.07,0,0,0.43,60,5.59,15
20191113,050000,1.9,23.89,0,3,0.1,0,0,24.78,0.07,0,0,0.44,60,4.79,15
20191113,051500,17.22,24.13,0,3.1,0.1,0,0,25.61,0.07,0,0,0.44,60,7.36,15
20191113,053000,21.58,24.09,0,3.34,0.11,0,0,27.55,0.08,0,0,0.44,66,6.74,15
20191113,054500,67.58,24.39,0,3.81,0.13,0,0,31.43,0.09,0,0,0.45,39,5.14,15
20191113,060000,121.33,24.89,0,4.89,0.16,0,0,40.35,0.11,0,0,0.45,27,9.66,15
20191113,061500,119.76,25.17,0,4.89,0.16,0,0,40.38,0.11,0,0,0.45,30,10.46,15
20191113,063000,128.9,25.41,0,5.22,0.17,0,0,43.05,0.12,0,0,0.46,12,9.93,15
20191113,064500,158.64,25.73,0,6.06,0.2,0,0,50,0.14,0,0,0.46,33,12.59,15
20191113,070000,198.96,25.91,0,5.49,0.18,0,0,45.26,0.12,0,0,0.45,12,10.73,15
20191113,071500,284.02,16.53,0,4.37,0.15,0,0,36.04,0.1,0,0,0.44,42,11.26,15
20191113,073000,344.42,27.64,0,3.88,0.13,0,0,32,0.09,0,0,0.44,54,9.22,15
20191113,074500,371.04,28.11,0,3.67,0.12,0,0,30.24,0.08,0,0,0.44,39,11.53,15
20191113,080000,341.29,28.05,0,3.66,0.12,0,0,30.21,0.08,0,0,0.44,21,15.34,15
20191113,081500,310.89,28.19,0,3.7,0.12,0,0,30.47,0.08,0,0,0.44,49.33,14.36,15
20191113,083000,360.99,18.5,0,3.81,0.13,0,0,31.4,0.09,0,0,0.43,9,12.15,15
20191113,084500,435.36,29.35,0,3.7,0.12,0,0,30.53,0.08,0,0,0.43,33,15.52,15
20191113,090000,767.38,30.91,0,3.42,0.11,0,0,28.24,0.08,0,0,0.43,3,15.07,15
20191113,091500,1000.91,32.17,0,3.63,0.12,0,0,29.97,0.08,0,0,0.44,28.33,18.62,15
20191113,093000,875.8,32.31,0,3.76,0.13,0,0,31.06,0.09,0,0,0.43,47.67,18.35,15
20191113,094500,886.76,32.59,0,3.46,0.12,0,0,28.56,0.08,0,0,0.44,9,22.26,15
20191113,100000,920.42,33.23,0,3.34,0.11,0,0,27.54,0.07,0,0,0.44,9,20.04,15
20191113,101500,686.5,32.54,0,3.38,0.11,0,0,27.92,0.08,0,0,0.43,28.33,18.18,15
20191113,103000,764.91,32.75,0,3.39,0.11,0,0,27.95,0.08,0,0,0.42,56.67,19.15,15
20191113,104500,626.74,32.67,0,3.27,0.11,0,0,26.98,0.08,0,0,0.44,43.33,15.61,15
20191113,110000,910.63,33.31,0,3.31,0.11,0,0,27.31,0.08,0,0,0.43,92.67,17.64,15
20191113,111500,916.5,33.26,0,3.22,0.11,0,0,26.55,0.07,0,0,0.41,9,16.14,15
20191113,113000,457.66,26.91,0,3.3,0.11,0,0,27.19,0.07,0,0,0.41,62.67,10.73,15
20191113,114500,266.41,31.5,0,3.56,0.12,0,0,29.41,0.08,0,0,0.43,24,14.1,15
20191113,120100,539.19,32.02,0,3.49,0.12,0,0,28.77,0.08,0,0,0.43,153.93,10.45,14
20191113,121500,566.47,32.57,0,3.1,0.1,0,0,25.6,0.07,0,0,0.43,44.67,15.25,15
20191113,123000,753.16,33.3,0,3.03,0.1,0,0,25.01,0.07,0,0,0.43,77.67,16.85,15
20191113,124500,308.55,32.25,0,3.22,0.11,0,0,26.6,0.07,0,0,0.43,60,14.45,15
20191113,130000,232.88,31.72,0,3.21,0.11,0,0,26.48,0.07,0,0,0.42,28.33,16.4,15
20191113,131500,240.96,31.62,0,3.42,0.11,0,0,28.23,0.08,0,0,0.44,111.67,13.65,15
20191113,133000,814.22,32.6,0,3.16,0.11,0,0,26.08,0.07,0,0,0.43,123.67,16.14,15
20191113,134500,755.64,33.59,0,2.96,0.1,0,0,24.43,0.07,0,0,0.43,109,20.13,15
20191113,140000,592.17,32.53,0,3.24,0.11,0,0,26.72,0.07,0,0,0.43,89.33,25.71,15
20191113,141500,260.54,31.69,0,3.5,0.12,0,0,28.91,0.08,0,0,0.44,42,15.07,15
20191113,143000,140.51,29.74,0,3.44,0.12,0,0,28.41,0.08,0,0,0.44,43.33,28.28,15
20191113,144500,87.15,26.68,0,2.66,0.09,0,0,21.94,0.06,0,0,0.47,18,26.07,15
20191113,150000,31.96,25.09,0,2.54,0.09,0,0,20.94,0.06,0,0,0.45,104.67,20.93,15
20191113,151500,30.01,24,0,3.4,0.11,0,0,28.04,0.08,0,0,0.46,12,13.48,15
20191113,153000,21.19,24.69,0,4.47,0.15,0,0,36.84,0.1,0,0,0.45,6,18.97,15
20191113,154500,6.68,24.92,0,4.39,0.15,0,0,36.24,0.1,0,0,0.46,28.33,16.4,15
20191113,160000,0.65,25.05,0,3.98,0.13,0,0,32.87,0.09,0,0,0.45,43.33,13.65,15
20191113,161500,0,25.52,0,4.39,0.15,0,0,36.25,0.1,0,0,0.46,3,16.05,15
20191113,163000,0,24.39,0,4.23,0.14,0,0,34.93,0.09,0,0,0.45,44.67,13.92,15
20191113,164500,0,23.59,0,4.55,0.15,0,0,37.58,0.1,0,0,0.45,148,9.13,15
20191113,170000,0,23.27,0,4.34,0.14,0,0,35.77,0.1,0,0,0.45,176.67,9.13,15
20191113,171500,0.08,22.43,0,4.05,0.14,0,0,33.44,0.09,0,0,0.44,160,9.66,15
20191113,173000,0.21,21.95,0,2.93,0.1,0,0,24.19,0.07,0,0,0.46,173.67,9.22,15
20191113,174500,0,21.63,0,2.72,0.09,0,0,22.47,0.06,0,0,0.46,161.67,1.95,15
20191113,180000,0.21,21.42,0,2.64,0.09,0,0,21.77,0.06,0,0,0.45,190,0.71,15
