rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,9.31,0.46,3.52,0.12,0.0,0.0,0.0,0.0,0.08,000100,station,18.75,29.01,180.0,0.0,20191006.0
0.0,7.98,0.46,3.13,0.1,0.0,0.0,0.0,0.0,0.07,000200,station,18.81,25.85,225.0,0.0,20191006.0
0.0,6.65,0.45,3.28,0.11,0.0,0.0,0.0,0.0,0.07,000300,station,18.94,27.09,225.0,0.0,20191006.0
0.0,10.64,0.44,2.87,0.1,0.6,0.0,0.0,0.0,0.07,000400,station,18.88,23.69,225.0,0.0,20191006.0
0.0,5.32,0.44,3.44,0.11,0.0,0.0,0.0,0.0,0.08,000500,station,19.0,28.39,180.0,0.0,20191006.0
0.0,10.64,0.43,3.61,0.12,0.0,0.0,0.0,0.0,0.08,000600,station,18.81,29.78,180.0,0.0,20191006.0
0.0,5.32,0.44,3.5,0.12,0.0,0.0,0.0,0.0,0.08,000700,station,19.0,28.85,225.0,0.0,20191006.0
0.0,5.32,0.44,3.19,0.11,0.0,0.0,0.0,0.0,0.07,000800,station,18.88,26.32,180.0,0.0,20191006.0
0.0,5.32,0.45,3.44,0.11,0.0,0.0,0.0,0.0,0.08,000900,station,18.88,28.35,180.0,0.0,20191006.0
0.0,11.97,0.45,3.35,0.11,0.0,0.0,0.0,0.0,0.08,001000,station,18.81,27.63,225.0,0.0,20191006.0
0.0,7.98,0.45,3.27,0.11,0.0,0.0,0.0,0.0,0.07,001100,station,19.06,27.01,180.0,0.0,20191006.0
0.0,5.32,0.46,3.51,0.12,0.0,0.0,0.0,0.0,0.08,001200,station,18.81,28.97,225.0,0.0,20191006.0
0.0,7.98,0.47,3.31,0.11,0.0,0.0,0.0,0.0,0.08,001300,station,18.88,27.33,225.0,0.0,20191006.0
