rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,0.0,0.46,8.51,0.28,0.0,0.0,0.0,0.0,0.19,000100,station,23.94,70.19,90.0,0.0,20191005.0
0.0,0.0,0.47,8.12,0.27,0.0,0.0,0.0,0.0,0.18,000200,station,24.0,67.02,90.0,0.0,20191005.0
0.0,0.0,0.45,8.13,0.27,0.0,0.0,0.0,0.0,0.18,000300,station,23.94,67.1,90.0,0.0,20191005.0
0.0,0.0,0.48,8.12,0.27,0.0,0.0,0.0,0.0,0.18,000400,station,24.06,66.96,90.0,0.0,20191005.0
0.0,0.0,0.46,8.83,0.29,0.0,0.0,0.0,0.0,0.2,000500,station,23.94,72.82,90.0,0.0,20191005.0
0.0,0.0,0.48,7.32,0.24,0.0,0.0,0.0,0.0,0.17,000600,station,24.0,60.37,90.0,0.0,20191005.0
0.0,0.0,0.48,8.36,0.28,0.0,0.0,0.0,0.0,0.19,000700,station,24.0,68.97,90.0,0.0,20191005.0
0.0,0.0,0.46,8.72,0.29,0.0,0.0,0.0,0.0,0.2,000800,station,24.06,71.94,90.0,0.0,20191005.0
0.0,0.0,0.45,8.99,0.3,0.0,0.0,0.0,0.0,0.2,000900,station,24.12,74.13,90.0,0.0,20191005.0
0.0,0.0,0.46,8.75,0.29,0.0,0.0,0.0,0.0,0.2,001000,station,24.19,72.16,135.0,0.0,20191005.0
0.0,0.0,0.46,9.56,0.32,0.0,0.0,0.0,0.0,0.22,001100,station,24.19,78.9,135.0,0.0,20191005.0
0.0,0.0,0.47,10.21,0.34,0.0,0.0,0.0,0.0,0.23,001200,station,24.25,84.22,135.0,0.0,20191005.0
0.0,1.33,0.47,10.1,0.34,0.0,0.0,0.0,0.0,0.23,001300,station,24.25,83.36,135.0,0.0,20191005.0
0.0,0.0,0.47,9.63,0.32,0.0,0.0,0.0,0.0,0.22,001400,station,24.31,79.43,135.0,0.0,20191005.0
0.0,0.0,0.46,10.07,0.34,0.0,0.0,0.0,0.0,0.23,001500,station,24.25,83.07,135.0,0.0,20191005.0
0.0,0.0,0.45,10.36,0.34,0.0,0.0,0.0,0.0,0.23,001600,station,24.25,85.43,135.0,0.0,20191005.0
0.0,0.0,0.47,11.97,0.4,0.6,0.0,0.0,0.0,0.27,001700,station,24.19,98.76,135.0,0.0,20191005.0
0.0,0.0,0.45,12.31,0.41,0.0,0.0,0.0,0.0,0.28,001800,station,24.25,101.56,135.0,0.0,20191005.0
0.0,0.0,0.44,11.5,0.38,0.0,0.0,0.0,0.0,0.26,001900,station,24.44,94.91,135.0,0.0,20191005.0
0.0,0.0,0.44,11.28,0.38,0.0,0.0,0.0,0.0,0.26,002000,station,24.38,93.04,135.0,0.0,20191005.0
0.0,0.0,0.46,11.47,0.38,0.0,0.0,0.0,0.0,0.26,002100,station,24.44,94.59,135.0,0.0,20191005.0
0.0,1.33,0.46,11.35,0.38,0.0,0.0,0.0,0.0,0.26,002200,station,24.31,93.61,135.0,0.0,20191005.0
0.0,2.66,0.46,11.78,0.39,0.0,0.0,0.0,0.0,0.27,002300,station,24.31,97.2,135.0,0.0,20191005.0
0.0,0.0,0.45,11.79,0.39,0.0,0.0,0.0,0.0,0.27,002400,station,24.06,97.27,135.0,0.0,20191005.0
0.0,0.0,0.45,11.23,0.37,0.0,0.0,0.0,0.0,0.25,002500,station,24.06,92.62,135.0,0.0,20191005.0
0.0,0.0,0.47,10.4,0.35,0.0,0.0,0.0,0.0,0.24,002600,station,24.25,85.82,135.0,0.0,20191005.0
0.0,2.66,0.47,10.63,0.35,0.0,0.0,0.0,0.0,0.24,002700,station,24.19,87.69,135.0,0.0,20191005.0
0.0,5.32,0.46,11.16,0.37,0.0,0.0,0.0,0.0,0.25,002800,station,24.25,92.05,135.0,0.0,20191005.0
0.0,2.66,0.45,10.93,0.36,0.0,0.0,0.0,0.0,0.25,002900,station,24.44,90.16,135.0,0.0,20191005.0
0.0,2.66,0.46,11.01,0.37,0.0,0.0,0.0,0.0,0.25,003000,station,24.38,90.87,135.0,0.0,20191005.0
0.0,1.33,0.47,10.49,0.35,0.0,0.0,0.0,0.0,0.24,003100,station,24.44,86.57,135.0,0.0,20191005.0
0.0,0.0,0.45,10.37,0.35,0.0,0.0,0.0,0.0,0.24,003200,station,24.25,85.59,135.0,0.0,20191005.0
0.0,0.0,0.45,10.79,0.36,0.0,0.0,0.0,0.0,0.24,003300,station,24.25,88.99,135.0,0.0,20191005.0
0.0,0.0,0.49,10.82,0.36,0.0,0.0,0.0,0.0,0.25,003400,station,24.12,89.27,135.0,0.0,20191005.0
