rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,11.97,0.44,3.49,0.12,0.0,0.0,0.0,0.0,0.08,000200,station,23.19,28.83,90.0,0.0,20191010.0
0.0,2.66,0.45,3.19,0.11,0.0,0.0,0.0,0.0,0.07,000300,station,23.25,26.32,180.0,0.0,20191010.0
0.0,27.93,0.44,3.21,0.11,0.0,0.0,0.0,0.0,0.07,000400,station,23.25,26.48,90.0,0.0,20191010.0
0.0,6.65,0.44,3.86,0.13,0.0,0.0,0.0,0.0,0.09,000500,station,23.31,31.82,135.0,0.0,20191010.0
0.0,6.65,0.44,3.31,0.11,0.0,0.0,0.0,0.0,0.08,000600,station,23.06,27.32,90.0,0.0,20191010.0
0.0,10.64,0.45,3.93,0.13,0.0,0.0,0.0,0.0,0.09,000700,station,23.06,32.44,90.0,0.0,20191010.0
0.0,2.66,0.44,3.48,0.12,0.0,0.0,0.0,0.0,0.08,000800,station,22.94,28.75,135.0,0.0,20191010.0
0.0,2.66,0.45,3.44,0.11,0.0,0.0,0.0,0.0,0.08,000900,station,22.75,28.41,135.0,0.0,20191010.0
0.0,10.64,0.45,3.46,0.12,0.0,0.0,0.0,0.0,0.08,001000,station,22.81,28.59,135.0,0.0,20191010.0
0.0,7.98,0.44,3.78,0.13,0.0,0.0,0.0,0.0,0.09,001100,station,22.94,31.19,135.0,0.0,20191010.0
0.0,2.66,0.45,3.26,0.11,0.0,0.0,0.0,0.0,0.07,001200,station,22.81,26.91,135.0,0.0,20191010.0
0.0,5.32,0.44,3.46,0.12,0.0,0.0,0.0,0.0,0.08,001300,station,22.81,28.51,135.0,0.0,20191010.0
0.0,5.32,0.45,3.7,0.12,0.0,0.0,0.0,0.0,0.08,001400,station,22.94,30.49,180.0,0.0,20191010.0
0.0,14.63,0.46,3.54,0.12,0.0,0.0,0.0,0.0,0.08,001500,station,22.94,29.23,90.0,0.0,20191010.0
0.0,18.62,0.44,3.66,0.12,0.0,0.0,0.0,0.0,0.08,001600,station,22.94,30.23,135.0,0.0,20191010.0
0.0,5.32,0.44,3.57,0.12,0.0,0.0,0.0,0.0,0.08,001700,station,23.06,29.46,90.0,0.0,20191010.0
0.0,13.3,0.46,3.35,0.11,0.6,0.0,0.0,0.0,0.08,001800,station,23.0,27.66,90.0,0.0,20191010.0
0.0,1.33,0.47,3.82,0.13,0.0,0.0,0.0,0.0,0.09,001900,station,22.75,31.48,135.0,0.0,20191010.0
0.0,10.64,0.44,3.53,0.12,0.0,0.0,0.0,0.0,0.08,002000,station,22.81,29.09,90.0,0.0,20191010.0
0.0,7.98,0.45,3.81,0.13,0.0,0.0,0.0,0.0,0.09,002100,station,22.88,31.41,90.0,0.0,20191010.0
0.0,3.99,0.45,3.82,0.13,0.0,0.0,0.0,0.0,0.09,002200,station,22.69,31.53,135.0,0.0,20191010.0
0.0,2.66,0.44,3.83,0.13,0.0,0.0,0.0,0.0,0.09,002300,station,22.75,31.62,135.0,0.0,20191010.0
0.0,10.64,0.43,3.45,0.11,0.0,0.0,0.0,0.0,0.08,002400,station,22.94,28.45,135.0,0.0,20191010.0
0.0,1.33,0.45,3.99,0.13,0.0,0.0,0.0,0.0,0.09,002500,station,22.75,32.96,135.0,0.0,20191010.0
0.0,7.98,0.46,3.56,0.12,0.0,0.0,0.0,0.0,0.08,002600,station,22.69,29.4,90.0,0.0,20191010.0
0.0,13.3,0.44,3.77,0.13,0.0,0.0,0.0,0.0,0.09,002700,station,22.69,31.12,90.0,0.0,20191010.0
0.0,7.98,0.44,3.66,0.12,4.56,0.0,0.0,0.0,0.08,002800,station,22.81,30.23,135.0,0.0,20191010.0
0.0,10.64,0.44,3.71,0.12,0.0,0.0,0.0,0.0,0.08,002900,station,22.69,30.59,135.0,0.0,20191010.0
0.0,5.32,0.44,4.09,0.14,0.0,0.0,0.0,0.0,0.09,003000,station,22.69,33.73,135.0,0.0,20191010.0
0.0,2.66,0.43,3.86,0.13,0.0,0.0,0.0,0.0,0.09,003100,station,22.44,31.82,180.0,0.0,20191010.0
0.0,5.32,0.45,3.43,0.11,0.0,0.0,0.0,0.0,0.08,003200,station,22.44,28.3,135.0,0.0,20191010.0
0.0,2.66,0.45,3.76,0.13,0.0,0.0,0.0,0.0,0.09,003300,station,22.5,31.01,90.0,0.0,20191010.0
0.0,9.31,0.45,3.84,0.13,0.0,0.0,0.0,0.0,0.09,003400,station,22.56,31.7,90.0,0.0,20191010.0
0.0,10.64,0.47,4.02,0.13,0.0,0.0,0.0,0.0,0.09,003500,station,22.5,33.2,90.0,0.0,20191010.0
0.0,2.66,0.46,4.19,0.14,0.0,0.0,0.0,0.0,0.09,003600,station,22.5,34.54,135.0,0.0,20191010.0
0.0,2.66,0.46,3.94,0.13,0.0,0.0,0.0,0.0,0.09,003700,station,22.31,32.52,135.0,0.0,20191010.0
0.0,2.66,0.47,3.86,0.13,0.0,0.0,0.0,0.0,0.09,003800,station,22.38,31.84,135.0,0.0,20191010.0
0.0,7.98,0.46,3.44,0.11,0.0,0.0,0.0,0.0,0.08,003900,station,22.31,28.38,90.0,0.0,20191010.0
0.0,5.32,0.46,3.96,0.13,0.0,0.0,0.0,0.0,0.09,004000,station,22.44,32.65,135.0,0.0,20191010.0
0.0,10.64,0.44,3.64,0.12,0.0,0.0,0.0,0.0,0.08,004100,station,22.44,30.04,90.0,0.0,20191010.0
0.0,10.64,0.46,4.41,0.15,0.0,0.0,0.0,0.0,0.1,004200,station,22.44,36.36,90.0,0.0,20191010.0
0.0,13.3,0.45,3.75,0.12,2.58,0.0,0.0,0.0,0.09,004300,station,22.69,30.94,90.0,0.0,20191010.0
0.0,7.98,0.46,3.41,0.11,0.6,0.0,0.0,0.0,0.08,004400,station,22.5,28.12,90.0,0.0,20191010.0
0.0,7.98,0.45,4.05,0.13,0.0,0.0,0.0,0.0,0.09,004500,station,22.81,33.38,90.0,0.0,20191010.0
0.0,5.32,0.44,3.56,0.12,0.0,0.0,0.0,0.0,0.08,004600,station,22.62,29.41,90.0,0.0,20191010.0
0.0,10.64,0.44,4.21,0.14,12.49,0.0,0.0,0.0,0.1,004700,station,22.62,34.74,90.0,0.0,20191010.0
0.0,5.32,0.45,3.63,0.12,0.0,0.0,0.0,0.0,0.08,004800,station,22.62,29.98,90.0,0.0,20191010.0
0.0,15.96,0.44,3.68,0.12,0.0,0.0,0.0,0.0,0.08,004900,station,22.75,30.37,90.0,0.0,20191010.0
0.0,15.96,0.44,3.28,0.11,0.0,0.0,0.0,0.0,0.07,005000,station,22.62,27.1,90.0,0.0,20191010.0
0.0,18.62,0.43,3.88,0.13,0.0,0.0,0.0,0.0,0.09,005100,station,22.56,32.03,135.0,0.0,20191010.0
0.0,7.98,0.43,3.53,0.12,0.0,0.0,0.0,0.0,0.08,005200,station,22.44,29.09,135.0,0.0,20191010.0
0.0,10.64,0.43,3.65,0.12,0.0,0.0,0.0,0.0,0.08,005300,station,22.56,30.13,90.0,0.0,20191010.0
0.0,15.96,0.42,3.35,0.11,0.0,0.0,0.0,0.0,0.08,005400,station,22.75,27.66,90.0,0.0,20191010.0
0.0,7.98,0.44,3.54,0.12,0.0,0.0,0.0,0.0,0.08,005500,station,22.5,29.23,135.0,0.0,20191010.0
0.0,6.65,0.43,3.94,0.13,0.0,0.0,0.0,0.0,0.09,005600,station,22.38,32.54,90.0,0.0,20191010.0
0.0,9.31,0.42,3.74,0.12,0.0,0.0,0.0,0.0,0.08,005700,station,22.62,30.88,90.0,0.0,20191010.0
0.0,23.94,0.43,3.85,0.13,0.0,0.0,0.0,0.0,0.09,005800,station,22.44,31.75,90.0,0.0,20191010.0
0.0,13.3,0.44,3.39,0.11,0.0,0.0,0.0,0.0,0.08,005900,station,22.5,27.99,45.0,0.0,20191010.0
0.0,10.64,0.43,3.84,0.13,0.0,0.0,0.0,0.0,0.09,010000,station,22.5,31.71,90.0,0.0,20191010.0
0.0,15.96,0.43,3.8,0.13,0.0,0.0,0.0,0.0,0.09,010100,station,22.31,31.33,90.0,0.0,20191010.0
0.0,17.29,0.42,3.76,0.13,0.0,0.0,0.0,0.0,0.09,010200,station,22.5,31.0,135.0,0.0,20191010.0
0.0,10.64,0.43,3.31,0.11,0.0,0.0,0.0,0.0,0.08,010300,station,22.56,27.35,135.0,0.0,20191010.0
0.0,5.32,0.44,3.7,0.12,0.0,0.0,0.0,0.0,0.08,010400,station,22.38,30.55,90.0,0.0,20191010.0
0.0,10.64,0.45,3.98,0.13,0.0,0.0,0.0,0.0,0.09,010500,station,22.31,32.87,90.0,0.0,20191010.0
0.0,18.62,0.46,3.97,0.13,0.0,0.0,0.0,0.0,0.09,010600,station,22.69,32.78,45.0,0.0,20191010.0
0.0,7.98,0.45,3.67,0.12,0.0,0.0,0.0,0.0,0.08,010700,station,22.56,30.24,90.0,0.0,20191010.0
0.0,23.94,0.45,3.61,0.12,0.0,0.0,0.0,0.0,0.08,010800,station,22.38,29.8,90.0,0.0,20191010.0
0.0,5.32,0.44,4.06,0.14,0.0,0.0,0.0,0.0,0.09,010900,station,22.5,33.48,90.0,0.0,20191010.0
0.0,7.98,0.45,4.45,0.15,0.6,0.0,0.0,0.0,0.1,011000,station,22.56,36.69,45.0,0.0,20191010.0
0.0,27.93,0.47,3.7,0.12,0.0,0.0,0.0,0.0,0.08,011100,station,22.44,30.54,90.0,0.0,20191010.0
0.0,18.62,0.48,4.13,0.14,0.0,0.0,0.0,0.0,0.09,011200,station,22.62,34.04,90.0,0.0,20191010.0
0.0,10.64,0.47,4.33,0.14,0.0,0.0,0.0,0.0,0.1,011300,station,22.62,35.73,135.0,0.0,20191010.0
0.0,7.98,0.47,3.33,0.11,0.0,0.0,0.0,0.0,0.08,011400,station,22.44,27.46,90.0,0.0,20191010.0
0.0,5.32,0.46,3.86,0.13,0.0,0.0,0.0,0.0,0.09,011500,station,22.19,31.81,90.0,0.0,20191010.0
0.0,13.3,0.45,3.97,0.13,0.0,0.0,0.0,0.0,0.09,011600,station,22.31,32.72,90.0,0.0,20191010.0
0.0,10.64,0.47,4.5,0.15,0.0,0.0,0.0,0.0,0.1,011700,station,22.25,37.1,90.0,0.0,20191010.0
0.0,11.97,0.47,3.46,0.11,0.0,0.0,0.0,0.0,0.08,011800,station,22.12,28.51,90.0,0.0,20191010.0
0.0,5.32,0.47,3.82,0.13,0.0,0.0,0.0,0.0,0.09,011900,station,22.12,31.52,90.0,0.0,20191010.0
0.0,10.64,0.47,3.5,0.12,0.0,0.0,0.0,0.0,0.08,012000,station,22.12,28.84,90.0,0.0,20191010.0
0.0,7.98,0.46,3.81,0.13,0.0,0.0,0.0,0.0,0.09,012100,station,22.44,31.45,90.0,0.0,20191010.0
0.0,3.99,0.47,3.6,0.12,0.0,0.0,0.0,0.0,0.08,012200,station,22.25,29.7,135.0,0.0,20191010.0
0.0,2.66,0.47,4.24,0.14,0.0,0.0,0.0,0.0,0.1,012300,station,22.0,34.96,90.0,0.0,20191010.0
0.0,5.32,0.45,3.66,0.12,8.53,0.0,0.0,0.0,0.08,012400,station,22.12,30.22,90.0,0.0,20191010.0
0.0,6.65,0.43,3.33,0.11,0.0,0.0,0.0,0.0,0.08,012500,station,22.12,27.45,90.0,0.0,20191010.0
0.0,2.66,0.43,3.7,0.12,0.0,0.0,0.0,0.0,0.08,012600,station,22.25,30.55,135.0,0.0,20191010.0
0.0,2.66,0.43,3.18,0.11,0.0,0.0,0.0,0.0,0.07,012700,station,22.19,26.21,135.0,0.0,20191010.0
0.0,10.64,0.43,3.72,0.12,0.0,0.0,0.0,0.0,0.08,012800,station,22.0,30.7,90.0,0.0,20191010.0
0.0,3.99,0.43,4.25,0.14,0.0,0.0,0.0,0.0,0.1,012900,station,22.12,35.05,90.0,0.0,20191010.0
0.0,6.65,0.44,3.53,0.12,0.0,0.0,0.0,0.0,0.08,013000,station,22.31,29.15,90.0,0.0,20191010.0
0.0,5.32,0.45,3.34,0.11,0.0,0.0,0.0,0.0,0.08,013100,station,22.38,27.52,90.0,0.0,20191010.0
0.0,9.31,0.44,3.47,0.12,0.0,0.0,0.0,0.0,0.08,013200,station,22.31,28.66,135.0,0.0,20191010.0
0.0,7.98,0.45,3.28,0.11,0.0,0.0,0.0,0.0,0.07,013300,station,22.25,27.06,135.0,0.0,20191010.0
0.0,5.32,0.46,3.76,0.12,0.0,0.0,0.0,0.0,0.09,013400,station,22.31,30.98,90.0,0.0,20191010.0
0.0,11.97,0.46,3.64,0.12,0.0,0.0,0.0,0.0,0.08,013500,station,22.31,29.99,90.0,0.0,20191010.0
0.0,7.98,0.47,3.27,0.11,0.0,0.0,0.0,0.0,0.07,013600,station,22.38,26.95,90.0,0.0,20191010.0
0.0,11.97,0.47,3.79,0.13,0.0,0.0,0.0,0.0,0.09,013700,station,22.38,31.26,90.0,0.0,20191010.0
0.0,5.32,0.46,3.58,0.12,0.0,0.0,0.0,0.0,0.08,013800,station,22.56,29.57,90.0,0.0,20191010.0
0.0,11.97,0.47,3.41,0.11,4.56,0.0,0.0,0.0,0.08,013900,station,22.5,28.16,90.0,0.0,20191010.0
0.0,5.32,0.45,3.86,0.13,0.0,0.0,0.0,0.0,0.09,014000,station,22.44,31.87,135.0,0.0,20191010.0
0.0,9.31,0.44,3.66,0.12,0.0,0.0,0.0,0.0,0.08,014100,station,22.38,30.16,90.0,0.0,20191010.0
0.0,10.64,0.43,3.71,0.12,0.0,0.0,0.0,0.0,0.08,014200,station,22.25,30.65,45.0,0.0,20191010.0
0.0,5.32,0.44,3.87,0.13,0.0,0.0,0.0,0.0,0.09,014300,station,22.31,31.92,90.0,0.0,20191010.0
0.0,7.98,0.45,4.07,0.14,0.0,0.0,0.0,0.0,0.09,014400,station,22.44,33.59,90.0,0.0,20191010.0
0.0,7.98,0.44,3.42,0.11,0.0,0.0,0.0,0.0,0.08,014500,station,22.5,28.18,135.0,0.0,20191010.0
0.0,13.3,0.44,4.21,0.14,0.0,0.0,0.0,0.0,0.1,014600,station,22.5,34.76,90.0,0.0,20191010.0
0.0,5.32,0.43,3.95,0.13,0.0,0.0,0.0,0.0,0.09,014700,station,22.44,32.55,135.0,0.0,20191010.0
0.0,9.31,0.44,3.79,0.13,0.0,0.0,0.0,0.0,0.09,014800,station,22.5,31.25,90.0,0.0,20191010.0
0.0,10.64,0.45,3.74,0.12,0.0,0.0,0.0,0.0,0.08,014900,station,22.56,30.87,90.0,0.0,20191010.0
0.0,6.65,0.45,3.64,0.12,0.0,0.0,0.0,0.0,0.08,015000,station,22.38,30.02,90.0,0.0,20191010.0
0.0,5.32,0.44,4.06,0.14,0.0,0.0,0.0,0.0,0.09,015100,station,22.25,33.53,90.0,0.0,20191010.0
0.0,13.3,0.45,3.6,0.12,0.0,0.0,0.0,0.0,0.08,015200,station,22.19,29.68,90.0,0.0,20191010.0
0.0,15.96,0.44,3.57,0.12,0.0,0.0,0.0,0.0,0.08,015300,station,22.5,29.47,90.0,0.0,20191010.0
0.0,10.64,0.44,4.25,0.14,0.0,0.0,0.0,0.0,0.1,015400,station,22.44,35.07,45.0,0.0,20191010.0
0.0,6.65,0.44,3.82,0.13,0.0,0.0,0.0,0.0,0.09,015500,station,22.5,31.54,90.0,0.0,20191010.0
0.0,9.31,0.44,3.67,0.12,0.0,0.0,0.0,0.0,0.08,015600,station,22.5,30.26,90.0,0.0,20191010.0
0.0,13.3,0.43,3.84,0.13,0.0,0.0,0.0,0.0,0.09,015700,station,22.56,31.7,90.0,0.0,20191010.0
0.0,11.97,0.44,4.09,0.14,0.0,0.0,0.0,0.0,0.09,015800,station,22.56,33.75,135.0,0.0,20191010.0
0.0,7.98,0.44,3.52,0.12,0.0,0.0,0.0,0.0,0.08,015900,station,22.62,29.04,90.0,0.0,20191010.0
0.0,5.32,0.42,3.32,0.11,0.0,0.0,0.0,0.0,0.08,020000,station,22.56,27.42,45.0,0.0,20191010.0
0.0,13.3,0.42,3.67,0.12,0.6,0.0,0.0,0.0,0.08,020100,station,22.44,30.31,90.0,0.0,20191010.0
0.0,15.96,0.42,3.98,0.13,0.0,0.0,0.0,0.0,0.09,020200,station,22.56,32.85,135.0,0.0,20191010.0
0.0,25.27,0.44,4.09,0.14,0.0,0.0,0.0,0.0,0.09,020300,station,22.56,33.75,90.0,0.0,20191010.0
0.0,5.32,0.45,3.81,0.13,0.0,0.0,0.0,0.0,0.09,020400,station,22.69,31.47,135.0,0.0,20191010.0
0.0,5.32,0.43,3.99,0.13,0.0,0.0,0.0,0.0,0.09,020500,station,22.5,32.92,135.0,0.0,20191010.0
0.0,7.98,0.44,4.25,0.14,0.0,0.0,0.0,0.0,0.1,020600,station,22.56,35.07,90.0,0.0,20191010.0
0.0,5.32,0.43,3.64,0.12,0.6,0.0,0.0,0.0,0.08,020700,station,22.5,30.05,90.0,0.0,20191010.0
0.0,5.32,0.42,3.55,0.12,0.0,0.0,0.0,0.0,0.08,020800,station,22.56,29.28,90.0,0.0,20191010.0
0.0,10.64,0.43,3.54,0.12,0.0,0.0,0.0,0.0,0.08,020900,station,22.56,29.23,90.0,0.0,20191010.0
0.0,7.98,0.44,3.52,0.12,0.0,0.0,0.0,0.0,0.08,021000,station,22.5,29.02,90.0,0.0,20191010.0
0.0,2.66,0.44,3.5,0.12,0.0,0.0,0.0,0.0,0.08,021100,station,22.44,28.84,135.0,0.0,20191010.0
0.0,3.99,0.45,3.91,0.13,0.0,0.0,0.0,0.0,0.09,021200,station,22.38,32.22,90.0,0.0,20191010.0
0.0,6.65,0.44,3.79,0.13,0.0,0.0,0.0,0.0,0.09,021300,station,22.44,31.31,135.0,0.0,20191010.0
