rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,19.95,0.45,3.73,0.12,0.0,0.0,0.0,0.0,0.08,000100,station,25.44,30.8,0.0,0.0,20191025.0
0.0,19.95,0.46,3.76,0.13,0.0,0.0,0.0,0.0,0.09,000200,station,25.44,31.05,45.0,0.0,20191025.0
0.0,22.61,0.45,3.59,0.12,0.0,0.0,0.0,0.0,0.08,000300,station,25.69,29.59,45.0,0.0,20191025.0
0.0,5.32,0.44,3.16,0.11,0.0,0.0,0.0,0.0,0.07,000400,station,25.5,26.09,45.0,0.0,20191025.0
0.0,21.28,0.44,3.0,0.1,0.0,0.0,0.0,0.0,0.07,000500,station,25.69,24.78,45.0,0.0,20191025.0
0.0,7.98,0.45,3.43,0.11,0.0,0.0,0.0,0.0,0.08,000600,station,25.5,28.26,45.0,0.0,20191025.0
0.0,13.3,0.47,3.22,0.11,0.0,0.0,0.0,0.0,0.07,000700,station,25.62,26.6,0.0,0.0,20191025.0
0.0,13.3,0.46,3.29,0.11,0.0,0.0,0.0,0.0,0.07,000800,station,25.5,27.11,45.0,0.0,20191025.0
0.0,11.97,0.45,3.64,0.12,0.0,0.0,0.0,0.0,0.08,000900,station,25.5,30.02,0.0,0.0,20191025.0
0.0,13.3,0.45,3.1,0.1,0.0,0.0,0.0,0.0,0.07,001000,station,25.19,25.55,0.0,0.0,20191025.0
0.0,23.94,0.44,3.52,0.12,0.0,0.0,0.0,0.0,0.08,001100,station,25.25,29.01,90.0,0.0,20191025.0
0.0,13.3,0.44,3.42,0.11,0.0,0.0,0.0,0.0,0.08,001200,station,25.44,28.22,45.0,0.0,20191025.0
0.0,10.64,0.44,3.11,0.1,0.0,0.0,0.0,0.0,0.07,001300,station,25.44,25.64,45.0,0.0,20191025.0
0.0,17.29,0.44,3.29,0.11,0.0,0.0,0.0,0.0,0.07,001400,station,25.25,27.12,45.0,0.0,20191025.0
0.0,10.64,0.45,2.95,0.1,0.0,0.0,0.0,0.0,0.07,001500,station,25.44,24.37,45.0,0.0,20191025.0
0.0,23.94,0.45,3.61,0.12,0.0,0.0,0.0,0.0,0.08,001600,station,25.5,29.78,45.0,0.0,20191025.0
0.0,19.95,0.45,3.56,0.12,0.0,0.0,0.0,0.0,0.08,001700,station,25.75,29.37,0.0,0.0,20191025.0
0.0,7.98,0.46,3.22,0.11,0.0,0.0,0.0,0.0,0.07,001800,station,25.69,26.53,45.0,0.0,20191025.0
0.0,17.29,0.44,2.92,0.1,0.0,0.0,0.0,0.0,0.07,001900,station,25.44,24.09,0.0,0.0,20191025.0
0.0,10.64,0.43,3.58,0.12,0.0,0.0,0.0,0.0,0.08,002000,station,25.5,29.51,0.0,0.0,20191025.0
0.0,21.28,0.44,3.36,0.11,0.0,0.0,0.0,0.0,0.08,002100,station,25.44,27.75,0.0,0.0,20191025.0
0.0,14.63,0.43,3.2,0.11,0.0,0.0,0.0,0.0,0.07,002200,station,25.44,26.43,0.0,0.0,20191025.0
0.0,13.3,0.43,3.19,0.11,0.0,0.0,0.0,0.0,0.07,002300,station,25.31,26.31,0.0,0.0,20191025.0
0.0,14.63,0.43,3.18,0.11,0.0,0.0,0.0,0.0,0.07,002400,station,25.31,26.27,90.0,0.0,20191025.0
0.0,23.94,0.44,3.82,0.13,0.0,0.0,0.0,0.0,0.09,002500,station,25.25,31.5,45.0,0.0,20191025.0
0.0,19.95,0.44,3.04,0.1,0.0,0.0,0.0,0.0,0.07,002600,station,25.31,25.11,45.0,0.0,20191025.0
0.0,23.94,0.43,3.31,0.11,0.0,0.0,0.0,0.0,0.08,002700,station,25.5,27.33,45.0,0.0,20191025.0
0.0,23.94,0.43,3.38,0.11,0.0,0.0,0.0,0.0,0.08,002800,station,25.44,27.88,45.0,0.0,20191025.0
0.0,18.62,0.44,2.96,0.1,0.0,0.0,0.0,0.0,0.07,002900,station,25.19,24.42,45.0,0.0,20191025.0
0.0,10.64,0.44,2.64,0.09,0.0,0.0,0.0,0.0,0.06,003000,station,25.25,21.75,45.0,0.0,20191025.0
0.0,21.28,0.45,3.0,0.1,0.0,0.0,0.0,0.0,0.07,003100,station,25.38,24.75,90.0,0.0,20191025.0
0.0,15.96,0.46,3.16,0.11,0.0,0.0,0.0,0.0,0.07,003200,station,25.44,26.07,135.0,0.0,20191025.0
0.0,15.96,0.46,3.27,0.11,0.0,0.0,0.0,0.0,0.07,003300,station,25.5,26.95,45.0,0.0,20191025.0
0.0,15.96,0.45,3.23,0.11,0.0,0.0,0.0,0.0,0.07,003400,station,25.31,26.64,90.0,0.0,20191025.0
0.0,23.94,0.45,3.14,0.1,0.0,0.0,0.0,0.0,0.07,003500,station,25.44,25.88,45.0,0.0,20191025.0
0.0,15.96,0.44,2.84,0.09,0.0,0.0,0.0,0.0,0.06,003600,station,25.38,23.46,45.0,0.0,20191025.0
0.0,26.6,0.44,3.73,0.12,0.0,0.0,0.0,0.0,0.08,003700,station,25.44,30.76,45.0,0.0,20191025.0
0.0,7.98,0.45,3.08,0.1,0.0,0.0,0.0,0.0,0.07,003800,station,25.25,25.38,45.0,0.0,20191025.0
0.0,15.96,0.45,2.98,0.1,0.0,0.0,0.0,0.0,0.07,003900,station,25.12,24.6,0.0,0.0,20191025.0
0.0,23.94,0.45,3.21,0.11,0.0,0.0,0.0,0.0,0.07,004000,station,25.25,26.51,0.0,0.0,20191025.0
0.0,14.63,0.43,3.28,0.11,0.0,0.0,0.0,0.0,0.07,004100,station,25.25,27.06,0.0,0.0,20191025.0
0.0,18.62,0.44,3.35,0.11,0.0,0.0,0.0,0.0,0.08,004200,station,25.0,27.68,45.0,0.0,20191025.0
0.0,11.97,0.44,3.1,0.1,0.0,0.0,0.0,0.0,0.07,004300,station,24.94,25.62,45.0,0.0,20191025.0
0.0,29.26,0.45,3.01,0.1,0.0,0.0,0.0,0.0,0.07,004400,station,25.25,24.84,90.0,0.0,20191025.0
0.0,9.31,0.44,3.53,0.12,0.0,0.0,0.0,0.0,0.08,004500,station,25.12,29.1,0.0,0.0,20191025.0
0.0,19.95,0.45,3.73,0.12,0.0,0.0,0.0,0.0,0.08,004600,station,25.31,30.75,0.0,0.0,20191025.0
0.0,15.96,0.46,3.43,0.11,0.0,0.0,0.0,0.0,0.08,004700,station,25.25,28.31,45.0,0.0,20191025.0
0.0,15.96,0.44,3.63,0.12,0.0,0.0,0.0,0.0,0.08,004800,station,25.06,29.92,45.0,0.0,20191025.0
0.0,13.3,0.44,3.53,0.12,0.0,0.0,0.0,0.0,0.08,004900,station,24.88,29.09,45.0,0.0,20191025.0
0.0,26.6,0.44,3.17,0.11,0.0,0.0,0.0,0.0,0.07,005000,station,25.06,26.16,45.0,0.0,20191025.0
0.0,13.3,0.45,3.23,0.11,0.0,0.0,0.0,0.0,0.07,005100,station,25.12,26.61,45.0,0.0,20191025.0
0.0,15.96,0.45,3.33,0.11,0.0,0.0,0.0,0.0,0.08,005200,station,25.12,27.48,0.0,0.0,20191025.0
