vento_vel,tamanho_medio,massaPM1,rainfall,massaPM2,massaPM4,numPM4,irr,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,0.43,1.82,0.0,0.06,0.0,0.0,0.0,0.0,0.04,31800,station,-127.0,15.03,0.0,0.0,20191023.0
0.0,0.44,2.02,0.0,0.07,0.0,0.0,0.0,0.0,0.05,31900,station,-127.0,16.69,315.0,0.0,20191023.0
0.0,0.44,2.25,0.0,0.07,0.0,0.0,0.0,0.0,0.05,32000,station,-127.0,18.56,315.0,0.0,20191023.0
0.0,0.45,1.77,0.0,0.06,0.0,0.0,0.0,0.0,0.04,32100,station,-127.0,14.59,315.0,0.0,20191023.0
0.0,0.45,1.68,0.0,0.06,0.0,0.0,0.0,0.0,0.04,32200,station,-127.0,13.84,315.0,0.0,20191023.0
0.0,0.45,2.13,0.0,0.07,0.0,0.0,0.0,0.0,0.05,32300,station,-127.0,17.59,315.0,0.0,20191023.0
0.0,0.44,2.04,0.0,0.07,0.0,0.0,0.0,0.0,0.05,32400,station,-127.0,16.85,315.0,0.0,20191023.0
0.0,0.43,1.96,0.0,0.07,0.0,0.0,0.0,0.0,0.04,32500,station,-127.0,16.15,315.0,0.0,20191023.0
0.0,0.44,1.88,0.0,0.06,0.0,0.0,0.0,0.0,0.04,32600,station,-127.0,15.52,315.0,0.0,20191023.0
0.0,0.42,1.78,0.0,0.06,0.0,0.0,0.0,0.0,0.04,32700,station,-127.0,14.72,315.0,0.0,20191023.0
0.0,0.42,1.84,0.0,0.06,0.0,0.0,0.0,0.0,0.04,32800,station,-127.0,15.22,315.0,0.0,20191023.0
0.0,0.42,2.09,0.0,0.07,0.0,0.0,0.0,0.0,0.05,32900,station,-127.0,17.28,315.0,0.0,20191023.0
0.0,0.43,2.0,0.0,0.07,0.0,0.0,0.0,0.0,0.05,33000,station,-127.0,16.51,315.0,0.0,20191023.0
0.0,0.44,1.81,0.0,0.06,0.0,0.0,0.0,0.0,0.04,33100,station,-127.0,14.95,315.0,0.0,20191023.0
0.0,0.45,2.1,0.0,0.07,0.0,0.0,0.0,0.0,0.05,33200,station,-127.0,17.28,315.0,0.0,20191023.0
0.0,0.46,1.84,0.0,0.06,0.0,0.0,0.0,0.0,0.04,33300,station,-127.0,15.15,315.0,0.0,20191023.0
0.0,0.46,1.8,0.0,0.06,0.0,0.0,0.0,0.0,0.04,33400,station,-127.0,14.82,315.0,0.0,20191023.0
0.0,0.45,1.96,0.0,0.07,0.0,0.0,0.0,0.0,0.04,33500,station,-127.0,16.2,315.0,0.0,20191023.0
0.0,0.46,1.89,0.0,0.06,0.0,0.0,0.0,0.0,0.04,33600,station,-127.0,15.63,315.0,0.0,20191023.0
0.0,0.44,2.03,0.0,0.07,0.0,0.0,0.0,0.0,0.05,33700,station,-127.0,16.73,315.0,0.0,20191023.0
0.0,0.44,1.85,0.0,0.06,0.0,0.0,0.0,0.0,0.04,33800,station,-127.0,15.25,315.0,0.0,20191023.0
0.0,0.45,1.67,0.0,0.06,0.0,0.0,0.0,0.0,0.04,33900,station,-127.0,13.76,315.0,0.0,20191023.0
0.0,0.44,1.69,0.0,0.06,0.0,0.0,0.0,0.0,0.04,34000,station,-127.0,13.94,315.0,0.0,20191023.0
0.0,0.44,1.43,0.0,0.05,0.0,0.0,0.0,0.0,0.03,34100,station,-127.0,11.84,315.0,0.0,20191023.0
0.0,0.44,1.73,0.0,0.06,0.0,0.0,0.0,0.0,0.04,34200,station,-127.0,14.24,315.0,0.0,20191023.0
0.0,0.43,1.9,0.0,0.06,0.0,0.0,0.0,0.0,0.04,34300,station,-127.0,15.67,315.0,0.0,20191023.0
0.0,0.43,1.78,0.0,0.06,0.0,0.0,0.0,0.0,0.04,34400,station,-127.0,14.68,315.0,0.0,20191023.0
0.0,0.44,1.57,0.0,0.05,0.0,0.0,0.0,0.0,0.04,34500,station,-127.0,12.91,315.0,0.0,20191023.0
0.0,0.43,1.76,0.0,0.06,0.0,0.0,0.0,0.0,0.04,34600,station,-127.0,14.51,315.0,0.0,20191023.0
0.0,0.43,1.74,0.0,0.06,0.0,0.0,0.0,0.0,0.04,34700,station,-127.0,14.39,315.0,0.0,20191023.0
0.0,0.43,1.95,0.0,0.06,0.0,0.0,1.17,0.0,0.04,34800,station,-127.0,16.08,315.0,0.0,20191023.0
0.0,0.43,2.0,0.0,0.07,0.0,0.0,0.0,0.0,0.05,34900,station,-127.0,16.5,315.0,0.0,20191023.0
0.0,0.45,2.08,0.0,0.07,0.0,0.0,0.0,0.0,0.05,35000,station,-127.0,17.17,315.0,0.0,20191023.0
0.0,0.46,2.02,0.0,0.07,0.0,0.0,0.0,0.0,0.05,35100,station,-127.0,16.7,315.0,0.0,20191023.0
0.0,0.45,1.77,0.0,0.06,0.0,0.0,0.0,0.0,0.04,35200,station,-127.0,14.59,315.0,0.0,20191023.0
0.0,0.45,2.09,0.0,0.07,0.0,0.0,0.0,0.0,0.05,35300,station,-127.0,17.24,315.0,0.0,20191023.0
0.0,0.45,2.07,0.0,0.07,0.0,0.0,0.0,0.0,0.05,35400,station,-127.0,17.07,315.0,0.0,20191023.0
0.0,0.45,1.96,0.0,0.07,0.0,0.0,0.0,0.0,0.04,35500,station,-127.0,16.15,315.0,0.0,20191023.0
0.0,0.43,2.14,0.0,0.07,0.0,0.0,0.0,0.0,0.05,35600,station,-127.0,17.68,315.0,0.0,20191023.0
0.0,0.44,2.09,0.0,0.07,0.0,0.0,0.0,0.0,0.05,35700,station,-127.0,17.24,315.0,0.0,20191023.0
0.0,0.45,1.87,0.0,0.06,0.0,0.0,0.0,0.0,0.04,35800,station,-127.0,15.47,315.0,0.0,20191023.0
0.0,0.44,2.06,0.0,0.07,0.0,0.0,0.0,0.0,0.05,35900,station,-127.0,16.99,315.0,0.0,20191023.0
0.0,0.44,2.14,0.0,0.07,0.0,0.0,0.0,0.0,0.05,40000,station,-127.0,17.63,315.0,0.0,20191023.0
0.0,0.44,1.83,0.0,0.06,0.0,0.0,0.0,0.0,0.04,40100,station,-127.0,15.08,315.0,0.0,20191023.0
0.0,0.44,1.69,0.0,0.06,0.0,0.0,0.0,0.0,0.04,40200,station,-127.0,13.97,315.0,0.0,20191023.0
0.0,0.42,2.46,0.0,0.08,0.0,0.0,0.0,0.0,0.06,40300,station,-127.0,20.27,315.0,0.0,20191023.0
0.0,0.42,2.09,0.0,0.07,0.0,0.0,0.0,0.0,0.05,40400,station,-127.0,17.27,315.0,0.0,20191023.0
0.0,0.42,2.05,0.0,0.07,0.0,0.0,0.0,0.0,0.05,40500,station,-127.0,16.95,315.0,0.0,20191023.0
0.0,0.43,1.78,0.0,0.06,0.0,0.0,0.0,0.0,0.04,40600,station,-127.0,14.69,315.0,0.0,20191023.0
0.0,0.42,2.01,0.0,0.07,0.0,0.0,0.0,0.0,0.05,40700,station,-127.0,16.6,315.0,0.0,20191023.0
0.0,0.42,1.8,0.0,0.06,0.0,0.0,0.0,0.0,0.04,40800,station,-127.0,14.84,315.0,0.0,20191023.0
0.0,0.42,1.91,0.0,0.06,0.0,0.0,0.0,0.0,0.04,40900,station,-127.0,15.75,315.0,0.0,20191023.0
0.0,0.43,2.0,0.0,0.07,0.0,0.0,0.0,0.0,0.05,41000,station,-127.0,16.53,315.0,0.0,20191023.0
0.0,0.44,1.89,0.0,0.06,0.0,0.0,0.0,0.0,0.04,41100,station,-127.0,15.59,315.0,0.0,20191023.0
0.0,0.43,1.83,0.0,0.06,0.0,0.0,0.0,0.0,0.04,41200,station,-127.0,15.09,315.0,0.0,20191023.0
0.0,0.44,2.08,0.0,0.07,0.0,0.0,0.0,0.0,0.05,41300,station,-127.0,17.17,315.0,0.0,20191023.0
0.0,0.45,2.24,0.0,0.07,0.0,0.0,0.0,0.0,0.05,41400,station,-127.0,18.48,315.0,0.0,20191023.0
0.0,0.45,2.16,0.0,0.07,0.0,0.0,0.0,0.0,0.05,41500,station,-127.0,17.79,315.0,0.0,20191023.0
0.0,0.45,2.02,0.0,0.07,0.0,0.0,0.0,0.0,0.05,41600,station,-127.0,16.64,315.0,0.0,20191023.0
0.0,0.44,1.97,0.0,0.07,0.0,0.0,0.0,0.0,0.04,41700,station,-127.0,16.22,315.0,0.0,20191023.0
0.0,0.43,2.18,0.0,0.07,0.0,0.0,0.0,0.0,0.05,41800,station,-127.0,17.98,315.0,0.0,20191023.0
0.0,0.43,1.64,0.0,0.05,0.0,0.0,0.0,0.0,0.04,41900,station,-127.0,13.56,315.0,0.0,20191023.0
0.0,0.44,1.78,0.0,0.06,0.0,0.0,0.0,0.0,0.04,42000,station,-127.0,14.68,315.0,0.0,20191023.0
0.0,0.44,2.17,0.0,0.07,0.0,0.0,0.0,0.0,0.05,42100,station,-127.0,17.91,315.0,0.0,20191023.0
0.0,0.44,1.79,0.0,0.06,0.0,0.0,0.0,0.0,0.04,42200,station,-127.0,14.75,315.0,0.0,20191023.0
0.0,0.43,1.71,0.0,0.06,0.0,0.0,0.0,0.0,0.04,42300,station,-127.0,14.09,315.0,0.0,20191023.0
0.0,0.43,1.73,0.0,0.06,0.0,0.0,0.0,0.0,0.04,42400,station,-127.0,14.29,315.0,0.0,20191023.0
0.0,0.44,2.07,0.0,0.07,0.0,0.0,0.0,0.0,0.05,42500,station,-127.0,17.08,315.0,0.0,20191023.0
2.66,0.44,1.93,0.0,0.06,0.0,0.0,0.0,0.0,0.04,42600,station,-127.0,15.95,315.0,0.0,20191023.0
2.66,0.43,1.65,0.0,0.05,0.0,0.0,0.0,0.0,0.04,42700,station,-127.0,13.63,315.0,0.0,20191023.0
0.0,0.43,1.91,0.0,0.06,0.0,0.0,0.0,0.0,0.04,42800,station,-127.0,15.79,315.0,0.0,20191023.0
0.0,0.44,2.07,0.0,0.07,0.0,0.0,0.0,0.0,0.05,42900,station,-127.0,17.09,315.0,0.0,20191023.0
0.0,0.45,1.75,0.0,0.06,0.0,0.0,0.0,0.0,0.04,43000,station,-127.0,14.47,315.0,0.0,20191023.0
2.66,0.46,1.85,0.0,0.06,0.0,0.0,0.0,0.0,0.04,43100,station,-127.0,15.23,0.0,0.0,20191023.0
0.0,0.46,1.64,0.0,0.05,0.0,0.0,0.0,0.0,0.04,43200,station,-127.0,13.53,0.0,0.0,20191023.0
0.0,0.46,1.83,0.0,0.06,0.0,0.0,0.0,0.0,0.04,43300,station,-127.0,15.11,315.0,0.0,20191023.0
0.0,0.45,1.72,0.0,0.06,0.0,0.0,0.0,0.0,0.04,43400,station,-127.0,14.17,315.0,0.0,20191023.0
1.33,0.45,1.67,0.0,0.06,0.0,0.0,0.0,0.0,0.04,43500,station,-127.0,13.78,315.0,0.0,20191023.0
2.66,0.44,1.97,0.0,0.07,0.0,0.0,0.0,0.0,0.04,43600,station,-127.0,16.25,315.0,0.0,20191023.0
3.99,0.42,1.68,0.0,0.06,0.0,0.0,0.0,0.0,0.04,43700,station,-127.0,13.88,315.0,0.0,20191023.0
0.0,0.43,1.78,0.0,0.06,0.0,0.0,0.0,0.0,0.04,43800,station,-127.0,14.69,315.0,0.0,20191023.0
0.0,0.43,1.51,0.0,0.05,0.0,0.0,0.0,0.0,0.03,43900,station,-127.0,12.47,315.0,0.0,20191023.0
0.0,0.43,2.06,0.0,0.07,0.0,0.0,0.0,0.0,0.05,44000,station,-127.0,16.99,315.0,0.0,20191023.0
0.0,0.44,1.74,0.0,0.06,0.0,0.0,0.0,0.0,0.04,44100,station,-127.0,14.32,315.0,0.0,20191023.0
3.99,0.44,1.89,0.0,0.06,0.0,0.0,0.0,0.0,0.04,44200,station,-127.0,15.63,0.0,0.0,20191023.0
0.0,0.45,1.97,0.0,0.07,0.0,0.0,0.0,0.0,0.04,44300,station,-127.0,16.24,0.0,0.0,20191023.0
0.0,0.45,1.79,0.0,0.06,0.0,0.0,0.0,0.0,0.04,44400,station,-127.0,14.77,0.0,0.0,20191023.0
0.0,0.45,2.02,0.0,0.07,0.0,0.0,0.0,0.0,0.05,44500,station,-127.0,16.63,0.0,0.0,20191023.0
0.0,0.44,1.83,0.0,0.06,0.0,0.0,0.0,0.0,0.04,44600,station,-127.0,15.13,0.0,0.0,20191023.0
0.0,0.44,1.64,0.0,0.05,0.0,0.0,0.0,0.0,0.04,44700,station,-127.0,13.54,0.0,0.0,20191023.0
0.0,0.44,1.68,0.0,0.06,0.0,0.0,0.0,0.0,0.04,44800,station,-127.0,13.83,0.0,0.0,20191023.0
0.0,0.44,1.74,0.0,0.06,0.0,0.0,0.0,0.0,0.04,44900,station,-127.0,14.36,0.0,0.0,20191023.0
0.0,0.44,1.55,0.0,0.05,0.0,0.0,0.0,0.0,0.04,45000,station,-127.0,12.75,0.0,0.0,20191023.0
0.0,0.43,1.91,0.0,0.06,0.0,0.0,0.0,0.0,0.04,45100,station,-127.0,15.73,0.0,0.0,20191023.0
2.66,0.43,1.94,0.0,0.06,0.0,0.0,0.0,0.0,0.04,45200,station,-127.0,16.04,0.0,0.0,20191023.0
2.66,0.44,1.83,0.0,0.06,0.0,0.0,0.0,0.0,0.04,45300,station,-127.0,15.1,0.0,0.0,20191023.0
2.66,0.45,1.78,0.0,0.06,0.0,0.0,0.0,0.0,0.04,45400,station,-127.0,14.68,0.0,0.0,20191023.0
1.33,0.45,1.9,0.0,0.06,0.0,0.0,0.0,0.0,0.04,45500,station,-127.0,15.66,0.0,0.0,20191023.0
0.0,0.44,1.74,0.0,0.06,0.0,0.0,0.0,0.0,0.04,45600,station,-127.0,14.32,0.0,0.0,20191023.0
0.0,0.44,1.98,0.0,0.07,0.0,0.0,0.0,0.0,0.04,45700,station,-127.0,16.31,0.0,0.0,20191023.0
2.66,0.45,1.38,0.0,0.05,0.0,0.0,0.0,0.0,0.03,45800,station,-127.0,11.34,0.0,0.0,20191023.0
0.0,0.44,1.95,0.0,0.06,0.0,0.0,0.0,0.0,0.04,45900,station,-127.0,16.09,0.0,0.0,20191023.0
0.0,0.44,1.62,0.0,0.05,0.0,0.0,0.0,0.0,0.04,50000,station,-127.0,13.41,0.0,0.0,20191023.0
2.66,0.44,1.68,0.0,0.06,0.0,0.0,0.0,0.0,0.04,50100,station,-127.0,13.83,0.0,0.0,20191023.0
2.66,0.46,1.65,0.0,0.05,0.0,0.0,0.0,0.0,0.04,50200,station,-127.0,13.57,0.0,0.0,20191023.0
2.66,0.46,2.0,0.0,0.07,0.0,0.0,0.0,0.0,0.05,50300,station,-127.0,16.53,315.0,0.0,20191023.0
2.66,0.45,1.66,0.0,0.06,0.0,0.0,0.0,0.0,0.04,50400,station,-127.0,13.71,315.0,0.0,20191023.0
0.0,0.46,1.86,0.0,0.06,0.0,0.0,0.0,0.0,0.04,50500,station,-127.0,15.38,315.0,0.0,20191023.0
0.0,0.45,1.8,0.0,0.06,0.0,0.0,0.0,0.0,0.04,50600,station,-127.0,14.84,315.0,0.0,20191023.0
0.0,0.45,1.55,0.0,0.05,0.0,0.0,3.13,0.0,0.04,50700,station,-127.0,12.8,315.0,0.0,20191023.0
0.0,0.46,1.26,0.0,0.04,0.0,0.0,0.0,0.0,0.03,50800,station,-127.0,10.43,315.0,0.0,20191023.0
0.0,0.47,1.81,0.0,0.06,0.0,0.0,1.17,0.0,0.04,50900,station,-127.0,14.97,315.0,0.0,20191023.0
0.0,0.46,1.73,0.0,0.06,0.0,0.0,3.13,0.0,0.04,51000,station,-127.0,14.24,315.0,0.0,20191023.0
0.0,0.45,1.6,0.0,0.05,0.0,0.0,5.09,0.0,0.04,51100,station,-127.0,13.23,315.0,0.0,20191023.0
0.0,0.46,1.76,0.0,0.06,0.0,0.0,5.09,0.0,0.04,51200,station,-127.0,14.56,315.0,0.0,20191023.0
0.0,0.45,1.41,0.0,0.05,0.0,0.0,0.0,0.0,0.03,51300,station,-127.0,11.67,315.0,0.0,20191023.0
0.0,0.44,1.58,0.0,0.05,0.0,0.0,5.09,0.0,0.04,51400,station,-127.0,13.06,315.0,0.0,20191023.0
0.0,0.44,1.7,0.0,0.06,0.0,0.0,5.09,0.0,0.04,51500,station,-127.0,14.06,315.0,0.0,20191023.0
0.0,0.43,1.59,0.0,0.05,0.0,0.0,5.09,0.0,0.04,51600,station,-127.0,13.08,315.0,0.0,20191023.0
0.0,0.43,1.64,0.0,0.05,0.0,0.0,16.83,0.0,0.04,51700,station,-127.0,13.53,315.0,0.0,20191023.0
0.0,0.43,2.08,0.0,0.07,0.0,0.0,14.87,0.0,0.05,51800,station,-127.0,17.16,315.0,0.0,20191023.0
0.0,0.44,1.9,0.0,0.06,0.0,0.0,26.61,0.0,0.04,51900,station,-127.0,15.64,315.0,0.0,20191023.0
0.0,0.44,1.31,0.0,0.04,0.0,0.0,20.74,0.0,0.03,52000,station,-127.0,10.8,315.0,0.0,20191023.0
0.0,0.43,1.72,0.0,0.06,0.0,0.0,36.4,0.0,0.04,52100,station,-127.0,14.21,315.0,0.0,20191023.0
0.0,0.44,1.56,0.0,0.05,0.0,0.0,38.36,0.0,0.04,52200,station,-127.0,12.91,315.0,0.0,20191023.0
0.0,0.44,1.67,0.0,0.06,0.0,0.0,30.53,0.0,0.04,52300,station,-127.0,13.74,315.0,0.0,20191023.0
0.0,0.44,1.61,0.0,0.05,0.0,0.0,18.79,0.0,0.04,52400,station,-127.0,13.26,315.0,0.0,20191023.0
0.0,0.44,1.37,0.0,0.05,0.0,0.0,38.36,0.0,0.03,52500,station,-127.0,11.33,315.0,0.0,20191023.0
0.0,0.45,1.58,0.0,0.05,0.0,0.0,38.36,0.0,0.04,52600,station,-127.0,13.01,315.0,0.0,20191023.0
0.0,0.44,1.8,0.0,0.06,0.0,0.0,38.36,0.0,0.04,52700,station,-127.0,14.89,315.0,0.0,20191023.0
0.0,0.44,1.66,0.0,0.06,0.0,0.0,52.05,0.0,0.04,52800,station,-127.0,13.72,315.0,0.0,20191023.0
0.0,0.45,1.67,0.0,0.06,0.0,0.0,52.05,0.0,0.04,52900,station,-127.0,13.77,315.0,0.0,20191023.0
0.0,0.45,2.06,0.0,0.07,0.0,0.0,52.05,0.0,0.05,53000,station,-127.0,16.99,315.0,0.0,20191023.0
0.0,0.46,1.63,0.0,0.05,0.0,0.0,52.05,0.0,0.04,53100,station,-127.0,13.44,315.0,0.0,20191023.0
0.0,0.45,1.74,0.0,0.06,0.0,0.0,54.01,0.0,0.04,53200,station,-127.0,14.32,315.0,0.0,20191023.0
0.0,0.45,1.5,0.0,0.05,0.0,0.0,48.14,0.0,0.03,53300,station,-127.0,12.37,315.0,0.0,20191023.0
0.0,0.46,1.93,0.0,0.06,0.0,0.0,42.27,0.0,0.04,53400,station,-127.0,15.96,315.0,0.0,20191023.0
0.0,0.46,2.0,0.0,0.07,0.0,0.0,34.44,0.0,0.05,53500,station,-127.0,16.51,315.0,0.0,20191023.0
0.0,0.47,1.77,0.0,0.06,0.0,0.0,34.44,0.0,0.04,53600,station,-127.0,14.57,315.0,0.0,20191023.0
0.0,0.47,1.35,0.0,0.05,0.0,0.0,48.14,0.0,0.03,53700,station,-127.0,11.16,315.0,0.0,20191023.0
0.0,0.46,1.85,0.0,0.06,0.0,0.0,85.32,0.0,0.04,53800,station,-127.0,15.27,315.0,0.0,20191023.0
0.0,0.45,1.61,0.0,0.05,0.0,0.0,112.72,0.0,0.04,53900,station,-127.0,13.24,315.0,0.0,20191023.0
0.0,0.45,1.74,0.0,0.06,0.0,0.0,97.06,0.0,0.04,54000,station,-127.0,14.32,315.0,0.0,20191023.0
0.0,0.46,2.11,0.0,0.07,0.0,0.0,55.97,0.0,0.05,54100,station,-127.0,17.45,315.0,0.0,20191023.0
0.0,0.46,2.13,0.0,0.07,0.0,0.0,65.75,0.0,0.05,54200,station,-127.0,17.56,315.0,0.0,20191023.0
1.33,0.47,2.28,0.0,0.08,0.0,0.0,93.15,0.0,0.05,54300,station,-127.0,18.79,315.0,0.0,20191023.0
0.0,0.48,2.08,0.0,0.07,0.0,0.0,97.06,0.0,0.05,54400,station,-127.0,17.18,315.0,0.0,20191023.0
0.0,0.47,1.83,0.0,0.06,0.0,0.0,91.19,0.0,0.04,54500,station,-127.0,15.08,315.0,0.0,20191023.0
0.0,0.47,2.48,0.0,0.08,0.0,0.0,89.24,0.0,0.06,54600,station,-127.0,20.42,315.0,0.0,20191023.0
0.0,0.45,2.35,0.0,0.08,0.0,0.0,102.94,0.0,0.05,54700,station,-127.0,19.37,315.0,0.0,20191023.0
0.0,0.46,1.97,0.0,0.07,0.0,0.0,99.02,0.0,0.04,54800,station,-127.0,16.26,315.0,0.0,20191023.0
0.0,0.46,2.0,0.0,0.07,0.0,0.0,153.82,0.0,0.05,54900,station,-127.0,16.51,315.0,0.0,20191023.0
0.0,0.45,2.1,0.0,0.07,0.0,0.0,161.64,0.0,0.05,55000,station,-127.0,17.29,315.0,0.0,20191023.0
0.0,0.45,2.02,0.0,0.07,0.0,0.0,79.45,0.0,0.05,55100,station,-127.0,16.7,315.0,0.0,20191023.0
0.0,0.44,2.13,0.0,0.07,0.0,0.0,77.5,0.0,0.05,55200,station,-127.0,17.59,315.0,0.0,20191023.0
0.0,0.43,2.11,0.0,0.07,0.0,0.0,73.58,0.0,0.05,55300,station,-127.0,17.41,315.0,0.0,20191023.0
0.0,0.43,1.84,0.0,0.06,0.0,0.0,95.11,0.0,0.04,55400,station,-127.0,15.22,315.0,0.0,20191023.0
0.0,0.43,1.89,0.0,0.06,0.0,0.0,79.45,0.0,0.04,55500,station,-127.0,15.59,315.0,0.0,20191023.0
0.0,0.44,2.11,0.0,0.07,0.0,0.0,85.32,0.0,0.05,55600,station,-127.0,17.41,315.0,0.0,20191023.0
0.0,0.43,2.1,0.0,0.07,0.0,0.0,67.71,0.0,0.05,55700,station,-127.0,17.37,315.0,0.0,20191023.0
0.0,0.43,1.8,0.0,0.06,0.0,0.0,145.99,0.0,0.04,55800,station,-127.0,14.82,315.0,0.0,20191023.0
1.33,0.43,2.31,0.0,0.08,0.0,0.0,116.63,0.0,0.05,55900,station,-127.0,19.05,315.0,0.0,20191023.0
1.33,0.44,1.97,0.0,0.07,0.0,0.0,208.61,0.0,0.04,60000,station,-127.0,16.23,315.0,0.0,20191023.0
0.0,0.44,2.31,0.0,0.08,0.0,0.0,192.95,0.0,0.05,60100,station,-127.0,19.02,315.0,0.0,20191023.0
0.0,0.45,1.94,0.0,0.06,0.0,0.0,198.83,0.0,0.04,60200,station,-127.0,15.97,315.0,0.0,20191023.0
2.66,0.44,2.19,0.0,0.07,0.0,0.0,208.61,0.0,0.05,60300,station,-127.0,18.11,315.0,0.0,20191023.0
2.66,0.44,1.73,0.0,0.06,0.0,0.0,171.43,0.0,0.04,60400,station,-127.0,14.26,315.0,0.0,20191023.0
0.0,0.45,1.76,0.0,0.06,0.0,0.0,81.41,0.0,0.04,60500,station,-127.0,14.53,315.0,0.0,20191023.0
2.66,0.44,1.97,0.0,0.07,0.0,0.0,210.57,0.0,0.04,60600,station,-127.0,16.25,315.0,0.0,20191023.0
1.33,0.44,1.54,0.0,0.05,0.0,0.0,202.74,0.0,0.03,60700,station,-127.0,12.72,315.0,0.0,20191023.0
6.65,0.45,1.36,0.0,0.05,0.0,0.0,210.57,0.0,0.03,60800,station,-127.0,11.2,315.0,0.0,20191023.0
3.99,0.45,1.27,0.0,0.04,0.0,0.0,138.16,0.0,0.03,60900,station,-127.0,10.49,315.0,0.0,20191023.0
13.3,0.44,1.45,0.0,0.05,0.0,0.0,196.87,0.0,0.03,61000,station,-127.0,11.99,315.0,0.0,20191023.0
7.98,0.45,1.46,0.0,0.05,0.0,0.0,196.87,0.0,0.03,61100,station,-127.0,12.06,315.0,0.0,20191023.0
5.32,0.45,1.26,0.0,0.04,0.0,0.0,265.36,0.0,0.03,61200,station,-127.0,10.41,315.0,0.0,20191023.0
2.66,0.45,1.58,0.0,0.05,0.0,0.0,241.88,0.0,0.04,61300,station,-127.0,13.03,315.0,0.0,20191023.0
10.64,0.45,1.58,0.0,0.05,0.0,0.0,239.92,0.0,0.04,61400,station,-127.0,13.08,315.0,0.0,20191023.0
2.66,0.46,1.31,0.0,0.04,0.0,0.0,230.14,0.0,0.03,61500,station,-127.0,10.8,315.0,0.0,20191023.0
5.32,0.45,1.46,0.0,0.05,0.0,0.0,173.39,0.0,0.03,61600,station,-127.0,12.02,315.0,0.0,20191023.0
10.64,0.46,1.54,0.0,0.05,0.0,0.0,79.45,0.0,0.03,61700,station,-127.0,12.73,0.0,0.0,20191023.0
11.97,0.46,1.52,0.0,0.05,0.0,0.0,59.88,0.0,0.03,61800,station,-127.0,12.57,315.0,0.0,20191023.0
5.32,0.45,1.67,0.0,0.06,0.0,0.0,69.67,0.0,0.04,61900,station,-127.0,13.79,0.0,0.0,20191023.0
10.64,0.44,1.38,0.0,0.05,0.0,0.0,67.71,0.0,0.03,62000,station,-127.0,11.4,315.0,0.0,20191023.0
7.98,0.43,1.61,0.0,0.05,0.0,0.0,202.74,0.0,0.04,62100,station,-127.0,13.26,315.0,0.0,20191023.0
7.98,0.44,1.41,0.0,0.05,0.0,0.0,279.06,0.0,0.03,62200,station,-127.0,11.65,315.0,0.0,20191023.0
10.64,0.44,1.75,0.0,0.06,0.0,0.0,249.71,0.0,0.04,62300,station,-127.0,14.41,0.0,0.0,20191023.0
5.32,0.45,1.94,0.0,0.06,0.0,0.0,275.15,0.0,0.04,62400,station,-127.0,16.03,315.0,0.0,20191023.0
5.32,0.44,1.81,0.0,0.06,0.0,0.0,290.8,0.0,0.04,62500,station,-127.0,14.97,0.0,0.0,20191023.0
6.65,0.44,1.72,0.0,0.06,0.0,0.0,312.33,0.0,0.04,62600,station,-127.0,14.16,315.0,0.0,20191023.0
10.64,0.44,1.6,0.0,0.05,0.0,0.0,304.5,0.0,0.04,62700,station,-127.0,13.17,315.0,0.0,20191023.0
7.98,0.44,1.9,0.0,0.06,0.0,0.0,269.28,0.0,0.04,62800,station,-127.0,15.69,315.0,0.0,20191023.0
13.3,0.44,1.64,0.0,0.05,0.0,0.0,259.49,0.0,0.04,62900,station,-127.0,13.57,315.0,0.0,20191023.0
5.32,0.44,1.7,0.0,0.06,0.0,0.0,324.07,0.0,0.04,63000,station,-127.0,14.01,315.0,0.0,20191023.0
7.98,0.43,1.58,0.0,0.05,0.0,0.0,310.37,0.0,0.04,63100,station,-127.0,13.01,315.0,0.0,20191023.0
7.98,0.45,1.67,0.0,0.06,0.0,0.0,230.14,0.0,0.04,63200,station,-127.0,13.8,0.0,0.0,20191023.0
9.31,0.45,1.84,0.0,0.06,0.0,0.0,329.94,0.0,0.04,63300,station,-127.0,15.16,315.0,0.0,20191023.0
5.32,0.45,1.8,0.0,0.06,0.0,0.0,208.61,0.0,0.04,63400,station,-127.0,14.89,315.0,0.0,20191023.0
2.66,0.45,1.87,0.0,0.06,0.0,0.0,351.47,0.0,0.04,63500,station,-127.0,15.44,0.0,0.0,20191023.0
5.32,0.44,1.74,0.0,0.06,0.0,0.0,331.9,0.0,0.04,63600,station,-127.0,14.35,0.0,0.0,20191023.0
3.99,0.45,1.76,0.0,0.06,0.0,0.0,114.68,0.0,0.04,63700,station,-127.0,14.56,0.0,0.0,20191023.0
5.32,0.46,2.42,0.0,0.08,0.0,0.0,208.61,0.0,0.05,63800,station,-127.0,19.98,315.0,0.0,20191023.0
5.32,0.46,2.06,0.0,0.07,0.0,0.0,100.98,0.0,0.05,63900,station,-127.0,17.02,0.0,0.0,20191023.0
10.64,0.45,1.88,0.0,0.06,0.0,0.0,99.02,0.0,0.04,64000,station,-127.0,15.49,315.0,0.0,20191023.0
15.96,0.44,2.0,0.0,0.07,0.0,0.0,102.94,0.0,0.05,64100,station,-127.0,16.5,0.0,0.0,20191023.0
