"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20200409,100,0,3,0.1,24.77,0.07,0.45,19,180,2.66,0,0,0,0,0
"2",20200409,200,0,2.82,0.09,23.3,0.06,0.46,18.75,180,0,0,0,0,0,0
"3",20200409,300,0,2.74,0.09,22.61,0.06,0.44,18.69,180,2.66,0,0,0,0,0
"4",20200409,400,0,3.3,0.11,27.23,0.07,0.45,18.81,135,2.66,0,0,0,0,0
"5",20200409,500,0,2.79,0.09,22.98,0.06,0.45,18.81,225,3.99,0,0,0,0,0
"6",20200409,600,0,2.8,0.09,23.07,0.06,0.45,18.75,180,0,0,0,0,0,0
"7",20200409,700,0,2.82,0.09,23.27,0.06,0.45,18.81,135,2.66,0,0,0,0,0
"8",20200409,800,0,3.31,0.11,27.32,0.08,0.45,18.94,180,3.99,0,0,0,0,0
"9",20200409,900,0,3.02,0.1,24.91,0.07,0.44,19,180,3.99,0,0,0,0,0
"10",20200409,1000,0,2.92,0.1,24.12,0.07,0.44,18.75,180,3.99,0,0,0,0,0
"11",20200409,1100,0,2.63,0.09,21.74,0.06,0.44,18.56,180,3.99,0,0,0,0,0
"12",20200409,1200,0,2.97,0.1,24.49,0.07,0.44,18.62,180,2.66,0,0,0,0,0
"13",20200409,1300,0,2.8,0.09,23.1,0.06,0.44,18.44,225,2.66,0,0,0,0,0
"14",20200409,1400,0,2.99,0.1,24.66,0.07,0.44,18.38,225,2.66,0,0,0,0,0
"15",20200409,1500,0,2.88,0.1,23.8,0.07,0.46,18.56,270,9.31,0,0,0,0,0
"16",20200409,1600,0,2.75,0.09,22.67,0.06,0.46,18.56,180,0,0,0,0,0,0
"17",20200409,1700,0,2.87,0.1,23.67,0.07,0.47,18.56,180,3.99,0,0,0,0,0
"18",20200409,1800,0,3.18,0.11,26.22,0.07,0.47,18.56,180,2.66,0,0,0,0,0
"19",20200409,1900,0,3.16,0.11,26.1,0.07,0.47,18.5,180,0,0,0,0,0,0
"20",20200409,2000,0,3.14,0.1,25.92,0.07,0.46,18.38,180,6.65,0,0,0,0,0
"21",20200409,2100,0,3.17,0.11,26.12,0.07,0.45,18.56,180,5.32,0,0,0,0,0
"22",20200409,2200,0,2.78,0.09,22.9,0.06,0.45,18.62,225,5.32,0,0,0,0,0
"23",20200409,2300,0,2.68,0.09,22.11,0.06,0.45,18.62,180,6.65,0,0,0,0,0
"24",20200409,2400,0,2.95,0.1,24.35,0.07,0.43,18.62,180,2.66,0,0,0,0,0
"25",20200409,2500,0,2.66,0.09,21.91,0.06,0.44,18.56,180,3.99,0,0,0,0,0
"26",20200409,2600,0,3.18,0.11,26.25,0.07,0.43,18.56,225,7.98,0,0,0,0,0
"27",20200409,2700,0,3.22,0.11,26.57,0.07,0.43,18.38,225,3.99,0,0,0,0,0
"28",20200409,2800,0,3.36,0.11,27.7,0.08,0.43,18.31,180,2.66,0,0,0,0,0
"29",20200409,2900,0,2.98,0.1,24.59,0.07,0.45,18.5,180,7.98,0,0,0,0,0
"30",20200409,3000,0,2.85,0.09,23.55,0.06,0.44,18.53,180,7.98,0,0,0,0,0
"31",20200409,3100,0,2.8,0.09,23.1,0.06,0.44,18.56,180,6.65,0,0,0,0,0
