"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20200207,100,0,1.62,0.05,13.33,0.04,0.48,22.69,225,2.66,0,0,0,0,0
"2",20200207,200,0,1.97,0.07,16.27,0.04,0.49,22.69,225,1.33,0,0,0,0,0
"3",20200207,300,0,1.71,0.06,14.11,0.04,0.48,22.62,225,0,0,0,0,0,0
"4",20200207,400,0,1.2,0.04,9.89,0.03,0.48,22.56,225,0,0,0,0,0,0
"5",20200207,500,0,1.89,0.06,15.56,0.04,0.49,22.56,225,0,0,0,0,0,0
"6",20200207,600,0,1.7,0.06,14,0.04,0.47,22.44,225,0,0,0,0,0,0
"7",20200207,700,0,2,0.07,16.48,0.05,0.48,22.56,225,0,0,0,0,0,0
"8",20200207,800,0,1.92,0.06,15.83,0.04,0.47,22.62,225,0,0,0,0,0,0
"9",20200207,900,0,1.81,0.06,14.89,0.04,0.47,22.75,225,0,0,0,0,0,0
"10",20200207,1000,0,1.77,0.06,14.57,0.04,0.47,22.62,225,0,0,0,0,0,0
"11",20200207,1100,0,1.58,0.05,13.02,0.04,0.47,22.81,225,0,0,0,0,0,0
"12",20200207,1200,0,1.77,0.06,14.58,0.04,0.46,22.75,225,0,0,0,0,0,0
"13",20200207,1300,0,1.58,0.05,13.07,0.04,0.46,22.69,225,0,0,0,0,0,0
"14",20200207,1400,0,1.95,0.06,16.1,0.04,0.45,22.56,225,0,0,0,0,0,0
"15",20200207,1500,0,1.57,0.05,12.98,0.04,0.45,22.69,225,0,0,0,0,0,0
"16",20200207,1600,0,1.57,0.05,12.93,0.04,0.46,22.69,225,0,0,0,0,0,0
"17",20200207,1700,0,1.81,0.06,14.89,0.04,0.46,22.75,225,0,0,0,0,0,0
"18",20200207,1800,0,1.53,0.05,12.64,0.03,0.46,22.62,225,0,0,0,0,0,0
"19",20200207,1900,0,1.79,0.06,14.76,0.04,0.46,22.56,225,0,0,0,0,0,0
"20",20200207,2000,0,1.38,0.05,11.41,0.03,0.46,22.75,225,0,0,0,0,0,0
"21",20200207,2100,0,1.77,0.06,14.62,0.04,0.47,22.81,225,0,0,0,0,0,0
"22",20200207,2200,0,1.68,0.06,13.85,0.04,0.47,23.06,225,0,0,0,0,0,0
"23",20200207,2300,0,1.59,0.05,13.13,0.04,0.47,22.94,225,0,0,0,0,0,0
"24",20200207,2400,0,1.56,0.05,12.84,0.04,0.47,22.88,225,0,0,0,0,0,0
"25",20200207,2500,0,1.36,0.05,11.22,0.03,0.47,22.88,225,0,0,0,0,0,0
"26",20200207,2600,0,2.08,0.07,17.12,0.05,0.45,22.88,225,0,0,0,0,0,0
"27",20200207,2700,0,1.68,0.06,13.9,0.04,0.46,22.94,225,0,0,0,0,0,0
"28",20200207,2800,0,1.77,0.06,14.63,0.04,0.46,22.69,225,0,0,0,0,0,0
"29",20200207,2900,0,1.75,0.06,14.46,0.04,0.46,22.81,270,0,0,0,0,0,0
"30",20200207,3000,0,1.92,0.06,15.88,0.04,0.47,22.62,270,0,0,0,0,0,0
"31",20200207,3100,0,1.37,0.05,11.3,0.03,0.47,22.62,270,5.32,0,0,0,0,0
"32",20200207,3200,0,1.46,0.05,12.04,0.03,0.46,22.44,270,0,0,0,0,0,0
"33",20200207,3300,0,1.46,0.05,12.02,0.03,0.46,22.44,335,0,0,0,0,0,0
"34",20200207,3400,0,1.8,0.06,14.89,0.04,0.47,22.25,335,0,0,0,0,0,0
"35",20200207,3500,0,1.62,0.05,13.33,0.04,0.47,22.06,335,0,0,0,0,0,0
"36",20200207,3600,0,1.79,0.06,14.75,0.04,0.48,22.19,335,0,0,0,0,0,0
"37",20200207,3700,0,1.76,0.06,14.53,0.04,0.47,22.19,335,0,0,0,0,0,0
"38",20200207,3800,0,1.61,0.05,13.32,0.04,0.47,22.12,335,0,0,0,0,0,0
"39",20200207,3900,0,1.66,0.06,13.71,0.04,0.47,22.19,335,0,0,0,0,0,0
"40",20200207,4000,0,2.09,0.07,17.26,0.05,0.46,22,335,0,0,0,0,0,0
"41",20200207,4100,0,1.94,0.06,16.03,0.04,0.46,22.12,335,0,0,0,0,0,0
"42",20200207,4200,0,2.31,0.08,19.07,0.05,0.46,22.06,180,0,0,0,0,0,0
"43",20200207,4300,0,2.02,0.07,16.69,0.05,0.47,22.25,180,0,0,0,0,0,0
"44",20200207,4400,0,2.29,0.08,18.89,0.05,0.47,22.19,180,0,0,0,0,0,0
"45",20200207,4500,0,1.89,0.06,15.6,0.04,0.47,22.25,180,0,0,0,0,0,0
"46",20200207,4600,0,2.15,0.07,17.73,0.05,0.47,22.31,180,0,0,0,0,0,0
"47",20200207,4700,0,2.2,0.07,18.18,0.05,0.46,22.38,180,0,0,0,0,0,0
"48",20200207,4800,0,2.19,0.07,18.05,0.05,0.47,22.31,180,0,0,0,0,0,0
"49",20200207,4900,0,2.47,0.08,20.41,0.06,0.48,22.12,180,0,0,0,0,0,0
"50",20200207,5000,0,2.38,0.08,19.62,0.05,0.47,22.19,180,0,0,0,0,0,0
"51",20200207,5100,0,2.33,0.08,19.24,0.05,0.45,22.12,180,0,0,0,0,0,0
"52",20200207,5200,0,2.27,0.08,18.72,0.05,0.45,22.06,180,0,0,0,0,0,0
"53",20200207,5300,0,2.02,0.07,16.65,0.05,0.44,21.88,180,0,0,0,0,0,0
"54",20200207,5400,0,1.99,0.07,16.41,0.05,0.45,21.88,180,0,0,0,0,0,0
"55",20200207,5500,0,2.19,0.07,18.09,0.05,0.46,21.81,180,0,0,0,0,0,0
"56",20200207,5600,0,1.52,0.05,12.58,0.03,0.46,21.75,180,0,0,0,0,0,0
"57",20200207,5700,0,1.85,0.06,15.29,0.04,0.46,21.69,180,0,0,0,0,0,0
"58",20200207,5800,0,1.99,0.07,16.4,0.05,0.44,21.81,180,0,0,0,0,0,0
"59",20200207,5900,0,1.83,0.06,15.09,0.04,0.44,21.88,180,0,0,0,0,0,0
"60",20200207,10000,0,2.08,0.07,17.19,0.05,0.45,21.75,180,0,0,0,0,0,0
"61",20200207,10100,0,2.26,0.08,18.67,0.05,0.44,21.94,180,0,0,0,0,0,0
"62",20200207,10200,0,2.08,0.07,17.14,0.05,0.44,22,180,0,0,0,0,0,0
"63",20200207,10300,0,1.96,0.07,16.15,0.04,0.45,21.94,180,0,0,0,0,0,0
"64",20200207,10400,0,2.28,0.08,18.82,0.05,0.45,22,180,0,0,0,0,0,0
"65",20200207,10500,0,2.26,0.08,18.67,0.05,0.46,22.06,180,0,0,0,0,0,0
"66",20200207,10600,0,1.99,0.07,16.46,0.05,0.45,22.12,180,0,0,0,0,0,0
"67",20200207,10700,0,2.29,0.08,18.91,0.05,0.45,22.06,180,0,0,0,0,0,0
"68",20200207,10800,0,1.95,0.06,16.07,0.04,0.45,22.06,180,0,0,0,0,0,0
"69",20200207,10900,0,1.96,0.07,16.18,0.04,0.45,21.94,180,0,0,0,0,0,0
"70",20200207,11000,0,1.9,0.06,15.67,0.04,0.46,21.94,180,0,0,0,0,0,0
"71",20200207,11100,0,1.69,0.06,13.97,0.04,0.45,22,180,0,0,0,0,0,0
"72",20200207,11200,0,2.04,0.07,16.82,0.05,0.46,21.94,180,0,0,0,0,0,0
"73",20200207,11300,0,2.32,0.08,19.14,0.05,0.45,22.12,180,0,0,0,0,0,0
"74",20200207,11400,0,2.17,0.07,17.87,0.05,0.45,22.12,180,0,0,0,0,0,0
"75",20200207,11500,0,2.16,0.07,17.83,0.05,0.45,22.06,180,0,0,0,0,0,0
"76",20200207,11600,0,2.13,0.07,17.54,0.05,0.46,21.81,180,0,0,0,0,0,0
"77",20200207,11700,0,1.89,0.06,15.6,0.04,0.45,21.88,180,0,0,0,0,0,0
"78",20200207,11800,0,2.51,0.08,20.74,0.06,0.44,21.94,180,0,0,0,0,0,0
"79",20200207,11900,0,1.98,0.07,16.36,0.04,0.44,21.81,180,0,0,0,0,0,0
"80",20200207,12000,0,2.14,0.07,17.62,0.05,0.44,21.81,180,0,0,0,0,0,0
"81",20200207,12100,0,1.82,0.06,14.99,0.04,0.44,21.88,180,0,0,0,0,0,0
"82",20200207,12200,0,2.1,0.07,17.31,0.05,0.44,21.69,180,0,0,0,0,0,0
"83",20200207,12300,0,2,0.07,16.52,0.05,0.45,21.81,180,0,0,0,0,0,0
"84",20200207,12400,0,1.73,0.06,14.31,0.04,0.45,21.75,180,0,0,0,0,0,0
