"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20200113,100,0,0.73,0.02,6.02,0.02,0.45,23.19,135,25.27,0,0,0,0,0
"2",20200113,200,0,1.04,0.03,8.62,0.02,0.45,23.19,180,10.64,0,0,0,0,0
"3",20200113,300,0,0.9,0.03,7.41,0.02,0.46,23.25,90,22.61,0,0,0,0,0
"4",20200113,400,0,1.34,0.04,11.05,0.03,0.46,23.25,180,17.29,0,0,0,0,0
"5",20200113,500,0,1,0.03,8.24,0.02,0.46,23.25,180,5.32,0,0,0,0,0
"6",20200113,600,0,0.84,0.03,6.9,0.02,0.46,23.12,180,10.64,0,0,0,0,0
"7",20200113,700,0,0.75,0.02,6.19,0.02,0.47,23.25,90,5.32,0,0,0,0,0
"8",20200113,800,0,1.01,0.03,8.3,0.02,0.46,23.19,180,22.61,0,0,0,0,0
"9",20200113,900,0,0.82,0.03,6.73,0.02,0.46,23.19,180,6.65,0,0,0,0,0
"10",20200113,1000,0,0.93,0.03,7.68,0.02,0.46,23.19,135,13.3,0,0,0,0,0
"11",20200113,1100,0,0.94,0.03,7.73,0.02,0.45,23.19,180,10.64,0,0,0,0,0
"12",20200113,1200,0,1,0.03,8.25,0.02,0.45,23.12,180,11.97,0,0,0,0,0
"13",20200113,1300,0,0.85,0.03,6.99,0.02,0.45,23.31,135,10.64,0,0,0,0,0
"14",20200113,1400,0,0.85,0.03,6.98,0.02,0.45,23.31,180,15.96,0,0,0,0,0
"15",20200113,1500,0,0.71,0.02,5.86,0.02,0.46,23.38,180,5.32,0,0,0,0,0
"16",20200113,1600,0,1.11,0.04,9.18,0.03,0.46,23.19,180,21.28,0,0,0,0,0
"17",20200113,1700,0,0.7,0.02,5.81,0.02,0.46,23.38,180,7.98,0,0,0,0,0
"18",20200113,1800,0,1.04,0.03,8.59,0.02,0.46,23.44,180,18.62,0,0,0,0,0
"19",20200113,1900,0,0.79,0.03,6.51,0.02,0.46,23.44,180,19.95,0,0,0,0,0
"20",20200113,2000,0,0.85,0.03,7.02,0.02,0.48,23.44,180,14.63,0,0,0,0,0
"21",20200113,2100,0,0.84,0.03,6.89,0.02,0.48,23.44,180,0,0,0,0,0,0
"22",20200113,2200,0,0.9,0.03,7.45,0.02,0.48,23.25,180,14.63,0,0,0,0,0
"23",20200113,2300,0,0.95,0.03,7.8,0.02,0.49,23.31,135,10.64,0,0,0,0,0
"24",20200113,2400,0,1.04,0.03,8.58,0.02,0.48,23.31,180,25.27,0,0,0,0,0
"25",20200113,2500,0,0.85,0.03,7.05,0.02,0.48,23.31,180,11.97,0,0,0,0,0
"26",20200113,2600,0,0.88,0.03,7.29,0.02,0.48,23.31,90,7.98,0,0,0,0,0
"27",20200113,2700,0,0.92,0.03,7.62,0.02,0.48,23.25,135,17.29,0,0,0,0,0
"28",20200113,2800,0,0.82,0.03,6.76,0.02,0.47,23.12,135,15.96,0,0,0,0,0
"29",20200113,2900,0,0.99,0.03,8.17,0.02,0.47,23.12,180,0,0,0,0,0,0
"30",20200113,3000,0,0.79,0.03,6.49,0.02,0.47,23.25,135,31.92,0,0,0,0,0
"31",20200113,3100,0,0.99,0.03,8.14,0.02,0.46,23.25,180,9.31,0,0,0,0,0
"32",20200113,3200,0,0.83,0.03,6.86,0.02,0.47,23.25,180,18.62,0,0,0,0,0
"33",20200113,3300,0,0.79,0.03,6.56,0.02,0.47,23.25,90,10.64,0,0,0,0,0
"34",20200113,3400,0,0.86,0.03,7.07,0.02,0.47,23.25,180,30.59,0,0,0,0,0
"35",20200113,3500,0,0.86,0.03,7.06,0.02,0.47,23.31,135,22.61,0,0,0,0,0
"36",20200113,3600,0,1.03,0.03,8.5,0.02,0.48,23.25,180,5.32,0,0,0,0,0
"37",20200113,3700,0,0.98,0.03,8.05,0.02,0.47,23.25,90,26.6,0,0,0,0,0
"38",20200113,3800,0,1.05,0.03,8.64,0.02,0.47,23.12,135,9.31,0,0,0,0,0
"39",20200113,3900,0,1.29,0.04,10.63,0.03,0.47,23.19,135,19.95,0,0,0,0,0
"40",20200113,4000,0,0.85,0.03,7,0.02,0.47,23.25,180,9.31,0,0,0,0,0
"41",20200113,4100,0,0.65,0.02,5.39,0.01,0.47,23.19,90,11.97,0,0,0,0,0
"42",20200113,4200,0,0.87,0.03,7.17,0.02,0.47,23.06,180,9.31,0,0,0,0,0
"43",20200113,4300,0,0.6,0.02,4.94,0.01,0.47,23.19,180,15.96,0,0,0,0,0
"44",20200113,4400,0,0.83,0.03,6.85,0.02,0.47,23.19,135,15.96,0,0,0,0,0
"45",20200113,4500,0,0.83,0.03,6.85,0.02,0.47,23.06,135,14.63,0,0,0,0,0
"46",20200113,4600,0,0.64,0.02,5.25,0.01,0.47,23,180,9.31,0,0,0,0,0
"47",20200113,4700,0,0.63,0.02,5.24,0.01,0.47,23.06,180,9.31,0,0,0,0,0
"48",20200113,4800,0,0.8,0.03,6.58,0.02,0.47,23.19,180,21.28,0,0,0,0,0
"49",20200113,4900,0,0.88,0.03,7.22,0.02,0.48,23,135,9.31,0,0,0,0,0
"50",20200113,5000,0,0.5,0.02,4.1,0.01,0.48,23.12,225,9.31,0,0,0,0,0
"51",20200113,5100,0,0.61,0.02,5.02,0.01,0.49,23,135,11.97,0,0,0,0,0
"52",20200113,5200,0,0.73,0.02,6,0.02,0.49,23.06,90,13.3,0,0,0,0,0
"53",20200113,5300,0,0.69,0.02,5.7,0.02,0.49,22.94,135,10.64,0,0,0,0,0
"54",20200113,5400,0,0.68,0.02,5.62,0.02,0.5,23.12,135,5.32,0,0,0,0,0
"55",20200113,5500,0,0.5,0.02,4.16,0.01,0.5,23,180,3.99,0,0,0,0,0
"56",20200113,5600,0,0.49,0.02,4.02,0.01,0.49,23,45,11.97,0,0,0,0,0
"57",20200113,5700,0,0.8,0.03,6.56,0.02,0.49,23.12,135,10.64,0,0,0,0,0
"58",20200113,5800,0,0.53,0.02,4.37,0.01,0.49,23,180,11.97,0,0,0,0,0
"59",20200113,5900,0,0.52,0.02,4.31,0.01,0.49,23.12,135,22.61,0,0,0,0,0
"60",20200113,10000,0,0.52,0.02,4.32,0.01,0.5,23,225,14.63,0,0,0,0,0
"61",20200113,10100,0,0.49,0.02,4.03,0.01,0.5,23,90,30.59,0,0,0,0,0
