"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20200115,100,0,3.39,0.11,27.96,0.08,0.47,24.75,180,0,0,0,0,0,0
"2",20200115,200,0,2.73,0.09,22.56,0.06,0.48,24.62,180,7.98,0,0,0,0,0
"3",20200115,300,0,2.46,0.08,20.3,0.06,0.48,24.75,135,3.99,0,0,0,0,0
"4",20200115,400,0,2.8,0.09,23.13,0.06,0.48,24.5,135,21.28,0,0,0,0,0
"5",20200115,500,0,2.44,0.08,20.11,0.06,0.47,24.5,90,21.28,0,0,0,0,0
"6",20200115,600,0,2.73,0.09,22.49,0.06,0.46,24.38,135,11.97,0,0,0,0,0
"7",20200115,700,0,2.05,0.07,16.87,0.05,0.47,24.25,135,13.3,0,0,0,0,0
"8",20200115,800,0,2.07,0.07,17.05,0.05,0.47,24.31,135,7.98,0,0,0,0,0
"9",20200115,900,0,2.36,0.08,19.48,0.05,0.47,24.25,135,11.97,0,0,0,0,0
"10",20200115,1000,0,2.41,0.08,19.91,0.05,0.47,24.25,135,6.65,0,0,0,0,0
"11",20200115,1100,0,2.4,0.08,19.84,0.05,0.47,24.38,180,7.98,0,0,0,0,0
"12",20200115,1200,0,2.32,0.08,19.13,0.05,0.47,24.25,180,11.97,0,0,0,0,0
"13",20200115,1300,0,2.07,0.07,17.1,0.05,0.47,24.38,135,14.63,0,0,0,0,0
"14",20200115,1400,0,2,0.07,16.54,0.05,0.47,24.56,135,17.29,0,0,0,0,0
"15",20200115,1500,0,1.63,0.05,13.45,0.04,0.47,24.69,90,19.95,0,0,0,0,0
"16",20200115,1600,0,2.15,0.07,17.75,0.05,0.46,24.62,135,14.63,0,0,0,0,0
"17",20200115,1700,0,1.83,0.06,15.11,0.04,0.47,24.5,90,9.31,0,0,0,0,0
"18",20200115,1800,0,2.03,0.07,16.74,0.05,0.47,24.38,135,11.97,0,0,0,0,0
"19",20200115,1900,0,1.77,0.06,14.61,0.04,0.47,24.25,135,5.32,0,0,0,0,0
"20",20200115,2000,0,1.59,0.05,13.16,0.04,0.48,24.06,135,5.32,0,0,0,0,0
"21",20200115,2100,0,1.8,0.06,14.87,0.04,0.48,24.19,135,25.27,0,0,0,0,0
"22",20200115,2200,0,2.07,0.07,17.09,0.05,0.48,24.19,135,15.96,0,0,0,0,0
"23",20200115,2300,0,1.7,0.06,14.02,0.04,0.48,24.56,135,17.29,0,0,0,0,0
"24",20200115,2400,0,1.47,0.05,12.12,0.03,0.47,24.5,90,29.26,0,0,0,0,0
"25",20200115,2500,0,1.31,0.04,10.82,0.03,0.47,24.75,135,14.63,0,0,0,0,0
"26",20200115,2600,0,1.53,0.05,12.63,0.03,0.46,24.5,135,14.63,0,0,0,0,0
"27",20200115,2700,0,1.34,0.04,11.08,0.03,0.47,24.38,135,11.97,0,0,0,0,0
"28",20200115,2800,0,1.33,0.04,11.01,0.03,0.46,24.44,135,5.32,0,0,0,0,0
"29",20200115,2900,0,1.42,0.05,11.74,0.03,0.46,24.62,90,17.29,0,0,0,0,0
"30",20200115,3000,0,1.37,0.05,11.33,0.03,0.45,24.75,135,18.62,0,0,0,0,0
"31",20200115,3100,0,1.61,0.05,13.28,0.04,0.44,24.94,135,15.96,0,0,0,0,0
"32",20200115,3200,0,1.34,0.04,11.1,0.03,0.45,24.88,90,29.26,0,0,0,0,0
"33",20200115,3300,0,1.5,0.05,12.34,0.03,0.45,24.81,135,23.94,0,0,0,0,0
"34",20200115,3400,0,1.39,0.05,11.43,0.03,0.44,24.56,90,25.27,0,0,0,0,0
"35",20200115,3500,0,1.32,0.04,10.87,0.03,0.44,24.81,90,19.95,0,0,0,0,0
"36",20200115,3600,0,1.29,0.04,10.67,0.03,0.42,24.75,90,15.96,0,0,0,0,0
"37",20200115,3700,0,1.41,0.05,11.6,0.03,0.42,24.69,90,26.6,0,0,0,0,0
"38",20200115,3800,0,1.39,0.05,11.45,0.03,0.43,24.81,90,11.97,0,0,0,0,0
"39",20200115,3900,0,1.25,0.04,10.29,0.03,0.43,24.94,135,17.29,0,0,0,0,0
"40",20200115,4000,0,1.27,0.04,10.49,0.03,0.42,24.75,90,17.29,0,0,0,0,0
"41",20200115,4100,0,1.26,0.04,10.41,0.03,0.44,24.69,135,17.29,0,0,0,0,0
"42",20200115,4200,0,1.46,0.05,12,0.03,0.44,25,90,22.61,0,0,0,0,0
"43",20200115,4300,0,1.31,0.04,10.81,0.03,0.43,24.88,90,29.26,0,0,0,0,0
