"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20191123,100,0,5.76,0.19,47.49,0.13,0.45,24.56,0,0,0,0,0,0,0
"2",20191123,200,0,6.13,0.2,50.61,0.14,0.47,24.62,0,2.66,0,0,0,0,0
"3",20191123,300,0,5.57,0.19,45.98,0.13,0.45,24.75,0,10.64,0,0,0,0,0
"4",20191123,400,0,5.77,0.19,47.61,0.13,0.45,24.88,0,9.31,0,0,0,0,0
"5",20191123,500,0,5.82,0.19,48,0.13,0.43,25.19,0,5.32,0,0,0,0,0
"6",20191123,600,0,6.08,0.2,50.19,0.14,0.43,25,0,3.99,0,0,0,0,0
"7",20191123,700,0,6.78,0.23,55.92,0.15,0.45,25.19,0,9.31,0,0,0,0,0
"8",20191123,800,0,6.79,0.23,55.98,0.15,0.47,25.31,0,23.94,0,0,0,0,0
"9",20191123,900,0,6.34,0.21,52.34,0.14,0.47,25.31,0,11.97,0,0,0,0,0.25
"10",20191123,1000,0,6.26,0.21,51.61,0.14,0.47,25.31,335,23.94,0,0,0,0,0.25
"11",20191123,1100,0,6.85,0.23,56.55,0.16,0.47,25.19,0,10.64,0,0,0,0,0.25
"12",20191123,1200,0,6.11,0.2,50.43,0.14,0.46,25.19,0,9.31,0,0,0,0,0.25
"13",20191123,1300,0,5.46,0.18,45.04,0.12,0.47,24.94,0,21.28,0,0,0,0,0.25
"14",20191123,1400,0,5.94,0.2,49.01,0.13,0.47,25,45,7.98,0,0,0,0,0.25
"15",20191123,1500,0,5.76,0.19,47.49,0.13,0.46,24.81,0,7.98,0,0,0,0,0.25
"16",20191123,1600,0,6.39,0.21,52.69,0.14,0.46,24.88,135,5.32,0,0,0,0,0.5
"17",20191123,1700,0,6.26,0.21,51.68,0.14,0.46,24.75,0,22.61,0,0,0,0,0.5
"18",20191123,1800,0,5.53,0.18,45.63,0.13,0.45,24.75,0,18.62,0,0,0,0,0.5
"19",20191123,1900,0,5.04,0.17,41.55,0.11,0.45,24.5,0,10.64,0,0,0,0,0.5
"20",20191123,2000,0,4.82,0.16,39.8,0.11,0.46,24.62,0,14.63,0,0,0,0,0.5
"21",20191123,2100,0,5.23,0.17,43.12,0.12,0.46,24.56,135,3.99,0,0,0,0,0.5
"22",20191123,2200,0,4.46,0.15,36.8,0.1,0.46,24.31,0,7.98,0,0,0,0,0.5
"23",20191123,2300,0,5.28,0.18,43.57,0.12,0.46,24.5,0,6.65,0,0,0,0,0.5
"24",20191123,2400,0,4.19,0.14,34.53,0.09,0.46,24.5,0,7.98,0,0,0,0,0.5
"25",20191123,2500,0,4.59,0.15,37.87,0.1,0.47,24.44,0,3.99,0,0,0,0,0.5
"26",20191123,2600,0,4.38,0.15,36.16,0.1,0.45,24.31,0,2.66,0,0,0,0,0.5
"27",20191123,2700,0,4.69,0.16,38.68,0.11,0.46,24.25,180,1.33,0,0,0,0,0.5
"28",20191123,2800,0,4.49,0.15,37.02,0.1,0.45,24.12,0,3.99,0,0,0,0,0.5
"29",20191123,2900,0,4.15,0.14,34.26,0.09,0.46,24.25,335,5.32,0,0,0,0,0.5
"30",20191123,3000,0,4.11,0.14,33.91,0.09,0.44,24.19,0,7.98,0,0,0,0,0.5
"31",20191123,3100,0,4.61,0.15,38.01,0.1,0.44,24.44,0,3.99,0,0,0,0,0.5
"32",20191123,3200,0,4.26,0.14,35.18,0.1,0.45,24.12,0,6.65,0,0,0,0,0.5
"33",20191123,3300,0,3.63,0.12,29.92,0.08,0.44,24.31,0,3.99,0,0,0,0,0.5
"34",20191123,3400,0,4.81,0.16,39.67,0.11,0.45,24.25,0,6.65,0,0,0,0,0.5
"35",20191123,3500,0,4.08,0.14,33.62,0.09,0.45,24.12,270,3.99,0,0,0,0,0.5
"36",20191123,3600,0,3.41,0.11,28.14,0.08,0.45,24.31,225,5.32,0,0,0,0,0.5
"37",20191123,3700,0,4.57,0.15,37.71,0.1,0.48,24.25,335,5.32,0,0,0,0,0.5
"38",20191123,3800,0,4.23,0.14,34.89,0.1,0.49,24.19,335,6.65,0,0,0,0,0.5
"39",20191123,3900,0,3.95,0.13,32.57,0.09,0.48,24.12,270,6.65,0,0,0,0,0.5
"40",20191123,4000,0,3.38,0.11,27.85,0.08,0.49,24.19,135,7.98,0,0,0,0,0.5
"41",20191123,4100,0,4.07,0.14,33.59,0.09,0.47,23.94,335,9.31,0,0,0,0,0.5
"42",20191123,4200,0,3.93,0.13,32.44,0.09,0.47,24,0,11.97,0,0,0,0,0.5
"43",20191123,4300,0,4,0.13,33.01,0.09,0.45,23.94,0,11.97,0,0,0,0,0.5
"44",20191123,4400,0,3.65,0.12,30.14,0.08,0.45,23.81,0,9.31,0,0,0,0,0.5
"45",20191123,4500,0,3.58,0.12,29.51,0.08,0.44,23.69,0,7.98,0,0,0,0,0.5
"46",20191123,4600,0,3.64,0.12,30.03,0.08,0.45,23.88,335,15.96,0,0,0,0,0.5
"47",20191123,4700,0,4.08,0.14,33.65,0.09,0.46,23.81,45,7.98,0,0,0,0,0.5
"48",20191123,4800,0,4.25,0.14,35.03,0.1,0.45,23.69,0,13.3,0,0,0,0,0.5
"49",20191123,4900,0,3.79,0.13,31.28,0.09,0.46,23.69,0,3.99,0,0,0,0,0.5
"50",20191123,5000,0,4.12,0.14,34.02,0.09,0.44,23.69,0,3.99,0,0,0,0,0.5
"51",20191123,5100,0,3.64,0.12,30.05,0.08,0.43,23.56,0,13.3,0,0,0,0,0.5
"52",20191123,5200,0,3.37,0.11,27.79,0.08,0.44,23.5,0,7.98,0,0,0,0,0.5
"53",20191123,5300,0,3.89,0.13,32.13,0.09,0.45,23.62,0,6.65,0,0,0,0,0.5
"54",20191123,5400,0,3.88,0.13,32.02,0.09,0.42,23.69,0,3.99,0,0,0,0,0.5
"55",20191123,5500,0,4.15,0.14,34.2,0.09,0.43,23.62,335,9.31,0,0,0,0,0.5
"56",20191123,5600,0,4.11,0.14,33.87,0.09,0.43,23.62,0,3.99,0,0,0,0,0.5
"57",20191123,5700,0,3.68,0.12,30.37,0.08,0.43,23.69,0,10.64,0,0,0,0,0.5
"58",20191123,5800,0,3.85,0.13,31.73,0.09,0.44,23.62,270,15.96,0,0,0,0,0.5
"59",20191123,5900,0,4.07,0.14,33.58,0.09,0.44,23.38,0,18.62,0,0,0,0,0.5
"60",20191123,10000,0,3.69,0.12,30.43,0.08,0.44,23.5,0,7.98,0,0,0,0,0.5
"61",20191123,10100,0,3.79,0.13,31.24,0.09,0.44,23.25,0,7.98,0,0,0,0,0.5
"62",20191123,10200,0,3.88,0.13,31.99,0.09,0.44,23.44,0,6.65,0,0,0,0,0.5
"63",20191123,10300,0,3.76,0.13,31.02,0.09,0.45,23.56,90,10.64,0,0,0,0,0.5
"64",20191123,10400,0,3.66,0.12,30.2,0.08,0.45,23.56,0,19.95,0,0,0,0,0.5
"65",20191123,10500,0,3.69,0.12,30.42,0.08,0.45,23.44,0,9.31,0,0,0,0,0.5
"66",20191123,10600,0,3.9,0.13,32.18,0.09,0.46,23.56,0,9.31,0,0,0,0,0.5
"67",20191123,10700,0,4.24,0.14,34.99,0.1,0.47,23.5,0,9.31,0,0,0,0,0.5
"68",20191123,10800,0,3.35,0.11,27.68,0.08,0.46,23.5,0,6.65,0,0,0,0,0.5
"69",20191123,10900,0,3.69,0.12,30.48,0.08,0.46,23.44,335,9.31,0,0,0,0,0.5
"70",20191123,11000,0,3.73,0.12,30.77,0.08,0.45,23.56,0,10.64,0,0,0,0,0.5
"71",20191123,11100,0,3.55,0.12,29.3,0.08,0.45,23.31,0,6.65,0,0,0,0,0.5
"72",20191123,11200,0,3.83,0.13,31.6,0.09,0.45,23.38,335,7.98,0,0,0,0,0.5
"73",20191123,11300,0,3.34,0.11,27.56,0.08,0.45,23.38,270,0,0,0,0,0,0.5
"74",20191123,11400,0,3.39,0.11,27.98,0.08,0.47,23.25,335,0,0,0,0,0,0.5
"75",20191123,11500,0,3.47,0.12,28.65,0.08,0.45,23.06,335,0,0,0,0,0,0.5
"76",20191123,11600,0,3.16,0.11,26.04,0.07,0.45,23.19,270,5.32,0,0,0,0,0.5
"77",20191123,11700,0,3.76,0.13,31.02,0.09,0.45,23.12,270,3.99,0,0,0,0,0.5
"78",20191123,11800,0,3.79,0.13,31.25,0.09,0.45,23.25,180,3.99,0,0,0,0,0.5
"79",20191123,11900,0,3.72,0.12,30.66,0.08,0.45,23.12,225,5.32,0,0,0,0,0.5
"80",20191123,12000,0,3.29,0.11,27.14,0.07,0.45,23.31,270,3.99,0,0,0,0,0.5
"81",20191123,12100,0,3.54,0.12,29.17,0.08,0.45,23.25,225,1.33,0,0,0,0,0.5
"82",20191123,12200,0,3.47,0.12,28.63,0.08,0.44,23.12,225,7.98,0,0,0,0,0.5
"83",20191123,12300,0,3.08,0.1,25.44,0.07,0.44,23.06,270,1.33,0,0,0,0,0.5
"84",20191123,12400,0,3.33,0.11,27.46,0.08,0.46,23.25,270,5.32,0,0,0,0,0.5
"85",20191123,12500,0,3.31,0.11,27.34,0.08,0.46,23.19,225,1.33,0,0,0,0,0.5
"86",20191123,12600,0,3.64,0.12,30.03,0.08,0.47,23.25,225,3.99,0,0,0,0,0.5
"87",20191123,12700,0,3.65,0.12,30.08,0.08,0.47,23.12,225,2.66,0,0,0,0,0.5
"88",20191123,12800,0,3.91,0.13,32.29,0.09,0.48,23.19,225,1.33,0,0,0,0,0.5
"89",20191123,12900,0,3.64,0.12,30.04,0.08,0.46,23.19,225,0,0,0,0,0,0.5
"90",20191123,13000,0,3.58,0.12,29.57,0.08,0.45,23.06,270,0,0,0,0,0,0.5
"91",20191123,13100,0,3.67,0.12,30.25,0.08,0.47,23.19,335,0,0,0,0,0,0.5
"92",20191123,13200,0,3.8,0.13,31.35,0.09,0.48,22.94,335,0,0,0,0,0,0.5
"93",20191123,13300,0,3.56,0.12,29.4,0.08,0.47,23,335,0,0,0,0,0,0.5
"94",20191123,13400,0,3.44,0.11,28.36,0.08,0.46,22.88,270,0,0,0,0,0,0.5
"95",20191123,13500,0,3.94,0.13,32.5,0.09,0.47,22.88,335,6.65,0,0,0,0,0.5
"96",20191123,13600,0,3.64,0.12,30.03,0.08,0.47,22.94,270,2.66,0,0,0,0,0.5
"97",20191123,13700,0,3.31,0.11,27.35,0.08,0.46,22.81,270,0,0,0,0,0,0.5
"98",20191123,13800,0,3.09,0.1,25.48,0.07,0.47,22.81,0,3.99,0,0,0,0,0.5
"99",20191123,13900,0,3.55,0.12,29.3,0.08,0.46,22.88,0,0,0,0,0,0,0.75
"100",20191123,14000,0,3.49,0.12,28.81,0.08,0.46,22.75,0,0,0,0,0,0,0.75
"101",20191123,14100,0,3.6,0.12,29.66,0.08,0.44,22.62,0,0,0,0,0,0,0.75
"102",20191123,14200,0,3.37,0.11,27.82,0.08,0.46,22.75,0,0,0,0,0,0,0.75
"103",20191123,14300,0,3.47,0.12,28.61,0.08,0.46,22.69,0,0,0,0,0,0,0.75
"104",20191123,14400,0,3.54,0.12,29.22,0.08,0.45,22.81,0,0,0,0,0,0,0.75
"105",20191123,14500,0,4.23,0.14,34.9,0.1,0.45,22.81,270,2.66,0,0,0,0,0.75
"106",20191123,14600,0,3.76,0.13,31,0.09,0.46,22.75,270,3.99,0,0,0,0,1
"107",20191123,14700,0,3.07,0.1,25.32,0.07,0.45,22.75,225,0,0,0,0,0,1
