"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20200406,100,0,5.06,0.17,41.74,0.11,0.45,21.5,180,0,0,0,0,0,0
"2",20200406,200,0,4.67,0.16,38.56,0.11,0.46,21.88,180,0,0,0,0,0,0
"3",20200406,300,0,5.75,0.19,47.4,0.13,0.46,21.81,180,0,0,0,0,0,0
"4",20200406,400,0,5.92,0.2,48.88,0.13,0.47,21.88,180,0,0,0,0,0,0
"5",20200406,500,0,5.37,0.18,44.31,0.12,0.45,21.75,135,0,0,0,0,0,0
"6",20200406,600,0,5.63,0.19,46.45,0.13,0.47,21.69,180,0,0,0,0,0,0
"7",20200406,700,0,5.25,0.17,43.28,0.12,0.45,21.44,180,0,0,0,0,0,0
"8",20200406,800,0,5.74,0.19,47.34,0.13,0.46,21.56,180,0,0,0,0,0,0
"9",20200406,900,0,5.62,0.19,46.36,0.13,0.46,21.5,180,0,0,0,0,0,0
"10",20200406,1000,0,5.3,0.18,43.76,0.12,0.45,21.56,180,0,0,0,0,0,0
"11",20200406,1100,0,5.32,0.18,43.92,0.12,0.47,21.44,180,0,0,0,0,0,0
"12",20200406,1200,0,5.62,0.19,46.39,0.13,0.47,21.31,180,0,0,0,0,0,0
"13",20200406,1300,0,5.26,0.17,43.37,0.12,0.46,21.25,180,0,0,0,0,0,0
"14",20200406,1400,0,5.79,0.19,47.76,0.13,0.47,21.31,180,0,0,0,0,0,0
"15",20200406,1500,0,5.62,0.19,46.34,0.13,0.47,21.38,180,0,0,0,0,0,0
"16",20200406,1600,0,5.79,0.19,47.78,0.13,0.46,21.38,180,0,0,0,0,0,0
"17",20200406,1700,0,5.84,0.19,48.16,0.13,0.46,21.31,180,0,0,0,0,0,0
"18",20200406,1800,0,5.61,0.19,46.32,0.13,0.47,21.31,180,0,0,0,0,0,0
"19",20200406,1900,0,6.37,0.21,52.58,0.14,0.46,21.12,180,0,0,0,0,0,0
"20",20200406,2000,0,6.42,0.21,52.93,0.15,0.46,21.44,180,0,0,0,0,0,0
"21",20200406,2100,0,6.3,0.21,52.01,0.14,0.42,21.38,180,0,0,0,0,0,0
"22",20200406,2200,0,6.65,0.22,54.84,0.15,0.44,21.44,135,0,0,0,0,0,0
"23",20200406,2300,0,6.93,0.23,57.17,0.16,0.44,21.44,180,0,0,0,0,0,0
"24",20200406,2400,0,6.79,0.23,56.06,0.15,0.45,21.62,180,0,0,0,0,0,0
"25",20200406,2500,0,6.74,0.22,55.59,0.15,0.47,21.62,180,0,0,0,0,0,0
"26",20200406,2600,0,6.88,0.23,56.8,0.16,0.45,21.62,180,0,0,0,0,0,0
"27",20200406,2700,0,6.85,0.23,56.5,0.16,0.48,21.44,180,0,0,0,0,0,0
"28",20200406,2800,0,6.28,0.21,51.84,0.14,0.47,21.38,135,0,0,0,0,0,0
"29",20200406,2900,0,7.01,0.23,57.83,0.16,0.46,21.25,180,0,0,0,0,0,0
"30",20200406,3000,0,6.73,0.22,55.54,0.15,0.45,21.38,180,0,0,0,0,0,0
"31",20200406,3100,0,6.69,0.22,55.19,0.15,0.45,21.44,180,0,0,0,0,0,0
"32",20200406,3200,0,6.23,0.21,51.42,0.14,0.46,21.5,180,0,0,0,0,0,0
"33",20200406,3300,0,6.16,0.2,50.81,0.14,0.47,21.19,180,0,0,0,0,0,0
"34",20200406,3400,0,6.26,0.21,51.65,0.14,0.48,21.25,180,0,0,0,0,0,0
"35",20200406,3500,0,6.42,0.21,52.96,0.15,0.48,21.12,180,0,0,0,0,0,0
"36",20200406,3600,0,6.66,0.22,54.93,0.15,0.47,21.25,180,0,0,0,0,0,0
"37",20200406,3700,0,6.25,0.21,51.6,0.14,0.46,21.25,180,0,0,0,0,0,0
"38",20200406,3800,0,6.05,0.2,49.93,0.14,0.47,21.38,180,0,0,0,0,0,0
"39",20200406,3900,0,5.78,0.19,47.67,0.13,0.46,21.44,180,0,0,0,0,0,0
"40",20200406,4000,0,5.99,0.2,49.38,0.14,0.47,21.5,180,0,0,0,0,0,0
"41",20200406,4100,0,7.08,0.24,58.44,0.16,0.47,21.44,180,0,0,0,0,0,0
"42",20200406,4200,0,5.86,0.2,48.36,0.13,0.47,21.19,180,0,0,0,0,0,0
"43",20200406,4300,0,5.76,0.19,47.56,0.13,0.45,21.44,180,0,0,0,0,0,0
"44",20200406,4400,0,5.21,0.17,42.98,0.12,0.45,21.5,180,0,0,0,0,0,0
"45",20200406,4500,0,5.86,0.2,48.37,0.13,0.45,21.19,180,0,0,0,0,0,0
"46",20200406,4600,0,5.23,0.17,43.17,0.12,0.45,21.12,180,0,0,0,0,0,0
"47",20200406,4700,0,5.12,0.17,42.21,0.12,0.44,21.19,180,0,0,0,0,0,0
"48",20200406,4800,0,5.87,0.2,48.39,0.13,0.44,21.12,135,0,0,0,0,0,0
"49",20200406,4900,0,5.82,0.19,48.02,0.13,0.46,21.25,180,0,0,0,0,0,0
"50",20200406,5000,0,6.74,0.22,55.57,0.15,0.46,21.31,180,0,0,0,0,0,0
"51",20200406,5100,0,5.58,0.19,46.07,0.13,0.47,21.12,180,0,0,0,0,0,0
"52",20200406,5200,0,5.77,0.19,47.62,0.13,0.47,21,180,0,0,0,0,0,0
"53",20200406,5300,0,5.24,0.17,43.26,0.12,0.47,20.94,180,0,0,0,0,0,0
"54",20200406,5400,0,5.04,0.17,41.6,0.11,0.46,21.12,180,0,0,0,0,0,0
"55",20200406,5500,0,5.41,0.18,44.66,0.12,0.47,21.19,180,0,0,0,0,0,0
"56",20200406,5600,0,5.65,0.19,46.61,0.13,0.46,21.06,180,0,0,0,0,0,0
"57",20200406,5700,0,5.1,0.17,42.05,0.12,0.46,21.19,180,0,0,0,0,0,0
"58",20200406,5800,0,5.17,0.17,42.65,0.12,0.49,21.12,180,0,0,0,0,0,0
"59",20200406,5900,0,5.23,0.17,43.17,0.12,0.46,21.06,180,0,0,0,0,0,0
"60",20200406,10000,0,5.16,0.17,42.55,0.12,0.46,21.06,180,0,0,0,0,0,0
"61",20200406,10100,0,5.32,0.18,43.89,0.12,0.48,21.06,180,0,0,0,0,0,0
"62",20200406,10200,0,5.37,0.18,44.29,0.12,0.49,21.12,180,0,0,0,0,0,0
"63",20200406,10300,0,5.25,0.17,43.32,0.12,0.49,21,180,0,0,0,0,0,0
"64",20200406,10400,0,4.92,0.16,40.62,0.11,0.47,21.06,180,0,0,0,0,0,0
"65",20200406,10500,0,5.52,0.18,45.54,0.13,0.47,20.94,135,0,0,0,0,0,0
"66",20200406,10600,0,4.97,0.17,40.97,0.11,0.46,20.88,180,0,0,0,0,0,0
"67",20200406,10700,0,4.84,0.16,39.97,0.11,0.47,20.88,135,0,0,0,0,0,0
"68",20200406,10800,0,5.42,0.18,44.75,0.12,0.48,20.94,180,0,0,0,0,0,0
"69",20200406,10900,0,5.03,0.17,41.47,0.11,0.46,21.06,180,0,0,0,0,0,0
"70",20200406,11000,0,5.53,0.18,45.63,0.13,0.48,20.94,180,0,0,0,0,0,0
"71",20200406,11100,0,4.88,0.16,40.23,0.11,0.48,20.88,135,0,0,0,0,0,0
"72",20200406,11200,0,5.6,0.19,46.19,0.13,0.47,20.69,180,0,0,0,0,0,0
"73",20200406,11300,0,5.06,0.17,41.76,0.11,0.45,20.62,180,0,0,0,0,0,0
"74",20200406,11400,0,5.12,0.17,42.22,0.12,0.45,20.62,180,0,0,0,0,0,0
"75",20200406,11500,0,5.17,0.17,42.68,0.12,0.45,20.62,180,0,0,0,0,0,0
"76",20200406,11600,0,5.21,0.17,43.02,0.12,0.44,20.56,180,0,0,0,0,0,0
"77",20200406,11700,0,4.7,0.16,38.78,0.11,0.45,20.69,180,0,0,0,0,0,0
"78",20200406,11800,0,5.03,0.17,41.52,0.11,0.47,20.62,180,0,0,0,0,0,0
"79",20200406,11900,0,5.34,0.18,44.06,0.12,0.46,20.75,180,0,0,0,0,0,0
"80",20200406,12000,0,5.23,0.17,43.14,0.12,0.44,21,180,0,0,0,0,0,0
"81",20200406,12100,0,4.76,0.16,39.24,0.11,0.46,21.12,180,0,0,0,0,0,0
"82",20200406,12200,0,4.59,0.15,37.84,0.1,0.45,21.06,180,0,0,0,0,0,0
"83",20200406,12300,0,5.07,0.17,41.81,0.11,0.47,21.06,180,0,0,0,0,0,0
"84",20200406,12400,0,5.92,0.2,48.81,0.13,0.48,20.94,180,0,0,0,0,0,0
"85",20200406,12500,0,5.31,0.18,43.78,0.12,0.51,21,180,2.66,0,0,0,0,0
"86",20200406,12600,0,4.7,0.16,38.78,0.11,0.5,21.06,180,1.33,0,0,0,0,0
"87",20200406,12700,0,4.82,0.16,39.75,0.11,0.47,21,135,2.66,0,0,0,0,0
"88",20200406,12800,0,5.33,0.18,43.98,0.12,0.47,20.81,180,0,0,0,0,0,0
"89",20200406,12900,0,5.16,0.17,42.57,0.12,0.48,20.56,180,0,0,0,0,0,0
"90",20200406,13000,0,5.07,0.17,41.81,0.11,0.49,20.81,180,0,0,0,0,0,0
"91",20200406,13100,0,5.65,0.19,46.6,0.13,0.47,20.94,180,0,0,0,0,0,0
"92",20200406,13200,0,4.86,0.16,40.1,0.11,0.48,20.88,135,0,0,0,0,0,0
"93",20200406,13300,0,4.74,0.16,39.14,0.11,0.5,20.81,180,0,0,0,0,0,0
