"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20200225,100,0,1.17,0.04,9.62,0.03,0.48,22.94,135,9.31,0,0,0,0,0
"2",20200225,200,0,1.18,0.04,9.77,0.03,0.47,22.88,225,1.33,0,0,0,0,0
"3",20200225,300,0,1.29,0.04,10.68,0.03,0.46,22.81,225,0,0,0,0,0,0
"4",20200225,400,0,1.26,0.04,10.4,0.03,0.47,22.56,225,0,0,0,0,0,0
"5",20200225,500,0,1.22,0.04,10.1,0.03,0.46,22.56,225,0,0,0,0,0,0
"6",20200225,600,0,1.17,0.04,9.67,0.03,0.46,22.62,225,0,0,0,0,0,0
"7",20200225,700,0,1.14,0.04,9.36,0.03,0.46,22.75,225,0,0,0,0,0,0
"8",20200225,800,0,1.01,0.03,8.36,0.02,0.45,22.62,225,0,0,0,0,0,0
"9",20200225,900,0,1.25,0.04,10.35,0.03,0.45,22.56,0,6.65,0,0,0,0,0
"10",20200225,1000,0,0.9,0.03,7.41,0.02,0.45,22.75,335,6.65,0,0,0,0,0
"11",20200225,1100,0,1.26,0.04,10.36,0.03,0.45,22.94,335,13.3,0,0,0,0,0
"12",20200225,1200,0,1.26,0.04,10.4,0.03,0.44,22.94,335,0,0,0,0,0,0
"13",20200225,1300,0,0.86,0.03,7.1,0.02,0.45,22.94,335,5.32,0,0,0,0,0
"14",20200225,1400,0,1.17,0.04,9.69,0.03,0.45,23.12,335,11.97,0,0,0,0,0
"15",20200225,1500,0,1.26,0.04,10.36,0.03,0.45,23.19,335,9.31,0,0,0,0,0
"16",20200225,1600,0,1.38,0.05,11.37,0.03,0.45,22.94,335,7.98,0,0,0,0,0
"17",20200225,1700,0,1.11,0.04,9.17,0.03,0.45,22.88,335,2.66,0,0,0,0,0
"18",20200225,1800,0,1,0.03,8.29,0.02,0.45,22.88,335,6.65,0,0,0,0,0
"19",20200225,1900,0,1.12,0.04,9.23,0.03,0.46,23.06,335,10.64,0,0,0,0,0
"20",20200225,2000,0,1.2,0.04,9.91,0.03,0.47,22.94,335,6.65,0,0,0,0,0
