"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20191031,100,0,4.46,0.15,36.82,0.1,0.43,27.94,135,2.66,0,0,0,0,0
"2",20191031,200,0,4.78,0.16,39.47,0.11,0.45,28,135,1.33,0,0,0,0,0
"3",20191031,300,0,4.56,0.15,37.66,0.1,0.43,27.94,45,3.99,0,0,0,0,0
"4",20191031,400,0,4.38,0.15,36.15,0.1,0.44,28.25,135,2.66,0,0,0,0,0
"5",20191031,500,0,4.18,0.14,34.49,0.09,0.44,28.31,135,2.66,0,0,0,0,0
"6",20191031,600,0,4.34,0.14,35.83,0.1,0.43,28.12,135,5.32,0,0,0,0,0
"7",20191031,700,0,4.48,0.15,37,0.1,0.44,28.06,135,5.32,0,0,0,0,0
"8",20191031,800,0,5.01,0.17,41.32,0.11,0.44,28,45,1.33,0,0,0,0,0
"9",20191031,900,0,4.77,0.16,39.39,0.11,0.45,28.06,45,5.32,0,0,0,0,0
"10",20191031,1000,0,4.51,0.15,37.2,0.1,0.45,27.94,135,3.99,0,0,0,0,0
"11",20191031,1100,0,4.48,0.15,36.94,0.1,0.45,27.94,90,5.32,0,0,0,0,0
"12",20191031,1200,0,4.86,0.16,40.07,0.11,0.47,27.88,135,5.32,0,0,0,0,0
"13",20191031,1300,0,4.56,0.15,37.59,0.1,0.46,27.69,45,2.66,0,0,0,0,0
"14",20191031,1400,0,4.36,0.14,35.94,0.1,0.44,27.62,90,5.32,0,0,0,0,0
"15",20191031,1500,0,4.49,0.15,37.03,0.1,0.45,27.62,90,5.32,0,0,0,0,0
"16",20191031,1600,0,4.91,0.16,40.51,0.11,0.43,27.62,90,3.99,0,0,0,0,0
"17",20191031,1700,0,4.59,0.15,37.85,0.1,0.43,27.81,90,3.99,0,0,0,0,0
"18",20191031,1800,0,4.32,0.14,35.63,0.1,0.44,27.81,45,5.32,0,0,0,0,0
"19",20191031,1900,0,4.52,0.15,37.25,0.1,0.44,27.88,135,2.66,0,0,0,0,0
"20",20191031,2000,0,3.89,0.13,32.11,0.09,0.44,28,135,3.99,0,0,0,0,0
"21",20191031,2100,0,4,0.13,32.98,0.09,0.45,27.88,45,2.66,0,0,0,0,0
"22",20191031,2200,0,4.35,0.14,35.91,0.1,0.44,27.81,45,1.33,0,0,0,0,0
"23",20191031,2300,0,3.73,0.12,30.74,0.08,0.43,27.75,45,3.99,0,0,0,0,0
"24",20191031,2400,0,4.53,0.15,37.4,0.1,0.43,27.5,45,2.66,0,0,0,0,0
"25",20191031,2500,0,4.36,0.15,35.98,0.1,0.43,27.5,45,2.66,0,0,0,0,0
"26",20191031,2600,0,4.08,0.14,33.67,0.09,0.44,27.44,45,3.99,0,0,0,0,0
"27",20191031,2700,0,4.08,0.14,33.67,0.09,0.43,27.44,135,1.33,0,0,0,0,0
"28",20191031,2800,0,4.51,0.15,37.23,0.1,0.45,27.38,90,5.32,0,0,0,0,0
"29",20191031,2900,0,4.25,0.14,35.09,0.1,0.44,27.44,135,2.66,0,0,0,0,0
"30",20191031,3000,0,4.22,0.14,34.78,0.1,0.45,27.31,45,7.98,0,0,0,0,0
"31",20191031,3100,0,4.39,0.15,36.25,0.1,0.45,27.31,135,3.99,0,0,0,0,0
"32",20191031,3200,0,4.31,0.14,35.55,0.1,0.44,27.5,45,5.32,0,0,0,0,0
"33",20191031,3300,0,4.53,0.15,37.4,0.1,0.43,27.5,45,3.99,0,0,0,0,0
"34",20191031,3400,0,4.91,0.16,40.47,0.11,0.44,27.69,90,3.99,0,0,0,0,0
"35",20191031,3500,0,4.95,0.16,40.82,0.11,0.43,27.69,90,6.65,0,0,0,0,0
"36",20191031,3600,0,4.36,0.14,35.95,0.1,0.43,27.62,45,5.32,0,0,0,0,0
"37",20191031,3700,0,4.27,0.14,35.22,0.1,0.43,27.56,45,2.66,0,0,0,0,0
"38",20191031,3800,0,4.42,0.15,36.44,0.1,0.44,27.44,135,3.99,0,0,0,0,0
"39",20191031,3900,0,5.18,0.17,42.73,0.12,0.44,27.25,135,1.33,0,0,0,0,0
"40",20191031,4000,0,4.57,0.15,37.73,0.1,0.43,27.44,45,5.32,0,0,0,0,0
"41",20191031,4100,0,4.91,0.16,40.54,0.11,0.43,27.38,135,2.66,0,0,0,0,0
"42",20191031,4200,0,4.14,0.14,34.13,0.09,0.45,27.38,90,5.32,0,0,0,0,0
"43",20191031,4300,0,4.33,0.14,35.74,0.1,0.45,27.63,90,7.98,0,0,0,0,0
"44",20191031,4400,0,4.5,0.15,37.11,0.1,0.45,27.88,45,10.64,0,0,0,0,0
"45",20191031,4500,0,4.2,0.14,34.69,0.1,0.44,27.62,45,5.32,0,0,0,0,0
"46",20191031,4600,0,4.3,0.14,35.45,0.1,0.43,27.56,45,5.32,0,0,0,0,0
"47",20191031,4700,0,4.15,0.14,34.27,0.09,0.43,27.62,45,5.32,0,0,0,0,0
"48",20191031,4800,0,4.61,0.15,37.99,0.1,0.44,27.62,90,6.65,0,0,0,0,0
"49",20191031,4900,0,4.97,0.17,40.98,0.11,0.46,27.31,45,2.66,0,0,0,0,0
"50",20191031,5000,0,4.93,0.16,40.65,0.11,0.45,27.19,45,5.32,0,0,0,0,0
"51",20191031,5100,0,4.45,0.15,36.72,0.1,0.45,27.38,45,7.98,0,0,0,0,0
"52",20191031,5200,0,4.21,0.14,34.76,0.1,0.44,27.19,135,2.66,0,0,0,0,0
"53",20191031,5300,0,4.4,0.15,36.31,0.1,0.42,27.44,45,5.32,0,0,0,0,0
"54",20191031,5400,0,4.58,0.15,37.75,0.1,0.42,27.62,45,5.32,0,0,0,0,0
"55",20191031,5500,0,4,0.13,33.03,0.09,0.43,27.5,45,7.98,0,0,0,0,0
"56",20191031,5600,0,4.38,0.15,36.16,0.1,0.45,27.69,45,7.98,0,0,0,0,0
"57",20191031,5700,0,4.21,0.14,34.7,0.1,0.44,27.69,45,5.32,0,0,0,0,0
"58",20191031,5800,0,4.8,0.16,39.62,0.11,0.44,27.69,135,7.98,0,0,0,0,0
