"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20200308,100,0,3.58,0.12,29.55,0.08,0.46,22.88,90,14.63,0,0,0,0,0
"2",20200308,200,0,3.75,0.12,30.96,0.09,0.47,23,180,3.99,0,0,0,0,0
"3",20200308,300,0,2.84,0.09,23.45,0.06,0.48,22.88,135,5.32,0,0,0,0,0
"4",20200308,400,0,3.26,0.11,26.9,0.07,0.49,22.75,335,6.65,0,0,0,0,0
"5",20200308,500,0,3.61,0.12,29.8,0.08,0.48,22.62,335,1.33,0,0,0,0,0
"6",20200308,600,0,3.22,0.11,26.59,0.07,0.48,22.56,90,3.99,0,0,0,0,0
"7",20200308,700,0,2.95,0.1,24.3,0.07,0.49,22.88,90,7.98,0,0,0,0,0
"8",20200308,800,0,3.38,0.11,27.9,0.08,0.49,22.94,135,3.99,0,0,0,0,0
"9",20200308,900,0,3.22,0.11,26.54,0.07,0.49,23,135,6.65,0,0,0,0,0
"10",20200308,1000,0,3.08,0.1,25.41,0.07,0.49,22.88,180,7.98,0,0,0,0,0
"11",20200308,1100,0,3.16,0.11,26.04,0.07,0.47,22.62,135,6.65,0,0,0,0,0
"12",20200308,1200,0,3.42,0.11,28.24,0.08,0.48,22.56,135,2.66,0,0,0,0,0
"13",20200308,1300,0,3.21,0.11,26.46,0.07,0.47,22.75,135,7.98,0,0,0,0,0
"14",20200308,1400,0,3.23,0.11,26.66,0.07,0.48,22.69,135,3.99,0,0,0,0,0
"15",20200308,1500,0,3.14,0.1,25.91,0.07,0.48,22.5,135,5.32,0,0,0,0,0
"16",20200308,1600,0,3.13,0.1,25.79,0.07,0.49,22.56,90,6.65,0,0,0,0,0
"17",20200308,1700,0,3.33,0.11,27.46,0.08,0.47,22.69,90,5.32,0,0,0,0,0
"18",20200308,1800,0,3.2,0.11,26.39,0.07,0.47,22.69,90,9.31,0,0,0,0,0
"19",20200308,1900,0,2.81,0.09,23.2,0.06,0.47,22.69,135,7.98,0,0,0,0,0
"20",20200308,2000,0,2.99,0.1,24.65,0.07,0.49,22.88,135,7.98,0,0,0,0,0
"21",20200308,2100,0,2.77,0.09,22.83,0.06,0.5,22.81,135,7.98,0,0,0,0,0
"22",20200308,2200,0,3.21,0.11,26.45,0.07,0.5,22.81,135,7.98,0,0,0,0,0
"23",20200308,2300,0,2.96,0.1,24.44,0.07,0.5,22.44,180,7.98,0,0,0,0,0
