"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20200312,100,0,7.23,0.24,59.65,0.16,0.5,23.62,135,1.33,0,0,0,0,0
"2",20200312,200,0,6.75,0.22,55.67,0.15,0.5,23.88,135,5.32,0,0,0,0,0
"3",20200312,300,0,6.41,0.21,52.88,0.15,0.48,23.62,135,2.66,0,0,0,0,0
"4",20200312,400,0,5.95,0.2,49.12,0.13,0.48,23.56,135,3.99,0,0,0,0,0
"5",20200312,500,0,6.25,0.21,51.58,0.14,0.49,23.69,135,5.32,0,0,0,0,0
"6",20200312,600,0,5.44,0.18,44.88,0.12,0.45,23.81,135,1.33,0,0,0,0,0
"7",20200312,700,0,5.44,0.18,44.9,0.12,0.45,23.88,135,1.33,0,0,0,0,0
"8",20200312,800,0,5.41,0.18,44.62,0.12,0.47,24,135,3.99,0,0,0,0,0
"9",20200312,900,0,5.69,0.19,46.91,0.13,0.48,24,90,6.65,0,0,0,0,0
"10",20200312,1000,0,5.81,0.19,47.92,0.13,0.49,24,90,7.98,0,0,0,0,0
"11",20200312,1100,0,5.43,0.18,44.76,0.12,0.49,23.94,180,3.99,0,0,0,0,0
"12",20200312,1200,0,5.63,0.19,46.42,0.13,0.5,23.94,135,2.66,0,0,0,0,0
"13",20200312,1300,0,5.34,0.18,44.07,0.12,0.49,24.12,135,3.99,0,0,0,0,0
"14",20200312,1400,0,5.27,0.18,43.51,0.12,0.49,23.94,135,3.99,0,0,0,0,0
"15",20200312,1500,0,5.24,0.17,43.24,0.12,0.46,24.12,135,3.99,0,0,0,0,0
"16",20200312,1600,0,5.17,0.17,42.68,0.12,0.45,24.06,90,3.99,0,0,0,0,0
"17",20200312,1700,0,5.5,0.18,45.39,0.12,0.47,24,135,3.99,0,0,0,0,0
"18",20200312,1800,0,4.84,0.16,39.9,0.11,0.47,23.94,135,5.32,0,0,0,0,0
