"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","numPM1","numPM2","tamanho_medio","temp","vento_dir","vento_vel","massaPM4","massaPM10","numPM4","numPM10","rainfall"
"1",20200325,100,0,3.73,0.12,30.77,0.08,0.44,23.31,90,25.27,0,0,0,0,0
"2",20200325,200,0,3.04,0.1,25.06,0.07,0.45,23.44,45,15.96,0,0,0,0,0
"3",20200325,300,0,2.82,0.09,23.29,0.06,0.45,23.31,0,15.96,0,0,0,0,0
"4",20200325,400,0,3.19,0.11,26.28,0.07,0.45,23.44,45,34.58,0,0,0,0,0
"5",20200325,500,0,3.34,0.11,27.53,0.08,0.47,23.5,90,25.27,0,0,0,0,0
"6",20200325,600,0,3.17,0.11,26.17,0.07,0.48,23.31,90,18.62,0,0,0,0,0
"7",20200325,700,0,3.65,0.12,30.08,0.08,0.47,23.31,90,19.95,0,0,0,0,0
"8",20200325,800,0,3.2,0.11,26.43,0.07,0.44,23.25,90,5.32,0,0,0,0,0
"9",20200325,900,0,3.17,0.11,26.17,0.07,0.43,23.31,135,10.64,0,0,0,0,0
"10",20200325,1000,0,3.39,0.11,27.93,0.08,0.43,23.31,135,14.63,0,0,0,0,0
"11",20200325,1100,0,3.51,0.12,28.92,0.08,0.44,23.25,180,25.27,0,0,0,0,0
"12",20200325,1200,0,3.25,0.11,26.84,0.07,0.44,23.25,45,27.93,0,0,0,0,0
"13",20200325,1300,0,3.44,0.11,28.35,0.08,0.45,23.5,90,35.91,0,0,0,0,0
"14",20200325,1400,0,3.25,0.11,26.81,0.07,0.44,23.31,0,27.93,0,0,0,0,0
"15",20200325,1500,0,3.24,0.11,26.7,0.07,0.45,23.25,45,13.3,0,0,0,0,0
"16",20200325,1600,0,2.91,0.1,24.03,0.07,0.44,23.38,135,15.96,0,0,0,0,0
"17",20200325,1700,0,3.47,0.12,28.65,0.08,0.44,23.25,45,14.63,0,0,0,0,0
"18",20200325,1800,0,3.17,0.11,26.16,0.07,0.45,23.38,90,17.29,0,0,0,0,0
"19",20200325,1900,0,2.87,0.1,23.65,0.06,0.45,23.31,45,13.3,0,0,0,0,0
"20",20200325,2000,0,3.45,0.11,28.47,0.08,0.45,23.44,90,38.57,0,0,0,0,0
"21",20200325,2100,0,3.21,0.11,26.45,0.07,0.45,23.19,135,23.94,0,0,0,0,0
"22",20200325,2200,0,2.81,0.09,23.2,0.06,0.45,23.38,90,29.26,0,0,0,0,0
"23",20200325,2300,0,3.09,0.1,25.47,0.07,0.45,23.31,135,19.95,0,0,0,0,0
"24",20200325,2400,0,3.2,0.11,26.37,0.07,0.46,23.06,90,19.95,0,0,0,0,0
"25",20200325,2500,0,2.6,0.09,21.43,0.06,0.45,23.25,90,31.92,0,0,0,0,0
"26",20200325,2600,0,2.83,0.09,23.38,0.06,0.46,23.25,90,11.97,0,0,0,0,0
"27",20200325,2700,0,3.11,0.1,25.66,0.07,0.45,23.12,135,17.29,0,0,0,0,0
"28",20200325,2800,0,3.21,0.11,26.49,0.07,0.44,23.19,90,46.55,0,0,0,0,0
"29",20200325,2900,0,3.03,0.1,24.99,0.07,0.44,23.12,45,26.6,0,0,0,0,0
"30",20200325,3000,0,2.85,0.09,23.51,0.06,0.44,23.19,90,25.27,0,0,0,0,0
"31",20200325,3100,0,2.94,0.1,24.26,0.07,0.44,23.19,0,17.29,0,0,0,0,0
"32",20200325,3200,0,3.19,0.11,26.35,0.07,0.44,23.25,90,30.59,0,0,0,0,0
"33",20200325,3300,0,3.14,0.1,25.89,0.07,0.44,23.12,90,19.95,0,0,0,0,0
"34",20200325,3400,0,3.39,0.11,28,0.08,0.43,23.12,45,38.57,0,0,0,0,0
"35",20200325,3500,0,2.71,0.09,22.35,0.06,0.42,23.19,90,47.88,0,0,0,0,0
"36",20200325,3600,0,2.76,0.09,22.74,0.06,0.42,23.31,45,15.96,0,0,0,0,0
"37",20200325,3700,0,3.13,0.1,25.81,0.07,0.42,23.25,90,39.9,0,0,0,0,0
"38",20200325,3800,0,3.11,0.1,25.62,0.07,0.44,23.31,90,25.27,0,0,0,0,0
"39",20200325,3900,0,2.61,0.09,21.55,0.06,0.45,23.31,135,29.26,0,0,0,0,0
"40",20200325,4000,0,3,0.1,24.74,0.07,0.43,23.25,90,31.92,0,0,0,0,0
"41",20200325,4100,0,2.82,0.09,23.27,0.06,0.45,23.25,135,19.95,0,0,0,0,0
"42",20200325,4200,0,3.17,0.11,26.16,0.07,0.46,23.31,45,22.61,0,0,0,0,0
"43",20200325,4300,0,2.74,0.09,22.57,0.06,0.46,23.25,90,30.59,0,0,0,0,0
"44",20200325,4400,0,3.04,0.1,25.1,0.07,0.47,23.12,90,23.94,0,0,0,0,0
"45",20200325,4500,0,2.54,0.08,20.96,0.06,0.45,23.25,90,21.28,0,0,0,0,0
"46",20200325,4600,0,2.31,0.08,19.1,0.05,0.43,23.19,90,25.27,0,0,0,0,0
"47",20200325,4700,0,2.89,0.1,23.87,0.07,0.43,23.06,135,22.61,0,0,0,0,0
"48",20200325,4800,0,3.15,0.1,25.98,0.07,0.42,23.12,90,26.6,0,0,0,0,0
"49",20200325,4900,0,3.18,0.11,26.23,0.07,0.42,23.12,135,33.25,0,0,0,0,0
"50",20200325,5000,0,3.02,0.1,24.9,0.07,0.42,23.25,180,22.61,0,0,0,0,0
"51",20200325,5100,0,3.25,0.11,26.82,0.07,0.43,23.12,90,14.63,0,0,0,0,0
"52",20200325,5200,0,3.52,0.12,29.04,0.08,0.43,23.12,90,34.58,0,0,0,0,0
"53",20200325,5300,0,3.4,0.11,28.05,0.08,0.43,23.25,0,27.93,0,0,0,0,0
"54",20200325,5400,0,3.13,0.1,25.83,0.07,0.43,23.25,90,25.27,0,0,0,0,0
"55",20200325,5500,0,3,0.1,24.76,0.07,0.43,23.19,135,27.93,0,0,0,0,0
"56",20200325,5600,0,3.17,0.11,26.14,0.07,0.43,23.12,90,29.26,0,0,0,0,0
"57",20200325,5700,0,3.48,0.12,28.69,0.08,0.43,23.31,90,19.95,0,0,0,0,0
"58",20200325,5800,0,2.94,0.1,24.28,0.07,0.46,23.31,45,27.93,0,0,0,0,0
"59",20200325,5900,0,2.86,0.1,23.6,0.06,0.45,23.38,135,17.29,0,0,0,0,0
"60",20200325,10000,0,2.86,0.1,23.61,0.06,0.46,23.31,90,18.62,0,0,0,0,0
"61",20200325,10100,0,2.85,0.09,23.55,0.06,0.46,23.25,90,6.65,0,0,0,0,0
"62",20200325,10200,0,3.09,0.1,25.46,0.07,0.46,23.31,90,34.58,0,0,0,0,0
"63",20200325,10300,0,2.83,0.09,23.33,0.06,0.46,23.31,90,22.61,0,0,0,0,0
"64",20200325,10400,0,2.97,0.1,24.47,0.07,0.46,23.31,180,19.95,0,0,0,0,0
"65",20200325,10500,0,2.73,0.09,22.52,0.06,0.45,23.31,45,11.97,0,0,0,0,0
"66",20200325,10600,0,2.61,0.09,21.51,0.06,0.45,23.25,270,10.64,0,0,0,0,0
"67",20200325,10700,0,2.53,0.08,20.84,0.06,0.47,23.19,45,11.97,0,0,0,0,0
"68",20200325,10800,0,3.29,0.11,27.17,0.07,0.46,23.06,45,19.95,0,0,0,0,0
"69",20200325,10900,0,2.97,0.1,24.47,0.07,0.46,23.44,135,17.29,0,0,0,0,0
"70",20200325,11000,0,2.88,0.1,23.77,0.07,0.46,23.31,45,11.97,0,0,0,0,0
"71",20200325,11100,0,3.38,0.11,27.91,0.08,0.48,23.44,45,30.59,0,0,0,0,0
"72",20200325,11200,0,2.73,0.09,22.5,0.06,0.49,23.38,90,15.96,0,0,0,0,0
"73",20200325,11300,0,2.79,0.09,23.03,0.06,0.49,23.25,45,6.65,0,0,0,0,0
"74",20200325,11400,0,2.75,0.09,22.7,0.06,0.47,23.31,90,39.9,0,0,0,0,0
"75",20200325,11500,0,2.91,0.1,23.99,0.07,0.47,23.25,90,17.29,0,0,0,0,0
"76",20200325,11600,0,3.33,0.11,27.49,0.08,0.48,23.44,90,26.6,0,0,0,0,0
"77",20200325,11700,0,2.72,0.09,22.4,0.06,0.47,23.19,90,13.3,0,0,0,0,0
"78",20200325,11800,0,2.65,0.09,21.88,0.06,0.46,23.25,90,27.93,0,0,0,0,0
"79",20200325,11900,0,2.91,0.1,23.98,0.07,0.46,23.31,45,19.95,0,0,0,0,0
"80",20200325,12000,0,2.74,0.09,22.59,0.06,0.46,23.19,90,21.28,0,0,0,0,0
"81",20200325,12100,0,3.17,0.11,26.17,0.07,0.45,23.31,90,7.98,0,0,0,0,0
"82",20200325,12200,0,2.75,0.09,22.67,0.06,0.45,23.31,90,13.3,0,0,0,0,0
"83",20200325,12300,0,2.41,0.08,19.88,0.05,0.45,23.31,90,19.95,0,0,0,0,0
"84",20200325,12400,0,3.07,0.1,25.3,0.07,0.46,23.25,45,30.59,0,0,0,0,0
"85",20200325,12500,0,2.56,0.09,21.09,0.06,0.45,23.31,45,21.28,0,0,0,0,0
"86",20200325,12600,0,2.69,0.09,22.19,0.06,0.45,23.31,135,38.57,0,0,0,0,0
"87",20200325,12700,0,2.9,0.1,23.9,0.07,0.45,23.31,90,34.58,0,0,0,0,0
"88",20200325,12800,0,2.58,0.09,21.29,0.06,0.46,23.44,180,19.95,0,0,0,0,0
"89",20200325,12900,0,3.31,0.11,27.32,0.08,0.45,23.38,45,17.29,0,0,0,0,0
"90",20200325,13000,0,2.51,0.08,20.74,0.06,0.45,23.31,90,30.59,0,0,0,0,0
"91",20200325,13100,0,2.43,0.08,20.05,0.06,0.46,23.38,90,34.58,0,0,0,0,0
"92",20200325,13200,0,2.93,0.1,24.16,0.07,0.46,23.19,45,13.3,0,0,0,0,0
"93",20200325,13300,0,3.05,0.1,25.2,0.07,0.45,23.31,135,19.95,0,0,0,0,0
"94",20200325,13400,0,2.59,0.09,21.35,0.06,0.46,23.19,90,19.95,0,0,0,0,0
"95",20200325,13500,0,2.46,0.08,20.32,0.06,0.44,23.19,90,7.98,0,0,0,0,0
"96",20200325,13600,0,3.05,0.1,25.18,0.07,0.44,23.19,90,29.26,0,0,0,0,0
"97",20200325,13700,0,2.89,0.1,23.8,0.07,0.46,23.12,335,13.3,0,0,0,0,0
"98",20200325,13800,0,3.69,0.12,30.45,0.08,0.45,23.12,90,23.94,0,0,0,0,0
"99",20200325,13900,0,2.82,0.09,23.23,0.06,0.46,23.31,45,25.27,0,0,0,0,0
"100",20200325,14000,0,3.09,0.1,25.5,0.07,0.47,23.31,135,39.9,0,0,0,0,0
"101",20200325,14100,0,2.83,0.09,23.37,0.06,0.47,23.31,135,19.95,0,0,0,0,0
