"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","massaPM4","massaPM10","numPM1","numPM2","numPM4","numPM10","tamanho_medio","temp","vento_dir","vento_vel","rainfall"
"1",20200226,100,0,1.02,0.03,0,0,8.39,0.02,0,0,0.48,23.31,45,6.65,0
"2",20200226,200,0,1.36,0.05,0,0,11.2,0.03,0,0,0.5,23.31,45,7.98,0
"3",20200226,300,0,1.2,0.04,0,0,9.89,0.03,0,0,0.5,23.25,45,6.65,0
"4",20200226,400,0,1.16,0.04,0,0,9.6,0.03,0,0,0.51,23.12,45,14.63,0
"5",20200226,500,0,0.97,0.03,0,0,8.02,0.02,0,0,0.52,23.38,45,5.32,0
"6",20200226,600,0,1,0.03,0,0,8.24,0.02,0,0,0.51,23.25,45,1.33,0
"7",20200226,700,0,1.33,0.04,0,0,10.94,0.03,0,0,0.52,23.12,45,5.32,0
"8",20200226,800,0,1.17,0.04,0,0,9.62,0.03,0,0,0.52,23.06,45,3.99,0
"9",20200226,900,0,1.15,0.04,0,0,9.5,0.03,0,0,0.51,23.06,45,10.64,0
"10",20200226,1000,0,0.96,0.03,0,0,7.91,0.02,0,0,0.52,23.06,45,0,0
"11",20200226,1100,0,1.27,0.04,0,0,10.5,0.03,0,0,0.53,23.12,180,0,0
"12",20200226,1200,0,1.18,0.04,0,0,9.75,0.03,0,0,0.53,23.12,90,11.97,0
"13",20200226,1300,0,1.11,0.04,0,0,9.12,0.03,0,0,0.52,23.31,0,10.64,0
"14",20200226,1400,0,1.21,0.04,0,0,10.01,0.03,0,0,0.52,23.12,0,6.65,0
"15",20200226,1500,0,1.16,0.04,0,0,9.56,0.03,0,0,0.51,23.19,90,9.31,0
"16",20200226,1600,0,0.91,0.03,0,0,7.53,0.02,0,0,0.52,23.25,0,11.97,0
"17",20200226,1700,0,1.02,0.03,0,0,8.38,0.02,0,0,0.52,23.31,335,17.29,0
"18",20200226,1800,0,0.96,0.03,0,0,7.9,0.02,0,0,0.5,23.5,0,6.65,0
"19",20200226,1900,0,1.06,0.04,0,0,8.77,0.02,0,0,0.5,23.31,0,11.97,0
"20",20200226,2000,0,1.02,0.03,0,0,8.42,0.02,0,0,0.49,23.44,0,10.64,0
"21",20200226,2100,0,1.24,0.04,0,0,10.25,0.03,0,0,0.49,23.38,0,1.33,0
"22",20200226,2200,0,1.1,0.04,0,0,9.06,0.02,0,0,0.49,23.44,0,0,0
"23",20200226,2300,0,1.15,0.04,0,0,9.46,0.03,0,0,0.48,23.31,0,13.3,0
"24",20200226,2400,0,1.28,0.04,0,0,10.59,0.03,0,0,0.48,23.38,0,9.31,0
"25",20200226,2500,0,1.24,0.04,0,0,10.24,0.03,0,0,0.47,23.31,270,19.95,0
"26",20200226,2600,0,1.28,0.04,0,0,10.6,0.03,0,0,0.47,23.56,45,14.63,0
