"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","massaPM4","massaPM10","numPM1","numPM2","numPM4","numPM10","tamanho_medio","temp","vento_dir","vento_vel","rainfall"
"1",20191113,100,0,2.95,0.1,0,0,24.35,0.07,0,0,0.43,25,45,9.31,0
"2",20191113,200,0,2.84,0.09,0,0,23.41,0.06,0,0,0.46,25.06,90,13.3,0
"3",20191113,300,0,3.04,0.1,0,0,25.05,0.07,0,0,0.45,25.19,45,7.98,0
"4",20191113,400,0,3.11,0.1,0,0,25.67,0.07,0,0,0.44,25,135,5.32,0
"5",20191113,500,0,3.25,0.11,0,0,26.8,0.07,0,0,0.44,25.06,90,13.3,0
"6",20191113,600,0,2.99,0.1,0,0,24.65,0.07,0,0,0.45,25.12,135,5.32,0
"7",20191113,700,3.13,2.71,0.09,0,0,22.34,0.06,0,0,0.45,25.06,135,2.66,0
"8",20191113,800,0,2.44,0.08,0,0,20.14,0.06,0,0,0.44,25.19,45,10.64,0
"9",20191113,900,0,2.76,0.09,0,0,22.78,0.06,0,0,0.45,25.06,135,2.66,0
"10",20191113,1000,0,3.06,0.1,0,0,25.27,0.07,0,0,0.46,25,90,7.98,0
"11",20191113,1100,0,2.33,0.08,0,0,19.25,0.05,0,0,0.46,25,45,6.65,0
"12",20191113,1200,0,2.91,0.1,0,0,24.03,0.07,0,0,0.46,25,135,5.32,0
"13",20191113,1300,0,2.99,0.1,0,0,24.64,0.07,0,0,0.46,25.06,135,5.32,0
"14",20191113,1400,0,2.78,0.09,0,0,22.92,0.06,0,0,0.46,24.94,90,2.66,0
"15",20191113,1500,0,3.07,0.1,0,0,25.29,0.07,0,0,0.47,25.12,135,5.32,0
"16",20191113,1600,0,2.53,0.08,0,0,20.87,0.06,0,0,0.47,25.06,45,3.99,0
"17",20191113,1700,0,2.87,0.1,0,0,23.65,0.07,0,0,0.46,25.06,135,10.64,0
"18",20191113,1800,0,2.98,0.1,0,0,24.55,0.07,0,0,0.46,25.06,45,7.98,0
"19",20191113,1900,0,3.1,0.1,0,0,25.54,0.07,0,0,0.44,25.12,45,6.65,0
"20",20191113,2000,0,2.5,0.08,0,0,20.6,0.06,0,0,0.44,24.94,90,1.33,0
"21",20191113,2100,0,2.29,0.08,0,0,18.92,0.05,0,0,0.43,24.81,45,5.32,0
"22",20191113,2200,0,2.75,0.09,0,0,22.67,0.06,0,0,0.43,25,45,3.99,0
"23",20191113,2300,0,2.78,0.09,0,0,22.93,0.06,0,0,0.43,24.94,135,1.33,0
"24",20191113,2400,0,3.07,0.1,0,0,25.35,0.07,0,0,0.44,25.12,135,5.32,0
"25",20191113,2500,0,2.97,0.1,0,0,24.48,0.07,0,0,0.43,24.88,135,2.66,0
"26",20191113,2600,0,2.88,0.1,0,0,23.77,0.07,0,0,0.43,24.81,45,9.31,0
"27",20191113,2700,0,2.95,0.1,0,0,24.3,0.07,0,0,0.43,25,135,5.32,0
"28",20191113,2800,0,2.94,0.1,0,0,24.24,0.07,0,0,0.44,25,180,2.66,0
"29",20191113,2900,0,2.78,0.09,0,0,22.93,0.06,0,0,0.43,25,90,5.32,0
"30",20191113,3000,0,2.79,0.09,0,0,23.02,0.06,0,0,0.43,24.81,45,3.99,0
"31",20191113,3100,0,3.36,0.11,0,0,27.71,0.08,0,0,0.43,24.75,180,0,0
"32",20191113,3200,0,2.7,0.09,0,0,22.27,0.06,0,0,0.44,24.94,45,2.66,0
"33",20191113,3300,1.17,2.69,0.09,0,0,22.17,0.06,0,0,0.45,25.06,135,0,0
"34",20191113,3400,0,2.72,0.09,0,0,22.42,0.06,0,0,0.44,24.94,135,2.66,0
"35",20191113,3500,0,2.74,0.09,0,0,22.63,0.06,0,0,0.44,25,135,2.66,0
"36",20191113,3600,0,2.57,0.09,0,0,21.19,0.06,0,0,0.44,25,180,3.99,0
"37",20191113,3700,0,2.79,0.09,0,0,22.99,0.06,0,0,0.43,24.94,90,6.65,0
"38",20191113,3800,0,2.96,0.1,0,0,24.44,0.07,0,0,0.43,25.25,135,3.99,0
"39",20191113,3900,0,2.74,0.09,0,0,22.64,0.06,0,0,0.42,25.12,45,0,0
"40",20191113,4000,0,3.05,0.1,0,0,25.2,0.07,0,0,0.42,25.06,135,0,0
"41",20191113,4100,0,2.34,0.08,0,0,19.28,0.05,0,0,0.43,25,180,0,0
"42",20191113,4200,0,2.85,0.09,0,0,23.47,0.06,0,0,0.43,24.88,90,5.32,0
"43",20191113,4300,0,2.95,0.1,0,0,24.35,0.07,0,0,0.43,25,135,1.33,0
"44",20191113,4400,0,2.77,0.09,0,0,22.87,0.06,0,0,0.45,25,135,2.66,0
"45",20191113,4500,0,2.94,0.1,0,0,24.23,0.07,0,0,0.45,25.12,135,2.66,0
"46",20191113,4600,0,2.8,0.09,0,0,23.06,0.06,0,0,0.45,25.12,45,5.32,0
