"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","massaPM4","massaPM10","numPM1","numPM2","numPM4","numPM10","tamanho_medio","temp","vento_dir","vento_vel","rainfall"
"1",20191101,100,0,4.74,0.16,0,0,39.14,0.11,0,0,0.49,24,180,9.31,0
"2",20191101,200,0,5.24,0.17,0,0,43.26,0.12,0,0,0.48,24,180,3.99,0
"3",20191101,300,0,5.06,0.17,0,0,41.77,0.11,0,0,0.49,24.12,135,7.98,0
"4",20191101,400,0,4.72,0.16,0,0,38.91,0.11,0,0,0.48,23.94,225,2.66,0
"5",20191101,500,0,4.63,0.15,0,0,38.19,0.1,0,0,0.45,24.06,90,10.64,0
"6",20191101,600,0,4.69,0.16,0,0,38.66,0.11,0,0,0.45,24.06,180,3.99,0
"7",20191101,700,0,4.4,0.15,0,0,36.33,0.1,0,0,0.45,24,180,3.99,0
"8",20191101,800,0,5.04,0.17,0,0,41.56,0.11,0,0,0.44,23.75,180,10.64,0
"9",20191101,900,0,4.93,0.16,0,0,40.67,0.11,0,0,0.44,23.81,180,6.65,0
"10",20191101,1000,0,4.7,0.16,0,0,38.77,0.11,0,0,0.46,23.75,180,5.32,0
"11",20191101,1100,0,5.05,0.17,0,0,41.68,0.11,0,0,0.47,23.88,180,13.3,0
"12",20191101,1200,0,5.01,0.17,0,0,41.33,0.11,0,0,0.45,23.94,135,3.99,0
"13",20191101,1300,0,4.64,0.15,0,0,38.26,0.11,0,0,0.44,23.81,135,5.32,0
"14",20191101,1400,0,4.81,0.16,0,0,39.67,0.11,0,0,0.46,23.75,180,7.98,0
"15",20191101,1500,0,5.62,0.19,0,0,46.33,0.13,0,0,0.47,23.62,180,5.32,0
"16",20191101,1600,0,5.18,0.17,0,0,42.75,0.12,0,0,0.45,23.81,180,6.65,0
"17",20191101,1700,0,5.17,0.17,0,0,42.63,0.12,0,0,0.44,23.69,135,7.98,0
"18",20191101,1800,0,5.37,0.18,0,0,44.33,0.12,0,0,0.44,23.62,135,6.65,0
"19",20191101,1900,0,5.08,0.17,0,0,41.9,0.12,0,0,0.45,23.69,135,2.66,0
"20",20191101,2000,0,4.93,0.16,0,0,40.69,0.11,0,0,0.44,23.62,135,2.66,0
"21",20191101,2100,0,5.11,0.17,0,0,42.14,0.12,0,0,0.47,23.75,180,7.98,0
"22",20191101,2200,0,5.18,0.17,0,0,42.72,0.12,0,0,0.46,23.81,135,5.32,0
"23",20191101,2300,0,4.5,0.15,0,0,37.11,0.1,0,0,0.47,23.75,180,7.98,0
"24",20191101,2400,0,5.65,0.19,0,0,46.59,0.13,0,0,0.46,23.75,45,2.66,0
"25",20191101,2500,0,5.33,0.18,0,0,44.01,0.12,0,0,0.44,23.75,180,14.63,0
"26",20191101,2600,0,4.96,0.17,0,0,40.94,0.11,0,0,0.45,23.81,135,2.66,0
"27",20191101,2700,0,5.86,0.19,0,0,48.31,0.13,0,0,0.44,23.75,180,3.99,0
"28",20191101,2800,0,4.66,0.15,0,0,38.41,0.11,0,0,0.42,23.62,135,3.99,0
"29",20191101,2900,0,4.94,0.16,0,0,40.75,0.11,0,0,0.43,23.5,135,7.98,0
"30",20191101,3000,0,3.88,0.13,0,0,31.99,0.09,0,0,0.43,23.56,180,2.66,0
"31",20191101,3100,0,4.39,0.15,0,0,36.25,0.1,0,0,0.44,23.62,45,7.98,0
"32",20191101,3200,0,3.96,0.13,0,0,32.67,0.09,0,0,0.45,23.69,45,7.98,0
"33",20191101,3300,0,3.61,0.12,0,0,29.82,0.08,0,0,0.44,23.56,135,1.33,0
"34",20191101,3400,0,3.65,0.12,0,0,30.12,0.08,0,0,0.45,23.56,90,7.98,0
"35",20191101,3500,0,4.71,0.16,0,0,38.88,0.11,0,0,0.46,23.81,45,13.3,0
"36",20191101,3600,0,3.72,0.12,0,0,30.67,0.08,0,0,0.44,23.81,90,9.31,0
"37",20191101,3700,0,3.7,0.12,0,0,30.49,0.08,0,0,0.45,23.62,45,7.98,0
"38",20191101,3800,0,4.03,0.13,0,0,33.21,0.09,0,0,0.45,23.5,135,10.64,0
"39",20191101,3900,0,3.99,0.13,0,0,32.93,0.09,0,0,0.46,23.62,45,15.96,0
"40",20191101,4000,0,3.76,0.13,0,0,31.05,0.09,0,0,0.46,23.5,135,6.65,0
"41",20191101,4100,0,4.13,0.14,0,0,34.04,0.09,0,0,0.46,23.56,45,13.3,0
"42",20191101,4200,0,4.21,0.14,0,0,34.7,0.1,0,0,0.45,23.62,90,7.98,0
"43",20191101,4300,0,4.51,0.15,0,0,37.19,0.1,0,0,0.44,23.56,180,17.29,0
"44",20191101,4400,0,4.18,0.14,0,0,34.48,0.09,0,0,0.46,23.56,0,6.65,0
"45",20191101,4600,0,4.75,0.16,0,0,39.19,0.11,0,0,0.47,23.5,90,10.64,0
"46",20191101,4700,0,3.79,0.13,0,0,31.24,0.09,0,0,0.46,23.38,45,18.62,0
"47",20191101,4800,0,3.9,0.13,0,0,32.16,0.09,0,0,0.46,23.56,45,21.28,0
"48",20191101,4900,0,4.04,0.13,0,0,33.31,0.09,0,0,0.46,23.62,90,13.3,0
"49",20191101,5000,0,4.05,0.13,0,0,33.37,0.09,0,0,0.47,23.5,135,17.29,0
"50",20191101,5100,0,4.05,0.13,0,0,33.45,0.09,0,0,0.45,23.44,135,21.28,0
"51",20191101,5200,0,3.65,0.12,0,0,30.13,0.08,0,0,0.45,23.44,45,17.29,0
"52",20191101,5300,0,3.77,0.13,0,0,31.09,0.09,0,0,0.47,23.62,90,21.28,0
"53",20191101,5400,0,3.44,0.11,0,0,28.38,0.08,0,0,0.46,23.62,90,21.28,0
"54",20191101,5500,0,3.58,0.12,0,0,29.54,0.08,0,0,0.47,23.56,135,13.3,0
"55",20191101,5600,0,3.64,0.12,0,0,30.06,0.08,0,0,0.45,23.56,45,25.27,0
"56",20191101,5700,0,2.94,0.1,0,0,24.28,0.07,0,0,0.45,23.69,135,11.97,0
"57",20191101,5800,0,3.91,0.13,0,0,32.28,0.09,0,0,0.45,23.69,45,25.27,0
"58",20191101,5900,0,3.55,0.12,0,0,29.25,0.08,0,0,0.44,23.69,135,29.26,0
"59",20191101,10000,0,3.64,0.12,0,0,30.06,0.08,0,0,0.45,23.62,135,27.93,0
"60",20191101,10100,0,3.64,0.12,0,0,30.03,0.08,0,0,0.45,23.5,45,23.94,0
"61",20191101,10200,0,3.68,0.12,0,0,30.32,0.08,0,0,0.46,23.75,180,15.96,0
"62",20191101,10300,0,3.68,0.12,0,0,30.33,0.08,0,0,0.45,23.5,45,22.61,0
"63",20191101,10400,0,4.02,0.13,0,0,33.17,0.09,0,0,0.45,23.5,45,19.95,0
"64",20191101,10500,0,3.93,0.13,0,0,32.41,0.09,0,0,0.45,23.69,135,21.28,0
"65",20191101,10600,0,4.04,0.13,0,0,33.34,0.09,0,0,0.44,23.69,45,17.29,0
"66",20191101,10700,0,4.04,0.13,0,0,33.34,0.09,0,0,0.46,23.69,45,10.64,0
"67",20191101,10800,0,4.87,0.16,0,0,40.18,0.11,0,0,0.46,23.69,45,21.28,0
