"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","massaPM4","massaPM10","numPM1","numPM2","numPM4","numPM10","tamanho_medio","temp","vento_dir","vento_vel","rainfall"
"1",20191029,100,0,0.68,0.02,0,0,5.62,0.02,0,0,0.44,23.12,0,17.29,0
"2",20191029,200,0,1.1,0.04,0,0,9.06,0.02,0,0,0.44,23,0,15.96,0
"3",20191029,300,0,0.86,0.03,0,0,7.11,0.02,0,0,0.44,23.06,0,5.32,0
"4",20191029,400,0,1.24,0.04,0,0,10.24,0.03,0,0,0.43,23,45,18.62,0
"5",20191029,500,0,0.81,0.03,0,0,6.68,0.02,0,0,0.43,23,45,17.29,0
"6",20191029,600,0,0.99,0.03,0,0,8.18,0.02,0,0,0.43,23.19,90,18.62,0
"7",20191029,700,0,0.87,0.03,0,0,7.14,0.02,0,0,0.43,23.06,135,29.26,0
"8",20191029,800,0,0.89,0.03,0,0,7.34,0.02,0,0,0.43,23.06,0,22.61,0
"9",20191029,900,0,0.89,0.03,0,0,7.34,0.02,0,0,0.43,23,0,21.28,0
"10",20191029,1000,0,1.14,0.04,0,0,9.36,0.03,0,0,0.44,22.94,45,31.92,0
"11",20191029,1100,0,1.26,0.04,0,0,10.42,0.03,0,0,0.43,23,0,23.94,0
"12",20191029,1200,0,1.07,0.04,0,0,8.85,0.02,0,0,0.43,22.94,0,18.62,0
"13",20191029,1300,0,0.9,0.03,0,0,7.44,0.02,0,0,0.43,23,0,34.58,0
"14",20191029,1400,0,1.37,0.05,0,0,11.26,0.03,0,0,0.43,23.12,0,26.6,0
"15",20191029,1500,0,0.87,0.03,0,0,7.21,0.02,0,0,0.42,23.12,0,29.26,0
"16",20191029,1600,0,0.83,0.03,0,0,6.84,0.02,0,0,0.42,23.06,90,18.62,0
"17",20191029,1700,0,1.16,0.04,0,0,9.6,0.03,0,0,0.42,23.12,0,29.26,0
"18",20191029,1800,0,1.13,0.04,0,0,9.29,0.03,0,0,0.42,23.06,45,13.3,0
"19",20191029,1900,0,1.15,0.04,0,0,9.5,0.03,0,0,0.43,23,90,15.96,0
"20",20191029,2000,0,0.74,0.02,0,0,6.12,0.02,0,0,0.44,23.06,90,19.95,0
"21",20191029,2100,0,0.83,0.03,0,0,6.86,0.02,0,0,0.43,23.12,0,23.94,0
"22",20191029,2200,0,0.82,0.03,0,0,6.74,0.02,0,0,0.43,23.25,90,31.92,0
"23",20191029,2300,0,0.85,0.03,0,0,7.03,0.02,0,0,0.43,23.25,45,19.95,0
"24",20191029,2400,0,0.72,0.02,0,0,5.91,0.02,0,0,0.43,23.19,0,26.6,0
"25",20191029,2500,0,0.97,0.03,0,0,8.03,0.02,0,0,0.42,23.12,0,45.22,0
"26",20191029,2600,0,1.1,0.04,0,0,9.07,0.02,0,0,0.43,22.94,0,23.94,0
"27",20191029,2700,0,1.15,0.04,0,0,9.47,0.03,0,0,0.42,23.06,0,15.96,0
"28",20191029,2800,0,0.83,0.03,0,0,6.81,0.02,0,0,0.43,23.25,0,18.62,0
"29",20191029,2900,0,1.3,0.04,0,0,10.71,0.03,0,0,0.43,23.12,0,30.59,0
"30",20191029,3000,0,0.88,0.03,0,0,7.28,0.02,0,0,0.43,23.12,45,22.61,0
"31",20191029,3100,0,0.84,0.03,0,0,6.97,0.02,0,0,0.44,23.31,0,22.61,0
