"","dia_mes_ano","hora_minuto","irr","massaPM1","massaPM2","massaPM4","massaPM10","numPM1","numPM2","numPM4","numPM10","tamanho_medio","temp","vento_dir","vento_vel","rainfall"
"1",20191125,100,0,6.14,0.2,0,0,50.63,0.14,0,0,0.44,24.19,0,6.65,0
"2",20191125,200,0,5.65,0.19,0,0,46.58,0.13,0,0,0.44,24.12,0,11.97,0
"3",20191125,300,5.09,6.05,0.2,0,0,49.9,0.14,0,0,0.43,24.31,0,6.65,0
"4",20191125,400,0,5.59,0.19,0,0,46.15,0.13,0,0,0.43,24.06,0,1.33,0
"5",20191125,500,0,6.37,0.21,0,0,52.56,0.14,0,0,0.44,24.25,0,7.98,0
"6",20191125,600,0,6.33,0.21,0,0,52.23,0.14,0,0,0.44,24.19,0,10.64,0
"7",20191125,700,0,5.92,0.2,0,0,48.81,0.13,0,0,0.47,24.31,0,6.65,0
"8",20191125,800,0,6.12,0.2,0,0,50.47,0.14,0,0,0.46,24.38,0,9.31,0
"9",20191125,900,0,5.18,0.17,0,0,42.73,0.12,0,0,0.45,24.69,0,15.96,0
"10",20191125,1000,0,5.81,0.19,0,0,47.89,0.13,0,0,0.46,24.5,45,3.99,0
"11",20191125,1100,0,4.94,0.16,0,0,40.73,0.11,0,0,0.47,24.56,0,9.31,0
"12",20191125,1200,0,4.88,0.16,0,0,40.26,0.11,0,0,0.44,24.69,90,6.65,0
"13",20191125,1300,0,5.22,0.17,0,0,43.06,0.12,0,0,0.43,24.69,0,13.3,0
"14",20191125,1400,0,4.63,0.15,0,0,38.21,0.1,0,0,0.42,24.56,90,5.32,0
"15",20191125,1500,0,5.17,0.17,0,0,42.67,0.12,0,0,0.41,24.81,45,14.63,0
"16",20191125,1600,0,5.03,0.17,0,0,41.47,0.11,0,0,0.41,24.81,45,10.64,0
"17",20191125,1700,0,4.57,0.15,0,0,37.68,0.1,0,0,0.4,24.75,0,7.98,0
"18",20191125,1800,0,5.57,0.19,0,0,45.99,0.13,0,0,0.42,24.56,45,3.99,0
"19",20191125,1900,0,5.23,0.17,0,0,43.16,0.12,0,0,0.43,24.62,45,10.64,0
"20",20191125,2000,0,4.67,0.16,0,0,38.54,0.11,0,0,0.42,24.56,45,14.63,0
"21",20191125,2100,0,4.89,0.16,0,0,40.37,0.11,0,0,0.42,24.5,135,5.32,0
"22",20191125,2300,0,5.19,0.17,0,0,42.8,0.12,0,0,0.43,24.44,90,7.98,0.25
"23",20191125,2400,0,4.61,0.15,0,0,38,0.1,0,0,0.43,24.38,0,6.65,0.25
"24",20191125,2500,0,4.86,0.16,0,0,40.1,0.11,0,0,0.44,24.44,90,3.99,0.25
"25",20191125,2600,0,4.26,0.14,0,0,35.18,0.1,0,0,0.43,24.25,90,7.98,0.25
"26",20191125,2700,1.17,4.55,0.15,0,0,37.55,0.1,0,0,0.42,24.31,90,6.65,0.25
"27",20191125,2800,0,4.47,0.15,0,0,36.89,0.1,0,0,0.41,24.31,135,14.63,0.25
"28",20191125,2900,0,4.31,0.14,0,0,35.52,0.1,0,0,0.41,24.25,0,18.62,0.25
"29",20191125,3000,0,4.8,0.16,0,0,39.59,0.11,0,0,0.44,24.44,0,14.63,0.25
"30",20191125,3100,0,4.53,0.15,0,0,37.37,0.1,0,0,0.44,24.38,0,7.98,0.25
"31",20191125,3200,0,4.91,0.16,0,0,40.51,0.11,0,0,0.44,24.38,0,18.62,0.25
"32",20191125,3300,0,4.83,0.16,0,0,39.81,0.11,0,0,0.43,24.31,90,6.65,0.25
"33",20191125,3400,0,3.93,0.13,0,0,32.46,0.09,0,0,0.43,24.31,0,11.97,0.25
"34",20191125,3500,0,4.16,0.14,0,0,34.34,0.09,0,0,0.41,24.12,0,14.63,0.25
"35",20191125,3600,0,4.19,0.14,0,0,34.54,0.09,0,0,0.43,24.19,0,14.63,0.25
"36",20191125,3700,0,4.57,0.15,0,0,37.68,0.1,0,0,0.43,24.12,90,2.66,0.25
"37",20191125,3800,0,4.73,0.16,0,0,39.01,0.11,0,0,0.42,24.19,90,7.98,0.25
"38",20191125,3900,0,4.36,0.15,0,0,35.99,0.1,0,0,0.43,24.06,45,6.65,0.25
"39",20191125,4000,0,4.91,0.16,0,0,40.51,0.11,0,0,0.44,24.12,0,15.96,0.25
"40",20191125,4100,0,4.56,0.15,0,0,37.61,0.1,0,0,0.44,24.12,45,10.64,0.25
"41",20191125,4200,0,4.65,0.15,0,0,38.32,0.11,0,0,0.44,24.25,45,14.63,0.25
"42",20191125,4300,0,4.49,0.15,0,0,37.05,0.1,0,0,0.43,24.25,0,35.91,0.25
"43",20191125,4400,0,4.54,0.15,0,0,37.47,0.1,0,0,0.41,24.25,0,10.64,0.25
"44",20191125,4500,0,4.12,0.14,0,0,33.96,0.09,0,0,0.43,24.19,0,13.3,0.25
"45",20191125,4600,0,4.31,0.14,0,0,35.53,0.1,0,0,0.43,24.31,45,21.28,0.25
"46",20191125,4700,0,4.29,0.14,0,0,35.43,0.1,0,0,0.44,24.19,45,11.97,0.25
"47",20191125,4800,0,5.07,0.17,0,0,41.8,0.11,0,0,0.44,24.31,0,21.28,0.25
"48",20191125,4900,0,4.69,0.16,0,0,38.72,0.11,0,0,0.42,24.12,0,13.3,0.25
"49",20191125,5000,0,4.57,0.15,0,0,37.68,0.1,0,0,0.44,24.25,0,15.96,0.25
"50",20191125,5100,0,5.04,0.17,0,0,41.57,0.11,0,0,0.45,24.12,90,10.64,0.25
"51",20191125,5200,0,4.36,0.15,0,0,35.96,0.1,0,0,0.44,24,45,9.31,0.25
"52",20191125,5300,0,4.66,0.16,0,0,38.45,0.11,0,0,0.43,24.19,90,14.63,0.25
"53",20191125,5400,0,4.38,0.15,0,0,36.16,0.1,0,0,0.44,24.12,0,11.97,0.25
"54",20191125,5500,0,3.94,0.13,0,0,32.49,0.09,0,0,0.44,23.88,45,14.63,0.25
"55",20191125,5600,0,4.42,0.15,0,0,36.49,0.1,0,0,0.45,24,0,21.28,0.25
"56",20191125,5700,0,4.25,0.14,0,0,35.07,0.1,0,0,0.47,24.31,0,18.62,0.25
"57",20191125,5800,0,4.51,0.15,0,0,37.22,0.1,0,0,0.46,24.19,0,13.3,0.25
"58",20191125,5900,0,4.61,0.15,0,0,38.07,0.1,0,0,0.47,24,45,7.98,0.25
"59",20191125,10000,0,3.96,0.13,0,0,32.71,0.09,0,0,0.47,24.25,135,7.98,0.25
"60",20191125,10100,0,4.54,0.15,0,0,37.43,0.1,0,0,0.46,24.12,135,10.64,0.25
"61",20191125,10200,0,4.32,0.14,0,0,35.65,0.1,0,0,0.46,24.12,135,10.64,0.25
"62",20191125,10300,0,4.75,0.16,0,0,39.17,0.11,0,0,0.44,24.12,270,10.64,0.25
"63",20191125,10400,0,3.99,0.13,0,0,32.9,0.09,0,0,0.44,24.12,90,11.97,0.25
"64",20191125,10500,0,4.52,0.15,0,0,37.29,0.1,0,0,0.44,24.12,0,11.97,0.25
"65",20191125,10600,0,4.79,0.16,0,0,39.52,0.11,0,0,0.45,23.94,45,14.63,0.25
"66",20191125,10700,0,4.55,0.15,0,0,37.56,0.1,0,0,0.45,24,0,13.3,0.25
"67",20191125,10800,0,4.66,0.16,0,0,38.48,0.11,0,0,0.46,24.12,0,10.64,0.25
"68",20191125,10900,0,4.82,0.16,0,0,39.79,0.11,0,0,0.45,24.06,0,21.28,0.25
"69",20191125,11000,0,4.31,0.14,0,0,35.57,0.1,0,0,0.46,24.12,45,11.97,0.25
"70",20191125,11100,0,4.5,0.15,0,0,37.16,0.1,0,0,0.46,24,45,10.64,0.25
"71",20191125,11200,0,4.34,0.14,0,0,35.81,0.1,0,0,0.45,24.06,90,10.64,0.25
"72",20191125,11300,0,3.83,0.13,0,0,31.62,0.09,0,0,0.45,23.88,45,3.99,0.25
"73",20191125,11400,0,4.98,0.17,0,0,41.05,0.11,0,0,0.44,23.81,0,9.31,0.25
"74",20191125,11500,0,4.86,0.16,0,0,40.12,0.11,0,0,0.46,23.81,45,3.99,0.25
"75",20191125,11700,0,4.88,0.16,0,0,40.26,0.11,0,0,0.49,23.75,0,13.3,0
"76",20191125,11800,0,4.63,0.15,0,0,38.21,0.1,0,0,0.46,23.88,90,26.6,0
"77",20191125,11900,0,4.95,0.16,0,0,40.86,0.11,0,0,0.46,23.81,45,26.6,0
"78",20191125,12000,0,4.48,0.15,0,0,36.97,0.1,0,0,0.45,23.94,90,13.3,0
"79",20191125,12100,0,5.36,0.18,0,0,44.26,0.12,0,0,0.45,23.88,45,18.62,0
"80",20191125,12200,0,5.07,0.17,0,0,41.79,0.11,0,0,0.45,23.81,90,19.95,0
"81",20191125,12300,0,5,0.17,0,0,41.23,0.11,0,0,0.44,23.88,45,10.64,0
"82",20191125,12400,0,5.09,0.17,0,0,41.98,0.12,0,0,0.45,23.69,0,7.98,0
"83",20191125,12500,0,5.31,0.18,0,0,43.81,0.12,0,0,0.44,23.75,45,7.98,0
"84",20191125,12600,0,4.5,0.15,0,0,37.09,0.1,0,0,0.45,23.62,0,14.63,0
"85",20191125,12700,0,4.82,0.16,0,0,39.81,0.11,0,0,0.45,23.69,0,14.63,0
"86",20191125,12800,0,5.31,0.18,0,0,43.81,0.12,0,0,0.44,23.75,0,22.61,0
"87",20191125,12900,0,4.58,0.15,0,0,37.8,0.1,0,0,0.43,23.69,45,10.64,0
"88",20191125,13000,0,4.73,0.16,0,0,38.98,0.11,0,0,0.44,23.62,45,19.95,0
"89",20191125,13100,0,4.62,0.15,0,0,38.14,0.1,0,0,0.46,23.75,0,13.3,0
"90",20191125,13200,0,4.87,0.16,0,0,40.14,0.11,0,0,0.44,23.56,45,11.97,0
"91",20191125,13300,0,4.47,0.15,0,0,36.87,0.1,0,0,0.44,23.62,90,9.31,0
"92",20191125,13400,0,4.68,0.16,0,0,38.63,0.11,0,0,0.45,23.56,135,13.3,0
